id,model,answer_final,confidence_mean,confidence_vote,votes_map,is_tie,latency_avg_ms,total_time_ms,answer_run1,confidence_run1,explanation_run1,error_run1,answer_run2,confidence_run2,explanation_run2,error_run2,answer_run3,confidence_run3,explanation_run3,error_run3,answer_run4,confidence_run4,explanation_run4,error_run4,answer_run5,confidence_run5,explanation_run5,error_run5
11,openai/gpt-4o-mini,4,88,1,"{""4"": 5}",FALSE,2079.6,2569,4,90,"برخی از عقود به موجب «ماده 201 ق.م.» به طور کلی غیرقابل تعلیق هستند، بنابراین این گزینه صحیح است.",,4,90,"برخی از عقود مانند عقود معین، اصولاً نه در مرحله انعقاد و نه در مرحله اجرای قرارداد تعلیق پذیر نیستند و این موضوع در «ماده 191 ق.م.» به وضوح اشاره شده است.",,4,90,برخی از عقود مانند عقد بیع در مرحله انعقاد و اجرای قرارداد تعلیق‌پذیر نیستند؛ این موضوع در «ماده 190 ق.م.» و همچنین اصول کلی قراردادها مورد اشاره قرار گرفته است.,,4,80,برخی از عقود به دلیل ماهیت خاص خود نمی توانند در مرحله انعقاد و یا اجرا تعلیق پذیر باشند که مطابق با «ماده 190 ق.م.» در مورد عقود لازم و معین این امر ممکن است.,,4,90,"برخی از عقود مانند بیع شرط، به دلایل خاص قانونی در مرحله انعقاد و اجرا نمی توانند معلق شوند، که این موضوع در «ماده 194 ق.م.» و «ماده 218 ق.م.» ذکر شده است.",
12,openai/gpt-4o-mini,4,90,1,"{""4"": 5}",FALSE,2104.8,2966,4,90,"بر اساس ماده 219 قانون مدنی، تعهدات قراردادی می‌تواند ناشی از اراده طرفین، حکم دادگاه یا قوانین خاص باشد. این ماده به وضوح بیان می‌کند که اراده طرفین و قوانین می‌تواند در ایجاد تعهدات نقش داشته باشد.",,4,90,"بر اساس «ماده 220 ق.م.»، قراردادها باید بر اساس اراده طرفین شکل بگیرند و در صورتی که به حکم دادگاه یا قانون خاصی نیاز باشد، این موارد نیز می‌توانند به انجام تعهدات قراردادی کمک کنند.",,4,90,"طبق ماده ۲۱۹ قانون مدنی ایران، قراردادها در حدود قانونی که طرفین تعیین می‌کنند، معتبر و لازم‌الاجرا هستند و می‌تواند ناشی از اراده طرفین یا حکم دادگاه باشد.",,4,90,"بر اساس «ماده 219 ق.م.»، قراردادها باید به اراده طرفین و در صورت لزوم به حکم دادگاه و همچنین مستند به قانون خاص، اجرا شوند. بنابراین، گزینه 4 به طور کامل شرایط لازم را در بر می‌گیرد.",,4,90,"بر اساس ماده 220 قانون مدنی، قراردادها باید به نحوی اجرا شوند که در آن‌ها توافق شده است و در صورت عدم توافق، حکم دادگاه می‌تواند معتبر باشد. بنابراین، گزینه 4 که شامل اراده طرفین، حکم دادگاه و قانون خاص است، صحیح می‌باشد.",
13,openai/gpt-4o-mini,1,90,1,"{""1"": 5}",FALSE,1887.4,2326,1,90,"عقد می‌تواند مملک باشد و ایقاع اصولاً مملک نیست، طبق «ماده 183 ق.م.» تعریف عقد و ایقاع متفاوت است.",,1,90,"بر اساس «ماده 188 ق.م.»، عقد می‌تواند مملک باشد اما ایقاع به خودی خود مملک نمی‌شود. بنابراین گزینه اول نادرست است.",,1,90,"طبق ماده 190 قانون مدنی، عقد و ایقاع هر دو ممکن است تحت شرایط خاصی مملک باشند، بنابراین این گزینه نادرست است. همچنین ایقاع نیز می‌تواند به طور خاص برخی آثار مالی داشته باشد.",,1,90,"بر اساس «ماده 183 ق.م.»، عقد می‌تواند مملک باشد و به انتقال مالکیت منجر شود، در حالی که ایقاع به طور کلی مملک نیست و صرفاً به اراده یک طرف بستگی دارد.",,1,90,"طبق ماده 190 قانون مدنی، عقد و ایقاع هر دو می‌توانند آثار حقوقی داشته باشند و در مواردی حق رجوع وجود دارد. همچنین، عیوب اراده در هر دو مورد تأثیرگذار است. اما ایقاع نمی‌تواند مملک باشد، زیرا تنها عقد این قابلیت را دارد.",
14,openai/gpt-4o-mini,4,90,1,"{""4"": 5}",FALSE,1797.8,1957,4,90,"طبق ماده 34 قانون روابط موجر و مستأجر مصوب 1376، مستأجر صاحب سرقفلی می‌تواند سرقفلی خود را به دیگری منتقل کند مگر اینکه این حق در قرارداد اجاره سلب شده باشد.",,4,90,"بر اساس ماده 9 قانون روابط موجر و مستأجر 1376، مستاجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق سلب شده باشد. این ماده به صراحت به حق مستاجر اشاره دارد و شرایط سلب آن را مشخص می‌کند.",,4,90,"طبق ماده 10 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد مگر اینکه در قرارداد اجاره این حق سلب شده باشد.",,4,90,"بر اساس ماده 11 قانون روابط موجر و مستأجر 1376، مستاجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از او سلب شده باشد.",,4,90,"مستاجر صاحب سرقفلی می‌تواند حق سرقفلی خود را به غیر منتقل کند، مگر اینکه این حق به صراحت در عقد اجاره سلب شده باشد که مطابق ماده 10 قانون روابط موجر و مستأجر مصوب 1376 این موضوع تصریح شده است.",
15,openai/gpt-4o-mini,2,88,1,"{""2"": 5}",FALSE,1798,2234,2,80,"نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی تنها با رعایت شرایط خاصی مجاز است و این موضوع در «ماده 23 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان» ذکر شده است.",,2,90,"نقل از آثار منتشر شده و استناد به آنها برای مقاصد علمی، ادبی و آموزشی تنها با رعایت شرایط خاصی مجاز است که در ماده 30 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان به آن اشاره شده است.",,2,90,"بر اساس ماده 20 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار منتشر شده و استناد به آنها برای مقاصد علمی و آموزشی با رعایت شرایط خاص مجاز است، نه بدون هیچ قید و شرطی.",,2,90,"نقل از آثار منتشر شده بدون قید و شرط مجاز نیست و تنها تحت شرایط خاصی مانند ذکر منبع و بدون آسیب به حقوق پدیدآورنده مجاز است که طبق «ماده 30 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان» تصریح شده است.",,2,90,"نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی باید با رعایت شرایط خاصی انجام شود و بدون قید و شرط مجاز نیست. این موضوع در «ماده 21 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان» ذکر شده است.",
16,openai/gpt-4o-mini,2,90,1,"{""2"": 5}",FALSE,2128.2,2908,2,90,"با توجه به ماده 678 ق.م. که به وکیل این اجازه را می‌دهد که در محدودیت‌های معین اقدام کند، اقدام «الف» در این مورد صحیح است و معامله با توجه به اختیار داده شده به او نافذ است.",,2,90,"با توجه به ماده 674 ق.م. که به وکالت و حدود اختیارات وکیل اشاره دارد، اگر موکل اختیار کامل به وکیل داده باشد، اقدام وکیل در این مورد صحیح است و معامله معتبر است. بنابراین، اقدام «الف» صحیح و مشمول قاعده اقدام می‌باشد.",,2,90,"با توجه به ماده 678 ق.م. در مورد وکالت، وکیل می‌تواند به هر قیمتی که مصلحت می‌داند اقدام کند. از این رو، اقدام «الف» به عنوان وکیل «ب» کاملاً صحیح و معتبر است و مشمول قاعده اقدام می‌شود.",,2,90,"با توجه به این که وکیل اختیار کامل برای واگذاری ملک به هر شخص و هر قیمتی را دارد و این امر در وکالتنامه مشخص شده است، اقدام «الف» صحیح بوده و مشمول قاعده اقدام می‌باشد. این موضوع در ماده ۶۶۵ قانون مدنی تصریح شده است.",,2,90,"با توجه به اینکه وکالتنامه به «الف» اجازه داده است که ملک را به هر شخص و به هر قیمتی واگذار کند، اقدام «الف» صحیح است و این موضوع تحت قاعده اقدام قرار می‌گیرد. طبق «ماده 661 ق.م.»، وکیل می‌تواند در حدود اختیارات خود عمل کند و این عمل از نظر قانونی معتبر است.",
17,openai/gpt-4o-mini,3,90,0.33,"{""3"": 2, ""2"": 2, ""1"": 1, ""4"": 1}",TRUE,1528,3298,3,90,"طبق ماده ۸۱۷ قانون مدنی، در صورت تحریر ترکه، مهلت یکماهه برای رد ترکه از تاریخ ابلاغ شروع می‌شود.",,2,90,"بر اساس «ماده 859 ق.م.»، وراث حق دارند که ترکه را با شرایط خاصی رد کنند و این حق قابل انتقال به وراث نیست.",,2,90,"بر اساس «ماده 838 ق.م.»، حق رد ترکه قابل انتقال به وراث نیست و فقط شخصی که ترکه به او رسیده می‌تواند این حق را اعمال کند.",,3,90,"طبق ماده 733 قانون مدنی، رد ترکه در صورتی که تحریر ترکه انجام شده باشد، مهلت یکماهه برای رد ترکه از تاریخ ابلاغ تحریر آغاز می‌شود.",,1,80,"بر اساس «ماده 896 ق.م.»، رد ترکه مشروط ممکن است و اگر وراث بخواهند ترکه را رد کنند، باید شرایط خاصی را رعایت کنند. بنابراین رد مطلق ترکه به طور کلی پذیرفته نیست و رد مشروط امکان‌پذیر است.",
18,openai/gpt-4o-mini,1,86.7,0.5,"{""4"": 1, ""2"": 2, ""1"": 3}",FALSE,2444.3,5319,4,90,"طبق ماده 946 قانون مدنی، در صورتی که جنین بعد از تولد فوت کند، ارث به همسر و برادر و خواهر متوفی می‌رسد. بنابراین، ماترک به همسر، برادر و خواهر می‌رسد.",,2,90,"طبق ماده 896 قانون مدنی، در صورت فوت متوفی و وجود همسر و فرزند، همسر یک هشتم از ترکه را دریافت می‌کند و در صورت وجود جنین که پس از تولد فوت کند، حق ارث ندارد. بنابراین، سهم همسر از ماترک یک هشتم و مابقی به برادر و خواهر متوفی می‌رسد.",,1,80,"طبق ماده 943 قانون مدنی، در صورتی که متوفی همسر و فرزندی داشته باشد، سهم همسر یک هشتم و مابقی به فرزندان می‌رسد. در این مورد جنین پس از تولد فوت کرده و لذا وارث به حساب نمی‌آید و سهم همسر به یک هشتم محدود می‌شود.",,2,90,"با توجه به «ماده 896 ق.م.»، در صورت فوت متوفی که همسرش باردار بوده و جنین پس از تولد فوت کند، سهم همسر از ماترک یک هشتم است و مابقی به برادر و خواهر متوفی می‌رسد.",,1,90,"طبق «ماده 906 ق.م.»، در صورتی که متوفی همسر و زنده زادگان نداشته باشد، ماترک به افراد دیگر ارث می‌رسد. از آنجایی که جنین پس از تولد فوت کرده است، سهم ارثی از ماترک به او تعلق نمی‌گیرد و بنابراین سهم همسر تنها یک هشتم است. لذا گزینه 1 صحیح است.",
19,openai/gpt-4o-mini,3,90,0.4,"{""3"": 2}",FALSE,2095.8,2331,3,90,"در این مورد، متعهد با ارائه مال دیگری به جای عین معین، در واقع به وفای به عهد خود عمل کرده است که مطابق با «ماده 233 ق.م.» به عنوان وفای به عهد شناخته می‌شود.",,,,,Invalid answer: ۳,,,,Invalid answer: ۳,,,,Invalid answer: ۳,3,90,"این عمل به عنوان وفای به عهد شناخته می‌شود زیرا متعهد به جای عین معین، مال دیگری را به متعهدله می‌دهد و این توافق مورد قبول طرفین است. طبق «ماده ۲۲۲ ق.م.» هرگاه متعهد به جای موضوع تعهد، موضوع دیگری را تسلیم کند و مورد قبول متعهدله قرار گیرد، وفای به عهد صورت گرفته است.",
20,openai/gpt-4o-mini,1,90,0.8,"{""1"": 4, ""2"": 1}",FALSE,1972,3089,1,90,"بر اساس ماده ۶۳۳ قانون مدنی، مستعیر نمی‌تواند مال عاریه را به تصرف غیر دهد مگر با اجازه مالک. بنابراین، گزینه ۱ صحیح است.",,1,90,"طبق ماده 608 قانون مدنی، مستعیر باید مال عاریه را با احتیاط نگهداری کند و نمی‌تواند آن را به تصرف غیر دهد مگر با اجازه مالک. بنابراین، گزینه 1 صحیح است.",,1,90,"طبق ماده 657 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به غیر بسپارد مگر با اجازه مالک. بنابراین، گزینه 1 صحیح است.",,1,90,"بر اساس «ماده 663 ق.م.»، مستعیر نمی‌تواند بدون اجازه مالک، مال عاریه را به دیگری بسپارد. این ماده به وضوح بیان می‌کند که مستعیر باید در حفظ و اداره مال عاریه دقت کند و اجازه مالک ضروری است.",,2,90,"طبق ماده ۶۰۶ قانون مدنی، مستعیر نمی‌تواند مال عاریه را به غیر بسپارد مگر با اجازه مالک. این بدان معناست که هرگونه انتقال یا تصرف مال عاریه توسط مستعیر بدون اجازه مالک غیرقانونی است.",
21,openai/gpt-4o-mini,4,87.5,0.8,"{""2"": 1, ""4"": 4}",FALSE,1912.2,2054,2,90,"بر اساس ماده 90 قانون تشکیلات و آیین دادرسی دیوان عدالت اداری، اثر ابطال آیین نامه از زمان صدور رأی جاری است مگر اینکه در رأی تصریح شود که اثر آن از زمان تصویب مصوبه باشد. بنابراین، گزینه 2 صحیح است.",,4,80,"بر اساس ماده 90 قانون دیوان عدالت اداری، ابطال مقررات دولتی از زمان صدور رأی اثر دارد، مگر اینکه در رأی خلاف آن تصریح شده باشد. بنابراین، گزینه 4 مطابق با این ماده است.",,4,90,"بر اساس «ماده 45 قانون دیوان عدالت اداری»، اثر ابطال آیین‌نامه‌ها از زمان صدور رأی جاری است مگر در موارد خاصی که خلاف آن تصریح شده باشد. بنابراین، این گزینه با اصول قانونی مطابقت دارد.",,4,90,"طبق ماده 87 قانون تشکیلات و آیین دادرسی دیوان عدالت اداری، ابطال مصوبات از زمان صدور رأی معتبر است و در صورت تصریح بر خلاف آن، اثر ابطال از زمان تصویب مصوبه خواهد بود.",,4,90,"بر اساس ماده 90 قانون دیوان عدالت اداری، اثر ابطال از زمان صدور رأی جاری است، مگر در موارد خاصی که در رأی تصریح شده باشد. بنابراین، گزینه 4 که به این نکته اشاره دارد، صحیح است.",
