id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,qwen/qwen3-next-80b-a3b-instruct,2,4,تعلیق در مرحله انعقاد ناشی از اراده طرفین است (ماده ۲۲۸ قانون مدنی)، اما تعلیق در مرحله اجرا می‌تواند ناشی از مانع قانونی یا خارجی باشد، نه لزوماً اراده؛ بنابراین گزینه ۲ نادرست است.,1301,637,120,757,182,34,"{""explanation"":""تعلیق در مرحله انعقاد ناشی از اراده طرفین است (ماده ۲۲۸ قانون مدنی)، اما تعلیق در مرحله اجرا می‌تواند ناشی از مانع قانونی یا خارجی باشد، نه لزوماً اراده؛ بنابراین گزینه ۲ نادرست است."",""answer"":""2"",""confidence"":4}",
12,qwen/qwen3-next-80b-a3b-instruct,4,5,بر اساس ماده ۲۲۷ قانون مدنی، أجل تعهدات قراردادی می‌تواند ناشی از اراده طرفین، حکم دادگاه یا قانون خاص باشد، زیرا قانون به طور صریح این سه منبع را به عنوان اساس تعیین أجل می‌پذیرد.,1634,615,112,727,180,35,"{""explanation"":""بر اساس ماده ۲۲۷ قانون مدنی، أجل تعهدات قراردادی می‌تواند ناشی از اراده طرفین، حکم دادگاه یا قانون خاص باشد، زیرا قانون به طور صریح این سه منبع را به عنوان اساس تعیین أجل می‌پذیرد."",""answer"":""4"",""confidence"":5}",
13,qwen/qwen3-next-80b-a3b-instruct,4,4,ایقاع تنها عمل تک‌طرفه است و نمی‌تواند توسط نماینده انجام شود، در حالی که عقد عمل دو‌طرفه‌ای است که می‌تواند توسط نماینده انجام گیرد (ماده ۱۰۰ و ۱۰۱ قانون مدنی). بنابراین گزینه ۴ نادرست است.,1538,583,127,710,190,35,"{""explanation"":""ایقاع تنها عمل تک‌طرفه است و نمی‌تواند توسط نماینده انجام شود، در حالی که عقد عمل دو‌طرفه‌ای است که می‌تواند توسط نماینده انجام گیرد (ماده ۱۰۰ و ۱۰۱ قانون مدنی). بنابراین گزینه ۴ نادرست است."", ""answer"":""4"", ""confidence"":4}",
14,qwen/qwen3-next-80b-a3b-instruct,4,5,بر اساس ماده ۱۰ قانون روابط موجر و مستأجر ۱۳۷۶، مستاجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر اینکه در عقد اجاره صریحاً این حق سلب شده باشد، که این موضوع مستقیماً مطابق گزینه ۴ است.,1559,695,121,816,190,39,"{""explanation"":""بر اساس ماده ۱۰ قانون روابط موجر و مستأجر ۱۳۷۶، مستاجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر اینکه در عقد اجاره صریحاً این حق سلب شده باشد، که این موضوع مستقیماً مطابق گزینه ۴ است."",""answer"":""4"",""confidence"":5}",
15,qwen/qwen3-next-80b-a3b-instruct,2,4,نقل از آثار انتشار یافته برای مقاصد علمی، ادبی و آموزشی تنها در حدود معقول و با ذکر منبع و بدون تخریب حق مالکیت معنوی مجاز است (ماده ۱۳ قانون حمایت از حقوق نویسندگان، مترجمان و پدیدآورندگان آثار هنری)، بنابراین گزینه ۲ که بیان می‌کند 'بدون هیچ قید و شرطی' مجاز است، نادرست است.,1321,635,164,799,277,54,"{""explanation"":""نقل از آثار انتشار یافته برای مقاصد علمی، ادبی و آموزشی تنها در حدود معقول و با ذکر منبع و بدون تخریب حق مالکیت معنوی مجاز است (ماده ۱۳ قانون حمایت از حقوق نویسندگان، مترجمان و پدیدآورندگان آثار هنری)، بنابراین گزینه ۲ که بیان می‌کند 'بدون هیچ قید و شرطی' مجاز است، نادرست است."",""answer"":""2"",""confidence"":4}",
16,qwen/qwen3-next-80b-a3b-instruct,2,4,با توجه به ماده 668 قانون مدنی، اگر وکیل اختیار صریح برای واگذاری ملک به هر قیمتی و به هر شخصی داشته باشد، اقدام وی صحیح است و قاعده اقدام (ماده 670) نیز این صحت را تأیید می‌کند، چرا که موکل به طور صریح اختیار کامل داده است.,2092,741,142,883,224,48,"{""explanation"":""با توجه به ماده 668 قانون مدنی، اگر وکیل اختیار صریح برای واگذاری ملک به هر قیمتی و به هر شخصی داشته باشد، اقدام وی صحیح است و قاعده اقدام (ماده 670) نیز این صحت را تأیید می‌کند، چرا که موکل به طور صریح اختیار کامل داده است."",""answer"":""2"",""confidence"":4}",
17,qwen/qwen3-next-80b-a3b-instruct,3,4,بر اساس ماده 938 قانون مدنی، رد ترکه در صورت یکه‌تحریر بودن ترکه، مهلت آن یک ماه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود، که این مورد دقیقاً با گزینه 3 سازگار است.,1629,631,113,744,167,34,"{""explanation"":""بر اساس ماده 938 قانون مدنی، رد ترکه در صورت یکه‌تحریر بودن ترکه، مهلت آن یک ماه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود، که این مورد دقیقاً با گزینه 3 سازگار است."",""answer"":""3"",""confidence"":4}",
18,qwen/qwen3-next-80b-a3b-instruct,2,4,بر اساس ماده 908 قانون مدنی، همسر در حضور خواهر و برادر متوفی، سهم یک هشتم می‌گیرد و باقی ماترک به ارث‌بران دیگر می‌رسد؛ چون جنین پس از تولد فوت کرده و ارث نبرده است، سهم او به ارث‌بران دیگر، یعنی برادر و خواهر، تعلق می‌گیرد.,1994,676,147,823,225,46,"{""explanation"":""بر اساس ماده 908 قانون مدنی، همسر در حضور خواهر و برادر متوفی، سهم یک هشتم می‌گیرد و باقی ماترک به ارث‌بران دیگر می‌رسد؛ چون جنین پس از تولد فوت کرده و ارث نبرده است، سهم او به ارث‌بران دیگر، یعنی برادر و خواهر، تعلق می‌گیرد."",""answer"":""2"",""confidence"":4}",
19,qwen/qwen3-next-80b-a3b-instruct,1,4,این عمل با توجه به ماده ۳۴۷ قانون مدنی، به عنوان تهاتر قراردادی در مقام وفای به عهد شناخته می‌شود، زیرا طرفین با قبول مال جایگزین، تعهد اولیه را از طریق انجام عملی جایگزین برآورده می‌کنند.,2085,591,118,709,188,36,"{""explanation"":""این عمل با توجه به ماده ۳۴۷ قانون مدنی، به عنوان تهاتر قراردادی در مقام وفای به عهد شناخته می‌شود، زیرا طرفین با قبول مال جایگزین، تعهد اولیه را از طریق انجام عملی جایگزین برآورده می‌کنند."",""answer"":""1"",""confidence"":4}",
20,qwen/qwen3-next-80b-a3b-instruct,1,4,بر اساس ماده ۶۸۷ قانون مدنی، مستعیر ملزم به حفاظت و اداره مال عاریه است و نمی‌تواند آن را به غیر بسپارد مگر با اجازه مالک یا حاکم، حتی در صورت خطر؛ بنابراین تنها گزینه ۱ با این مقررات سازگار است.,1839,736,125,861,195,41,"{""explanation"":""بر اساس ماده ۶۸۷ قانون مدنی، مستعیر ملزم به حفاظت و اداره مال عاریه است و نمی‌تواند آن را به غیر بسپارد مگر با اجازه مالک یا حاکم، حتی در صورت خطر؛ بنابراین تنها گزینه ۱ با این مقررات سازگار است."",""answer"":""1"",""confidence"":4}",
21,qwen/qwen3-next-80b-a3b-instruct,4,5,طبق ماده ۱۰۰ قانون آیین دادرسی اداری، اثر ابطال آیین‌نامه از زمان صدور رأی دیوان عدالت اداری جاری است، مگر در رأی تصریح شود که اثر ابطال از زمان تصویب آیین‌نامه بازگشتی است؛ بنابراین گزینه ۴ صحیح است.,1162,727,131,858,200,38,"{""explanation"":""طبق ماده ۱۰۰ قانون آیین دادرسی اداری، اثر ابطال آیین‌نامه از زمان صدور رأی دیوان عدالت اداری جاری است، مگر در رأی تصریح شود که اثر ابطال از زمان تصویب آیین‌نامه بازگشتی است؛ بنابراین گزینه ۴ صحیح است."",""answer"":""4"",""confidence"":5}",
22,qwen/qwen3-next-80b-a3b-instruct,1,4,بر اساس ماده ۴۸۷ قانون آیین دادرسی مدنی، اگر داورانی که اختیار صلح و سازش دارند، در رأی موافق باشند، رأی داوری با وجود تعداد کمتر از اکثریت کامل، معتبر است و قابل بطلان نیست.,928,732,109,841,174,35,"{""explanation"":""بر اساس ماده ۴۸۷ قانون آیین دادرسی مدنی، اگر داورانی که اختیار صلح و سازش دارند، در رأی موافق باشند، رأی داوری با وجود تعداد کمتر از اکثریت کامل، معتبر است و قابل بطلان نیست."", ""answer"":""1"", ""confidence"":4}",
23,qwen/qwen3-next-80b-a3b-instruct,4,4,بر اساس ماده 498 قانون آیین دادرسی مدنی، اگر دیوان عالی کشور عدم صحت سند مستند حکم فرجام خواسته را احراز نماید، حکم را نقض کرده و پرونده را به دادگاه صادرکننده رأی منقوض ارجاع می‌دهد، چون این دادگاه مسئول بررسی صحت اسناد و اثبات ادعا است.,2852,735,146,881,238,47,"{""explanation"":""بر اساس ماده 498 قانون آیین دادرسی مدنی، اگر دیوان عالی کشور عدم صحت سند مستند حکم فرجام خواسته را احراز نماید، حکم را نقض کرده و پرونده را به دادگاه صادرکننده رأی منقوض ارجاع می‌دهد، چون این دادگاه مسئول بررسی صحت اسناد و اثبات ادعا است."",""answer"":""4"",""confidence"":4}",
24,qwen/qwen3-next-80b-a3b-instruct,1,4,بر اساس ماده 478 قانون آیین دادرسی مدنی، اعتراض ثالث فقط در صورتی قابل استماع است که حقوق مورد اعتراض قانوناً ساقط نشده باشد، حتی اگر حکم قطعی شده و اجرا گردیده باشد، و این شرط برای اعتراضات طاری و اصلي اعمال می‌شود.,1268,766,125,891,216,43,"{""explanation"":""بر اساس ماده 478 قانون آیین دادرسی مدنی، اعتراض ثالث فقط در صورتی قابل استماع است که حقوق مورد اعتراض قانوناً ساقط نشده باشد، حتی اگر حکم قطعی شده و اجرا گردیده باشد، و این شرط برای اعتراضات طاری و اصلي اعمال می‌شود."",""answer"":""1"",""confidence"":4}",
25,qwen/qwen3-next-80b-a3b-instruct,4,4,بر اساس ماده ۱۰ قانون شوراهای حل اختلاف مصوب ۱۴۰۲، رعایت اصول و تشریفات دادرسی در دادگاه‌های عمومی حقوقی و صلح الزامی است، اما شورای حل اختلاف به عنوان نهاد غیرقضایی، ملزم به رعایت تشریفات دادرسی نیست.,875,724,123,847,201,37,"{""explanation"":""بر اساس ماده ۱۰ قانون شوراهای حل اختلاف مصوب ۱۴۰۲، رعایت اصول و تشریفات دادرسی در دادگاه‌های عمومی حقوقی و صلح الزامی است، اما شورای حل اختلاف به عنوان نهاد غیرقضایی، ملزم به رعایت تشریفات دادرسی نیست."", ""answer"":""4"", ""confidence"":4}",
26,qwen/qwen3-next-80b-a3b-instruct,3,5,مهر و موم و رفع آن در صلاحیت دادگاه خانواده است، زیرا طبق ماده ۱۰ قانون تشکیل دادگاه‌های خانواده تحریر ترکه، امور مربوط به ازدواج، طلاق، نفقه، حضانت و مسائل مرتبط با مهریه و مهر و موم از جمله صلاحیت اختصاصی این دادگاه‌ها می‌باشد.,2225,561,139,700,229,44,"{""explanation"":""مهر و موم و رفع آن در صلاحیت دادگاه خانواده است، زیرا طبق ماده ۱۰ قانون تشکیل دادگاه‌های خانواده تحریر ترکه، امور مربوط به ازدواج، طلاق، نفقه، حضانت و مسائل مرتبط با مهریه و مهر و موم از جمله صلاحیت اختصاصی این دادگاه‌ها می‌باشد."",""answer"":""3"",""confidence"":5}",
27,qwen/qwen3-next-80b-a3b-instruct,2,4,بر اساس ماده ۱۰ قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشا و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، باید به همه موارد ضمن یک دادرسی تصمیم گیری شود؛ در غیر این صورت موارد تفکیک و جداگانه رسیدگی می‌شود.,2034,843,154,997,250,49,"{""explanation"":""بر اساس ماده ۱۰ قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشا و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، باید به همه موارد ضمن یک دادرسی تصمیم گیری شود؛ در غیر این صورت موارد تفکیک و جداگانه رسیدگی می‌شود."", ""answer"":""2"", ""confidence"":4}",
28,qwen/qwen3-next-80b-a3b-instruct,2,4,بر اساس ماده ۱۰۰ قانون اثبات، سند تنظیم‌شده خارج از کشور که توسط نماینده کنسولی ایران تصدیق شده باشد، نیازی به تصدیق وزارت امور خارجه ندارد، مگر در مواردی که قانون خاصی این امر را اجباری کند؛ بنابراین تصدیق کنسولی کافی است و گواهی وزارت امور خارجه لازم نیست.,2011,737,157,894,258,49,"{""explanation"":""بر اساس ماده ۱۰۰ قانون اثبات، سند تنظیم‌شده خارج از کشور که توسط نماینده کنسولی ایران تصدیق شده باشد، نیازی به تصدیق وزارت امور خارجه ندارد، مگر در مواردی که قانون خاصی این امر را اجباری کند؛ بنابراین تصدیق کنسولی کافی است و گواهی وزارت امور خارجه لازم نیست."",""answer"":""2"",""confidence"":4}",
29,qwen/qwen3-next-80b-a3b-instruct,3,4,طبق ماده ۲۰۷ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناسی هفت روز از تاریخ ابلاغ اخطار وصول نظریه و برای ارزیاب سه روز از تاریخ ابلاغ نظریه است، زیرا قانون به تفکیک مهلت‌های متفاوتی برای هر دو نقش تعیین کرده است.,3303,713,136,849,221,43,"{""explanation"":""طبق ماده ۲۰۷ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناسی هفت روز از تاریخ ابلاغ اخطار وصول نظریه و برای ارزیاب سه روز از تاریخ ابلاغ نظریه است، زیرا قانون به تفکیک مهلت‌های متفاوتی برای هر دو نقش تعیین کرده است."",""answer"":""3"",""confidence"":4}",
30,qwen/qwen3-next-80b-a3b-instruct,2,4,بر اساس ماده 478 قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر در خصوص متفرعات دعوی مرتبط با اصل نکاح، فسخ نکاح، طلاق و نسب، همگی قابل فرجام هستند، زیرا این متفرعات جزء دعاوی احوال شخصی محسوب و اصل نکاح و فسخ آن نیز در این حیطه قرار دارند.,3350,640,152,792,249,51,"{""explanation"":""بر اساس ماده 478 قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر در خصوص متفرعات دعوی مرتبط با اصل نکاح، فسخ نکاح، طلاق و نسب، همگی قابل فرجام هستند، زیرا این متفرعات جزء دعاوی احوال شخصی محسوب و اصل نکاح و فسخ آن نیز در این حیطه قرار دارند."",""answer"":""2"",""confidence"":4}",
31,qwen/qwen3-next-80b-a3b-instruct,2,4,بر اساس ماده ۴۸۷ قانون آیین دادرسی مدنی، در صورتی که طرف دعوی در مرحله تجدیدنظر بخواهد شخصی را از دعوای تجدیدنظر خارج کند، باید درخواست استرداد دادخواست تجدیدنظر را در دادگاه نخستین مطرح نماید، زیرا دادگاه نخستین مسئولیت اصلاح و تصحیح دادخواست اولیه را دارد.,2018,825,158,983,258,46,"{""explanation"":""بر اساس ماده ۴۸۷ قانون آیین دادرسی مدنی، در صورتی که طرف دعوی در مرحله تجدیدنظر بخواهد شخصی را از دعوای تجدیدنظر خارج کند، باید درخواست استرداد دادخواست تجدیدنظر را در دادگاه نخستین مطرح نماید، زیرا دادگاه نخستین مسئولیت اصلاح و تصحیح دادخواست اولیه را دارد."",""answer"":""2"",""confidence"":4}",
32,qwen/qwen3-next-80b-a3b-instruct,1,4,بر اساس ماده ۴۸۷ قانون آیین دادرسی مدنی، در صورت بلااثر شدن حکم اجرایی، اجرای انجام‌شده باید بازگردانده شود و اگر مال به صورت تخریب شده بازگشت نپذیرد، خسارت توسط کارشناس تعیین و از طرف اجرای‌کننده جبران می‌شود؛ اما بازگشت ملک و اجرای مجدد فقط توسط دادگاه اجرا کننده حکم بلااثر شده انجام می‌گیرد.,1788,962,185,1147,295,54,"{""explanation"":""بر اساس ماده ۴۸۷ قانون آیین دادرسی مدنی، در صورت بلااثر شدن حکم اجرایی، اجرای انجام‌شده باید بازگردانده شود و اگر مال به صورت تخریب شده بازگشت نپذیرد، خسارت توسط کارشناس تعیین و از طرف اجرای‌کننده جبران می‌شود؛ اما بازگشت ملک و اجرای مجدد فقط توسط دادگاه اجرا کننده حکم بلااثر شده انجام می‌گیرد."", ""answer"":""1"", ""confidence"":4}",
33,qwen/qwen3-next-80b-a3b-instruct,1,5,بر اساس ماده ۲۰۷ قانون آیین دادرسی مدنی، اگر طرفی سندی را ارائه دهد و طرف مقابل انکار نماید، سند تا زمانی که ابرازکننده آن دلیل اصالت آن را ارائه نکند، از عداد دلایل خارج نمی‌شود، مگر اینکه در همان جلسه دلیل اصالت ارائه نگردد؛ بنابراین گزینه ۱ دقیقاً با متن قانون همخوانی دارد.,1984,832,177,1009,277,54,"{""explanation"":""بر اساس ماده ۲۰۷ قانون آیین دادرسی مدنی، اگر طرفی سندی را ارائه دهد و طرف مقابل انکار نماید، سند تا زمانی که ابرازکننده آن دلیل اصالت آن را ارائه نکند، از عداد دلایل خارج نمی‌شود، مگر اینکه در همان جلسه دلیل اصالت ارائه نگردد؛ بنابراین گزینه ۱ دقیقاً با متن قانون همخوانی دارد."",""answer"":""1"",""confidence"":5}",
34,qwen/qwen3-next-80b-a3b-instruct,3,4,بر اساس ماده ۴۷۷ قانون آیین دادرسی کیفری، اموال مصادره شده باید پس از صورتبرداری و ارزیابی، به حافظ انتقال یابد و حافظ می‌تواند هر شخصی باشد، حتی بدون توافق طرفین، اما ارزیابی باید قبل از انتقال انجام شود؛ بنابراین گزینه ۳ صحیح است.,1098,789,142,931,232,44,"{""explanation"":""بر اساس ماده ۴۷۷ قانون آیین دادرسی کیفری، اموال مصادره شده باید پس از صورتبرداری و ارزیابی، به حافظ انتقال یابد و حافظ می‌تواند هر شخصی باشد، حتی بدون توافق طرفین، اما ارزیابی باید قبل از انتقال انجام شود؛ بنابراین گزینه ۳ صحیح است."",""answer"":""3"",""confidence"":4}",
35,qwen/qwen3-next-80b-a3b-instruct,3,4,بر اساس ماده ۱۹۷ قانون آیین دادرسی مدنی، اگر گواهان پس از دعوت به جلسه حاضر نشوند، گواهی آنها از عداد دلایل حذف می‌شود، زیرا حضور فیزیکی گواه برای امکان سؤال و تأیید صحت گواهی الزامی است.,1570,796,133,929,187,37,"{""explanation"":""بر اساس ماده ۱۹۷ قانون آیین دادرسی مدنی، اگر گواهان پس از دعوت به جلسه حاضر نشوند، گواهی آنها از عداد دلایل حذف می‌شود، زیرا حضور فیزیکی گواه برای امکان سؤال و تأیید صحت گواهی الزامی است."",""answer"":""3"",""confidence"":4}",
36,qwen/qwen3-next-80b-a3b-instruct,1,5,بر اساس ماده 14 قانون آیین دادرسی مدنی، حکم دادگاه صلح در دعاوی تا چهل میلیون ریال نهایی است و قابل فرجام نیست، مگر در موارد استثناهای قانونی که در این مورد وجود ندارد؛ بنابراین هیچ گونه فرجامی مجاز نیست.,1380,714,125,839,204,40,"{""explanation"":""بر اساس ماده 14 قانون آیین دادرسی مدنی، حکم دادگاه صلح در دعاوی تا چهل میلیون ریال نهایی است و قابل فرجام نیست، مگر در موارد استثناهای قانونی که در این مورد وجود ندارد؛ بنابراین هیچ گونه فرجامی مجاز نیست."",""answer"":""1"",""confidence"":5}",
37,qwen/qwen3-next-80b-a3b-instruct,2,4,بر اساس ماده 498 قانون آیین دادرسی کیفری، در صورت قبول اعاده دادرسی، اجرای حکم در موارد محکومیت به غیرمالی به طور خودکار متوقف می‌شود و در موارد مالی تنها در صورت ارائه تأمین مالی از سوی محکوم علیه اجرای حکم متوقف می‌گردد؛ بنابراین گزینه 2 صحیح است.,3283,842,151,993,249,48,"{""explanation"":""بر اساس ماده 498 قانون آیین دادرسی کیفری، در صورت قبول اعاده دادرسی، اجرای حکم در موارد محکومیت به غیرمالی به طور خودکار متوقف می‌شود و در موارد مالی تنها در صورت ارائه تأمین مالی از سوی محکوم علیه اجرای حکم متوقف می‌گردد؛ بنابراین گزینه 2 صحیح است."",""answer"":""2"",""confidence"":4}",
