id,model,answer,confidence,latency_ms,raw,error
26,tngtech/deepseek-r1t2-chimera:free,3,3,26515,"{""answer"":""3"",""confidence"":3}",
27,tngtech/deepseek-r1t2-chimera:free,2,4,13372,"{""answer"":""2"",""confidence"":4}",
28,tngtech/deepseek-r1t2-chimera:free,1,3,15159,"{""answer"":""1"",""confidence"":3}",
29,tngtech/deepseek-r1t2-chimera:free,3,4,17285,"{""answer"":""3"",""confidence"":4}",
30,tngtech/deepseek-r1t2-chimera:free,3,3,42752,"{""answer"":""3"",""confidence"":3}",
31,tngtech/deepseek-r1t2-chimera:free,1,4,14480,"{""answer"":""1"",""confidence"":4}",
32,tngtech/deepseek-r1t2-chimera:free,4,4,14009,"{""answer"":""4"",""confidence"":4}",
33,tngtech/deepseek-r1t2-chimera:free,3,4,14603,"{""answer"":""3"",""confidence"":4}",
34,tngtech/deepseek-r1t2-chimera:free,1,4,15292,"{""answer"":""1"",""confidence"":4}",
35,tngtech/deepseek-r1t2-chimera:free,1,3,19736,"{""answer"":""1"",""confidence"":3}",
36,tngtech/deepseek-r1t2-chimera:free,1,4,18929,"{""answer"":""1"",""confidence"":4}",
37,tngtech/deepseek-r1t2-chimera:free,2,4,14702,"{""answer"":""2"",""confidence"":4}",
38,tngtech/deepseek-r1t2-chimera:free,3,3,12293,"{""answer"":""3"",""confidence"":3}",
39,tngtech/deepseek-r1t2-chimera:free,1,3,20893,"{""answer"":""1"",""confidence"":3}",
40,tngtech/deepseek-r1t2-chimera:free,1,4,15076,"{""answer"":""1"",""confidence"":4}",
41,tngtech/deepseek-r1t2-chimera:free,1,3,7899,"{""answer"":""1"",""confidence"":3}",
42,tngtech/deepseek-r1t2-chimera:free,1,3,10269,"{""answer"":""1"",""confidence"":3}",
43,tngtech/deepseek-r1t2-chimera:free,2,4,13765,"{""answer"":""2"",""confidence"":4}",
44,tngtech/deepseek-r1t2-chimera:free,3,3,11687,"{""answer"":""3"",""confidence"":3}",
45,tngtech/deepseek-r1t2-chimera:free,3,3,17924,"{""answer"":""3"",""confidence"":3}",
46,tngtech/deepseek-r1t2-chimera:free,3,3,14859,"{""answer"":""3"",""confidence"":3}",
47,tngtech/deepseek-r1t2-chimera:free,2,3,19508,"{""answer"":""2"",""confidence"":3}",
48,tngtech/deepseek-r1t2-chimera:free,2,4,7648,"{""answer"":""2"",""confidence"":4}",
49,tngtech/deepseek-r1t2-chimera:free,3,4,11042,"{""answer"":""3"",""confidence"":4}",
50,tngtech/deepseek-r1t2-chimera:free,3,3,39121,"{""answer"":""3"",""confidence"":3}",
51,tngtech/deepseek-r1t2-chimera:free,3,4,29110,"{""answer"":""3"",""confidence"":4}",
52,tngtech/deepseek-r1t2-chimera:free,2,4,31081,"{""answer"":""2"",""confidence"":4}",
53,tngtech/deepseek-r1t2-chimera:free,2,3,19604,"{""answer"":""2"",""confidence"":3}",
54,tngtech/deepseek-r1t2-chimera:free,2,4,30780,"{""answer"":""2"",""confidence"":4}",
55,tngtech/deepseek-r1t2-chimera:free,3,3,20875,"{""answer"":""3"",""confidence"":3}",
56,tngtech/deepseek-r1t2-chimera:free,2,4,9831,"{""answer"":""2"",""confidence"":4}",
57,tngtech/deepseek-r1t2-chimera:free,2,4,16343,"{""answer"":""2"",""confidence"":4}",
58,tngtech/deepseek-r1t2-chimera:free,4,3,15751,"{""answer"":""4"",""confidence"":3}",
59,tngtech/deepseek-r1t2-chimera:free,3,4,40173,"{""answer"":""3"",""confidence"":4}",
60,tngtech/deepseek-r1t2-chimera:free,2,3,13742,"{""answer"":""2"",""confidence"":3}",
81,tngtech/deepseek-r1t2-chimera:free,3,3,12154,"{""answer"":""3"",""confidence"":3}",
82,tngtech/deepseek-r1t2-chimera:free,3,4,20820,"{""answer"":""3"",""confidence"":4}",
83,tngtech/deepseek-r1t2-chimera:free,3,4,30170,"{""answer"":""3"",""confidence"":4}",
84,tngtech/deepseek-r1t2-chimera:free,1,3,12415,"{""answer"":""1"",""confidence"":3}",
85,tngtech/deepseek-r1t2-chimera:free,1,3,17548,"{""answer"":""1"",""confidence"":3}",
86,tngtech/deepseek-r1t2-chimera:free,2,4,16808,"{""answer"":""2"",""confidence"":4}",
87,tngtech/deepseek-r1t2-chimera:free,3,4,17689,"{""answer"":""3"",""confidence"":4}",
88,tngtech/deepseek-r1t2-chimera:free,1,4,12534,"{""answer"":""1"",""confidence"":4}",
89,tngtech/deepseek-r1t2-chimera:free,1,3,52639,"{""answer"":""1"",""confidence"":3}",
90,tngtech/deepseek-r1t2-chimera:free,3,3,13994,"{""answer"":""3"",""confidence"":3}",
91,tngtech/deepseek-r1t2-chimera:free,1,4,11169,"{""answer"":""1"",""confidence"":4}",
92,tngtech/deepseek-r1t2-chimera:free,3,3,11193,"{""answer"":""3"",""confidence"":3}",
93,tngtech/deepseek-r1t2-chimera:free,4,4,20147,"{""answer"":""4"",""confidence"":4}",
94,tngtech/deepseek-r1t2-chimera:free,3,4,15220,"{""answer"":""3"",""confidence"":4}",
95,tngtech/deepseek-r1t2-chimera:free,1,3,21049,"{""answer"":""1"",""confidence"":3}",
96,tngtech/deepseek-r1t2-chimera:free,3,4,15035,"{""answer"":""3"",""confidence"":4}",
97,tngtech/deepseek-r1t2-chimera:free,2,4,20136,"{""answer"":""2"",""confidence"":4}",
98,tngtech/deepseek-r1t2-chimera:free,4,4,13047,"{""answer"":""4"",""confidence"":4}",
99,tngtech/deepseek-r1t2-chimera:free,1,3,30706,"{""answer"":""1"",""confidence"":3}",
100,tngtech/deepseek-r1t2-chimera:free,2,4,18591,"{""answer"":""2"",""confidence"":4}",
101,tngtech/deepseek-r1t2-chimera:free,2,3,10651,"{""answer"":""2"",""confidence"":3}",
102,tngtech/deepseek-r1t2-chimera:free,2,3,19481,"{""answer"":""2"",""confidence"":3}",
103,tngtech/deepseek-r1t2-chimera:free,4,4,14174,"{""answer"":""4"",""confidence"":4}",
104,tngtech/deepseek-r1t2-chimera:free,1,4,9472,"{""answer"":""1"",""confidence"":4}",
105,tngtech/deepseek-r1t2-chimera:free,3,4,22879,"{""answer"":""3"",""confidence"":4}",
106,tngtech/deepseek-r1t2-chimera:free,3,3,17798,"{""answer"":""3"",""confidence"":3}",
107,tngtech/deepseek-r1t2-chimera:free,2,4,14370,"{""answer"":""2"",""confidence"":4}",
108,tngtech/deepseek-r1t2-chimera:free,4,4,11083,"{""answer"":""4"",""confidence"":4}",
109,tngtech/deepseek-r1t2-chimera:free,3,4,14398,"{""answer"":""3"",""confidence"":4}",
110,tngtech/deepseek-r1t2-chimera:free,2,3,16719,"{""answer"":""2"",""confidence"":3}",
111,tngtech/deepseek-r1t2-chimera:free,2,3,15454,"{""answer"":""2"",""confidence"":3}",
112,tngtech/deepseek-r1t2-chimera:free,2,4,12183,"{""answer"":""2"",""confidence"":4}",
113,tngtech/deepseek-r1t2-chimera:free,3,3,23698,"{""answer"":""3"",""confidence"":3}",
114,tngtech/deepseek-r1t2-chimera:free,3,4,17660,"{""answer"":""3"",""confidence"":4}",
115,tngtech/deepseek-r1t2-chimera:free,2,3,13580,"{""answer"":""2"",""confidence"":3}",
116,tngtech/deepseek-r1t2-chimera:free,1,4,17961,"{""answer"":""1"",""confidence"":4}",
117,tngtech/deepseek-r1t2-chimera:free,3,4,28089,"{""answer"":""3"",""confidence"":4}",
118,tngtech/deepseek-r1t2-chimera:free,2,3,42236,"{""answer"":""2"",""confidence"":3}",
119,tngtech/deepseek-r1t2-chimera:free,4,4,14282,"{""answer"":""4"",""confidence"":4}",
120,tngtech/deepseek-r1t2-chimera:free,2,4,14956,"{""answer"":""2"",""confidence"":4}",
121,tngtech/deepseek-r1t2-chimera:free,2,4,19140,"{""answer"":""2"",""confidence"":4}",
122,tngtech/deepseek-r1t2-chimera:free,4,5,10366,"{""answer"":""4"",""confidence"":5}",
123,tngtech/deepseek-r1t2-chimera:free,1,4,12506,"{""answer"":""1"",""confidence"":4}",
124,tngtech/deepseek-r1t2-chimera:free,2,3,11698,"{""answer"":""2"",""confidence"":3}",
125,tngtech/deepseek-r1t2-chimera:free,1,4,17525,"{""answer"":""1"",""confidence"":4}",
126,tngtech/deepseek-r1t2-chimera:free,2,4,17346,"{""answer"":""2"",""confidence"":4}",
127,tngtech/deepseek-r1t2-chimera:free,4,3,28492,"{""answer"":""4"",""confidence"":3}",
128,tngtech/deepseek-r1t2-chimera:free,3,4,11950,"{""answer"":""3"",""confidence"":4}",
129,tngtech/deepseek-r1t2-chimera:free,4,4,12366,"{""answer"":""4"",""confidence"":4}",
130,tngtech/deepseek-r1t2-chimera:free,3,4,10237,"{""answer"":""3"",""confidence"":4}",
131,tngtech/deepseek-r1t2-chimera:free,4,3,25361,"{""answer"":""4"",""confidence"":3}",
132,tngtech/deepseek-r1t2-chimera:free,3,4,15096,"{""answer"":""3"",""confidence"":4}",
133,tngtech/deepseek-r1t2-chimera:free,4,3,16693,"{""answer"":""4"",""confidence"":3}",
134,tngtech/deepseek-r1t2-chimera:free,4,4,16017,"{""answer"":""4"",""confidence"":4}",
135,tngtech/deepseek-r1t2-chimera:free,4,3,30486,"{""answer"":""4"",""confidence"":3}",
136,tngtech/deepseek-r1t2-chimera:free,3,3,15604,"{""answer"":""3"",""confidence"":3}",
137,tngtech/deepseek-r1t2-chimera:free,3,4,17394,"{""answer"":""3"",""confidence"":4}",
138,tngtech/deepseek-r1t2-chimera:free,3,4,20288,"{""answer"":""3"",""confidence"":4}",
139,tngtech/deepseek-r1t2-chimera:free,4,4,17816,"{""answer"":""4"",""confidence"":4}",
140,tngtech/deepseek-r1t2-chimera:free,4,4,10973,"{""answer"":""4"",""confidence"":4}",
