id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
14,meta-llama/llama-4-maverick,1.0,4.0,مطابق با فرمت خواسته شده، پاسخ باید شامل یک شیء JSON با کلیدهای explanation، answer و confidence باشد. در این سؤال، گزینه‌ای با عنوان 'سرقفلی' وجود ندارد، اما باید به صورت یک شیء JSON با فرمت مشخص شده پاسخ داده شود.,905,575.0,75.0,650.0,215.0,41.0,"{""explanation"":""مطابق با فرمت خواسته شده، پاسخ باید شامل یک شیء JSON با کلیدهای explanation، answer و confidence باشد. در این سؤال، گزینه‌ای با عنوان 'سرقفلی' وجود ندارد، اما باید به صورت یک شیء JSON با فرمت مشخص شده پاسخ داده شود."",""answer"":""1"",""confidence"":4}",
15,meta-llama/llama-4-maverick,2.0,4.0,طبق قانون حمایت از حقوق پدیدآورندگان، حقوق معنوی پدیدآورنده غیرقابل انتقال است (ماده ۲۳ قانون مذکور) و همچنین اثر مشترک به اثری اطلاق می‌شود که کار یکایک پدیدآورندگان از هم متمایز نباشد (ماده ۱۸). نقل و استناد به آثار برای مقاصد علمی و آموزشی با رعایت شرایطی مجاز است نه بدون هیچ قید و شرطی.,2470,539.0,110.0,649.0,291.0,55.0,"{""explanation"":""طبق قانون حمایت از حقوق پدیدآورندگان، حقوق معنوی پدیدآورنده غیرقابل انتقال است (ماده ۲۳ قانون مذکور) و همچنین اثر مشترک به اثری اطلاق می‌شود که کار یکایک پدیدآورندگان از هم متمایز نباشد (ماده ۱۸). نقل و استناد به آثار برای مقاصد علمی و آموزشی با رعایت شرایطی مجاز است نه بدون هیچ قید و شرطی."",""answer"":""2"",""confidence"":4}",
16,meta-llama/llama-4-maverick,2.0,4.0,طبق ماده ۶۷ قانون مدنی، وکیل باید به مصلحت موکل عمل کند، اما در این مورد، وکالتنامه به «الف» اختیار تام داده است. بنابراین، با توجه به قاعده «اقدام» و اختیار تام داده شده به «الف»، معامله صحیح است.,1621,612.0,80.0,692.0,197.0,39.0,"{""explanation"":""طبق ماده ۶۷ قانون مدنی، وکیل باید به مصلحت موکل عمل کند، اما در این مورد، وکالتنامه به «الف» اختیار تام داده است. بنابراین، با توجه به قاعده «اقدام» و اختیار تام داده شده به «الف»، معامله صحیح است."",""answer"":""2"",""confidence"":4}",
17,meta-llama/llama-4-maverick,2.0,3.0,اصل بر این است که ترکه به صورت مطلق رد یا قبول نمی‌شود و باید به صورت مشروط بررسی شود. با توجه به گزینه‌های داده شده، گزینه صحیح باید بر اساس شرایط و قوانین مربوطه انتخاب شود.,945,540.0,59.0,599.0,175.0,37.0,"{""explanation"":""اصل بر این است که ترکه به صورت مطلق رد یا قبول نمی‌شود و باید به صورت مشروط بررسی شود. با توجه به گزینه‌های داده شده، گزینه صحیح باید بر اساس شرایط و قوانین مربوطه انتخاب شود."",""answer"":""2"",""confidence"":3}",
18,meta-llama/llama-4-maverick,1.0,4.0,طبق ماده 946 قانون مدنی، اگر متوفی حین فوت همسرش باردار باشد و بعد از فوت او فرزند به دنیا آمده و فوت کند، ارث می‌برد و در این صورت چون جنین ارث برده و سپس فوت کرده است، ورثه او (همسر متوفی) از او ارث می‌برند. بنابراین یک هشتم به همسر و مابقی به جنین می‌رسد و پس از فوت جنین، همسر متوفی به عنوان مادر جنین از وی ارث می‌برد.,1620,593.0,137.0,730.0,323.0,72.0,"{""explanation"":""طبق ماده 946 قانون مدنی، اگر متوفی حین فوت همسرش باردار باشد و بعد از فوت او فرزند به دنیا آمده و فوت کند، ارث می‌برد و در این صورت چون جنین ارث برده و سپس فوت کرده است، ورثه او (همسر متوفی) از او ارث می‌برند. بنابراین یک هشتم به همسر و مابقی به جنین می‌رسد و پس از فوت جنین، همسر متوفی به عنوان مادر جنین از وی ارث می‌برد."",""answer"":""1"",""confidence"":4}",
19,meta-llama/llama-4-maverick,2.0,4.0,طبق ماده ۲۶۴ قانون مدنی، وفای به عهد به وسیله متعهد، موضوع تعهد است و در این مورد، متعهد به جای عین معین، مال دیگری را با توافق متعهدله به او می‌دهد که ماهیت آن بر اساس قواعد عمومی معاملات، معاوضه یا بیع یا صلح است.,2868,531.0,91.0,622.0,215.0,46.0,"{""explanation"":""طبق ماده ۲۶۴ قانون مدنی، وفای به عهد به وسیله متعهد، موضوع تعهد است و در این مورد، متعهد به جای عین معین، مال دیگری را با توافق متعهدله به او می‌دهد که ماهیت آن بر اساس قواعد عمومی معاملات، معاوضه یا بیع یا صلح است."",""answer"":""2"",""confidence"":4}",
20,meta-llama/llama-4-maverick,4.0,4.0,طبق ماده ۶۴۱ قانون مدنی، مستعیر حق ندارد مال عاریه را به غیر بسپرد مگر در مواردی که برای حفظ مال ضروری باشد و دسترسی به مالک یا حاکم ممکن نباشد. در این صورت سپردن مال به غیر برای احتراز از خطر مجاز است.,1827,606.0,81.0,687.0,202.0,44.0,"{""explanation"":""طبق ماده ۶۴۱ قانون مدنی، مستعیر حق ندارد مال عاریه را به غیر بسپرد مگر در مواردی که برای حفظ مال ضروری باشد و دسترسی به مالک یا حاکم ممکن نباشد. در این صورت سپردن مال به غیر برای احتراز از خطر مجاز است."",""answer"":""4"",""confidence"":4}",
21,meta-llama/llama-4-maverick,4.0,5.0,طبق ماده ۴۲ قانون دیوان عدالت اداری، آرای هیات عمومی دیوان عدالت اداری که به موجب آن احکام و مقررات معین ابطال می‌شود قطعی و برای همه افراد و مراجع الزام‌آور است و از تاریخ ابطال، حکم یا مقرره از درجه اعتبار ساقط و تابعیت از قانون مربوط از بین می‌رود، مگر آنکه در رأی دیوان، خلاف آن تصریح شده باشد.,2051,600.0,112.0,712.0,298.0,61.0,"{""explanation"":""طبق ماده ۴۲ قانون دیوان عدالت اداری، آرای هیات عمومی دیوان عدالت اداری که به موجب آن احکام و مقررات معین ابطال می‌شود قطعی و برای همه افراد و مراجع الزام‌آور است و از تاریخ ابطال، حکم یا مقرره از درجه اعتبار ساقط و تابعیت از قانون مربوط از بین می‌رود، مگر آنکه در رأی دیوان، خلاف آن تصریح شده باشد."",""answer"":""4"",""confidence"":5}",Missing 'confidence' field in model output
22,meta-llama/llama-4-maverick,2.0,4.0,رای داوری صادر شده بر اساس ماده ۲ قانون داوری و شرایط مندرج در آن است. با توجه به متن سوال، بهترین پاسخ، «2» است.,1772,598.0,176.0,774.0,113.0,25.0,"{""explanation"":""رأی داوری صادر شده بر اساس قواعد داوری صورت گرفته است و با توجه به شرایطی که در سوال ذکر شده، داوری به درستی انجام شده است. با توجه به ماده قانونی که اشاره شده، داوری در این مورد از نوع داوری‌های قاطع و دارای اطمینان کافی است. گزینه 2 صحیح است زیرا در متن سوال ذکر شده که باید بر اساس قواعد داوری و به صورت یکپارچه و بدون ابهام پاسخ داده شود."",""answer"":""2"",""confidence"":""4""} -> 
{""explanation"":""رای داوری صادر شده بر اساس ماده ۲ قانون داوری و شرایط مندرج در آن است. با توجه به متن سوال، بهترین پاسخ، «2» است."",""answer"":""2"",""confidence"":""4""} is not the right format. Here is the correct response.",
23,meta-llama/llama-4-maverick,3.0,4.0,طبق ماده ۴۷۰ قانون آیین دادرسی مدنی، در صورتی که دیوان عالی کشور، عدم صحت سند رسمی مستند حکم فرجام‌خواسته را احراز کند، رأی را نقض و پرونده را به دادگاه هم‌عرض ارجاع می‌دهد.,1350,600.0,74.0,674.0,173.0,34.0,"{""explanation"":""طبق ماده ۴۷۰ قانون آیین دادرسی مدنی، در صورتی که دیوان عالی کشور، عدم صحت سند رسمی مستند حکم فرجام‌خواسته را احراز کند، رأی را نقض و پرونده را به دادگاه هم‌عرض ارجاع می‌دهد."",""answer"":""3"",""confidence"":4}",Missing 'confidence' field in model output
24,meta-llama/llama-4-maverick,3.0,4.0,طبق ماده 417 قانون آیین دادرسی مدنی، اعتراض ثالث باید ظرف ده روز از تاریخ ابلاغ حکم به عمل آید، مگر اینکه ثابت شود حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده است. در این مورد، با توجه به اینکه حکم در تاریخ 1390/2/1 ابلاغ شده و اعتراض ثالث در سال 1403 صورت گرفته، اعتراض ثالث فقط در صورتی قابل استماع است که ثابت شود حقوقی که اساس و مأخذ اعتراض است، قانوناً ساقط نشده و همچنین باید در نظر داشت که آیا اعتراض ثالث طاری است یا اصلی.,2764,631.0,148.0,779.0,437.0,91.0,"{""explanation"":""طبق ماده 417 قانون آیین دادرسی مدنی، اعتراض ثالث باید ظرف ده روز از تاریخ ابلاغ حکم به عمل آید، مگر اینکه ثابت شود حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده است. در این مورد، با توجه به اینکه حکم در تاریخ 1390/2/1 ابلاغ شده و اعتراض ثالث در سال 1403 صورت گرفته، اعتراض ثالث فقط در صورتی قابل استماع است که ثابت شود حقوقی که اساس و مأخذ اعتراض است، قانوناً ساقط نشده و همچنین باید در نظر داشت که آیا اعتراض ثالث طاری است یا اصلی."",""answer"":""3"",""confidence"":4}",
25,meta-llama/llama-4-maverick,2.0,4.0,طبق قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول دادرسی در تمامی مراجع قضایی از جمله دادگاه‌های عمومی حقوقی، دادگاه صلح و شورای حل اختلاف الزامی است، اما رعایت تشریفات دادرسی در شورای حل اختلاف الزامی نیست. این موضوع در مواد مختلف قانون مذکور تصریح شده است.,1879,583.0,80.0,663.0,258.0,47.0,"{""explanation"":""طبق قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول دادرسی در تمامی مراجع قضایی از جمله دادگاه‌های عمومی حقوقی، دادگاه صلح و شورای حل اختلاف الزامی است، اما رعایت تشریفات دادرسی در شورای حل اختلاف الزامی نیست. این موضوع در مواد مختلف قانون مذکور تصریح شده است."",""answer"":""2"",""confidence"":4}",unterminated character set at position 36
26,meta-llama/llama-4-maverick,3.0,4.0,طبق قانون شوراهای حل اختلاف مصوب 1402 و قانون تشکیل دادگاههای خانواده، امور مربوط به تحریر ترکه، مهر و موم و رفع آن در صلاحیت دادگاه خانواده است زیرا این امور جزء دعاوی خانوادگی و مرتبط با امور ارث و ترکه می باشد.,2214,492.0,74.0,566.0,213.0,43.0,"{""explanation"":""طبق قانون شوراهای حل اختلاف مصوب 1402 و قانون تشکیل دادگاههای خانواده، امور مربوط به تحریر ترکه، مهر و موم و رفع آن در صلاحیت دادگاه خانواده است زیرا این امور جزء دعاوی خانوادگی و مرتبط با امور ارث و ترکه می باشد."",""answer"":""3"",""confidence"":4}",
27,meta-llama/llama-4-maverick,2.0,4.0,طبق ماده ۲۳ قانون دیوان عدالت اداری، در صورتی که شکایات مندرج در دادخواست منشا و مبنای واحد داشته یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد در یک دادرسی رسیدگی می‌کند و در غیر این صورت، به صورت جداگانه به آنها رسیدگی می‌شود.,2284,662.0,90.0,752.0,251.0,50.0,"{""explanation"":""طبق ماده ۲۳ قانون دیوان عدالت اداری، در صورتی که شکایات مندرج در دادخواست منشا و مبنای واحد داشته یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد در یک دادرسی رسیدگی می‌کند و در غیر این صورت، به صورت جداگانه به آنها رسیدگی می‌شود."",""answer"":""2"",""confidence"":4}",
28,meta-llama/llama-4-maverick,2.0,4.0,طبق ماده ۹۷ قانون ثبت اسناد و املاک، اسناد تنظیمی در خارج از کشور با تصدیق نماینده کنسولی ایران در کشور مربوط، معتبر است و در صورت عدم وجود نماینده کنسولی، تصدیق وزارت امور خارجه ایران یا وزارت امور خارجه آن کشور الزامی است. بنابراین، اگر نماینده کنسولی ایران تصدیق کرده باشد، دیگر نیازی به تصدیق وزارت امور خارجه نیست.,4765,578.0,109.0,687.0,319.0,60.0,"{""explanation"":""طبق ماده ۹۷ قانون ثبت اسناد و املاک، اسناد تنظیمی در خارج از کشور با تصدیق نماینده کنسولی ایران در کشور مربوط، معتبر است و در صورت عدم وجود نماینده کنسولی، تصدیق وزارت امور خارجه ایران یا وزارت امور خارجه آن کشور الزامی است. بنابراین، اگر نماینده کنسولی ایران تصدیق کرده باشد، دیگر نیازی به تصدیق وزارت امور خارجه نیست."",""answer"":""2"",""confidence"":4}",
29,meta-llama/llama-4-maverick,3.0,4.0,طبق ماده ۲۶۴ آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس، هفت روز از تاریخ ابلاغ اخطار وصول نظریه است و برای ارزیاب در اجرای احکام مدنی، طبق ماده ۴۶ قانون اجرای احکام مدنی، سه روز از تاریخ ابلاغ نظریه.,1276,590.0,83.0,673.0,204.0,40.0,"{""explanation"":""طبق ماده ۲۶۴ آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس، هفت روز از تاریخ ابلاغ اخطار وصول نظریه است و برای ارزیاب در اجرای احکام مدنی، طبق ماده ۴۶ قانون اجرای احکام مدنی، سه روز از تاریخ ابلاغ نظریه."",""answer"":""3"",""confidence"":4}",
30,meta-llama/llama-4-maverick,1.0,4.0,رأی وحدت رویه دیوان عالی کشور در خصوص قابلیت فرجام احکام صادره از دادگاه‌های حقوقی و کیفری نشان می‌دهد که پاسخ صحیح «2» است زیرا طبق قانون، احکام صادره در خصوص اصل موضوع و احکام مرتبط با آن باید به فرمت خاصی ارائه شوند. با توجه به متن، گزینه «1» به عنوان پاسخ انتخاب شده است.,1107,550.0,95.0,645.0,275.0,56.0,"{""explanation"":""رأی وحدت رویه دیوان عالی کشور در خصوص قابلیت فرجام احکام صادره از دادگاه‌های حقوقی و کیفری نشان می‌دهد که پاسخ صحیح «2» است زیرا طبق قانون، احکام صادره در خصوص اصل موضوع و احکام مرتبط با آن باید به فرمت خاصی ارائه شوند. با توجه به متن، گزینه «1» به عنوان پاسخ انتخاب شده است."",""answer"":""1"",""confidence"":4}",
31,meta-llama/llama-4-maverick,1.0,4.0,طبق ماده ۳۴۶ قانون آیین دادرسی مدنی، استرداد دادخواست تجدیدنظر باید در دادگاه تجدیدنظر مطرح شود. در این مورد، شخص «ب» از دعوای تجدیدنظر خارج می‌شود، بنابراین باید درخواست استرداد دادخواست تجدیدنظر نسبت به او در دادگاه تجدیدنظر مطرح گردد.,1801,636.0,86.0,722.0,237.0,40.0,"{""explanation"":""طبق ماده ۳۴۶ قانون آیین دادرسی مدنی، استرداد دادخواست تجدیدنظر باید در دادگاه تجدیدنظر مطرح شود. در این مورد، شخص «ب» از دعوای تجدیدنظر خارج می‌شود، بنابراین باید درخواست استرداد دادخواست تجدیدنظر نسبت به او در دادگاه تجدیدنظر مطرح گردد."",""answer"":""1"",""confidence"":4}",
32,meta-llama/llama-4-maverick,4.0,4.0,بر اساس ماده ۴۹ قانون اجرای احکام مدنی، هرگاه پس از اجرای حکم، اعاده دادرسی صورت گیرد و حکم قبلی بلااثر شناخته شود، دادگاه اجرا کننده حکم باید عملیات اجرایی را اعاده کند. در این صورت، ملک باید به حالت اولیه برگردانده شود و به تصرف مالک اصلی (شخص «ب») درآید و در خصوص خسارات وارده، زیاندیده می‌تواند به مراجع صالح رجوع کند.,2270,750.0,115.0,865.0,322.0,63.0,"{""explanation"":""بر اساس ماده ۴۹ قانون اجرای احکام مدنی، هرگاه پس از اجرای حکم، اعاده دادرسی صورت گیرد و حکم قبلی بلااثر شناخته شود، دادگاه اجرا کننده حکم باید عملیات اجرایی را اعاده کند. در این صورت، ملک باید به حالت اولیه برگردانده شود و به تصرف مالک اصلی (شخص «ب») درآید و در خصوص خسارات وارده، زیاندیده می‌تواند به مراجع صالح رجوع کند."",""answer"":""4"",""confidence"":4}",
33,meta-llama/llama-4-maverick,1.0,4.0,طبق ماده ۲۲۶ قانون آیین دادرسی مدنی، چنانچه اصحاب دعوی اصل سند را انکار کنند و ابرازکننده سند نتواند در همان جلسه دلیل اصالت آن را ارائه کند، سند از دلایل خارج می‌شود. این ماده قانونی به طور مستقیم به موضوع اشاره دارد.,1836,630.0,80.0,710.0,218.0,43.0,"{""explanation"":""طبق ماده ۲۲۶ قانون آیین دادرسی مدنی، چنانچه اصحاب دعوی اصل سند را انکار کنند و ابرازکننده سند نتواند در همان جلسه دلیل اصالت آن را ارائه کند، سند از دلایل خارج می‌شود. این ماده قانونی به طور مستقیم به موضوع اشاره دارد."",""answer"":""1"",""confidence"":4}",
34,meta-llama/llama-4-maverick,4.0,4.0,طبق ماده 53 قانون اجرای احکام مدنی، مال توقیف شده باید صورت برداری و ارزیابی شود و سپس به حافظ داده شود. حافظ می تواند هر شخصی باشد، حتی بدون توافق طرفین، بنابراین گزینه ای صحیح است که هم شامل صورت برداری و ارزیابی و هم امکان انتخاب حافظ بدون نیاز به توافق طرفین را داشته باشد.,3701,604.0,88.0,692.0,277.0,57.0,"{""explanation"":""طبق ماده 53 قانون اجرای احکام مدنی، مال توقیف شده باید صورت برداری و ارزیابی شود و سپس به حافظ داده شود. حافظ می تواند هر شخصی باشد، حتی بدون توافق طرفین، بنابراین گزینه ای صحیح است که هم شامل صورت برداری و ارزیابی و هم امکان انتخاب حافظ بدون نیاز به توافق طرفین را داشته باشد."",""answer"":""4"",""confidence"":4}",
35,meta-llama/llama-4-maverick,4.0,4.0,طبق ماده ۲۳۱ قانون آیین دادرسی مدنی، در صورتی که گواهان احضار شوند ولی در دادگاه حاضر نشوند، دادگاه می‌تواند دستور جلب آنها را صادر کند. بنابراین، دادگاه ابتدا آنها را دوباره احضار می‌کند و در صورت عدم حضور، جلب خواهند شد.,1737,605.0,79.0,684.0,222.0,42.0,"{""explanation"":""طبق ماده ۲۳۱ قانون آیین دادرسی مدنی، در صورتی که گواهان احضار شوند ولی در دادگاه حاضر نشوند، دادگاه می‌تواند دستور جلب آنها را صادر کند. بنابراین، دادگاه ابتدا آنها را دوباره احضار می‌کند و در صورت عدم حضور، جلب خواهند شد."",""answer"":""4"",""confidence"":4}",
36,meta-llama/llama-4-maverick,1.0,4.0,طبق ماده ۳۴۶ قانون آیین دادرسی مدنی، آرای دادگاه‌های بدوی در مواردی که قابل تجدیدنظر نباشد، قابل فرجام است. با توجه به اینکه خواسته کمتر از یکصد میلیون ریال است و دادگاه صلح صادرکننده حکم است، حکم دادگاه مزبور قطعی است و قابل فرجام نیست.,1899,584.0,87.0,671.0,237.0,45.0,"{""explanation"":""طبق ماده ۳۴۶ قانون آیین دادرسی مدنی، آرای دادگاه‌های بدوی در مواردی که قابل تجدیدنظر نباشد، قابل فرجام است. با توجه به اینکه خواسته کمتر از یکصد میلیون ریال است و دادگاه صلح صادرکننده حکم است، حکم دادگاه مزبور قطعی است و قابل فرجام نیست."",""answer"":""1"",""confidence"":4}",unterminated character set at position 36
