id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,x-ai/grok-4-fast,5,4,4,"بر اساس مواد ۲۳۲ تا ۲۳۴ قانون مدنی، عقود معین و نامعین می‌توانند مشروط به شرط تعلیقی باشند و تعلیق هم در مرحله انعقاد (آثار عقد معلق به تحقق شرط) و هم در مرحله اجرا (تعلق اجرای تعهدات به رفع مانع) پذیرفته است، بنابراین ادعای عدم پذیرش تعلیق در برخی عقود صحیح نیست.",8765,3258,1292,4550,264,53,"results{explanation,answer,confidence}:
بر اساس مواد ۲۳۲ تا ۲۳۴ قانون مدنی، عقود معین و نامعین می‌توانند مشروط به شرط تعلیقی باشند و تعلیق هم در مرحله انعقاد (آثار عقد معلق به تحقق شرط) و هم در مرحله اجرا (تعلق اجرای تعهدات به رفع مانع) پذیرفته است، بنابراین ادعای عدم پذیرش تعلیق در برخی عقود صحیح نیست.,4,4",
12,x-ai/grok-4-fast,5,4,4,"مطابق ماده 341 قانون مدنی، اجل برای انجام تعهدات قراردادی می‌تواند ناشی از اراده طرفین در عقد (مانند بیع) قرار گیرد و همچنین قانون خاص یا حکم دادگاه می‌تواند اجل تعیین کند، بنابراین گزینه جامع شامل هر سه منبع است.",5144,2632,716,3348,213,40,"results{explanation,answer,confidence}:
مطابق ماده 341 قانون مدنی، اجل برای انجام تعهدات قراردادی می‌تواند ناشی از اراده طرفین در عقد (مانند بیع) قرار گیرد و همچنین قانون خاص یا حکم دادگاه می‌تواند اجل تعیین کند، بنابراین گزینه جامع شامل هر سه منبع است.,4,4",
13,x-ai/grok-4-fast,5,4,4,"بر اساس قاعده کلی حقوق مدنی ایران، ایقاع اصولاً توکیل‌ناپذیر است و توسط نماینده انجام نمی‌شود، در حالی که عقد توکیل‌پذیر است؛ مثلاً ماده ۱۳۳۰ قانون مدنی صراحتاً قسم (به عنوان ایقاع) را غیرقابل توکیل می‌داند و این امر به گزینه ۴ منجر می‌شود که نادرست است.",6075,2546,947,3493,254,47,"results{explanation,answer,confidence}:
بر اساس قاعده کلی حقوق مدنی ایران، ایقاع اصولاً توکیل‌ناپذیر است و توسط نماینده انجام نمی‌شود، در حالی که عقد توکیل‌پذیر است؛ مثلاً ماده ۱۳۳۰ قانون مدنی صراحتاً قسم (به عنوان ایقاع) را غیرقابل توکیل می‌داند و این امر به گزینه ۴ منجر می‌شود که نادرست است.,4,4",
14,x-ai/grok-4-fast,5,4,4,"مطابق ماده ۱۹ قانون روابط موجر و مستاجر مصوب ۱۳۵۶ که حقوق سرقفلی را تنظیم کرده و طبق ماده ۳۱ قانون ۱۳۷۶ محفوظ مانده، مستاجر صاحب سرقفلی حق انتقال آن به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق سلب شده باشد.",15514,4651,2135,6786,211,45,"results{explanation,answer,confidence}:
مطابق ماده ۱۹ قانون روابط موجر و مستاجر مصوب ۱۳۵۶ که حقوق سرقفلی را تنظیم کرده و طبق ماده ۳۱ قانون ۱۳۷۶ محفوظ مانده، مستاجر صاحب سرقفلی حق انتقال آن به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق سلب شده باشد.,4,4",
15,x-ai/grok-4-fast,5,2,3,"مطابق قانون حمایت حقوق مولفان و مصنفان و هنرمندان (مانند مواد مرتبط با نقل و انتقاد)، نقل از آثار انتشار یافته برای مقاصد علمی، ادبی و آموزشی مجاز است اما مشروط به ذکر منبع و عدم نقض حقوق پدیدآورنده، لذا ادعای بدون هیچ قید و شرطی نادرست است.",5358,2661,1038,3699,241,48,"results{explanation,answer,confidence}:
مطابق قانون حمایت حقوق مولفان و مصنفان و هنرمندان (مانند مواد مرتبط با نقل و انتقاد)، نقل از آثار انتشار یافته برای مقاصد علمی، ادبی و آموزشی مجاز است اما مشروط به ذکر منبع و عدم نقض حقوق پدیدآورنده، لذا ادعای بدون هیچ قید و شرطی نادرست است.,2,3",
16,x-ai/grok-4-fast,5,1,5,"براساس ماده ۶۶۷ قانون مدنی، وکیل موظف به رعایت مصلحت موکل است و حتی با قید ""به هر قیمت"" در وکالتنامه، فروش به قیمت بسیار پایین و غیرمتعارف (مانند یک سوم عرفی) تجاوز از اختیارات و فضولی محسوب شده و معامله غیرنافذ است که با رد موکل باطل می‌شود.",6588,4149,903,5052,242,49,"results{explanation,answer,confidence}:
براساس ماده ۶۶۷ قانون مدنی، وکیل موظف به رعایت مصلحت موکل است و حتی با قید ""به هر قیمت"" در وکالتنامه، فروش به قیمت بسیار پایین و غیرمتعارف (مانند یک سوم عرفی) تجاوز از اختیارات و فضولی محسوب شده و معامله غیرنافذ است که با رد موکل باطل می‌شود.,1,5",
17,x-ai/grok-4-fast,5,3,5,"براساس ماده ۲۵۱ قانون امور حسبی، در صورتی که تحریر ترکه صورت گرفته باشد، مهلت یک ماهه رد ترکه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود و این قاعده مستقیماً به گزینه ۳ منطبق است.",9477,3713,982,4695,180,36,"results{explanation,answer,confidence}:
براساس ماده ۲۵۱ قانون امور حسبی، در صورتی که تحریر ترکه صورت گرفته باشد، مهلت یک ماهه رد ترکه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود و این قاعده مستقیماً به گزینه ۳ منطبق است.,3,5",
18,x-ai/grok-4-fast,5,1,5,"براساس مواد 946 و 947 قانون مدنی، همسر از ترکه شوهر دارای اولاد (جنین) یک هشتم ارث می‌برد و مابقی به جنین تعلق می‌گیرد، زیرا جنین که زنده متولد شده، وارث طبقه اول محسوب می‌شود و فوت بلافاصله پس از تولد مانع احراز وراثت او از متوفی نمی‌گردد.",9199,3090,1400,4490,240,48,"results{explanation,answer,confidence}:
براساس مواد 946 و 947 قانون مدنی، همسر از ترکه شوهر دارای اولاد (جنین) یک هشتم ارث می‌برد و مابقی به جنین تعلق می‌گیرد، زیرا جنین که زنده متولد شده، وارث طبقه اول محسوب می‌شود و فوت بلافاصله پس از تولد مانع احراز وراثت او از متوفی نمی‌گردد.,1,5",
19,x-ai/grok-4-fast,5,2,4,"براساس ماده 758 قانون مدنی، جایگزینی عین معین با مال دیگر با توافق متعهدله، صلح در مقام معامله تلقی می‌شود که نتیجه بیع یا معاوضه را بدون احکام خاص بیع به همراه دارد و ماهیت آن معامله‌ای مانند معاوضه، بیع یا صلح است.",12354,2984,736,3720,216,43,"results{explanation,answer,confidence}:
براساس ماده 758 قانون مدنی، جایگزینی عین معین با مال دیگر با توافق متعهدله، صلح در مقام معامله تلقی می‌شود که نتیجه بیع یا معاوضه را بدون احکام خاص بیع به همراه دارد و ماهیت آن معامله‌ای مانند معاوضه، بیع یا صلح است.,2,4",
20,x-ai/grok-4-fast,5,2,5,"براساس ماده 647 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به هیچ نحوی به تصرف غیر دهد مگر به اذن معیر، بنابراین حتی از جهت تعهد به حفاظت و اداره مال در صورت خطر، بدون اذن معیر مجاز به سپردن مال به دیگری نیست.",4996,2548,742,3290,208,44,"results{explanation,answer,confidence}:
براساس ماده 647 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به هیچ نحوی به تصرف غیر دهد مگر به اذن معیر، بنابراین حتی از جهت تعهد به حفاظت و اداره مال در صورت خطر، بدون اذن معیر مجاز به سپردن مال به دیگری نیست.,2,5",
21,x-ai/grok-4-fast,5,3,5,"مطابق ماده 90 قانون تشکیلات و آیین دادرسی دیوان عدالت اداری (که با اصول کلی منابع مرتبط مانند ماده 12 همخوانی دارد)، ابطال مصوبات دولتی از تاریخ تصویب آن‌ها مؤثر است مگر اینکه در رأی ابطال به دلایل موجه به نحو دیگری مقرر شده باشد، لذا اثر ابطال در هر حال از زمان تصویب آیین‌نامه جاری است مگر خلاف آن تصریح شود.",7202,3754,1127,4881,310,62,"results{explanation,answer,confidence}:
مطابق ماده 90 قانون تشکیلات و آیین دادرسی دیوان عدالت اداری (که با اصول کلی منابع مرتبط مانند ماده 12 همخوانی دارد)، ابطال مصوبات دولتی از تاریخ تصویب آن‌ها مؤثر است مگر اینکه در رأی ابطال به دلایل موجه به نحو دیگری مقرر شده باشد، لذا اثر ابطال در هر حال از زمان تصویب آیین‌نامه جاری است مگر خلاف آن تصریح شود.,3,5",
22,x-ai/grok-4-fast,5,3,5,"مطابق ماده 484 قانون آیین دادرسی مدنی، در هیئت سه نفره داوری، اگر یکی از داوران از شرکت در صدور رای امتناع کند یا مخالف باشد، رای اکثریت (دو نفر) معتبر است مگر اینکه در قرارداد ترتیب دیگری مقرر شده باشد؛ در این مورد، دادن اختیار صلح به دو داور ترتیب دیگری برای صدور رای داوری ایجاد نمی‌کند و رای با اکثریت معتبر و غیرقابل ابطال است.",8562,3821,1488,5309,332,67,"results{explanation,answer,confidence}:
مطابق ماده 484 قانون آیین دادرسی مدنی، در هیئت سه نفره داوری، اگر یکی از داوران از شرکت در صدور رای امتناع کند یا مخالف باشد، رای اکثریت (دو نفر) معتبر است مگر اینکه در قرارداد ترتیب دیگری مقرر شده باشد؛ در این مورد، دادن اختیار صلح به دو داور ترتیب دیگری برای صدور رای داوری ایجاد نمی‌کند و رای با اکثریت معتبر و غیرقابل ابطال است.,3,5",
23,x-ai/grok-4-fast,5,3,4,"براساس ماده ۴۰۱ قانون آیین دادرسی مدنی (مرتبط با منبع ۵ و رأی وحدت رویه منبع ۳)، در صورتی که دیوان عالی کشور عدم صحت سند مستند حکم فرجام‌خواسته را احراز نماید، حکم را نقض و پرونده را به دادگاه هم‌عرض ارجاع می‌دهد تا پس از رفع نقص به دادگاه صادرکننده رأی منقوض ارسال شود.",10843,3360,1371,4731,270,55,"results{explanation,answer,confidence}:
براساس ماده ۴۰۱ قانون آیین دادرسی مدنی (مرتبط با منبع ۵ و رأی وحدت رویه منبع ۳)، در صورتی که دیوان عالی کشور عدم صحت سند مستند حکم فرجام‌خواسته را احراز نماید، حکم را نقض و پرونده را به دادگاه هم‌عرض ارجاع می‌دهد تا پس از رفع نقص به دادگاه صادرکننده رأی منقوض ارسال شود.,3,4",
24,x-ai/grok-4-fast,5,1,4,"براساس مواد 417 تا 420 قانون آیین دادرسی مدنی، اعتراض ثالث اصیلانه نسبت به حکم قطعی و اجرا شده، بدون مهلت زمانی خاص قابل طرح است مشروط بر اینکه ثابت شود حق مورد ادعای معترض قانوناً ساقط نشده باشد، که در این مورد با توجه به گذشت زمان طولانی، شرط عدم سقوط حق تعیین‌کننده استماع دعوا است.",12236,3763,1308,5071,285,57,"results{explanation,answer,confidence}:
براساس مواد 417 تا 420 قانون آیین دادرسی مدنی، اعتراض ثالث اصیلانه نسبت به حکم قطعی و اجرا شده، بدون مهلت زمانی خاص قابل طرح است مشروط بر اینکه ثابت شود حق مورد ادعای معترض قانوناً ساقط نشده باشد، که در این مورد با توجه به گذشت زمان طولانی، شرط عدم سقوط حق تعیین‌کننده استماع دعوا است.,1,4",
25,x-ai/grok-4-fast,5,4,4,"مطابق ماده 17 قانون شوراهای حل اختلاف مصوب 1402، آیین دادرسی و ترتیبات دادگاه صلح تابع قوانین و مقررات دادگاه‌های حقوقی است که رعایت اصول و تشریفات دادرسی را الزامی می‌سازد، اما شورا صرفاً برای اقدامات سازشی طبق آیین‌نامه عمل می‌کند و الزام به رعایت کامل اصول و تشریفات دادرسی ندارد.",4896,2583,1046,3629,283,51,"results{explanation,answer,confidence}:
مطابق ماده 17 قانون شوراهای حل اختلاف مصوب 1402، آیین دادرسی و ترتیبات دادگاه صلح تابع قوانین و مقررات دادگاه‌های حقوقی است که رعایت اصول و تشریفات دادرسی را الزامی می‌سازد، اما شورا صرفاً برای اقدامات سازشی طبق آیین‌نامه عمل می‌کند و الزام به رعایت کامل اصول و تشریفات دادرسی ندارد.,4,4",
26,x-ai/grok-4-fast,5,2,3,"براساس قانون امور حسبی و تفسیر از ماده 9 قانون شوراهای حل اختلاف مصوب 1394 (مشابه در 1402) و منبع 4، تحریر ترکه، مهر و موم و رفع آن به عنوان امور حسبی در صلاحیت دادگاه عمومی حقوقی است، زیرا قانون حمایت خانواده صلاحیت دادگاه خانواده را به دعاوی خاص خانوادگی محدود کرده و شوراهای حل اختلاف فاقد صلاحیت در امور حسبی وراثتی هستند.",18697,3513,2936,6449,326,64,"results{explanation,answer,confidence}:
براساس قانون امور حسبی و تفسیر از ماده 9 قانون شوراهای حل اختلاف مصوب 1394 (مشابه در 1402) و منبع 4، تحریر ترکه، مهر و موم و رفع آن به عنوان امور حسبی در صلاحیت دادگاه عمومی حقوقی است، زیرا قانون حمایت خانواده صلاحیت دادگاه خانواده را به دعاوی خاص خانوادگی محدود کرده و شوراهای حل اختلاف فاقد صلاحیت در امور حسبی وراثتی هستند.,2,3",
27,x-ai/grok-4-fast,5,4,5,"براساس ماده 32 قانون دیوان عدالت اداری، چنانچه اشخاص متعدد شکایت‌های خود را با یک دادخواست مطرح نمایند و شکایات منشأ و مبنای واحد نداشته باشند، شعبه دیوان موارد را به تفکیک و جداگانه رسیدگی می‌کند.",10993,3721,1098,4819,197,36,"results{explanation,answer,confidence}:
براساس ماده 32 قانون دیوان عدالت اداری، چنانچه اشخاص متعدد شکایت‌های خود را با یک دادخواست مطرح نمایند و شکایات منشأ و مبنای واحد نداشته باشند، شعبه دیوان موارد را به تفکیک و جداگانه رسیدگی می‌کند.,4,5",
28,x-ai/grok-4-fast,5,1,5,"مطابق ماده 1296 قانون مدنی، هرگاه تصدیق موافقت سند خارجی با قوانین محل تنظیم توسط نماینده سیاسی یا قنسولی خارجه در ایران انجام شده باشد، قبول شدن سند در محاکم ایران متوقف بر تصدیق امضای نماینده خارجه توسط وزارت امور خارجه یا حکام ایالات و ولایات است.",5416,2803,1032,3835,250,47,"results{explanation,answer,confidence}:
مطابق ماده 1296 قانون مدنی، هرگاه تصدیق موافقت سند خارجی با قوانین محل تنظیم توسط نماینده سیاسی یا قنسولی خارجه در ایران انجام شده باشد، قبول شدن سند در محاکم ایران متوقف بر تصدیق امضای نماینده خارجه توسط وزارت امور خارجه یا حکام ایالات و ولایات است.,1,5",
29,x-ai/grok-4-fast,5,3,3,"مطابق ماده 75 قانون اجرای احکام مدنی، مهلت اعتراض به نظریه ارزیاب سه روز از تاریخ ابلاغ ارزیابی است؛ در خصوص کارشناسی در دادرسی مدنی، مهلت اعتراض هفت روز از ابلاغ اخطار وصول نظریه کارشناسی محسوب می‌شود که این قاعده با گزینه 3 همخوانی دارد.",8361,3051,1318,4369,239,45,"results{explanation,answer,confidence}:
مطابق ماده 75 قانون اجرای احکام مدنی، مهلت اعتراض به نظریه ارزیاب سه روز از تاریخ ابلاغ ارزیابی است؛ در خصوص کارشناسی در دادرسی مدنی، مهلت اعتراض هفت روز از ابلاغ اخطار وصول نظریه کارشناسی محسوب می‌شود که این قاعده با گزینه 3 همخوانی دارد.,3,3",
30,x-ai/grok-4-fast,5,2,5,"براساس ماده 368 قانون آیین دادرسی مدنی، احکام راجع به اصل نکاح، فسخ آن، طلاق و نسب از مصادیق احکام قابل فرجام‌خواهی هستند و طبق بند 5 ماده 369، احکام متفرعات صادرشده در ضمن رسیدگی به این دعاوی اصلی نیز، چون اصل دعوا قابل فرجام است، قابلیت فرجام‌خواهی دارند؛ بنابراین در هر چهار مورد قابل فرجام است.",7771,3297,878,4175,298,57,"results{explanation,answer,confidence}:
براساس ماده 368 قانون آیین دادرسی مدنی، احکام راجع به اصل نکاح، فسخ آن، طلاق و نسب از مصادیق احکام قابل فرجام‌خواهی هستند و طبق بند 5 ماده 369، احکام متفرعات صادرشده در ضمن رسیدگی به این دعاوی اصلی نیز، چون اصل دعوا قابل فرجام است، قابلیت فرجام‌خواهی دارند؛ بنابراین در هر چهار مورد قابل فرجام است.,2,5",
31,x-ai/grok-4-fast,5,1,4,"براساس مواد قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی، از جمله ماده ۳۵۸، استرداد دادخواست تجدیدنظر نسبت به یکی از طرفین دعوا باید در دادگاه تجدیدنظر مطرح شود، زیرا پرونده در مرحله تجدیدنظر در جریان است و دادگاه بدوی دیگر صلاحیت ندارد.",11991,4012,1576,5588,249,45,"results{explanation,answer,confidence}:
براساس مواد قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی، از جمله ماده ۳۵۸، استرداد دادخواست تجدیدنظر نسبت به یکی از طرفین دعوا باید در دادگاه تجدیدنظر مطرح شود، زیرا پرونده در مرحله تجدیدنظر در جریان است و دادگاه بدوی دیگر صلاحیت ندارد.,1,4",
32,x-ai/grok-4-fast,5,2,4,"مطابق مواد ۲۴ و ۳۹ قانون اجرای احکام مدنی و قاعده جبران خسارت ناشی از اجرای حکم بلااثر (مشابه آرای منابع ۱ و ۳ که در نقض حکم، پرداخت بهای ملک به جای خلع ید و جبران خسارات جبران‌ناپذیر را الزامی می‌دانند)، دادگاه صادرکننده حکم اعاده دادرسی (بلااثرکننده) دستور اعاده تصرف ملک به «ب» و تعیین و پرداخت بهای بنای تخریب‌شده توسط کارشناس از «الف» به «ب» را صادر می‌کند.",9999,4713,1466,6179,362,70,"results{explanation,answer,confidence}:
مطابق مواد ۲۴ و ۳۹ قانون اجرای احکام مدنی و قاعده جبران خسارت ناشی از اجرای حکم بلااثر (مشابه آرای منابع ۱ و ۳ که در نقض حکم، پرداخت بهای ملک به جای خلع ید و جبران خسارات جبران‌ناپذیر را الزامی می‌دانند)، دادگاه صادرکننده حکم اعاده دادرسی (بلااثرکننده) دستور اعاده تصرف ملک به «ب» و تعیین و پرداخت بهای بنای تخریب‌شده توسط کارشناس از «الف» به «ب» را صادر می‌کند.,2,4",
33,x-ai/grok-4-fast,5,4,5,"براساس ماده 96 قانون آیین دادرسی مدنی، در صورتی که اصل سند عادی ارائه نشود و مورد انکار واقع گردد، اگر ابرازکننده خوانده باشد سند از عداد دلایل خارج می‌شود و اگر ابرازکننده خواهان باشد و دادخواست مستند به ادله دیگری نباشد، در آن خصوص ابطال می‌گردد.",6007,3200,1023,4223,248,47,"results{explanation,answer,confidence}:
براساس ماده 96 قانون آیین دادرسی مدنی، در صورتی که اصل سند عادی ارائه نشود و مورد انکار واقع گردد، اگر ابرازکننده خوانده باشد سند از عداد دلایل خارج می‌شود و اگر ابرازکننده خواهان باشد و دادخواست مستند به ادله دیگری نباشد، در آن خصوص ابطال می‌گردد.,4,5",
34,x-ai/grok-4-fast,5,3,4,"براساس ماده 64 آیین‌نامه اجرای مفاد اسناد رسمی لازم‌الاجرا، برای بازداشت اموال منقول از جمله جواهرات گران‌قیمت مانند انگشتری، صورت‌برداری دقیق با توصیف صفات الزامی است و این امر کافی بوده و ارزیابی می‌تواند پس از تحویل به حافظ انجام شود، در حالی که حافظ بدون نیاز به توافق خاص از هر شخص مورد اعتماد تعیین می‌گردد.",15634,4078,2276,6354,313,57,"results{explanation,answer,confidence}:
براساس ماده 64 آیین‌نامه اجرای مفاد اسناد رسمی لازم‌الاجرا، برای بازداشت اموال منقول از جمله جواهرات گران‌قیمت مانند انگشتری، صورت‌برداری دقیق با توصیف صفات الزامی است و این امر کافی بوده و ارزیابی می‌تواند پس از تحویل به حافظ انجام شود، در حالی که حافظ بدون نیاز به توافق خاص از هر شخص مورد اعتماد تعیین می‌گردد.,3,4",
35,x-ai/grok-4-fast,5,3,4,"براساس ماده 197 قانون آیین دادرسی مدنی و رویه قضایی مندرج در منابع دادنامه (مانند منبع 1 و 4)، عدم حضور گواهان بدون عذر موجه و عدم ارائه مستندات کافی، منجر به عدم پذیرش گواهی آنها و خروج از عداد دلایل اثباتی می‌شود، زیرا دادگاه نمی‌تواند ارزش و تأثیر گواهی را بدون حضور و استماع بررسی کند.",11910,4231,1738,5969,289,57,"results{explanation,answer,confidence}:
براساس ماده 197 قانون آیین دادرسی مدنی و رویه قضایی مندرج در منابع دادنامه (مانند منبع 1 و 4)، عدم حضور گواهان بدون عذر موجه و عدم ارائه مستندات کافی، منجر به عدم پذیرش گواهی آنها و خروج از عداد دلایل اثباتی می‌شود، زیرا دادگاه نمی‌تواند ارزش و تأثیر گواهی را بدون حضور و استماع بررسی کند.,3,4",
