id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,openai/gpt-oss-20b,2,4.0,در مرحله انعقاد تعلیق می‌تواند ناشی از اراده طرفین باشد، اما در مرحله اجرای قرارداد تعلیق معمولاً به دلیل تحقق شرط یا رفع مانع رخ می‌دهد؛ تعلیق ناشی از اراده در اجرا مجاز نیست.,7477,603.0,1042.0,1645.0,176.0,34.0,"{""explanation"":""در مرحله انعقاد تعلیق می‌تواند ناشی از اراده طرفین باشد، اما در مرحله اجرای قرارداد تعلیق معمولاً به دلیل تحقق شرط یا رفع مانع رخ می‌دهد؛ تعلیق ناشی از اراده در اجرا مجاز نیست."",""answer"":""2"",""confidence"":4}",
12,openai/gpt-oss-20b,4,4.0,ماده 112 قانون مدنی: اجل می‌تواند از اراده طرفین، حکم دادگاه یا قانون خاص ناشی شود.,3439,589.0,750.0,1339.0,83.0,16.0,"{""explanation"":""ماده 112 قانون مدنی: اجل می‌تواند از اراده طرفین، حکم دادگاه یا قانون خاص ناشی شود."",""answer"":""4"",""confidence"":4}",
13,openai/gpt-oss-20b,2,4.0,در قرارداد (عقد) حق رجوع وجود دارد، اما در ایقاع (عهد) این حق معمولاً وجود ندارد؛ بنابراین بیان ۲ نادرست است.,8709,575.0,1564.0,2139.0,109.0,21.0,"{""explanation"":""در قرارداد (عقد) حق رجوع وجود دارد، اما در ایقاع (عهد) این حق معمولاً وجود ندارد؛ بنابراین بیان ۲ نادرست است."",""answer"":""2"",""confidence"":4}",
14,openai/gpt-oss-20b,4,5.0,موجب ماده 12 قانون روابط موجر و مستأجر 1376، مستأجر می‌تواند حق سرقفلی خود را به شخص دیگری منتقل کند مگر اینکه در قرارداد اجاره این حق از او سلب شده باشد.,6555,641.0,790.0,1431.0,154.0,32.0,"{""explanation"":""موجب ماده 12 قانون روابط موجر و مستأجر 1376، مستأجر می‌تواند حق سرقفلی خود را به شخص دیگری منتقل کند مگر اینکه در قرارداد اجاره این حق از او سلب شده باشد."",""answer"":""4"",""confidence"":5}",
15,openai/gpt-oss-20b,2,5.0,ماده 14 قانون حق نشر، حق کپی‌برداری از آثار برای مقاصد علمی، ادبی و آموزشی محدود به شرایطی مانند کوتاه بودن، عدم استفاده تجاری و ذکر منبع است؛ بنابراین ادعا «بدون هیچ قید و شرطی مجاز است» نادرست است.,5781,609.0,474.0,1083.0,199.0,39.0,"{""explanation"":""ماده 14 قانون حق نشر، حق کپی‌برداری از آثار برای مقاصد علمی، ادبی و آموزشی محدود به شرایطی مانند کوتاه بودن، عدم استفاده تجاری و ذکر منبع است؛ بنابراین ادعا «بدون هیچ قید و شرطی مجاز است» نادرست است."",""answer"":""2"",""confidence"":5}",
16,openai/gpt-oss-20b,2,4.0,ماده 106 قانون مدنی مقرر می‌کند که وکیل بر اساس اختیار موکل عمل می‌کند؛ اگر وکالتنامه اجازه واگذاری ملک را می‌دهد، معامله معتبر و صحیح است.,4795,674.0,790.0,1464.0,139.0,26.0,"{""explanation"":""ماده 106 قانون مدنی مقرر می‌کند که وکیل بر اساس اختیار موکل عمل می‌کند؛ اگر وکالتنامه اجازه واگذاری ملک را می‌دهد، معامله معتبر و صحیح است."",""answer"":""2"",""confidence"":4}",
17,openai/gpt-oss-20b,,,,4067,,,,,,"{""explanation"":""ماده 1120 قانون مدنی می‌گوید حق رد ترکه حق شخصی ورثه است و قابل انتقال به وراثanswer"":""2"",""confidence"":4}",unterminated character set at position 36
18,openai/gpt-oss-20b,2,3.0,طبق قانون ارث ایران، اگر فرزند پس از فوت والد به دنیا بیاید، او به‌عنوان وارث محسوب نمی‌شود؛ بنابراین همسر 1/8 و باقی‌مانده به برادر و خواهر تقسیم می‌شود.,5914,661.0,1084.0,1745.0,154.0,29.0,"{""explanation"":""طبق قانون ارث ایران، اگر فرزند پس از فوت والد به دنیا بیاید، او به‌عنوان وارث محسوب نمی‌شود؛ بنابراین همسر 1/8 و باقی‌مانده به برادر و خواهر تقسیم می‌شود."",""answer"":""2"",""confidence"":3}",
19,openai/gpt-oss-20b,1,5.0,موجب تعهد به جای عین معین، مال دیگری را می‌دهد و متعهدله آن را می‌پذیرد؛ این عمل به‌عنوان تهاتر قراردادی در مقام وفای به عهد شناخته می‌شود (ماده ۲۷۴ فقه قرارداد).,5590,589.0,470.0,1059.0,162.0,31.0,"{""explanation"":""موجب تعهد به جای عین معین، مال دیگری را می‌دهد و متعهدله آن را می‌پذیرد؛ این عمل به‌عنوان تهاتر قراردادی در مقام وفای به عهد شناخته می‌شود (ماده ۲۷۴ فقه قرارداد)."",""answer"":""1"",""confidence"":5}",
20,openai/gpt-oss-20b,2,5.0,موجب ماده 106 قانون مدنی، مستعیر موظف به حفظ و اداره مال است و حق انتقال آن به شخص ثالث را بدون اجازه مالک ندارد؛ بنابراین مستعیر نمی‌تواند مال عاریه را به تصرف دیگران بدهد.,4994,669.0,1135.0,1804.0,173.0,35.0,"{""explanation"":""موجب ماده 106 قانون مدنی، مستعیر موظف به حفظ و اداره مال است و حق انتقال آن به شخص ثالث را بدون اجازه مالک ندارد؛ بنابراین مستعیر نمی‌تواند مال عاریه را به تصرف دیگران بدهد."",""answer"":""2"",""confidence"":5}",
21,openai/gpt-oss-20b,4,5.0,ماده ۵ قانون دیوان عدالت اداری مقرر می‌کند که ابطال آیین‌نامه توسط دیوان از زمان صدور رأی اجرایی می‌شود مگر اینکه در رأی خلاف آن تصریح شود.,23093,659.0,1839.0,2498.0,139.0,27.0,"{""explanation"":""ماده ۵ قانون دیوان عدالت اداری مقرر می‌کند که ابطال آیین‌نامه توسط دیوان از زمان صدور رأی اجرایی می‌شود مگر اینکه در رأی خلاف آن تصریح شود."",""answer"":""4"",""confidence"":5}",
22,openai/gpt-oss-20b,3,4.0,ماده 20 قانون داوری می‌گوید که اگر داوران اختیار تصمیم‌گیری را داشته باشند و رأی بر اساس شواهد صادر شود، رای قابل بطلان نیست؛ اختیار صلح و سازش فقط شرط اولیه است و تعداد رای‌های موافق کافی است.,4920,670.0,1776.0,2446.0,193.0,38.0,"{""explanation"":""ماده 20 قانون داوری می‌گوید که اگر داوران اختیار تصمیم‌گیری را داشته باشند و رأی بر اساس شواهد صادر شود، رای قابل بطلان نیست؛ اختیار صلح و سازش فقط شرط اولیه است و تعداد رای‌های موافق کافی است."",""answer"":""3"",""confidence"":4}",
23,openai/gpt-oss-20b,4,4.0,ماده ۱۳۴ قانون مدنی و ماده ۱۷ قانون اجرایی، دیوان عالی می‌تواند حکم دادگاه تجدیدنظر را که بر اساس سند مستند نادرست صادر شده، نقض کند و پرونده را به همان دادگاه تجدیدنظر ارجاع دهد.,9729,672.0,1566.0,2238.0,179.0,35.0,"{""explanation"":""ماده ۱۳۴ قانون مدنی و ماده ۱۷ قانون اجرایی، دیوان عالی می‌تواند حکم دادگاه تجدیدنظر را که بر اساس سند مستند نادرست صادر شده، نقض کند و پرونده را به همان دادگاه تجدیدنظر ارجاع دهد."",""answer"":""4"",""confidence"":4}",
24,openai/gpt-oss-20b,,,,43426,,,,,,,Model returned no text content
25,openai/gpt-oss-20b,2,3.0,ماده ۲۱ قانون شوراهای حل اختلاف مقرر می‌کند که شوراها باید اصول دادرسی را رعایت کنند، اما تشریفات دادرسی الزام‌آور نیستند؛ بنابراین اصول در همهٔ دادگاه‌ها و شوراها الزامی و تشریفات در شوراهای حل اختلاف و دادگاه صلح الزامی نیستند.,11467,674.0,1841.0,2515.0,229.0,40.0,"{""explanation"":""ماده ۲۱ قانون شوراهای حل اختلاف مقرر می‌کند که شوراها باید اصول دادرسی را رعایت کنند، اما تشریفات دادرسی الزام‌آور نیستند؛ بنابراین اصول در همهٔ دادگاه‌ها و شوراها الزامی و تشریفات در شوراهای حل اختلاف و دادگاه صلح الزامی نیستند."",""answer"":""2"",""confidence"":3}",
26,openai/gpt-oss-20b,3,4.0,ماده ۱۲ قانون تشکیل دادگاه‌های خانواده مقرر می‌کند که تصمیمات دادگاه خانواده به‌صورت تحریر، مهر و موم و رفع مهر توسط دادگاه صادر می‌شود؛ بنابراین صلاحیت این امور به دادگاه خانواده تعلق دارد.,22673,563.0,978.0,1541.0,190.0,33.0,"{""explanation"":""ماده ۱۲ قانون تشکیل دادگاه‌های خانواده مقرر می‌کند که تصمیمات دادگاه خانواده به‌صورت تحریر، مهر و موم و رفع مهر توسط دادگاه صادر می‌شود؛ بنابراین صلاحیت این امور به دادگاه خانواده تعلق دارد."",""answer"":""3"",""confidence"":4}",
27,openai/gpt-oss-20b,2,4.0,ماده 12 قانون دیوان عدالت اداری مقرر می‌کند که اگر شکایات دارای منشا و مبنای واحدی باشند یا دیوان بتواند آنها را در یک دادرسی بررسی کند، می‌تواند به صورت توام تصمیم گیرد؛ در غیر این صورت تفکیک و رسیدگی جداگانه انجام می‌شود.,5373,739.0,972.0,1711.0,223.0,43.0,"{""explanation"":""ماده 12 قانون دیوان عدالت اداری مقرر می‌کند که اگر شکایات دارای منشا و مبنای واحدی باشند یا دیوان بتواند آنها را در یک دادرسی بررسی کند، می‌تواند به صورت توام تصمیم گیرد؛ در غیر این صورت تفکیک و رسیدگی جداگانه انجام می‌شود."",""answer"":""2"",""confidence"":4}",
28,openai/gpt-oss-20b,3,5.0,ماده 112 قانون مدنی ایران مقرر می‌کند که سند خارجی در دادگاه‌های ایران پذیرفته می‌شود اگر توسط وزارت امور خارجه تصدیق شود؛ مگر اینکه ایران با کشور صادرکننده قرارداد تعاون قضایی داشته باشد، در این صورت تصدیق نماینده کنسولی کافی است.,8101,657.0,809.0,1466.0,231.0,41.0,"{""explanation"":""ماده 112 قانون مدنی ایران مقرر می‌کند که سند خارجی در دادگاه‌های ایران پذیرفته می‌شود اگر توسط وزارت امور خارجه تصدیق شود؛ مگر اینکه ایران با کشور صادرکننده قرارداد تعاون قضایی داشته باشد، در این صورت تصدیق نماینده کنسولی کافی است."",""answer"":""3"",""confidence"":5}",
29,openai/gpt-oss-20b,1,5.0,ماده ۱۲۲ قانون مدنی مقرر می‌کند مهلت اعتراض به نظریه کارشناسی سه روز از تاریخ ابلاغ اخطار وصول نظریه و برای ارزیاب هفت روز از همان تاریخ ابلاغ نظریه است.,7504,663.0,816.0,1479.0,153.0,30.0,"{""explanation"":""ماده ۱۲۲ قانون مدنی مقرر می‌کند مهلت اعتراض به نظریه کارشناسی سه روز از تاریخ ابلاغ اخطار وصول نظریه و برای ارزیاب هفت روز از همان تاریخ ابلاغ نظریه است."",""answer"":""1"",""confidence"":5}",
30,openai/gpt-oss-20b,,,,24396,,,,,,,Model returned no text content
31,openai/gpt-oss-20b,1,5.0,ماده ۱۱۲ قانون آیین دادرسی مدنی مقرر می‌کند که طرفی که در دعوای تجدیدنظر حضور دارد، می‌تواند با ارائه درخواست استرداد دادخواست تجدید نظر در دادگاه تجدیدنظر، خود را از دعوای تجدیدنظر خارج کند.,2760,710.0,334.0,1044.0,191.0,34.0,"{""explanation"":""ماده ۱۱۲ قانون آیین دادرسی مدنی مقرر می‌کند که طرفی که در دعوای تجدیدنظر حضور دارد، می‌تواند با ارائه درخواست استرداد دادخواست تجدید نظر در دادگاه تجدیدنظر، خود را از دعوای تجدیدنظر خارج کند."",""answer"":""1"",""confidence"":5}",
32,openai/gpt-oss-20b,2,4.0,ماده ۱۷۱ قانون اجرایی حکم، مقرر می‌کند که در صورت بلااثر شدن حکم، دادگاه صادرکننده حکم بلااثرکننده بر عهده دارد تا اجرای آن را لغو کند؛ بنابراین دستور لغو اجرایی باید از طرف دادگاه صدور‌کننده صادر شود.,11561,810.0,3253.0,4063.0,201.0,37.0,"{""explanation"":""ماده ۱۷۱ قانون اجرایی حکم، مقرر می‌کند که در صورت بلااثر شدن حکم، دادگاه صادرکننده حکم بلااثرکننده بر عهده دارد تا اجرای آن را لغو کند؛ بنابراین دستور لغو اجرایی باید از طرف دادگاه صدور‌کننده صادر شود."",""answer"":""2"",""confidence"":4}",
33,openai/gpt-oss-20b,3,5.0,ماده ۱۴۰ قانون مدنی مقرر می‌کند که اگر یکی از اصحاب دعوی اصول استاد عادی را که رو گرفت در اولین جلسه دادرسی حاضر نشود و طرف مقابل نسبت به آن اظهار انکار نماید، سند از عداد دلایل خارج می‌شود.,11812,697.0,1338.0,2035.0,190.0,40.0,"{""explanation"":""ماده ۱۴۰ قانون مدنی مقرر می‌کند که اگر یکی از اصحاب دعوی اصول استاد عادی را که رو گرفت در اولین جلسه دادرسی حاضر نشود و طرف مقابل نسبت به آن اظهار انکار نماید، سند از عداد دلایل خارج می‌شود."",""answer"":""3"",""confidence"":5}",
34,openai/gpt-oss-20b,4,5.0,ماده 122 قانون جزا می‌گوید که برای بازداشت حلقه انگشتری گران‌قیمت، باید صورت‌برداری و ارزیابی شود و حافظ باید شخصی باشد که در خانواده محکوم علیه باشد یا شخصی که توسط طرفین توافق شده باشد؛ بنابراین حافظ می‌تواند حتی بدون توافق طرفین پسر عموی محکوم علیه باشد.,4075,678.0,1072.0,1750.0,257.0,47.0,"{""explanation"":""ماده 122 قانون جزا می‌گوید که برای بازداشت حلقه انگشتری گران‌قیمت، باید صورت‌برداری و ارزیابی شود و حافظ باید شخصی باشد که در خانواده محکوم علیه باشد یا شخصی که توسط طرفین توافق شده باشد؛ بنابراین حافظ می‌تواند حتی بدون توافق طرفین پسر عموی محکوم علیه باشد."",""answer"":""4"",""confidence"":5}",
35,openai/gpt-oss-20b,3,4.0,ماده 112 قانون مدنی حکم می‌کند که اگر گواهی حضور ندهد، گواهی او از عداد دلایل خارج می‌شود؛ بنابراین گزینه 3 صحیح است.,5715,688.0,972.0,1660.0,117.0,23.0,"{""explanation"":""ماده 112 قانون مدنی حکم می‌کند که اگر گواهی حضور ندهد، گواهی او از عداد دلایل خارج می‌شود؛ بنابراین گزینه 3 صحیح است."",""answer"":""3"",""confidence"":4}",
36,openai/gpt-oss-20b,4,5.0,ماده ۱۱۴ قانون مدنی مقرر می‌کند که حکم دادگاه صلح قطعی است و فرجام‌خواهی امکان‌پذیر نیست مگر در موارد مهریه.,9093,650.0,1197.0,1847.0,108.0,20.0,"{""explanation"":""ماده ۱۱۴ قانون مدنی مقرر می‌کند که حکم دادگاه صلح قطعی است و فرجام‌خواهی امکان‌پذیر نیست مگر در موارد مهریه."",""answer"":""4"",""confidence"":5}",
37,openai/gpt-oss-20b,2,5.0,ماده 112 و 113 قانون مدنی اجرایی: در حکم غیرمالی، اجرای حکم پس از درخواست اعاده دادرسی متوقف می‌شود؛ در حکم مالی، فقط با تأمین از محکوم، اجرای حکم متوقف می‌شود.,5392,726.0,1259.0,1985.0,160.0,31.0,"{""explanation"":""ماده 112 و 113 قانون مدنی اجرایی: در حکم غیرمالی، اجرای حکم پس از درخواست اعاده دادرسی متوقف می‌شود؛ در حکم مالی، فقط با تأمین از محکوم، اجرای حکم متوقف می‌شود."",""answer"":""2"",""confidence"":5}",
38,openai/gpt-oss-20b,2,4.0,ماده ۱۱۱ قانون آیین دادرسی مدنی مقرر می‌کند که اگر خواهان در مدت مقرر نقص را رفع کند، پرونده به‌صورت کامل در جریان قرار می‌گیرد و دادگاه تجدید نظر در خصوص این نقص اقدام نمی‌کند.,5484,682.0,600.0,1282.0,177.0,35.0,"{""explanation"":""ماده ۱۱۱ قانون آیین دادرسی مدنی مقرر می‌کند که اگر خواهان در مدت مقرر نقص را رفع کند، پرونده به‌صورت کامل در جریان قرار می‌گیرد و دادگاه تجدید نظر در خصوص این نقص اقدام نمی‌کند."",""answer"":""2"",""confidence"":4}",
39,openai/gpt-oss-20b,4,5.0,ماده ۲۳ قانون مرجعیت دادگاه‌ها مقرر می‌کند که اختلاف در صلاحیت بین دادگاه‌های مختلف (از جمله دادگاه عمومی حقوقی و دادگاه کیفری) توسط شعبه حقوقی دیوان عالی کشور حل می‌شود؛ زیرا موضوع صلاحیت یک موضوع حقوقی است و بر عهده شعبه حقوقی قرار دارد.,7006,574.0,769.0,1343.0,239.0,44.0,"{""explanation"":""ماده ۲۳ قانون مرجعیت دادگاه‌ها مقرر می‌کند که اختلاف در صلاحیت بین دادگاه‌های مختلف (از جمله دادگاه عمومی حقوقی و دادگاه کیفری) توسط شعبه حقوقی دیوان عالی کشور حل می‌شود؛ زیرا موضوع صلاحیت یک موضوع حقوقی است و بر عهده شعبه حقوقی قرار دارد."",""answer"":""4"",""confidence"":5}",
40,openai/gpt-oss-20b,,,,23152,,,,,,,Model returned no text content
41,openai/gpt-oss-20b,1,5.0,ماده ۱۱۲ قانون شرکت‌های سهامی، عدم مطالبه باقیمانده مبلغ اسمی سهام توسط هیئت مدیره موجب ایجاد مسئولیت به جبران خسارت برای آن هیئت می‌شود.,3980,592.0,539.0,1131.0,137.0,24.0,"{""explanation"":""ماده ۱۱۲ قانون شرکت‌های سهامی، عدم مطالبه باقیمانده مبلغ اسمی سهام توسط هیئت مدیره موجب ایجاد مسئولیت به جبران خسارت برای آن هیئت می‌شود."",""answer"":""1"",""confidence"":5}",
42,openai/gpt-oss-20b,,,,55729,,,,,,,Expecting value: line 257 column 1 (char 1408)
43,openai/gpt-oss-20b,4,5.0,ماده 71 قانون ورشکستگی می‌گوید که پس از خاتمه ورشکستگی، اموال کشف‌شده متعلق به ورشکسته پس از کسر هزینه‌های تصفیه به او بازگردانده می‌شود.,7851,637.0,525.0,1162.0,137.0,24.0,"{""explanation"":""ماده 71 قانون ورشکستگی می‌گوید که پس از خاتمه ورشکستگی، اموال کشف‌شده متعلق به ورشکسته پس از کسر هزینه‌های تصفیه به او بازگردانده می‌شود."",""answer"":""4"",""confidence"":5}",
44,openai/gpt-oss-20b,3,4.0,ماده ۵ قانون تجارت بیان می‌کند که ثبت نام تاجر در دفتر ثبت تجاری، گواهی بر تاجر بودن است؛ یعنی ایجاد اماره‌ای بر تاجر بودن شخص می‌باشد.,8484,542.0,959.0,1501.0,135.0,27.0,"{""explanation"":""ماده ۵ قانون تجارت بیان می‌کند که ثبت نام تاجر در دفتر ثبت تجاری، گواهی بر تاجر بودن است؛ یعنی ایجاد اماره‌ای بر تاجر بودن شخص می‌باشد."",""answer"":""3"",""confidence"":4}",
45,openai/gpt-oss-20b,2,5.0,ماده 112 قانون شرکت‌های سهامی می‌گوید که اضافه‌ارزش سهام باید به اندوخته قانونی یا اختیاری منتقل شود؛ بنابراین گزینه 2 صحیح است.,5716,571.0,374.0,945.0,128.0,22.0,"{""explanation"":""ماده 112 قانون شرکت‌های سهامی می‌گوید که اضافه‌ارزش سهام باید به اندوخته قانونی یا اختیاری منتقل شود؛ بنابراین گزینه 2 صحیح است."",""answer"":""2"",""confidence"":5}",
46,openai/gpt-oss-20b,3,5.0,ماده 1125 قانون مدنی می‌گوید دلال طرف قرارداد نیست و تنها در صورت عدم اطلاع‌رسانی به طرف مقابل، مسئول خسارت است؛ مسئولیت اجرای تعهد را ندارد.,20210,605.0,2447.0,3052.0,141.0,26.0,"{""explanation"":""ماده 1125 قانون مدنی می‌گوید دلال طرف قرارداد نیست و تنها در صورت عدم اطلاع‌رسانی به طرف مقابل، مسئول خسارت است؛ مسئولیت اجرای تعهد را ندارد."",""answer"":""3"",""confidence"":5}",
47,openai/gpt-oss-20b,3,4.0,ماده 112 قانون تجارت می‌گوید: در صورت مفقودی برات، اگر برات قبول شده و تنها یک نسخه وجود داشته باشد، باید ضامن داده یا به دادگاه مراجعه کرد؛ در غیر این صورت (قبول نشده یا چند نسخه وجود داشته باشد) نیازی به ضامن یا دادگاه نیست. بنابراین گم شدن نسخه قبول شده برات که در چند نسخه صادر شده است، نیازی به ضامن و دخالت دادگاه ندارد.,32271,598.0,2693.0,3291.0,326.0,67.0,"{""explanation"":""ماده 112 قانون تجارت می‌گوید: در صورت مفقودی برات، اگر برات قبول شده و تنها یک نسخه وجود داشته باشد، باید ضامن داده یا به دادگاه مراجعه کرد؛ در غیر این صورت (قبول نشده یا چند نسخه وجود داشته باشد) نیازی به ضامن یا دادگاه نیست. بنابراین گم شدن نسخه قبول شده برات که در چند نسخه صادر شده است، نیازی به ضامن و دخالت دادگاه ندارد."",""answer"":""3"",""confidence"":4}",
48,openai/gpt-oss-20b,2,4.0,ماده 112 قانون شرکت‌های سهامی: مدیران رسمی دولت فقط با موافقت دستگاه نظارت می‌توانند در هیئت مدیره شرکت‌های خصوصی حضور یابند؛ در صورت عدم اخذ موافقت طی یک ماه، انتخاب او بی‌اعتبار بوده و سهام وثیقه به صندوق شرکت مستعفی می‌شود.,1470,658.0,620.0,1278.0,226.0,41.0,"{""explanation"":""ماده 112 قانون شرکت‌های سهامی: مدیران رسمی دولت فقط با موافقت دستگاه نظارت می‌توانند در هیئت مدیره شرکت‌های خصوصی حضور یابند؛ در صورت عدم اخذ موافقت طی یک ماه، انتخاب او بی‌اعتبار بوده و سهام وثیقه به صندوق شرکت مستعفی می‌شود."",""answer"":""2"",""confidence"":4}",
49,openai/gpt-oss-20b,1,4.0,ماده 112 قانون شرکت‌ها مقرر می‌کند که در صورت عزل بازرس اصلی، باید بازرس علی البدل تعیین شود؛ در غیر این صورت تصمیم مجمع عمومی نامعتبر است و هر ذی‌نفع می‌تواند آن را از دادگاه ابطال کند.,6161,649.0,1020.0,1669.0,186.0,37.0,"{""explanation"":""ماده 112 قانون شرکت‌ها مقرر می‌کند که در صورت عزل بازرس اصلی، باید بازرس علی البدل تعیین شود؛ در غیر این صورت تصمیم مجمع عمومی نامعتبر است و هر ذی‌نفع می‌تواند آن را از دادگاه ابطال کند."",""answer"":""1"",""confidence"":4}",
50,openai/gpt-oss-20b,2,4.0,ماده 112 قانون تجارت ایران می‌گوید تبدیل شرکت تجاری به نوع دیگر فقط در صورتی مجاز است که قانون آن را صریحاً پیش‌بینی کرده باشد؛ بنابراین گزینه ۲ صحیح است.,14771,613.0,2120.0,2733.0,154.0,30.0,"{""explanation"":""ماده 112 قانون تجارت ایران می‌گوید تبدیل شرکت تجاری به نوع دیگر فقط در صورتی مجاز است که قانون آن را صریحاً پیش‌بینی کرده باشد؛ بنابراین گزینه ۲ صحیح است."",""answer"":""2"",""confidence"":4}",
