id,model,answer,confidence,latency_ms,raw,error
53,openai/gpt-4.1-mini,1,4,703,"{""answer"":""1"",""confidence"":4}",
54,openai/gpt-4.1-mini,2,4,1136,"{""answer"":""2"",""confidence"":4}",
55,openai/gpt-4.1-mini,3,4,850,"{""answer"":""3"",""confidence"":4}",
56,openai/gpt-4.1-mini,2,4,837,"{""answer"":""2"",""confidence"":4}",
57,openai/gpt-4.1-mini,3,4,833,"{""answer"":""3"",""confidence"":4}",
58,openai/gpt-4.1-mini,2,4,658,"{""answer"":""2"",""confidence"":4}",
59,openai/gpt-4.1-mini,3,4,722,"{""answer"":""3"",""confidence"":4}",
60,openai/gpt-4.1-mini,1,4,749,"{""answer"":""1"",""confidence"":4}",
81,openai/gpt-4.1-mini,3,4,885,"{""answer"":""3"",""confidence"":4}",
82,openai/gpt-4.1-mini,4,5,750,"{""answer"":""4"",""confidence"":5}",
83,openai/gpt-4.1-mini,2,4,872,"{""answer"":""2"",""confidence"":4}",
84,openai/gpt-4.1-mini,1,4,1031,"{""answer"":""1"",""confidence"":4}",
85,openai/gpt-4.1-mini,1,4,938,"{""answer"":""1"",""confidence"":4}",
86,openai/gpt-4.1-mini,1,4,942,"{""answer"":""1"",""confidence"":4}",
87,openai/gpt-4.1-mini,3,4,866,"{""answer"":""3"",""confidence"":4}",
88,openai/gpt-4.1-mini,1,4,2516,"{""answer"":""1"",""confidence"":4}",
89,openai/gpt-4.1-mini,4,4,1248,"{""answer"":""4"",""confidence"":4}",
90,openai/gpt-4.1-mini,4,4,843,"{""answer"":""4"",""confidence"":4}",
91,openai/gpt-4.1-mini,3,4,605,"{""answer"":""3"",""confidence"":4}",
92,openai/gpt-4.1-mini,1,4,2234,"{""answer"":""1"",""confidence"":4}",
93,openai/gpt-4.1-mini,4,4,4671,"{""answer"":""4"",""confidence"":4}",
94,openai/gpt-4.1-mini,3,4,789,"{""answer"":""3"",""confidence"":4}",
95,openai/gpt-4.1-mini,1,4,818,"{""answer"":""1"",""confidence"":4}",
96,openai/gpt-4.1-mini,1,4,872,"{""answer"":""1"",""confidence"":4}",
97,openai/gpt-4.1-mini,2,5,840,"{""answer"":""2"",""confidence"":5}",
98,openai/gpt-4.1-mini,4,4,943,"{""answer"":""4"",""confidence"":4}",
99,openai/gpt-4.1-mini,2,4,664,"{""answer"":""2"",""confidence"":4}",
100,openai/gpt-4.1-mini,2,4,837,"{""answer"":""2"",""confidence"":4}",
101,openai/gpt-4.1-mini,3,4,1014,"{""answer"":""3"",""confidence"":4}",
102,openai/gpt-4.1-mini,2,4,800,"{""answer"":""2"",""confidence"":4}",
103,openai/gpt-4.1-mini,4,4,901,"{""answer"":""4"",""confidence"":4}",
104,openai/gpt-4.1-mini,3,4,1491,"{""answer"":""3"",""confidence"":4}",
105,openai/gpt-4.1-mini,2,4,575,"{""answer"":""2"",""confidence"":4}",
106,openai/gpt-4.1-mini,3,4,860,"{""answer"":""3"",""confidence"":4}",
107,openai/gpt-4.1-mini,2,4,855,"{""answer"":""2"",""confidence"":4}",
108,openai/gpt-4.1-mini,4,4,1012,"{""answer"":""4"",""confidence"":4}",
109,openai/gpt-4.1-mini,3,4,1049,"{""answer"":""3"",""confidence"":4}",
110,openai/gpt-4.1-mini,2,4,895,"{""answer"":""2"",""confidence"":4}",
111,openai/gpt-4.1-mini,2,4,839,"{""answer"":""2"",""confidence"":4}",
112,openai/gpt-4.1-mini,4,4,978,"{""answer"":""4"",""confidence"":4}",
113,openai/gpt-4.1-mini,4,4,767,"{""answer"":""4"",""confidence"":4}",
114,openai/gpt-4.1-mini,4,4,680,"{""answer"":""4"",""confidence"":4}",
115,openai/gpt-4.1-mini,1,4,870,"{""answer"":""1"",""confidence"":4}",
116,openai/gpt-4.1-mini,4,4,804,"{""answer"":""4"",""confidence"":4}",
117,openai/gpt-4.1-mini,2,4,814,"{""answer"":""2"",""confidence"":4}",
118,openai/gpt-4.1-mini,2,5,742,"{""answer"":""2"",""confidence"":5}",
119,openai/gpt-4.1-mini,4,4,722,"{""answer"":""4"",""confidence"":4}",
120,openai/gpt-4.1-mini,2,4,789,"{""answer"":""2"",""confidence"":4}",
121,openai/gpt-4.1-mini,2,5,777,"{""answer"":""2"",""confidence"":5}",
122,openai/gpt-4.1-mini,3,4,1015,"{""answer"":""3"",""confidence"":4}",
123,openai/gpt-4.1-mini,2,4,1559,"{""answer"":""2"",""confidence"":4}",
124,openai/gpt-4.1-mini,2,4,925,"{""answer"":""2"",""confidence"":4}",
125,openai/gpt-4.1-mini,1,4,2027,"{""answer"":""1"",""confidence"":4}",
126,openai/gpt-4.1-mini,2,4,867,"{""answer"":""2"",""confidence"":4}",
127,openai/gpt-4.1-mini,3,4,827,"{""answer"":""3"",""confidence"":4}",
128,openai/gpt-4.1-mini,3,4,831,"{""answer"":""3"",""confidence"":4}",
129,openai/gpt-4.1-mini,4,4,829,"{""answer"":""4"",""confidence"":4}",
130,openai/gpt-4.1-mini,3,4,857,"{""answer"":""3"",""confidence"":4}",
131,openai/gpt-4.1-mini,1,4,748,"{""answer"":""1"",""confidence"":4}",
132,openai/gpt-4.1-mini,3,4,843,"{""answer"":""3"",""confidence"":4}",
133,openai/gpt-4.1-mini,1,4,761,"{""answer"":""1"",""confidence"":4}",
134,openai/gpt-4.1-mini,4,4,776,"{""answer"":""4"",""confidence"":4}",
135,openai/gpt-4.1-mini,4,4,883,"{""answer"":""4"",""confidence"":4}",
136,openai/gpt-4.1-mini,3,4,992,"{""answer"":""3"",""confidence"":4}",
137,openai/gpt-4.1-mini,2,4,614,"{""answer"":""2"",""confidence"":4}",
138,openai/gpt-4.1-mini,1,4,798,"{""answer"":""1"",""confidence"":4}",
139,openai/gpt-4.1-mini,1,4,820,"{""answer"":""1"",""confidence"":4}",
140,openai/gpt-4.1-mini,4,4,944,"{""answer"":""4"",""confidence"":4}",
