id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,anthropic/claude-haiku-4.5,1,4,گزینه 1 نادرست است زیرا تفاوت اساسی بین تعلیق در انعقاد و اجرا در این است که در تعلیق انعقادی، عقد اصلاً منعقد نمی‌شود تا زمان رفع تعلیق (اثر عقد جریان پیدا نمی‌کند)، اما در تعلیق اجرایی، عقد منعقد است و فقط اثرات آن معلق است. بنابراین گفتن «در هر دو اثر عقد تا رفع تعلیق جریان پیدا نمی‌کند» صحیح نیست.,3232,2269,220,2489,302,61,"{""explanation"":""گزینه 1 نادرست است زیرا تفاوت اساسی بین تعلیق در انعقاد و اجرا در این است که در تعلیق انعقادی، عقد اصلاً منعقد نمی‌شود تا زمان رفع تعلیق (اثر عقد جریان پیدا نمی‌کند)، اما در تعلیق اجرایی، عقد منعقد است و فقط اثرات آن معلق است. بنابراین گفتن «در هر دو اثر عقد تا رفع تعلیق جریان پیدا نمی‌کند» صحیح نیست."",""answer"":""1"",""confidence"":4}",
12,anthropic/claude-haiku-4.5,4,5,براساس ماده 314 قانون مدنی، اجل برای انجام تعهدات قراردادی می‌تواند ناشی از اراده طرفین قرارداد، حکم دادگاه یا قانون خاص باشد. این سه منبع هر کدام می‌توانند به طور مستقل یا ترکیبی اجل را تعیین کنند.,2178,2231,138,2369,198,37,"{""explanation"":""براساس ماده 314 قانون مدنی، اجل برای انجام تعهدات قراردادی می‌تواند ناشی از اراده طرفین قرارداد، حکم دادگاه یا قانون خاص باشد. این سه منبع هر کدام می‌توانند به طور مستقل یا ترکیبی اجل را تعیین کنند."",""answer"":""4"",""confidence"":5}",
13,anthropic/claude-haiku-4.5,4,4,براساس قواعد حقوق مدنی، ایقاع‌ها (مانند طلاق، عتق، وقف) اصولاً نمی‌توانند توسط نماینده انجام شوند و نیاز به حضور شخصی مالک دارند، در حالی که عقود می‌توانند توسط نماینده انجام شوند. بنابراین گزینه 4 نادرست است.,3248,2205,149,2354,209,36,"{""explanation"":""براساس قواعد حقوق مدنی، ایقاع‌ها (مانند طلاق، عتق، وقف) اصولاً نمی‌توانند توسط نماینده انجام شوند و نیاز به حضور شخصی مالک دارند، در حالی که عقود می‌توانند توسط نماینده انجام شوند. بنابراین گزینه 4 نادرست است."",""answer"":""4"",""confidence"":4}",
14,anthropic/claude-haiku-4.5,4,4,براساس ماده 8 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد، مگر اینکه در عقد اجاره صراحتاً این حق از وی سلب شده باشد. این حق انتقال یکی از حقوق اساسی مستأجر صاحب سرقفلی است که تنها با توافق صریح در قرارداد قابل محدودیت است.,1587,2359,179,2538,265,54,"{""explanation"":""براساس ماده 8 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد، مگر اینکه در عقد اجاره صراحتاً این حق از وی سلب شده باشد. این حق انتقال یکی از حقوق اساسی مستأجر صاحب سرقفلی است که تنها با توافق صریح در قرارداد قابل محدودیت است."",""answer"":""4"",""confidence"":4}",
15,anthropic/claude-haiku-4.5,2,4,براساس ماده 23 قانون حق مؤلف، نقل از آثار انتشار یافته برای مقاصد علمی، ادبی و آموزشی مشروط به ذکر منبع و نام پدیدآورنده است، نه بدون هیچ قید و شرطی. بنابراین گزینه 2 نادرست است.,2435,2276,130,2406,178,36,"{""explanation"":""براساس ماده 23 قانون حق مؤلف، نقل از آثار انتشار یافته برای مقاصد علمی، ادبی و آموزشی مشروط به ذکر منبع و نام پدیدآورنده است، نه بدون هیچ قید و شرطی. بنابراین گزینه 2 نادرست است."",""answer"":""2"",""confidence"":4}",
16,anthropic/claude-haiku-4.5,2,4,براساس ماده 808 قانون مدنی، وکیل موظف است منافع موکل را رعایت کند؛ اما اگر موکل صراحتاً در وکالتنامه اختیار کامل داده باشد (حتی فروش به قیمت پایین یا به خود)، وکیل در حدود این اختیار مختار است و معامله صحیح و نافذ می‌شود. در این صورت، اقدام وکیل مشمول قاعده اقدام است و موکل نمی‌تواند معامله را فسخ کند.,3457,2379,198,2577,303,60,"{""explanation"":""براساس ماده 808 قانون مدنی، وکیل موظف است منافع موکل را رعایت کند؛ اما اگر موکل صراحتاً در وکالتنامه اختیار کامل داده باشد (حتی فروش به قیمت پایین یا به خود)، وکیل در حدود این اختیار مختار است و معامله صحیح و نافذ می‌شود. در این صورت، اقدام وکیل مشمول قاعده اقدام است و موکل نمی‌تواند معامله را فسخ کند."",""answer"":""2"",""confidence"":4}",
17,anthropic/claude-haiku-4.5,3,4,براساس ماده 1066 قانون مدنی، رد ترکه باید مطلق و بدون شرط باشد و رد مشروط معتبر نیست. همچنین طبق ماده 1067، حق رد ترکه شخصی است و قابل انتقال به وراث نمی‌باشد. درخصوص گزینه 3، مهلت رد ترکه یک ماه از تاریخ ابلاغ خاتمه تحریر است. گزینه 4 نیز مطابق ماده 1068 صحیح است که اگر اکثریت ورثه ترکه را رد کنند، ترکه بلاوارث محسوب می‌شود.,2031,2265,238,2503,327,67,"{""explanation"":""براساس ماده 1066 قانون مدنی، رد ترکه باید مطلق و بدون شرط باشد و رد مشروط معتبر نیست. همچنین طبق ماده 1067، حق رد ترکه شخصی است و قابل انتقال به وراث نمی‌باشد. درخصوص گزینه 3، مهلت رد ترکه یک ماه از تاریخ ابلاغ خاتمه تحریر است. گزینه 4 نیز مطابق ماده 1068 صحیح است که اگر اکثریت ورثه ترکه را رد کنند، ترکه بلاوارث محسوب می‌شود."",""answer"":""3"",""confidence"":4}",
18,anthropic/claude-haiku-4.5,2,4,براساس مواد 913 و 914 قانون مدنی، همسر زن متوفی یک هشتم ترکه را دریافت می‌کند. جنین اگر بلافاصله پس از تولد فوت کند، به لحاظ حقوقی متولد نشده‌ای محسوب می‌شود و ارث نمی‌برد؛ بنابراین مابقی ترکه به برادر و خواهر متوفی (به عنوان وارثان درجه دوم) تعلق می‌یابد.,4086,2298,188,2486,256,49,"{""explanation"":""براساس مواد 913 و 914 قانون مدنی، همسر زن متوفی یک هشتم ترکه را دریافت می‌کند. جنین اگر بلافاصله پس از تولد فوت کند، به لحاظ حقوقی متولد نشده‌ای محسوب می‌شود و ارث نمی‌برد؛ بنابراین مابقی ترکه به برادر و خواهر متوفی (به عنوان وارثان درجه دوم) تعلق می‌یابد."",""answer"":""2"",""confidence"":4}",
19,anthropic/claude-haiku-4.5,3,4,براساس اصول حقوق مدنی، زمانی که متعهد عین معین را که متعهدله نزد او دارد به جای آن مال دیگری تبدیل کند و متعهدله آن را قبول کند، این عمل در مقام وفای به عهد است؛ زیرا متعهد با ارائه مال جدید، تعهد خود را برای بازگرداندن عین معین انجام داده و این تبدیل با رضایت متعهدله صورت گرفته است.,1974,2204,179,2383,284,60,"{""explanation"":""براساس اصول حقوق مدنی، زمانی که متعهد عین معین را که متعهدله نزد او دارد به جای آن مال دیگری تبدیل کند و متعهدله آن را قبول کند، این عمل در مقام وفای به عهد است؛ زیرا متعهد با ارائه مال جدید، تعهد خود را برای بازگرداندن عین معین انجام داده و این تبدیل با رضایت متعهدله صورت گرفته است."",""answer"":""3"",""confidence"":4}",
20,anthropic/claude-haiku-4.5,4,4,براساس ماده 1315 قانون مدنی، مستعیر مسئول حفاظت از مال عاریه است، اما در شرایط اضطراری و هنگامی که مال در معرض خطر باشد و امکان دسترسی به مالک نباشد، می‌تواند برای احتراز از خطر مال را به دیگری بسپارد. این استثنا بر اساس اصل ضرورت و حفاظت از مال عاریه است.,2448,2366,168,2534,256,52,"{""explanation"":""براساس ماده 1315 قانون مدنی، مستعیر مسئول حفاظت از مال عاریه است، اما در شرایط اضطراری و هنگامی که مال در معرض خطر باشد و امکان دسترسی به مالک نباشد، می‌تواند برای احتراز از خطر مال را به دیگری بسپارد. این استثنا بر اساس اصل ضرورت و حفاظت از مال عاریه است."",""answer"":""4"",""confidence"":4}",
21,anthropic/claude-haiku-4.5,2,4,براساس ماده 170 قانون اساسی و ماده 34 قانون دیوان عدالت اداری، اثر ابطال آیین‌نامه از زمان صدور رأی جاری است، مگر اینکه رأی خود تصریح کند که ابطال از زمان تصویب آیین‌نامه نافذ است. گزینه 2 به‌درستی این استثنا را برای موارد خلاف شرع و تصریح در رأی بیان می‌کند.,2689,2371,177,2548,259,51,"{""explanation"":""براساس ماده 170 قانون اساسی و ماده 34 قانون دیوان عدالت اداری، اثر ابطال آیین‌نامه از زمان صدور رأی جاری است، مگر اینکه رأی خود تصریح کند که ابطال از زمان تصویب آیین‌نامه نافذ است. گزینه 2 به‌درستی این استثنا را برای موارد خلاف شرع و تصریح در رأی بیان می‌کند."",""answer"":""2"",""confidence"":4}",
22,anthropic/claude-haiku-4.5,4,4,براساس ماده 846 قانون آیین دادرسی مدنی، رای هیئت داوری باید با اتفاق آراء یا اکثریت داوران صادر شود. در این پرونده، اعطای اختیار صلح و سازش به دو داور و صدور رای با موافقت فقط آن دو نفر، موجب عدم رعایت شرایط قانونی صدور رای می‌شود و رای قابل درخواست بطلان است.,1980,2364,169,2533,260,53,"{""explanation"":""براساس ماده 846 قانون آیین دادرسی مدنی، رای هیئت داوری باید با اتفاق آراء یا اکثریت داوران صادر شود. در این پرونده، اعطای اختیار صلح و سازش به دو داور و صدور رای با موافقت فقط آن دو نفر، موجب عدم رعایت شرایط قانونی صدور رای می‌شود و رای قابل درخواست بطلان است."",""answer"":""4"",""confidence"":4}",
23,anthropic/claude-haiku-4.5,4,4,براساس ماده 459 قانون آیین دادرسی کیفری، چنانچه دیوان عالی کشور در فرجام خواهی، عدم صحت سند مستند حکم را احراز نماید، حکم را نقض و پرونده را به دادگاه صادرکننده رای منقوض ارجاع می‌دهد تا مجدداً رسیدگی شود، بدون توجه به نوع سند (عادی یا رسمی).,2821,2370,168,2538,242,47,"{""explanation"":""براساس ماده 459 قانون آیین دادرسی کیفری، چنانچه دیوان عالی کشور در فرجام خواهی، عدم صحت سند مستند حکم را احراز نماید، حکم را نقض و پرونده را به دادگاه صادرکننده رای منقوض ارجاع می‌دهد تا مجدداً رسیدگی شود، بدون توجه به نوع سند (عادی یا رسمی)."",""answer"":""4"",""confidence"":4}",
24,anthropic/claude-haiku-4.5,3,4,براساس ماده 447 قانون آیین دادرسی کیفری و اصول مربوط به اعتراض ثالث، اعتراض ثالث طاری (که پس از اجرای حکم مطرح شود) تنها در صورتی مسموع است که ثابت شود حقوقی که اساس اعتراض است قانوناً ساقط نشده باشد. در این پرونده، حکم در سال 1390 ابلاغ و اجرا شده و اعتراض در سال 1403 مطرح می‌شود که اعتراض ثالث طاری محسوب می‌گردد.,4394,2448,216,2664,316,64,"{""explanation"":""براساس ماده 447 قانون آیین دادرسی کیفری و اصول مربوط به اعتراض ثالث، اعتراض ثالث طاری (که پس از اجرای حکم مطرح شود) تنها در صورتی مسموع است که ثابت شود حقوقی که اساس اعتراض است قانوناً ساقط نشده باشد. در این پرونده، حکم در سال 1390 ابلاغ و اجرا شده و اعتراض در سال 1403 مطرح می‌شود که اعتراض ثالث طاری محسوب می‌گردد."",""answer"":""3"",""confidence"":4}",
25,anthropic/claude-haiku-4.5,2,4,براساس قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول دادرسی (مانند حق دفاع، علنی بودن و...) در تمام مراجع قضایی شامل دادگاه عمومی، دادگاه صلح و شورای حل اختلاف الزامی است؛ اما رعایت تشریفات دقیق دادرسی در شورای حل اختلاف و دادگاه صلح با انعطاف بیشتری اعمال می‌شود و به طور کامل الزامی نیست.,3356,2403,200,2603,290,54,"{""explanation"":""براساس قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول دادرسی (مانند حق دفاع، علنی بودن و...) در تمام مراجع قضایی شامل دادگاه عمومی، دادگاه صلح و شورای حل اختلاف الزامی است؛ اما رعایت تشریفات دقیق دادرسی در شورای حل اختلاف و دادگاه صلح با انعطاف بیشتری اعمال می‌شود و به طور کامل الزامی نیست."",""answer"":""2"",""confidence"":4}",
26,anthropic/claude-haiku-4.5,1,3,براساس قانون شوراهای حل اختلاف مصوب 1402، مهر و موم و رفع آن در امور مرتبط با ترکه و حقوق ارثی در صلاحیت شورای حل اختلاف قرار دارد. این شورا برای رفع اختلافات خصوصی و مسائل حقوقی ساده‌تر، از جمله مسائل ترکه و مهر و موم، صلاحیت دارد.,1821,2181,166,2347,232,48,"{""explanation"":""براساس قانون شوراهای حل اختلاف مصوب 1402، مهر و موم و رفع آن در امور مرتبط با ترکه و حقوق ارثی در صلاحیت شورای حل اختلاف قرار دارد. این شورا برای رفع اختلافات خصوصی و مسائل حقوقی ساده‌تر، از جمله مسائل ترکه و مهر و موم، صلاحیت دارد."",""answer"":""1"",""confidence"":3}",
27,anthropic/claude-haiku-4.5,2,4,براساس ماده 8 قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشا و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد ضمن یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت موارد به تفکیک و جداگانه رسیدگی می‌شود.,1305,2506,178,2684,251,48,"{""explanation"":""براساس ماده 8 قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشا و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد ضمن یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت موارد به تفکیک و جداگانه رسیدگی می‌شود."",""answer"":""2"",""confidence"":4}",
28,anthropic/claude-haiku-4.5,2,4,براساس ماده 1 قانون تصدیق اسناد خارجی (1353)، اسناد تنظیم‌شده در خارج که توسط نماینده کنسولی ایران تصدیق شده‌اند، نیازی به گواهی وزارت امور خارجه ندارند و مستقیماً در دادگاههای ایران قابل‌پذیرش هستند.,1509,2384,144,2528,200,33,"{""explanation"":""براساس ماده 1 قانون تصدیق اسناد خارجی (1353)، اسناد تنظیم‌شده در خارج که توسط نماینده کنسولی ایران تصدیق شده‌اند، نیازی به گواهی وزارت امور خارجه ندارند و مستقیماً در دادگاههای ایران قابل‌پذیرش هستند."",""answer"":""2"",""confidence"":4}",
29,anthropic/claude-haiku-4.5,1,4,براساس ماده 728 قانون آیین دادرسی کیفری و ماده 34 آیین نامه اجرای احکام مدنی، مهلت اعتراض به نظریه کارشناس سه روز از تاریخ ابلاغ اخطار وصول نظریه است، و مهلت اعتراض به نظریه ارزیاب هفت روز از تاریخ ابلاغ نظریه می‌باشد.,1735,2385,161,2546,218,42,"{""explanation"":""براساس ماده 728 قانون آیین دادرسی کیفری و ماده 34 آیین نامه اجرای احکام مدنی، مهلت اعتراض به نظریه کارشناس سه روز از تاریخ ابلاغ اخطار وصول نظریه است، و مهلت اعتراض به نظریه ارزیاب هفت روز از تاریخ ابلاغ نظریه می‌باشد."",""answer"":""1"",""confidence"":4}",
30,anthropic/claude-haiku-4.5,4,3,براساس ماده 456 قانون آیین دادرسی کیفری و اصول حاکم بر دعاوی خانوادگی، احکام صادره از دادگاه تجدید نظر در خصوص متفرعات دعوی (طلاق، نسب، و اصل نکاح) قابل فرجام است، اما احکام مربوط به فسخ نکاح به دلیل ماهیت خاص آن و عدم تصریح در قانون، از قابلیت فرجام برخوردار نیست.,3193,2284,187,2471,265,52,"{""explanation"":""براساس ماده 456 قانون آیین دادرسی کیفری و اصول حاکم بر دعاوی خانوادگی، احکام صادره از دادگاه تجدید نظر در خصوص متفرعات دعوی (طلاق، نسب، و اصل نکاح) قابل فرجام است، اما احکام مربوط به فسخ نکاح به دلیل ماهیت خاص آن و عدم تصریح در قانون، از قابلیت فرجام برخوردار نیست."",""answer"":""4"",""confidence"":3}",
31,anthropic/claude-haiku-4.5,1,4,براساس ماده 456 قانون آیین دادرسی مدنی، هرگاه خواهان بخواهد یکی از خواندگان را از دعوای تجدیدنظر خارج کند، باید درخواست استرداد دادخواست تجدیدنظر نسبت به آن خوانده را در دادگاه تجدیدنظر (که پرونده در آن مطرح است) مطرح نماید، نه در دادگاه نخستین.,1786,2481,168,2649,245,44,"{""explanation"":""براساس ماده 456 قانون آیین دادرسی مدنی، هرگاه خواهان بخواهد یکی از خواندگان را از دعوای تجدیدنظر خارج کند، باید درخواست استرداد دادخواست تجدیدنظر نسبت به آن خوانده را در دادگاه تجدیدنظر (که پرونده در آن مطرح است) مطرح نماید، نه در دادگاه نخستین."",""answer"":""1"",""confidence"":4}",
32,anthropic/claude-haiku-4.5,2,4,براساس ماده 34 قانون اجرای احکام، هنگام اعاده دادرسی و بلااثر شدن حکم، دادگاه صادرکننده حکم بلااثرکننده (نه دادگاه اجرا کننده) دستور اجرای عملیات معکوس را صادر می‌کند. علاوه‌بر خلع ید و تحویل ملک، خسارت ناشی از تخریب بنا نیز باید جبران شود که کارشناس بهای آن را تعیین و از شخص «الف» گرفته شده و به شخص «ب» داده می‌شود.,2148,2640,220,2860,318,61,"{""explanation"":""براساس ماده 34 قانون اجرای احکام، هنگام اعاده دادرسی و بلااثر شدن حکم، دادگاه صادرکننده حکم بلااثرکننده (نه دادگاه اجرا کننده) دستور اجرای عملیات معکوس را صادر می‌کند. علاوه‌بر خلع ید و تحویل ملک، خسارت ناشی از تخریب بنا نیز باید جبران شود که کارشناس بهای آن را تعیین و از شخص «الف» گرفته شده و به شخص «ب» داده می‌شود."",""answer"":""2"",""confidence"":4}",
33,anthropic/claude-haiku-4.5,1,4,براساس ماده 326 قانون آیین دادرسی مدنی، چنانچه طرفی سند را ارائه کند و طرف مقابل آن را انکار نماید، سند تنها در صورتی از عداد دلایل خارج می‌شود که ابراز‌کننده سند در همان جلسه دلیل اصالت آن را اثبات ننماید، و این حکم بدون توجه به اینکه انکارکننده خواهان یا خوانده باشد، یکسان اعمال می‌شود.,1876,2447,191,2638,289,56,"{""explanation"":""براساس ماده 326 قانون آیین دادرسی مدنی، چنانچه طرفی سند را ارائه کند و طرف مقابل آن را انکار نماید، سند تنها در صورتی از عداد دلایل خارج می‌شود که ابراز‌کننده سند در همان جلسه دلیل اصالت آن را اثبات ننماید، و این حکم بدون توجه به اینکه انکارکننده خواهان یا خوانده باشد، یکسان اعمال می‌شود."",""answer"":""1"",""confidence"":4}",
34,anthropic/claude-haiku-4.5,2,4,براساس مواد 497 و 498 قانون آیین دادرسی کیفری، بازداشت اموال باید با صورت‌برداری و ارزیابی انجام شود و مال به حافظ سپرده می‌شود که حافظ باید با توافق طرفین انتخاب شود و نمی‌تواند فرد نزدیک مانند خویشاوند باشد. گزینه 2 این شرایط را به درستی بیان می‌کند.,3075,2421,170,2591,252,48,"{""explanation"":""براساس مواد 497 و 498 قانون آیین دادرسی کیفری، بازداشت اموال باید با صورت‌برداری و ارزیابی انجام شود و مال به حافظ سپرده می‌شود که حافظ باید با توافق طرفین انتخاب شود و نمی‌تواند فرد نزدیک مانند خویشاوند باشد. گزینه 2 این شرایط را به درستی بیان می‌کند."",""answer"":""2"",""confidence"":4}",
