id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,x-ai/grok-4-fast,1,4.0,بر اساس مواد ۳۳۹ قانون مدنی ایران، در تعلیق انعقاد قرارداد (معاملات معلق)، آثار عقد تا تحقق شرط جریان نمی‌یابد، اما در تعلیق اجرا، عقد منعقد و آثار آن بلافاصله ایجاد می‌شود در حالی که اجرای تعهدات معلق است؛ بنابراین گزینه ۱ که تشابهی نادرست بیان می‌کند، صحیح نیست.,11367,679.0,1274.0,1953.0,264.0,49.0,"{""explanation"":""بر اساس مواد ۳۳۹ قانون مدنی ایران، در تعلیق انعقاد قرارداد (معاملات معلق)، آثار عقد تا تحقق شرط جریان نمی‌یابد، اما در تعلیق اجرا، عقد منعقد و آثار آن بلافاصله ایجاد می‌شود در حالی که اجرای تعهدات معلق است؛ بنابراین گزینه ۱ که تشابهی نادرست بیان می‌کند، صحیح نیست."",""answer"":""1"",""confidence"":4}",
12,x-ai/grok-4-fast,4,4.0,بر اساس اصول حقوق مدنی ایران در قانون مدنی (مانند مواد مربوط به تعهدات و ایفای دین)، أجل ایفای تعهدات قراردادی می‌تواند ناشی از اراده طرفین (عرفی)، قانون خاص (قانونی) یا حکم دادگاه (قضایی) باشد. گزینه ۴ این موارد را به طور کامل پوشش می‌دهد و صحیح است.,4899,656.0,683.0,1339.0,251.0,48.0,"{""explanation"":""بر اساس اصول حقوق مدنی ایران در قانون مدنی (مانند مواد مربوط به تعهدات و ایفای دین)، أجل ایفای تعهدات قراردادی می‌تواند ناشی از اراده طرفین (عرفی)، قانون خاص (قانونی) یا حکم دادگاه (قضایی) باشد. گزینه ۴ این موارد را به طور کامل پوشش می‌دهد و صحیح است."",""answer"":""4"",""confidence"":4}",
13,x-ai/grok-4-fast,1,4.0,در حقوق ایران، ایقاعات می‌توانند تملیکی باشند، مانند وقف که طبق ماده ۵۵ قانون مدنی، عین مال را حبس و منافع را وقف می‌کند و مالکیت را منتقل می‌نماید؛ بنابراین، ادعای اینکه ایقاع هیچ‌گاه مملک نیست، نادرست است.,37642,649.0,2531.0,3180.0,207.0,38.0,"{""explanation"":""در حقوق ایران، ایقاعات می‌توانند تملیکی باشند، مانند وقف که طبق ماده ۵۵ قانون مدنی، عین مال را حبس و منافع را وقف می‌کند و مالکیت را منتقل می‌نماید؛ بنابراین، ادعای اینکه ایقاع هیچ‌گاه مملک نیست، نادرست است."",""answer"":""1"",""confidence"":4}",
14,x-ai/grok-4-fast,4,4.0,ماده ۱۹ قانون روابط موجر و مستاجر ۱۳۷۶ مقرر می‌دارد که مستأجر صاحب سرقفلی حق انتقال سرقفلی خویش به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد. این ماده مستقیماً گزینه ۴ را صحیح می‌سازد.,6057,721.0,763.0,1484.0,207.0,43.0,"{""explanation"":""ماده ۱۹ قانون روابط موجر و مستاجر ۱۳۷۶ مقرر می‌دارد که مستأجر صاحب سرقفلی حق انتقال سرقفلی خویش به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد. این ماده مستقیماً گزینه ۴ را صحیح می‌سازد."",""answer"":""4"",""confidence"":4}",
15,x-ai/grok-4-fast,2,4.0,بر اساس ماده ۱۰ قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار منتشرشده برای مقاصد علمی، ادبی و آموزشی مجاز است، اما مشروط به ضرورت و ذکر منبع، نه بدون هیچ قید و شرطی؛ بنابراین گزینه ۲ نادرست است.,3932,672.0,597.0,1269.0,208.0,42.0,"{""explanation"":""بر اساس ماده ۱۰ قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار منتشرشده برای مقاصد علمی، ادبی و آموزشی مجاز است، اما مشروط به ضرورت و ذکر منبع، نه بدون هیچ قید و شرطی؛ بنابراین گزینه ۲ نادرست است."",""answer"":""2"",""confidence"":4}",
16,x-ai/grok-4-fast,2,4.0,طبق ماده ۶۵۶ قانون مدنی ایران، حدود وکالت تابع اذن موکل است و در وکالتنامه صراحتاً اختیار واگذاری ملک به هر قیمتی اعطا شده، لذا اقدام وکیل در فروش به یک سوم قیمت عرفی در حدود اختیارات بوده و معامله صحیح و نافذ است.,7355,752.0,1264.0,2016.0,214.0,44.0,"{""explanation"":""طبق ماده ۶۵۶ قانون مدنی ایران، حدود وکالت تابع اذن موکل است و در وکالتنامه صراحتاً اختیار واگذاری ملک به هر قیمتی اعطا شده، لذا اقدام وکیل در فروش به یک سوم قیمت عرفی در حدود اختیارات بوده و معامله صحیح و نافذ است."",""answer"":""2"",""confidence"":4}",
17,x-ai/grok-4-fast,2,5.0,بر اساس ماده ۸۷۰ قانون مدنی، حق رد ترکه به ورثه وارث منتقل نمی‌شود و در صورت فوت وارث پیش از رد یا قبول، ترکه نسبت به او قائم به قبض و تقسیم تلقی می‌گردد، بنابراین گزینه ۲ صحیح است.,26319,676.0,4680.0,5356.0,181.0,40.0,"{""explanation"":""بر اساس ماده ۸۷۰ قانون مدنی، حق رد ترکه به ورثه وارث منتقل نمی‌شود و در صورت فوت وارث پیش از رد یا قبول، ترکه نسبت به او قائم به قبض و تقسیم تلقی می‌گردد، بنابراین گزینه ۲ صحیح است."",""answer"":""2"",""confidence"":5}",
18,x-ai/grok-4-fast,3,4.0,بر اساس ماده ۹۴۱ قانون مدنی، جنین به محض تولد زنده، وارث متوفی محسوب می‌شود و سهم او (هفت هشتم ماترک) به وراث جنین که مادرش (همسر متوفی) است می‌رسد، زیرا طبقات ارث، طبقه اول جنین شامل والدین است و پدر فوت کرده؛ بنابراین، یک هشتم مستقیم به همسر و مابقی از طریق جنین به او می‌رسد و کل ماترک به همسر تعلق می‌گیرد.,8470,719.0,1207.0,1926.0,310.0,64.0,"{""explanation"":""بر اساس ماده ۹۴۱ قانون مدنی، جنین به محض تولد زنده، وارث متوفی محسوب می‌شود و سهم او (هفت هشتم ماترک) به وراث جنین که مادرش (همسر متوفی) است می‌رسد، زیرا طبقات ارث، طبقه اول جنین شامل والدین است و پدر فوت کرده؛ بنابراین، یک هشتم مستقیم به همسر و مابقی از طریق جنین به او می‌رسد و کل ماترک به همسر تعلق می‌گیرد."",""answer"":""3"",""confidence"":4}",
19,x-ai/grok-4-fast,2,4.0,بر اساس قواعد عمومی قراردادها در قانون مدنی ایران (ماده ۱۰)، تحویل مال دیگر به جای عین معین متعلق به متعهدله با قبول وی، ماهیتاً معاوضه یا بیع یا صلح در مقام وفای به عهد است، زیرا این عمل از طریق تشکیل عقد جدید، تعهد اصلی را منقضی می‌کند.,20356,668.0,2989.0,3657.0,238.0,49.0,"{""explanation"":""بر اساس قواعد عمومی قراردادها در قانون مدنی ایران (ماده ۱۰)، تحویل مال دیگر به جای عین معین متعلق به متعهدله با قبول وی، ماهیتاً معاوضه یا بیع یا صلح در مقام وفای به عهد است، زیرا این عمل از طریق تشکیل عقد جدید، تعهد اصلی را منقضی می‌کند."",""answer"":""2"",""confidence"":4}",
20,x-ai/grok-4-fast,4,4.0,ماده ۶۳۹ قانون مدنی ایران مقرر می‌دارد که مستعیر نمی‌تواند عین معارَه را بدون اذن معیر به دیگری تسلیم کند، اما در صورت مشاهده خطر برای مال و عدم دسترسی به معیر، بر اساس قاعده لزوم حفظ و اداره مال و اصل احتیاط، مستعیر می‌تواند برای احتراز از خطر آن را به تصرف دیگری دهد.,7464,745.0,921.0,1666.0,269.0,55.0,"{""explanation"":""ماده ۶۳۹ قانون مدنی ایران مقرر می‌دارد که مستعیر نمی‌تواند عین معارَه را بدون اذن معیر به دیگری تسلیم کند، اما در صورت مشاهده خطر برای مال و عدم دسترسی به معیر، بر اساس قاعده لزوم حفظ و اداره مال و اصل احتیاط، مستعیر می‌تواند برای احتراز از خطر آن را به تصرف دیگری دهد."",""answer"":""4"",""confidence"":4}",
21,x-ai/grok-4-fast,2,4.0,بر اساس ماده ۶۴ قانون تشکیلات و آیین دادرسی دیوان عدالت اداری (مصوب ۱۳۹۲)، اثر ابطال آیین‌نامه‌ها از زمان صدور رای هیئت عمومی جاری است مگر اینکه ابطال به علت مغایرت با موازین شرع باشد یا در رای تصریح شده باشد که از زمان تصویب مصوبه جاری است. این قاعده برای حفظ حقوق مکتسبه و جلوگیری از اختلال گسترده در امور اداری اعمال می‌شود و گزینه ۲ را صحیح می‌سازد.,9727,743.0,1530.0,2273.0,353.0,70.0,"{""explanation"":""بر اساس ماده ۶۴ قانون تشکیلات و آیین دادرسی دیوان عدالت اداری (مصوب ۱۳۹۲)، اثر ابطال آیین‌نامه‌ها از زمان صدور رای هیئت عمومی جاری است مگر اینکه ابطال به علت مغایرت با موازین شرع باشد یا در رای تصریح شده باشد که از زمان تصویب مصوبه جاری است. این قاعده برای حفظ حقوق مکتسبه و جلوگیری از اختلال گسترده در امور اداری اعمال می‌شود و گزینه ۲ را صحیح می‌سازد."",""answer"":""2"",""confidence"":4}",
22,x-ai/grok-4-fast,1,4.0,بر اساس قاعده حقوقی مندرج در مواد مربوط به داوری قانون آیین دادرسی مدنی (مانند ماده ۴۸۰)، رأی داوری به اکثریت صادر می‌شود، اما هنگامی که به دو داور اختیار صلح و سازش نیز اعطا شده، اعتبار رأی منوط به موافقت این دو داور است زیرا نقش آنها فراتر از صدور حکم و شامل امکان سازش است؛ بنابراین اگر دو داور دارای اختیار صلح با رأی موافق باشند، رأی قابل درخواست بطلان نیست.,10539,739.0,1718.0,2457.0,363.0,73.0,"{""explanation"":""بر اساس قاعده حقوقی مندرج در مواد مربوط به داوری قانون آیین دادرسی مدنی (مانند ماده ۴۸۰)، رأی داوری به اکثریت صادر می‌شود، اما هنگامی که به دو داور اختیار صلح و سازش نیز اعطا شده، اعتبار رأی منوط به موافقت این دو داور است زیرا نقش آنها فراتر از صدور حکم و شامل امکان سازش است؛ بنابراین اگر دو داور دارای اختیار صلح با رأی موافق باشند، رأی قابل درخواست بطلان نیست."",""answer"":""1"",""confidence"":4}",
23,x-ai/grok-4-fast,1,4.0,بر اساس ماده ۳۷۰ قانون آیین دادرسی مدنی، پذیرش سند عادی باطل توسط دادگاه‌های پایین‌تر، اشتباه در تطبیق قانون بوده و موجب نقض رأی در دیوان عالی کشور می‌شود، در حالی که دیوان نمی‌تواند عدم صحت اسناد رسمی را احراز کند زیرا این امر نیازمند تحقیق事実ی است. بنابراین، در صورت احراز بطلان سند عادی، رأی نقض و پرونده به دادگاه هم‌عرض ارجاع می‌گردد تا از تکرار خطا جلوگیری شود.,25930,742.0,3443.0,4185.0,366.0,69.0,"{""explanation"":""بر اساس ماده ۳۷۰ قانون آیین دادرسی مدنی، پذیرش سند عادی باطل توسط دادگاه‌های پایین‌تر، اشتباه در تطبیق قانون بوده و موجب نقض رأی در دیوان عالی کشور می‌شود، در حالی که دیوان نمی‌تواند عدم صحت اسناد رسمی را احراز کند زیرا این امر نیازمند تحقیق事実ی است. بنابراین، در صورت احراز بطلان سند عادی، رأی نقض و پرونده به دادگاه هم‌عرض ارجاع می‌گردد تا از تکرار خطا جلوگیری شود."",""answer"":""1"",""confidence"":4}",
24,x-ai/grok-4-fast,1,5.0,بر اساس ماده ۴۱۸ قانون آیین دادرسی مدنی، اعتراض ثالث اصطلاحی (که در این مورد با توجه به قطعیت و اجرای حکم و گذشت زمان از ابلاغ در سال ۱۳۹۰ تا اعتراض در ۱۴۰۳، مصداق آن است) در صورتی مسموع است که ثابت شود حق مورد ادعای معترض قانوناً ساقط نشده باشد. این قاعده مستقیماً به گزینه اول منجر می‌شود زیرا شرط اصلی استماع، عدم سقوط حق است.,7936,777.0,912.0,1689.0,329.0,68.0,"{""explanation"":""بر اساس ماده ۴۱۸ قانون آیین دادرسی مدنی، اعتراض ثالث اصطلاحی (که در این مورد با توجه به قطعیت و اجرای حکم و گذشت زمان از ابلاغ در سال ۱۳۹۰ تا اعتراض در ۱۴۰۳، مصداق آن است) در صورتی مسموع است که ثابت شود حق مورد ادعای معترض قانوناً ساقط نشده باشد. این قاعده مستقیماً به گزینه اول منجر می‌شود زیرا شرط اصلی استماع، عدم سقوط حق است."",""answer"":""1"",""confidence"":5}",
25,x-ai/grok-4-fast,2,4.0,مطابق ماده ۱۱ قانون شوراهای حل اختلاف مصوب ۱۴۰۲، رعایت اصول دادرسی در دادگاه‌های عمومی حقوقی، دادگاه صلح و شوراهای حل اختلاف الزامی است، اما تشریفات دادرسی در دادگاه صلح و شوراهای حل اختلاف الزامی نیست، زیرا این نهادها برای رسیدگی ساده و سریع طراحی شده‌اند.,11705,736.0,914.0,1650.0,257.0,46.0,"{""explanation"":""مطابق ماده ۱۱ قانون شوراهای حل اختلاف مصوب ۱۴۰۲، رعایت اصول دادرسی در دادگاه‌های عمومی حقوقی، دادگاه صلح و شوراهای حل اختلاف الزامی است، اما تشریفات دادرسی در دادگاه صلح و شوراهای حل اختلاف الزامی نیست، زیرا این نهادها برای رسیدگی ساده و سریع طراحی شده‌اند."",""answer"":""2"",""confidence"":4}",
26,x-ai/grok-4-fast,3,4.0,طبق قانون تشکیل دادگاه‌های خانواده، صلاحیت رسیدگی به تحریر ترکه، مهر و موم و رفع آن بر عهده دادگاه خانواده است، زیرا این امور جزء دعاوی خانوادگی و مرتبط با ارث و تقسیم اموال متوفی محسوب می‌شوند و قانون شوراهای حل اختلاف مصوب ۱۴۰۲ این صلاحیت را به دادگاه‌های تخصصی خانواده واگذار کرده است.,6688,635.0,942.0,1577.0,288.0,54.0,"{""explanation"":""طبق قانون تشکیل دادگاه‌های خانواده، صلاحیت رسیدگی به تحریر ترکه، مهر و موم و رفع آن بر عهده دادگاه خانواده است، زیرا این امور جزء دعاوی خانوادگی و مرتبط با ارث و تقسیم اموال متوفی محسوب می‌شوند و قانون شوراهای حل اختلاف مصوب ۱۴۰۲ این صلاحیت را به دادگاه‌های تخصصی خانواده واگذار کرده است."",""answer"":""3"",""confidence"":4}",
27,x-ai/grok-4-fast,2,4.0,بر اساس ماده ۱۷ قانون تشکیلات و آیین دادرسی دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشأ و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد در یک دادرسی اتخاذ تصمیم می‌کند و در غیر این صورت، موارد به تفکیک و جداگانه رسیدگی می‌شود. این قاعده اجازه می‌دهد تا دادرسی کارآمد باشد و از تفکیک غیرضروری جلوگیری شود.,5911,799.0,849.0,1648.0,359.0,69.0,"{""explanation"":""بر اساس ماده ۱۷ قانون تشکیلات و آیین دادرسی دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشأ و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد در یک دادرسی اتخاذ تصمیم می‌کند و در غیر این صورت، موارد به تفکیک و جداگانه رسیدگی می‌شود. این قاعده اجازه می‌دهد تا دادرسی کارآمد باشد و از تفکیک غیرضروری جلوگیری شود."",""answer"":""2"",""confidence"":4}",
28,x-ai/grok-4-fast,3,4.0,بر اساس مقررات قانون مدنی ایران (ماده ۱۲۸۷ و قوانین مربوط به احراز اصالت اسناد خارجی) و قانون آیین دادرسی مدنی، سند خارجی که توسط نماینده کنسولی تصدیق شده، برای پذیرش در دادگاه‌های ایران نیازمند گواهی وزارت امور خارجه است مگر اینکه ایران با کشور محل تنظیم سند، قرارداد تعاون قضایی داشته باشد که در آن صورت این گواهی معاف می‌شود.,4607,713.0,639.0,1352.0,328.0,61.0,"{""explanation"":""بر اساس مقررات قانون مدنی ایران (ماده ۱۲۸۷ و قوانین مربوط به احراز اصالت اسناد خارجی) و قانون آیین دادرسی مدنی، سند خارجی که توسط نماینده کنسولی تصدیق شده، برای پذیرش در دادگاه‌های ایران نیازمند گواهی وزارت امور خارجه است مگر اینکه ایران با کشور محل تنظیم سند، قرارداد تعاون قضایی داشته باشد که در آن صورت این گواهی معاف می‌شود."",""answer"":""3"",""confidence"":4}",
29,x-ai/grok-4-fast,3,4.0,طبق ماده ۲۶۵ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس هفت روز پس از ابلاغ اخطار وصول نظریه است، زیرا نظریه ابتدا به دادگاه واصل شده و سپس ابلاغ می‌شود. در اجرای احکام مدنی، مهلت اعتراض به نظریه ارزیاب سه روز از تاریخ ابلاغ مستقیم نظریه است، بر اساس مقررات مربوط به ارزیابی اموال.,5283,724.0,918.0,1642.0,291.0,56.0,"{""explanation"":""طبق ماده ۲۶۵ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس هفت روز پس از ابلاغ اخطار وصول نظریه است، زیرا نظریه ابتدا به دادگاه واصل شده و سپس ابلاغ می‌شود. در اجرای احکام مدنی، مهلت اعتراض به نظریه ارزیاب سه روز از تاریخ ابلاغ مستقیم نظریه است، بر اساس مقررات مربوط به ارزیابی اموال."",""answer"":""3"",""confidence"":4}",
30,x-ai/grok-4-fast,2,4.0,بر اساس ماده ۴۲۷ قانون آیین دادرسی مدنی و قواعد خاص امور خانواده، احکام دادگاه تجدیدنظر در خصوص متفرعات دعاوی راجع به اصل نکاح، فسخ نکاح، طلاق و نسب قابل فرجام‌خواهی است، در حالی که احکام اصلی در این موارد قطعی تلقی می‌شود. بنابراین، قابلیت فرجام در هر چهار مورد برای متفرعات وجود دارد.,11064,694.0,1834.0,2528.0,286.0,54.0,"{""explanation"":""بر اساس ماده ۴۲۷ قانون آیین دادرسی مدنی و قواعد خاص امور خانواده، احکام دادگاه تجدیدنظر در خصوص متفرعات دعاوی راجع به اصل نکاح، فسخ نکاح، طلاق و نسب قابل فرجام‌خواهی است، در حالی که احکام اصلی در این موارد قطعی تلقی می‌شود. بنابراین، قابلیت فرجام در هر چهار مورد برای متفرعات وجود دارد."",""answer"":""2"",""confidence"":4}",
