id,model,answer,confidence,latency_ms,raw,error
28,qwen/qwen3-235b-a22b-2507,1,4,690,"{""answer"":""1"",""confidence"":4}",
29,qwen/qwen3-235b-a22b-2507,4,4,1356,"{""answer"":""4"",""confidence"":4}",
30,qwen/qwen3-235b-a22b-2507,3,4,1309,"{""answer"":""3"",""confidence"":4}",
31,qwen/qwen3-235b-a22b-2507,2,4,568,"{""answer"":""2"",""confidence"":4}",
32,qwen/qwen3-235b-a22b-2507,1,4,654,"{""answer"":""1"",""confidence"":4}",
33,qwen/qwen3-235b-a22b-2507,3,4,1507,"{""answer"":""3"",""confidence"":4}",
34,qwen/qwen3-235b-a22b-2507,4,3,2639,"{""answer"":""4"",""confidence"":3}",
35,qwen/qwen3-235b-a22b-2507,1,4,555,"{""answer"":""1"",""confidence"":4}",
36,qwen/qwen3-235b-a22b-2507,3,4,546,"{""answer"":""3"",""confidence"":4}",
37,qwen/qwen3-235b-a22b-2507,1,4,553,"{""answer"":""1"",""confidence"":4}",
38,qwen/qwen3-235b-a22b-2507,2,3,510,"{""answer"":""2"",""confidence"":3}",
39,qwen/qwen3-235b-a22b-2507,3,4,2982,"{""answer"":""3"",""confidence"":4}",
40,qwen/qwen3-235b-a22b-2507,2,4,845,"{""answer"":""2"",""confidence"":4}",
41,qwen/qwen3-235b-a22b-2507,1,3,835,"{""answer"":""1"",""confidence"":3}",
42,qwen/qwen3-235b-a22b-2507,1,4,2490,"{""answer"":""1"",""confidence"":4}",
43,qwen/qwen3-235b-a22b-2507,1,4,7348,"{""answer"":""1"",""confidence"":4}",
44,qwen/qwen3-235b-a22b-2507,3,4,587,"{""answer"":""3"",""confidence"":4}",
45,qwen/qwen3-235b-a22b-2507,4,4,898,"{""answer"":""4"",""confidence"":4}",
46,qwen/qwen3-235b-a22b-2507,1,4,1646,"{""answer"":""1"",""confidence"":4}",
47,qwen/qwen3-235b-a22b-2507,4,3,7144,"{""answer"":""4"",""confidence"":3}",
48,qwen/qwen3-235b-a22b-2507,2,4,526,"{""answer"":""2"",""confidence"":4}",
49,qwen/qwen3-235b-a22b-2507,3,4,7178,"{""answer"":""3"",""confidence"":4}",
50,qwen/qwen3-235b-a22b-2507,4,3,761,"{""answer"":""4"",""confidence"":3}",
51,qwen/qwen3-235b-a22b-2507,3,4,685,"{""answer"":""3"",""confidence"":4}",
52,qwen/qwen3-235b-a22b-2507,2,4,1258,"{""answer"":""2"",""confidence"":4}",
53,qwen/qwen3-235b-a22b-2507,4,4,1665,"{""answer"":""4"",""confidence"":4}",
54,qwen/qwen3-235b-a22b-2507,2,4,4547,"{""answer"":""2"",""confidence"":4}",
55,qwen/qwen3-235b-a22b-2507,3,4,1735,"{""answer"":""3"",""confidence"":4}",
56,qwen/qwen3-235b-a22b-2507,2,4,599,"{""answer"":""2"",""confidence"":4}",
57,qwen/qwen3-235b-a22b-2507,2,4,1671,"{""answer"":""2"",""confidence"":4}",
58,qwen/qwen3-235b-a22b-2507,2,4,10789,"{""answer"":""2"",""confidence"":4}",
59,qwen/qwen3-235b-a22b-2507,3,4,2506,"{""answer"":""3"",""confidence"":4}",
60,qwen/qwen3-235b-a22b-2507,2,4,3026,"{""answer"":""2"",""confidence"":4}",
81,qwen/qwen3-235b-a22b-2507,2,4,621,"{""answer"":""2"",""confidence"":4}",
82,qwen/qwen3-235b-a22b-2507,4,4,770,"{""answer"":""4"",""confidence"":4}",
83,qwen/qwen3-235b-a22b-2507,1,3,7148,"{""answer"":""1"",""confidence"":3}",
84,qwen/qwen3-235b-a22b-2507,3,3,1621,"{""answer"":""3"",""confidence"":3}",
85,qwen/qwen3-235b-a22b-2507,3,3,599,"{""answer"":""3"",""confidence"":3}",
86,qwen/qwen3-235b-a22b-2507,1,4,465,"{""answer"":""1"",""confidence"":4}",
87,qwen/qwen3-235b-a22b-2507,2,3,1021,"{""answer"":""2"",""confidence"":3}",
88,qwen/qwen3-235b-a22b-2507,1,3,1549,"{""answer"":""1"",""confidence"":3}",
89,qwen/qwen3-235b-a22b-2507,3,4,7500,"{""answer"":""3"",""confidence"":4}",
90,qwen/qwen3-235b-a22b-2507,4,4,1478,"{""answer"":""4"",""confidence"":4}",
91,qwen/qwen3-235b-a22b-2507,4,4,694,"{""answer"":""4"",""confidence"":4}",
92,qwen/qwen3-235b-a22b-2507,1,4,557,"{""answer"":""1"",""confidence"":4}",
93,qwen/qwen3-235b-a22b-2507,4,4,435,"{""answer"":""4"",""confidence"":4}",
94,qwen/qwen3-235b-a22b-2507,3,4,9489,"{""answer"":""3"",""confidence"":4}",
95,qwen/qwen3-235b-a22b-2507,1,4,3147,"{""answer"":""1"",""confidence"":4}",
96,qwen/qwen3-235b-a22b-2507,1,4,1326,"{""answer"":""1"",""confidence"":4}",
97,qwen/qwen3-235b-a22b-2507,2,4,552,"{""answer"":""2"",""confidence"":4}",
98,qwen/qwen3-235b-a22b-2507,4,4,2890,"{""answer"":""4"",""confidence"":4}",
99,qwen/qwen3-235b-a22b-2507,4,4,599,"{""answer"":""4"",""confidence"":4}",
100,qwen/qwen3-235b-a22b-2507,2,4,2961,"{""answer"":""2"",""confidence"":4}",
101,qwen/qwen3-235b-a22b-2507,3,4,1603,"{""answer"":""3"",""confidence"":4}",
102,qwen/qwen3-235b-a22b-2507,4,4,1550,"{""answer"":""4"",""confidence"":4}",
103,qwen/qwen3-235b-a22b-2507,4,4,1520,"{""answer"":""4"",""confidence"":4}",
104,qwen/qwen3-235b-a22b-2507,1,4,2668,"{""answer"":""1"",""confidence"":4}",
105,qwen/qwen3-235b-a22b-2507,1,4,608,"{""answer"":""1"",""confidence"":4}",
106,qwen/qwen3-235b-a22b-2507,3,4,4595,"{""answer"":""3"",""confidence"":4}",
107,qwen/qwen3-235b-a22b-2507,2,4,475,"{""answer"":""2"",""confidence"":4}",
108,qwen/qwen3-235b-a22b-2507,4,4,1173,"{""answer"":""4"",""confidence"":4}",
109,qwen/qwen3-235b-a22b-2507,3,4,1654,"{""answer"":""3"",""confidence"":4}",
110,qwen/qwen3-235b-a22b-2507,2,5,1478,"{""answer"":""2"",""confidence"":5}",
111,qwen/qwen3-235b-a22b-2507,2,4,1560,"{""answer"":""2"",""confidence"":4}",
112,qwen/qwen3-235b-a22b-2507,4,4,625,"{""answer"":""4"",""confidence"":4}",
113,qwen/qwen3-235b-a22b-2507,2,4,1746,"{""answer"":""2"",""confidence"":4}",
114,qwen/qwen3-235b-a22b-2507,3,4,852,"{""answer"":""3"",""confidence"":4}",
115,qwen/qwen3-235b-a22b-2507,2,4,549,"{""answer"":""2"",""confidence"":4}",
116,qwen/qwen3-235b-a22b-2507,2,4,942,"{""answer"":""2"",""confidence"":4}",
117,qwen/qwen3-235b-a22b-2507,3,4,462,"{""answer"":""3"",""confidence"":4}",
118,qwen/qwen3-235b-a22b-2507,3,4,432,"{""answer"":""3"",""confidence"":4}",
119,qwen/qwen3-235b-a22b-2507,4,4,827,"{""answer"":""4"",""confidence"":4}",
120,qwen/qwen3-235b-a22b-2507,3,5,1601,"{""answer"":""3"",""confidence"":5}",
121,qwen/qwen3-235b-a22b-2507,2,4,4678,"{""answer"":""2"",""confidence"":4}",
122,qwen/qwen3-235b-a22b-2507,3,4,1674,"{""answer"":""3"",""confidence"":4}",
123,qwen/qwen3-235b-a22b-2507,2,4,6003,"{""answer"":""2"",""confidence"":4}",
124,qwen/qwen3-235b-a22b-2507,1,4,1356,"{""answer"":""1"",""confidence"":4}",
125,qwen/qwen3-235b-a22b-2507,1,4,449,"{""answer"":""1"",""confidence"":4}",
126,qwen/qwen3-235b-a22b-2507,2,5,1721,"{""answer"":""2"",""confidence"":5}",
127,qwen/qwen3-235b-a22b-2507,4,3,1070,"{""answer"":""4"",""confidence"":3}",
128,qwen/qwen3-235b-a22b-2507,3,4,1734,"{""answer"":""3"",""confidence"":4}",
129,qwen/qwen3-235b-a22b-2507,4,4,743,"{""answer"":""4"",""confidence"":4}",
130,qwen/qwen3-235b-a22b-2507,3,4,7098,"{""answer"":""3"",""confidence"":4}",
131,qwen/qwen3-235b-a22b-2507,1,4,986,"{""answer"":""1"",""confidence"":4}",
132,qwen/qwen3-235b-a22b-2507,3,4,565,"{""answer"":""3"",""confidence"":4}",
133,qwen/qwen3-235b-a22b-2507,3,4,1372,"{""answer"":""3"",""confidence"":4}",
134,qwen/qwen3-235b-a22b-2507,4,4,1673,"{""answer"":""4"",""confidence"":4}",
135,qwen/qwen3-235b-a22b-2507,1,4,832,"{""answer"":""1"",""confidence"":4}",
136,qwen/qwen3-235b-a22b-2507,3,4,535,"{""answer"":""3"",""confidence"":4}",
137,qwen/qwen3-235b-a22b-2507,2,4,1834,"{""answer"":""2"",""confidence"":4}",
138,qwen/qwen3-235b-a22b-2507,3,4,2050,"{""answer"":""3"",""confidence"":4}",
139,qwen/qwen3-235b-a22b-2507,1,4,1213,"{""answer"":""1"",""confidence"":4}",
140,qwen/qwen3-235b-a22b-2507,4,4,1467,"{""answer"":""4"",""confidence"":4}",
