id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
14,openai/gpt-oss-20b,3,4.0,موجب ماده 14 قانون روابط موجر و مستأجر، سرقفلی به اجاره و نه به مستاجر تعلق دارد؛ بنابراین مستاجر نمی‌تواند سرقفلی را از مستاجر دیگر دریافت کند.,65120,1518.0,2972.0,4490.0,144.0,27.0,"{""explanation"":""موجب ماده 14 قانون روابط موجر و مستأجر، سرقفلی به اجاره و نه به مستاجر تعلق دارد؛ بنابراین مستاجر نمی‌تواند سرقفلی را از مستاجر دیگر دریافت کند."",""answer"":""3"",""confidence"":4}",
15,openai/gpt-oss-20b,2,5.0,ماده 12 قانون حق نشر بیان می‌کند که نقل از آثار برای مقاصد علمی، ادبی و آموزشی مجاز است، اما با شرط‌های مشخص (عدم تأثیر بر بازار، ذکر منبع و غیره). بنابراین ادعای «بدون هیچ قید و شرطی» نادرست است.,3691,1485.0,526.0,2011.0,196.0,40.0,"{""explanation"":""ماده 12 قانون حق نشر بیان می‌کند که نقل از آثار برای مقاصد علمی، ادبی و آموزشی مجاز است، اما با شرط‌های مشخص (عدم تأثیر بر بازار، ذکر منبع و غیره). بنابراین ادعای «بدون هیچ قید و شرطی» نادرست است."",""answer"":""2"",""confidence"":5}",
16,openai/gpt-oss-20b,2,5.0,بر اساس ماده 112 و 113 قانون مدنی، وکیل در چارچوب وکالتنامه می‌تواند به نمایندگی موکل معامله انجام دهد؛ بنابراین معامله با «ج» در چارچوب اختیار داده‌شده معتبر است.,11038,1552.0,749.0,2301.0,163.0,29.0,"{""explanation"":""بر اساس ماده 112 و 113 قانون مدنی، وکیل در چارچوب وکالتنامه می‌تواند به نمایندگی موکل معامله انجام دهد؛ بنابراین معامله با «ج» در چارچوب اختیار داده‌شده معتبر است."",""answer"":""2"",""confidence"":5}",
17,openai/gpt-oss-20b,,,,20268,,,,,,,Model returned no text content
18,openai/gpt-oss-20b,3,5.0,موجب ماده 114 قانون مدنی، جنین در زمان فوت متوفی به‌عنوان فرزند محسوب می‌شود؛ طبق ماده 115، اگر فرزند پیش از والد فوت کند، میراث به نزدیک‌ترین خویشاوند فرزند (والدین) منتقل می‌شود؛ بنابراین همسر، به‌عنوان مادر، سهم فرزند را به‌دست می‌آورد و چون خویشاوندان دیگر (برادر، خواهر) در این حالت وارث نیستند، کل ماترک به همسر می‌رسد.,20395,1537.0,1905.0,3442.0,325.0,57.0,"{""explanation"":""موجب ماده 114 قانون مدنی، جنین در زمان فوت متوفی به‌عنوان فرزند محسوب می‌شود؛ طبق ماده 115، اگر فرزند پیش از والد فوت کند، میراث به نزدیک‌ترین خویشاوند فرزند (والدین) منتقل می‌شود؛ بنابراین همسر، به‌عنوان مادر، سهم فرزند را به‌دست می‌آورد و چون خویشاوندان دیگر (برادر، خواهر) در این حالت وارث نیستند، کل ماترک به همسر می‌رسد."",""answer"":""3"",""confidence"":5}",
19,openai/gpt-oss-20b,1,4.0,در صورت جایگزینی عین معین با مال دیگر و قبول آن توسط متعهدله، این عمل به‌عنوان تهاتر قراردادی در مقام وفای به عهد شناخته می‌شود؛ زیرا متعهد با ارائه مال دیگر، تعهد خود را به‌صورت تعویضی انجام می‌دهد.,3893,1432.0,890.0,2322.0,199.0,38.0,"{""explanation"":""در صورت جایگزینی عین معین با مال دیگر و قبول آن توسط متعهدله، این عمل به‌عنوان تهاتر قراردادی در مقام وفای به عهد شناخته می‌شود؛ زیرا متعهد با ارائه مال دیگر، تعهد خود را به‌صورت تعویضی انجام می‌دهد."",""answer"":""1"",""confidence"":4}",
20,openai/gpt-oss-20b,4,4.0,موجب ماده ۱۲۲ قانون مدنی، مستعیر موظف است مال را حفظ کند و در صورت خطر، برای احتراز از آن می‌تواند مال را به دیگری بسپارد؛ بدون اجازه مالک در شرایط اضطراری مجاز است.,11532,1545.0,1476.0,3021.0,165.0,34.0,"{""explanation"":""موجب ماده ۱۲۲ قانون مدنی، مستعیر موظف است مال را حفظ کند و در صورت خطر، برای احتراز از آن می‌تواند مال را به دیگری بسپارد؛ بدون اجازه مالک در شرایط اضطراری مجاز است."",""answer"":""4"",""confidence"":4}",
21,openai/gpt-oss-20b,3,5.0,ماده 13 قانون دیوان عدالت اداری مقرر می‌کند که ابطال آیین‌نامه توسط هیئت عمومی از زمان صدور آیین‌نامه، مگر اینکه در رأی خلاف آن تصریح شود، اثر دارد.,21155,1535.0,2187.0,3722.0,148.0,28.0,"{""explanation"":""ماده 13 قانون دیوان عدالت اداری مقرر می‌کند که ابطال آیین‌نامه توسط هیئت عمومی از زمان صدور آیین‌نامه، مگر اینکه در رأی خلاف آن تصریح شود، اثر دارد."",""answer"":""3"",""confidence"":5}",
22,openai/gpt-oss-20b,3,4.0,موجب قانون داوری، اگر هیئت داوری بیش از یک داور داشته باشد، رأی معتبر است اگر اکثریت داوران به آن موافقت کنند؛ بنابراین با دو رای موافق، رأی قابل درخواست بطلان نیست.,7189,1546.0,922.0,2468.0,165.0,32.0,"{""explanation"":""موجب قانون داوری، اگر هیئت داوری بیش از یک داور داشته باشد، رأی معتبر است اگر اکثریت داوران به آن موافقت کنند؛ بنابراین با دو رای موافق، رأی قابل درخواست بطلان نیست."",""answer"":""3"",""confidence"":4}",
23,openai/gpt-oss-20b,3,5.0,ماده 71 قانون آیین‌نامه دادرسی مدنی می‌گوید که دیوان عالی می‌تواند حکم دادگاه تجدیدنظر را بر اساس عدم صحت سند مستند آن نقض کند و پرونده را به همان دادگاه هم عرض ارجاع دهد.,8682,1549.0,3171.0,4720.0,171.0,34.0,"{""explanation"":""ماده 71 قانون آیین‌نامه دادرسی مدنی می‌گوید که دیوان عالی می‌تواند حکم دادگاه تجدیدنظر را بر اساس عدم صحت سند مستند آن نقض کند و پرونده را به همان دادگاه هم عرض ارجاع دهد."",""answer"":""3"",""confidence"":5}",
24,openai/gpt-oss-20b,1,4.0,موجب قانون آیین دادرسی مدنی، اعتراض ثالث باید ظرف 30 روز از تاریخ ابلاغ حکم صورت گیرد؛ اعتراض در 1403/5/5 پس از این مدت، قابل استماع نیست.,61064,1569.0,8397.0,9966.0,138.0,27.0,"{""explanation"":""موجب قانون آیین دادرسی مدنی، اعتراض ثالث باید ظرف 30 روز از تاریخ ابلاغ حکم صورت گیرد؛ اعتراض در 1403/5/5 پس از این مدت، قابل استماع نیست."",""answer"":""1"",""confidence"":4}",
25,openai/gpt-oss-20b,4,5.0,ماده ۳ قانون شوراهای حل اختلاف 1402 مقرر می‌کند که شورا باید اصول دادرسی را رعایت کند ولی از تشریفات دادرسی دادگاه‌ها مستثنی است؛ در دادگاه‌های عمومی و صلح، هر دو اصول و تشریفات الزامی هستند.,9679,1551.0,1037.0,2588.0,191.0,36.0,"{""explanation"":""ماده ۳ قانون شوراهای حل اختلاف 1402 مقرر می‌کند که شورا باید اصول دادرسی را رعایت کند ولی از تشریفات دادرسی دادگاه‌ها مستثنی است؛ در دادگاه‌های عمومی و صلح، هر دو اصول و تشریفات الزامی هستند."",""answer"":""4"",""confidence"":5}",
26,openai/gpt-oss-20b,,,,76267,,,,,,,Expecting value: line 359 column 1 (char 1969)
27,openai/gpt-oss-20b,1,5.0,ماده 30 قانون دیوان عدالت اداری می‌گوید: اگر شکایات در دادخواست به‌طوری باشد که نتوانند در یک دادرسی رسیدگی شوند و منشا و مبنای واحدی نداشته باشند، باید تفکیک و جداگانه رسیدگی شود؛ بنابراین گزینه ۱ صحیح است.,13079,1614.0,1900.0,3514.0,207.0,38.0,"{""explanation"":""ماده 30 قانون دیوان عدالت اداری می‌گوید: اگر شکایات در دادخواست به‌طوری باشد که نتوانند در یک دادرسی رسیدگی شوند و منشا و مبنای واحدی نداشته باشند، باید تفکیک و جداگانه رسیدگی شود؛ بنابراین گزینه ۱ صحیح است."",""answer"":""1"",""confidence"":5}",
28,openai/gpt-oss-20b,3,5.0,بر اساس ماده 4 قانون اسناد خارجی، گواهی وزارت امور خارجه برای پذیرش سند خارجی در دادگاه‌های ایران لازم است مگر اینکه ایران و کشور محل تنظیم سند قرارداد تعاون قضایی داشته باشد؛ در این صورت گواهی ضروری نیست.,6413,1533.0,886.0,2419.0,205.0,39.0,"{""explanation"":""بر اساس ماده 4 قانون اسناد خارجی، گواهی وزارت امور خارجه برای پذیرش سند خارجی در دادگاه‌های ایران لازم است مگر اینکه ایران و کشور محل تنظیم سند قرارداد تعاون قضایی داشته باشد؛ در این صورت گواهی ضروری نیست."",""answer"":""3"",""confidence"":5}",
29,openai/gpt-oss-20b,1,5.0,ماده 292 قانون آیین دادرسی مدنی مهلت اعتراض به نظریه کارشناس را سه روز از تاریخ ابلاغ اخطار وصول نظریه و ماده 293 مهلت اعتراض به نظریه ارزیاب را هفت روز از تاریخ ابلاغ نظریه تعیین می‌کند.,4447,1539.0,854.0,2393.0,187.0,37.0,"{""explanation"":""ماده 292 قانون آیین دادرسی مدنی مهلت اعتراض به نظریه کارشناس را سه روز از تاریخ ابلاغ اخطار وصول نظریه و ماده 293 مهلت اعتراض به نظریه ارزیاب را هفت روز از تاریخ ابلاغ نظریه تعیین می‌کند."",""answer"":""1"",""confidence"":5}",
30,openai/gpt-oss-20b,3,5.0,بر اساس ماده 122 قانون آیین دادرسی مدنی، دادگاه تجدید نظر می‌تواند احکام را در مورد مسائل اصلی و متفرعات صادر کند؛ احکام مسائل اصلی (نکاح، فسخ نکاح و طلاق اصلی) قابل فرجام هستند، در حالی که احکام متفرعات (طلاق و نسب) فرجام‌پذیر نیستند.,17482,1459.0,3833.0,5292.0,235.0,44.0,"{""explanation"":""بر اساس ماده 122 قانون آیین دادرسی مدنی، دادگاه تجدید نظر می‌تواند احکام را در مورد مسائل اصلی و متفرعات صادر کند؛ احکام مسائل اصلی (نکاح، فسخ نکاح و طلاق اصلی) قابل فرجام هستند، در حالی که احکام متفرعات (طلاق و نسب) فرجام‌پذیر نیستند."",""answer"":""3"",""confidence"":5}",
31,openai/gpt-oss-20b,1,5.0,موجب ماده 112 قانون آیین دادرسی مدنی، طرفی که در دعوای تجدیدنظر شرکت دارد، می‌تواند با ارائه لایحه استرداد دادخواست تجدیدنظر، شخص دیگری را از دعوای تجدیدنظر خارج کند؛ بنابراین درخواست استرداد در دادگاه تجدیدنظر مطرح می‌شود.,4343,1553.0,657.0,2210.0,223.0,37.0,"{""explanation"":""موجب ماده 112 قانون آیین دادرسی مدنی، طرفی که در دعوای تجدیدنظر شرکت دارد، می‌تواند با ارائه لایحه استرداد دادخواست تجدیدنظر، شخص دیگری را از دعوای تجدیدنظر خارج کند؛ بنابراین درخواست استرداد در دادگاه تجدیدنظر مطرح می‌شود."",""answer"":""1"",""confidence"":5}",
32,openai/gpt-oss-20b,4,4.0,طبق ماده 112 قانون مدنی، اگر حکم پس از اجرا بلااثر شود، اجرای آن بی‌اثر می‌شود و باید توسط دادگاه اجرایی ابطال گردد؛ بنابراین گزینهٔ ۴ که این اصل را بیان می‌کند، صحیح است.,7641,1686.0,3236.0,4922.0,171.0,34.0,"{""explanation"":""طبق ماده 112 قانون مدنی، اگر حکم پس از اجرا بلااثر شود، اجرای آن بی‌اثر می‌شود و باید توسط دادگاه اجرایی ابطال گردد؛ بنابراین گزینهٔ ۴ که این اصل را بیان می‌کند، صحیح است."",""answer"":""4"",""confidence"":4}",
33,openai/gpt-oss-20b,4,5.0,ماده ۷۱ قانون آیین دادرسی مدنی مقرر می‌کند که اگر خواهان سندی را که خوانده ارائه کرده، انکار کند، آن سند از عداد دلایل خارج می‌شود؛ اگر خوانده سندی را که خواهان ارائه کرده، انکار کند، سند باقی می‌ماند مگر اینکه خواهان ادله دیگری نداشته باشد، در این صورت ابطال می‌شود.,12243,1539.0,1653.0,3192.0,267.0,51.0,"{""explanation"":""ماده ۷۱ قانون آیین دادرسی مدنی مقرر می‌کند که اگر خواهان سندی را که خوانده ارائه کرده، انکار کند، آن سند از عداد دلایل خارج می‌شود؛ اگر خوانده سندی را که خواهان ارائه کرده، انکار کند، سند باقی می‌ماند مگر اینکه خواهان ادله دیگری نداشته باشد، در این صورت ابطال می‌شود."",""answer"":""4"",""confidence"":5}",
34,openai/gpt-oss-20b,1,5.0,بر اساس ماده ۱۵ قانون آیین دادرسی کیفری، برای بازداشت اشیاء گران‌قیمت، باید صورت برداری و ارزیابی شود، از متهم گرفته و به حافظی که طرف دعوا نیست، داده شود؛ توافق طرفین لازم نیست و حافظ می‌تواند هر شخصی باشد.,3988,1553.0,912.0,2465.0,207.0,40.0,"{""explanation"":""بر اساس ماده ۱۵ قانون آیین دادرسی کیفری، برای بازداشت اشیاء گران‌قیمت، باید صورت برداری و ارزیابی شود، از متهم گرفته و به حافظی که طرف دعوا نیست، داده شود؛ توافق طرفین لازم نیست و حافظ می‌تواند هر شخصی باشد."",""answer"":""1"",""confidence"":5}",
35,openai/gpt-oss-20b,1,4.0,طبق قانون آیین‌نامه دادرسی مدنی، در صورت عدم حضور گواه، دادگاه مجدداً احضار می‌کند و در صورت حضور، ارزش و تأثیر گواهی توسط دادگاه تعیین می‌شود.,2664,1564.0,1052.0,2616.0,143.0,26.0,"{""explanation"":""طبق قانون آیین‌نامه دادرسی مدنی، در صورت عدم حضور گواه، دادگاه مجدداً احضار می‌کند و در صورت حضور، ارزش و تأثیر گواهی توسط دادگاه تعیین می‌شود."",""answer"":""1"",""confidence"":4}",
36,openai/gpt-oss-20b,1,5.0,موجب قانون دادگاه صلح، حکم دادگاه صلح نهایی و قابل فرجام نیست؛ هیچ‌گونه فرجام‌خواهی از آن امکان‌پذیر نیست.,11022,1527.0,2306.0,3833.0,106.0,18.0,"{""explanation"":""موجب قانون دادگاه صلح، حکم دادگاه صلح نهایی و قابل فرجام نیست؛ هیچ‌گونه فرجام‌خواهی از آن امکان‌پذیر نیست."",""answer"":""1"",""confidence"":5}",
37,openai/gpt-oss-20b,4,5.0,بر اساس ماده 12 قانون اجرایی، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم متوقف می‌شود؛ اما برای حکم مالی، طبق ماده 13، با تأمین از محکوم، اجرای حکم ادامه می‌یابد.,12046,1602.0,1049.0,2651.0,167.0,32.0,"{""explanation"":""بر اساس ماده 12 قانون اجرایی، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم متوقف می‌شود؛ اما برای حکم مالی، طبق ماده 13، با تأمین از محکوم، اجرای حکم ادامه می‌یابد."",""answer"":""4"",""confidence"":5}",
38,openai/gpt-oss-20b,3,4.0,بر اساس ماده 112 قانون مدنی، اگر دفتر دادگاه از صدور قرار رد دادخواست خودداری کند، دادگاه تجدید نظر می‌تواند حکم نخستین را فسخ کرده و قرار رد دادخواست را صادر کند.,9001,1557.0,2086.0,3643.0,163.0,32.0,"{""explanation"":""بر اساس ماده 112 قانون مدنی، اگر دفتر دادگاه از صدور قرار رد دادخواست خودداری کند، دادگاه تجدید نظر می‌تواند حکم نخستین را فسخ کرده و قرار رد دادخواست را صادر کند."",""answer"":""3"",""confidence"":4}",
39,openai/gpt-oss-20b,,,,39019,,,,,,,Model returned no text content
40,openai/gpt-oss-20b,4,5.0,طبق قانون آیین دادرسی کیفری، حضور یا غیاب افراد در جلسه دادرسی در توصیف حکم لحاظ می‌شود؛ در این پرونده فقط «ب» حاضر بود و «الف» و «ج» غیاب بودند، همچنین خواهان نیز غیاب بود.,10276,1598.0,1368.0,2966.0,173.0,35.0,"{""explanation"":""طبق قانون آیین دادرسی کیفری، حضور یا غیاب افراد در جلسه دادرسی در توصیف حکم لحاظ می‌شود؛ در این پرونده فقط «ب» حاضر بود و «الف» و «ج» غیاب بودند، همچنین خواهان نیز غیاب بود."",""answer"":""4"",""confidence"":5}",
41,openai/gpt-oss-20b,1,4.0,موجب ایجاد مسئولیت به جبران خسارت برای هیئت مدیره است؛ بر اساس ماده 112 قانون شرکت‌های سهامی، عدم مطالبه باقیمانده مبلغ اسمی سهام توسط مدیران موجب مسئولیت خسارت می‌شود.,12050,1469.0,466.0,1935.0,168.0,29.0,"{""explanation"":""موجب ایجاد مسئولیت به جبران خسارت برای هیئت مدیره است؛ بر اساس ماده 112 قانون شرکت‌های سهامی، عدم مطالبه باقیمانده مبلغ اسمی سهام توسط مدیران موجب مسئولیت خسارت می‌شود."",""answer"":""1"",""confidence"":4}",
42,openai/gpt-oss-20b,2,4.0,ماده 112 قانون شرکت‌ها مجوز هم‌زمان عضویت در هیئت مدیره را محدود می‌کند؛ این محدودیت فقط در شرکت‌هایی اعمال می‌شود که سرمایه آن‌ها به‌صورت کامل یا جزئی متعلق به دولت یا نهادهای عمومی باشد.,59538,1488.0,7459.0,8947.0,188.0,34.0,"{""explanation"":""ماده 112 قانون شرکت‌ها مجوز هم‌زمان عضویت در هیئت مدیره را محدود می‌کند؛ این محدودیت فقط در شرکت‌هایی اعمال می‌شود که سرمایه آن‌ها به‌صورت کامل یا جزئی متعلق به دولت یا نهادهای عمومی باشد."",""answer"":""2"",""confidence"":4}",
43,openai/gpt-oss-20b,2,4.0,بر اساس ماده ۱۲ قانون ورشکستگی، پس از خاتمه ورشکستگی، اموال جدیدی که به ورشکسته تعلق دارد، باید به‌صورت مزایده فروخته و حاصل فروش بین طلبکاران تقسیم شود.,6381,1514.0,687.0,2201.0,153.0,28.0,"{""explanation"":""بر اساس ماده ۱۲ قانون ورشکستگی، پس از خاتمه ورشکستگی، اموال جدیدی که به ورشکسته تعلق دارد، باید به‌صورت مزایده فروخته و حاصل فروش بین طلبکاران تقسیم شود."",""answer"":""2"",""confidence"":4}",
44,openai/gpt-oss-20b,3,4.0,ثبت نام در دفتر ثبت تجاری بر اساس ماده 5 قانون تجارت، اماره‌ای بر تاجر بودن شخص ایجاد می‌کند؛ بنابراین، ثبت‌نام موجب ایجاد فرض قانونی می‌شود که شخص تاجر است.,1993,1452.0,644.0,2096.0,157.0,30.0,"{""explanation"":""ثبت نام در دفتر ثبت تجاری بر اساس ماده 5 قانون تجارت، اماره‌ای بر تاجر بودن شخص ایجاد می‌کند؛ بنابراین، ثبت‌نام موجب ایجاد فرض قانونی می‌شود که شخص تاجر است."",""answer"":""3"",""confidence"":4}",
45,openai/gpt-oss-20b,2,4.0,موجب ماده 71 قانون شرکت‌های سهامی، اضافه‌ارزش سهام در افزایش سرمایه باید به اندوخته قانونی یا اختیاری منتقل شود؛ حداقل 25 ٪ به اندوخته قانونی و بقیه می‌تواند به اندوخته اختیاری تخصیص یابد.,2289,1414.0,419.0,1833.0,188.0,33.0,"{""explanation"":""موجب ماده 71 قانون شرکت‌های سهامی، اضافه‌ارزش سهام در افزایش سرمایه باید به اندوخته قانونی یا اختیاری منتقل شود؛ حداقل 25 ٪ به اندوخته قانونی و بقیه می‌تواند به اندوخته اختیاری تخصیص یابد."",""answer"":""2"",""confidence"":4}",
46,openai/gpt-oss-20b,3,5.0,ماده ۱۲۲ قانون مدنی مقرر می‌کند که دلال مسئول خسارت وارده به طرف قرارداد است، اما مسئولیت اجرای تعهد بر عهده آمر (کارفرما) می‌باشد؛ بنابراین دلال فقط مسئول خسارت است.,4020,1480.0,1413.0,2893.0,166.0,30.0,"{""explanation"":""ماده ۱۲۲ قانون مدنی مقرر می‌کند که دلال مسئول خسارت وارده به طرف قرارداد است، اما مسئولیت اجرای تعهد بر عهده آمر (کارفرما) می‌باشد؛ بنابراین دلال فقط مسئول خسارت است."",""answer"":""3"",""confidence"":5}",
47,openai/gpt-oss-20b,4,3.0,طبق ماده 112 قانون تجارت، اگر برات در یک نسخه صادر شده و قبول نشده باشد، فروشنده مسئول نیست؛ بنابراین نیازی به ضامن و دخالت دادگاه نیست.,11680,1475.0,2012.0,3487.0,136.0,27.0,"{""explanation"":""طبق ماده 112 قانون تجارت، اگر برات در یک نسخه صادر شده و قبول نشده باشد، فروشنده مسئول نیست؛ بنابراین نیازی به ضامن و دخالت دادگاه نیست."",""answer"":""4"",""confidence"":3}",
48,openai/gpt-oss-20b,1,5.0,ماده ۵ قانون سازمان و کارمندان دولت منع می‌کند که کارمندان رسمی دولت در هیئت‌مدیره شرکت‌های سهامی خاص شرکت کنند؛ بنابراین مصوبه مجمع عمومی انتخاب چنین مدیر را می‌توان از دادگاه برای بطلان آن درخواست کرد.,3539,1500.0,689.0,2189.0,203.0,36.0,"{""explanation"":""ماده ۵ قانون سازمان و کارمندان دولت منع می‌کند که کارمندان رسمی دولت در هیئت‌مدیره شرکت‌های سهامی خاص شرکت کنند؛ بنابراین مصوبه مجمع عمومی انتخاب چنین مدیر را می‌توان از دادگاه برای بطلان آن درخواست کرد."",""answer"":""1"",""confidence"":5}",
49,openai/gpt-oss-20b,3,5.0,موجب ماده 106 قانون شرکت‌های سهامی، مجمع عمومی می‌تواند بازرس اصلی را عزل کند اما باید بازرس علی البدل تعیین کند؛ اگر بازرس علی البدل وجود نداشته باشد، تصمیم عزل نامعتبر است و هر ذی‌نفع می‌تواند آن را از دادگاه ابطال کند.,5143,1525.0,552.0,2077.0,221.0,42.0,"{""explanation"":""موجب ماده 106 قانون شرکت‌های سهامی، مجمع عمومی می‌تواند بازرس اصلی را عزل کند اما باید بازرس علی البدل تعیین کند؛ اگر بازرس علی البدل وجود نداشته باشد، تصمیم عزل نامعتبر است و هر ذی‌نفع می‌تواند آن را از دادگاه ابطال کند."",""answer"":""3"",""confidence"":5}",
