id,model,answer,confidence,latency_ms,raw,error
44,x-ai/grok-4-fast,3,5,2264,"{""answer"":""3"",""confidence"":5}",
45,x-ai/grok-4-fast,2,4,8990,"{""answer"":""2"",""confidence"":4}",
46,x-ai/grok-4-fast,3,4,7803,"{""answer"":""3"",""confidence"":4}",
47,x-ai/grok-4-fast,2,4,2570,"{""answer"":""2"",""confidence"":4}",
48,x-ai/grok-4-fast,1,4,5364,"{""answer"":""1"",""confidence"":4}",
49,x-ai/grok-4-fast,3,4,3066,"{""answer"":""3"",""confidence"":4}",
50,x-ai/grok-4-fast,3,5,3728,"{""answer"":""3"",""confidence"":5}",
51,x-ai/grok-4-fast,2,4,4864,"{""answer"":""2"",""confidence"":4}",
52,x-ai/grok-4-fast,4,4,6076,"{""answer"":""4"",""confidence"":4}",
53,x-ai/grok-4-fast,1,4,6735,"{""answer"":""1"",""confidence"":4}",
54,x-ai/grok-4-fast,3,4,12129,"{""answer"":""3"",""confidence"":4}",
55,x-ai/grok-4-fast,2,3,14500,"{""answer"":""2"",""confidence"":3}",
56,x-ai/grok-4-fast,2,4,3185,"{""answer"":""2"",""confidence"":4}",
57,x-ai/grok-4-fast,3,3,16029,"{""answer"":""3"",""confidence"":3}",
58,x-ai/grok-4-fast,3,4,3731,"{""answer"":""3"",""confidence"":4}",
59,x-ai/grok-4-fast,3,5,11276,"{""answer"":""3"",""confidence"":5}",
60,x-ai/grok-4-fast,2,4,2774,"{""answer"":""2"",""confidence"":4}",
81,x-ai/grok-4-fast,1,4,5476,"{""answer"":""1"",""confidence"":4}",
82,x-ai/grok-4-fast,3,4,2990,"{""answer"":""3"",""confidence"":4}",
83,x-ai/grok-4-fast,3,4,3833,"{""answer"":""3"",""confidence"":4}",
84,x-ai/grok-4-fast,1,4,3534,"{""answer"":""1"",""confidence"":4}",
85,x-ai/grok-4-fast,2,4,3605,"{""answer"":""2"",""confidence"":4}",
86,x-ai/grok-4-fast,1,4,4311,"{""answer"":""1"",""confidence"":4}",
87,x-ai/grok-4-fast,3,4,4614,"{""answer"":""3"",""confidence"":4}",
88,x-ai/grok-4-fast,1,5,3569,"{""answer"":""1"",""confidence"":5}",
89,x-ai/grok-4-fast,3,3,25975,"{""answer"":""3"",""confidence"":3}",
90,x-ai/grok-4-fast,4,4,4495,"{""answer"":""4"",""confidence"":4}",
91,x-ai/grok-4-fast,1,4,3765,"{""answer"":""1"",""confidence"":4}",
92,x-ai/grok-4-fast,3,4,2864,"{""answer"":""3"",""confidence"":4}",
93,x-ai/grok-4-fast,4,4,3512,"{""answer"":""4"",""confidence"":4}",
94,x-ai/grok-4-fast,3,4,3935,"{""answer"":""3"",""confidence"":4}",
95,x-ai/grok-4-fast,4,4,2885,"{""answer"":""4"",""confidence"":4}",
96,x-ai/grok-4-fast,1,4,3962,"{""answer"":""1"",""confidence"":4}",
97,x-ai/grok-4-fast,2,4,9367,"{""answer"":""2"",""confidence"":4}",
98,x-ai/grok-4-fast,3,4,10006,"{""answer"":""3"",""confidence"":4}",
99,x-ai/grok-4-fast,4,3,21652,"{""answer"":""4"",""confidence"":3}",
100,x-ai/grok-4-fast,2,3,9889,"{""answer"":""2"",""confidence"":3}",
101,x-ai/grok-4-fast,2,4,2730,"{""answer"":""2"",""confidence"":4}",
102,x-ai/grok-4-fast,4,5,4838,"{""answer"":""4"",""confidence"":5}",
103,x-ai/grok-4-fast,4,4,26135,"{""answer"":""4"",""confidence"":4}",
104,x-ai/grok-4-fast,1,5,3148,"{""answer"":""1"",""confidence"":5}",
105,x-ai/grok-4-fast,2,4,5996,"{""answer"":""2"",""confidence"":4}",
106,x-ai/grok-4-fast,4,4,4913,"{""answer"":""4"",""confidence"":4}",
107,x-ai/grok-4-fast,2,4,2850,"{""answer"":""2"",""confidence"":4}",
108,x-ai/grok-4-fast,4,5,3119,"{""answer"":""4"",""confidence"":5}",
109,x-ai/grok-4-fast,4,5,5794,"{""answer"":""4"",""confidence"":5}",
110,x-ai/grok-4-fast,2,4,2803,"{""answer"":""2"",""confidence"":4}",
111,x-ai/grok-4-fast,1,5,4449,"{""answer"":""1"",""confidence"":5}",
112,x-ai/grok-4-fast,3,5,2002,"{""answer"":""3"",""confidence"":5}",
113,x-ai/grok-4-fast,1,5,4394,"{""answer"":""1"",""confidence"":5}",
114,x-ai/grok-4-fast,4,5,2977,"{""answer"":""4"",""confidence"":5}",
115,x-ai/grok-4-fast,2,5,2383,"{""answer"":""2"",""confidence"":5}",
116,x-ai/grok-4-fast,4,5,1836,"{""answer"":""4"",""confidence"":5}",
117,x-ai/grok-4-fast,2,5,3376,"{""answer"":""2"",""confidence"":5}",
118,x-ai/grok-4-fast,3,4,4414,"{""answer"":""3"",""confidence"":4}",
119,x-ai/grok-4-fast,4,5,2870,"{""answer"":""4"",""confidence"":5}",
120,x-ai/grok-4-fast,1,5,6391,"{""answer"":""1"",""confidence"":5}",
121,x-ai/grok-4-fast,2,5,1526,"{""answer"":""2"",""confidence"":5}",
122,x-ai/grok-4-fast,3,4,15551,"{""answer"":""3"",""confidence"":4}",
123,x-ai/grok-4-fast,1,3,12709,"{""answer"":""1"",""confidence"":3}",
124,x-ai/grok-4-fast,1,4,6894,"{""answer"":""1"",""confidence"":4}",
125,x-ai/grok-4-fast,1,5,2723,"{""answer"":""1"",""confidence"":5}",
126,x-ai/grok-4-fast,2,5,1702,"{""answer"":""2"",""confidence"":5}",
127,x-ai/grok-4-fast,2,4,19870,"{""answer"":""2"",""confidence"":4}",
128,x-ai/grok-4-fast,3,5,2449,"{""answer"":""3"",""confidence"":5}",
129,x-ai/grok-4-fast,4,5,2272,"{""answer"":""4"",""confidence"":5}",
130,x-ai/grok-4-fast,4,4,12011,"{""answer"":""4"",""confidence"":4}",
131,x-ai/grok-4-fast,1,3,6951,"{""answer"":""1"",""confidence"":3}",
132,x-ai/grok-4-fast,4,3,2968,"{""answer"":""4"",""confidence"":3}",
133,x-ai/grok-4-fast,3,4,4384,"{""answer"":""3"",""confidence"":4}",
134,x-ai/grok-4-fast,4,4,3472,"{""answer"":""4"",""confidence"":4}",
135,x-ai/grok-4-fast,1,4,4533,"{""answer"":""1"",""confidence"":4}",
136,x-ai/grok-4-fast,3,4,2220,"{""answer"":""3"",""confidence"":4}",
137,x-ai/grok-4-fast,2,3,6886,"{""answer"":""2"",""confidence"":3}",
138,x-ai/grok-4-fast,3,4,7155,"{""answer"":""3"",""confidence"":4}",
139,x-ai/grok-4-fast,1,4,4133,"{""answer"":""1"",""confidence"":4}",
140,x-ai/grok-4-fast,4,3,9807,"{""answer"":""4"",""confidence"":3}",
