id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,meta-llama/llama-4-scout,2.0,4.0,در خصوص تعلیق در مرحله انعقاد قرارداد و تعلیق در مرحله اجرای قرارداد، تعلیق در مرحله انعقاد به دلیل شرط یا مانعی است که در سر راه انعقاد قرارداد وجود دارد و تا زمان رفع آن، عقدی ایجاد نمی‌شود. در حالی که تعلیق در مرحله اجرای قرارداد به این معنی است که اجرای تعهدات معلق بر وقوع حادثه یا شرط خاصی شده است. بنابراین، تعلیق در مرحله انعقاد قرارداد ناشی از اراده طرفین برای تعویق انعقاد عقد است، نه تعلیق در مرحله اجرا که ممکن است به دلیل شرط یا حادثه‌ای خارج از اراده طرفین باشد. گزینه 2 که می‌گوید در هر دو، تعلیق ناشی از اراده است، صحیح نیست زیرا تعلیق در مرحله اجرا ممکن است ناشی از قانون یا حادثه‌ای خارج از کنترل طرفین باشد.,2926,1413.0,200.0,1613.0,626.0,127.0,"{""explanation"":""در خصوص تعلیق در مرحله انعقاد قرارداد و تعلیق در مرحله اجرای قرارداد، تعلیق در مرحله انعقاد به دلیل شرط یا مانعی است که در سر راه انعقاد قرارداد وجود دارد و تا زمان رفع آن، عقدی ایجاد نمی‌شود. در حالی که تعلیق در مرحله اجرای قرارداد به این معنی است که اجرای تعهدات معلق بر وقوع حادثه یا شرط خاصی شده است. بنابراین، تعلیق در مرحله انعقاد قرارداد ناشی از اراده طرفین برای تعویق انعقاد عقد است، نه تعلیق در مرحله اجرا که ممکن است به دلیل شرط یا حادثه‌ای خارج از اراده طرفین باشد. گزینه 2 که می‌گوید در هر دو، تعلیق ناشی از اراده است، صحیح نیست زیرا تعلیق در مرحله اجرا ممکن است ناشی از قانون یا حادثه‌ای خارج از کنترل طرفین باشد."",""answer"":""2"",""confidence"":4}",unterminated character set at position 36
12,meta-llama/llama-4-scout,4.0,5.0,براساس ماده ۲۱۷ قانون مدنی، اجل می‌تواند ناشی از اراده طرفین قرارداد، حکم دادگاه یا قانون خاص باشد. این ماده به صراحت اعلام می‌کند که اجل برای انجام تعهدات قراردادی می‌تواند از این منابع ناشی شود.,598,1387.0,69.0,1456.0,196.0,36.0,"{""explanation"":""براساس ماده ۲۱۷ قانون مدنی، اجل می‌تواند ناشی از اراده طرفین قرارداد، حکم دادگاه یا قانون خاص باشد. این ماده به صراحت اعلام می‌کند که اجل برای انجام تعهدات قراردادی می‌تواند از این منابع ناشی شود."",""answer"":""4"",""confidence"":5}",
13,meta-llama/llama-4-scout,1.0,5.0,در خصوص گزاره شماره 1، عقد می‌تواند مملک باشد اما ایقاع نیز می‌تواند مملک باشد مثل ایقاع نکاح که زن را ملک زوج می‌کند. بنابراین گزاره شماره 1 صحیح نیست زیرا ایقاع نیز می‌تواند مملک باشد.,1433,1381.0,75.0,1456.0,186.0,36.0,"{""explanation"":""در خصوص گزاره شماره 1، عقد می‌تواند مملک باشد اما ایقاع نیز می‌تواند مملک باشد مثل ایقاع نکاح که زن را ملک زوج می‌کند. بنابراین گزاره شماره 1 صحیح نیست زیرا ایقاع نیز می‌تواند مملک باشد."",""answer"":""1"",""confidence"":5}",
14,meta-llama/llama-4-scout,4.0,5.0,براساس قانون روابط موجر و مستأجر 1376، مستاجر صاحب سرقفلی حق دارد در صورتی که مالک سرقفلی را به نرخ عادله روز قبول کند، آن را به غیر واگذار کند. در این قانون آمده است که اگر شرطی در عقد اجاره مبنی بر منع انتقال سرقفلی وجود نداشته باشد، مستاجر می‌تواند سرقفلی را به دیگری واگذار کند.,2469,1447.0,99.0,1546.0,282.0,57.0,"{""explanation"":""براساس قانون روابط موجر و مستأجر 1376، مستاجر صاحب سرقفلی حق دارد در صورتی که مالک سرقفلی را به نرخ عادله روز قبول کند، آن را به غیر واگذار کند. در این قانون آمده است که اگر شرطی در عقد اجاره مبنی بر منع انتقال سرقفلی وجود نداشته باشد، مستاجر می‌تواند سرقفلی را به دیگری واگذار کند."",""answer"":""4"",""confidence"":5}",
15,meta-llama/llama-4-scout,2.0,4.0,بر اساس قانون حقوق پدیدآورندگان، نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی بدون هیچ قید و شرطی مجاز نیست و باید شرایط و محدودیت‌های خاصی را رعایت کرد. این موضوع در ماده 22 قانون حمایت از حقوق مؤلفان و مصنفان و هنرمندان مصوب 1348 مورد اشاره قرار گرفته است.,1543,1412.0,97.0,1509.0,286.0,57.0,"{""explanation"":""بر اساس قانون حقوق پدیدآورندگان، نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی بدون هیچ قید و شرطی مجاز نیست و باید شرایط و محدودیت‌های خاصی را رعایت کرد. این موضوع در ماده 22 قانون حمایت از حقوق مؤلفان و مصنفان و هنرمندان مصوب 1348 مورد اشاره قرار گرفته است."",""answer"":""2"",""confidence"":4}",
16,meta-llama/llama-4-scout,2.0,5.0,با توجه به اینکه در وکالتنامه «الف» اختیار تام برای واگذاری ملک به هر شخص و به هر قیمتی داده شده است، بنابراین اقدام «الف» در واگذاری ملک به «ج» به قیمت یک سوم قیمت عرفی صحیح است و مشمول قاعده اقدام می‌باشد. در نتیجه معامله مذکور صحیح بوده و نیازی به رد یا فسخ آن نمی‌باشد.,1636,1485.0,99.0,1584.0,273.0,57.0,"{""explanation"":""با توجه به اینکه در وکالتنامه «الف» اختیار تام برای واگذاری ملک به هر شخص و به هر قیمتی داده شده است، بنابراین اقدام «الف» در واگذاری ملک به «ج» به قیمت یک سوم قیمت عرفی صحیح است و مشمول قاعده اقدام می‌باشد. در نتیجه معامله مذکور صحیح بوده و نیازی به رد یا فسخ آن نمی‌باشد."",""answer"":""2"",""confidence"":5}",
17,meta-llama/llama-4-scout,3.0,5.0,براساس ماده 943 قانون مدنی، در صورتی که تحریر ترکه صورت گرفته باشد، مهلت یک ماهه رد ترکه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود. این ماده به صراحت شرایط و زمان شروع مهلت رد ترکه را مشخص کرده است.,1413,1413.0,79.0,1492.0,200.0,41.0,"{""explanation"":""براساس ماده 943 قانون مدنی، در صورتی که تحریر ترکه صورت گرفته باشد، مهلت یک ماهه رد ترکه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود. این ماده به صراحت شرایط و زمان شروع مهلت رد ترکه را مشخص کرده است."",""answer"":""3"",""confidence"":5}",
18,meta-llama/llama-4-scout,2.0,5.0,با توجه به ماده ۸۶۱ قانون مدنی، اگر وارثی قبل از فوت مورث فوت کند، سهم او به ورثه‌اش می‌رسد. در این مورد، جنین که وارث متوفی است بلافاصله پس از تولد فوت کرده است، بنابراین سهم او به ورثه‌اش که عبارتند از همسر، برادر و خواهر متوفی می‌رسد. طبق ماده ۸۶۳ قانون مدنی، همسر متوفی یک هشتم از ماترک را به ارث می‌برد و مابقی به برادر و خواهر می‌رسد.,2183,1464.0,146.0,1610.0,340.0,71.0,"{""explanation"":""با توجه به ماده ۸۶۱ قانون مدنی، اگر وارثی قبل از فوت مورث فوت کند، سهم او به ورثه‌اش می‌رسد. در این مورد، جنین که وارث متوفی است بلافاصله پس از تولد فوت کرده است، بنابراین سهم او به ورثه‌اش که عبارتند از همسر، برادر و خواهر متوفی می‌رسد. طبق ماده ۸۶۳ قانون مدنی، همسر متوفی یک هشتم از ماترک را به ارث می‌برد و مابقی به برادر و خواهر می‌رسد."",""answer"":""2"",""confidence"":5}",
19,meta-llama/llama-4-scout,2.0,4.0,در این فرض، متعهد مال دیگری را به جای مال عین معین مورد تعهد به متعهدله می دهد و او نیز قبول می کند. این عمل ماهیتاً یک معاوضه است که در مقام اجرای تعهد صورت گرفته است.,1749,1403.0,68.0,1471.0,168.0,38.0,"{""explanation"":""در این فرض، متعهد مال دیگری را به جای مال عین معین مورد تعهد به متعهدله می دهد و او نیز قبول می کند. این عمل ماهیتاً یک معاوضه است که در مقام اجرای تعهد صورت گرفته است."",""answer"":""2"",""confidence"":4}",
20,meta-llama/llama-4-scout,4.0,4.0,براساس ماده 648 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به تصرف غیر دهد مگر با اجازه مالک یا در مواردی که عرفاً برای جلوگیری از ضرر یا خطر، لازم است و دسترسی به مالک نیز ممکن نباشد.,2179,1477.0,71.0,1548.0,183.0,38.0,"{""explanation"":""براساس ماده 648 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به تصرف غیر دهد مگر با اجازه مالک یا در مواردی که عرفاً برای جلوگیری از ضرر یا خطر، لازم است و دسترسی به مالک نیز ممکن نباشد."",""answer"":""4"",""confidence"":4}",
21,meta-llama/llama-4-scout,2.0,5.0,براساس ماده 92 قانون دیوان عدالت اداری، اثر ابطال آیین‌نامه دولتی از زمان صدور رأی دیوان جاری است مگر آنکه در رأی دیوان به نحو دیگری تصریح شده باشد. همچنین اگر آیین‌نامه به علت مخالفت با شرع یا قانون موجد حق ابطال شده باشد، اثر آن به زمان تصویب آیین‌نامه برمی‌گردد.,777,1471.0,98.0,1569.0,265.0,51.0,"{""explanation"":""براساس ماده 92 قانون دیوان عدالت اداری، اثر ابطال آیین‌نامه دولتی از زمان صدور رأی دیوان جاری است مگر آنکه در رأی دیوان به نحو دیگری تصریح شده باشد. همچنین اگر آیین‌نامه به علت مخالفت با شرع یا قانون موجد حق ابطال شده باشد، اثر آن به زمان تصویب آیین‌نامه برمی‌گردد."",""answer"":""2"",""confidence"":5}",
22,meta-llama/llama-4-scout,3.0,4.0,براساس ماده ۴۸۵ قانون آیین دادرسی مدنی، رأی داوری در صورتی که به وسیله داوران مرضی الطرفین صادر شده باشد، قطعی و لازم الاجرا است و نمی توان آن را در هیچ یک از مراجع قضایی درخواست بطلان کرد. در این مسئله دو نفر از داوران مرضی الطرفین بوده و اختیار صلح و سازش نیز به آنها داده شده است، بنابراین رأی داوری قابل درخواست بطلان نیست.,2804,1470.0,115.0,1585.0,327.0,67.0,"{""explanation"":""براساس ماده ۴۸۵ قانون آیین دادرسی مدنی، رأی داوری در صورتی که به وسیله داوران مرضی الطرفین صادر شده باشد، قطعی و لازم الاجرا است و نمی توان آن را در هیچ یک از مراجع قضایی درخواست بطلان کرد. در این مسئله دو نفر از داوران مرضی الطرفین بوده و اختیار صلح و سازش نیز به آنها داده شده است، بنابراین رأی داوری قابل درخواست بطلان نیست."",""answer"":""3"",""confidence"":4}",
23,meta-llama/llama-4-scout,4.0,5.0,بر اساس ماده 471 قانون آیین دادرسی کیفری، در صورت احراز جعلیت سند، دیوان عالی کشور حکم را نقض و پرونده را به دادگاه صادر کننده رأی منقوض ارجاع می دهد.,1421,1470.0,61.0,1531.0,150.0,31.0,"{""explanation"":""بر اساس ماده 471 قانون آیین دادرسی کیفری، در صورت احراز جعلیت سند، دیوان عالی کشور حکم را نقض و پرونده را به دادگاه صادر کننده رأی منقوض ارجاع می دهد."",""answer"":""4"",""confidence"":5}",
24,meta-llama/llama-4-scout,1.0,4.0,براساس ماده 426 قانون آیین دادرسی مدنی، اعتراض ثالث در صورتی قابل استماع است که شخص ثالث در زمانی که امکان واخواهی یا تجدید نظرخواهی وجود داشته، از این حق استفاده نکرده باشد و ثابت کند حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده است. در این مورد، با توجه به اینکه بیش از 13 سال از تاریخ ابلاغ حکم گذشته و حکم اجرا شده است، تنها در صورتی اعتراض ثالث قابل استماع است که ثابت شود حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده است.,713,1503.0,143.0,1646.0,439.0,90.0,"{""explanation"":""براساس ماده 426 قانون آیین دادرسی مدنی، اعتراض ثالث در صورتی قابل استماع است که شخص ثالث در زمانی که امکان واخواهی یا تجدید نظرخواهی وجود داشته، از این حق استفاده نکرده باشد و ثابت کند حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده است. در این مورد، با توجه به اینکه بیش از 13 سال از تاریخ ابلاغ حکم گذشته و حکم اجرا شده است، تنها در صورتی اعتراض ثالث قابل استماع است که ثابت شود حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده است."",""answer"":""1"",""confidence"":4}",
25,meta-llama/llama-4-scout,4.0,4.0,بر اساس قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول و تشریفات دادرسی در دادگاه‌های عمومی حقوقی و دادگاه صلح الزامی است. در خصوص شورای حل اختلاف، اصول و تشریفات دادرسی به طور کامل الزامی نیست، زیرا شوراها به صورت غیر رسمی و با هدف میانجی‌گری و حل اختلافات فعالیت می‌کنند. بنابراین، گزینه 4 صحیح است.,1604,1456.0,99.0,1555.0,300.0,56.0,"{""explanation"":""بر اساس قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول و تشریفات دادرسی در دادگاه‌های عمومی حقوقی و دادگاه صلح الزامی است. در خصوص شورای حل اختلاف، اصول و تشریفات دادرسی به طور کامل الزامی نیست، زیرا شوراها به صورت غیر رسمی و با هدف میانجی‌گری و حل اختلافات فعالیت می‌کنند. بنابراین، گزینه 4 صحیح است."", ""answer"":""4"", ""confidence"":4}",
26,meta-llama/llama-4-scout,3.0,4.0,براساس ماده 4 قانون شوراهای حل اختلاف مصوب 1402، صلاحیت شوراهای حل اختلاف در دعاوی حقوقی تا مبلغ 100 میلیون ریال و در پرونده‌های کیفری، جرائم قابل بخشش و برخی از جرائم غیر قابل بخشش تعیین شده است. همچنین، طبق قانون تشکیل دادگاه‌های خانواده، دعاوی مربوط به خانواده در صلاحیت دادگاه خانواده است. با توجه به این قوانین، تحریر ترکه، مهر و موم و رفع آن در صلاحیت دادگاه خانواده قرار دارد.,2635,1364.0,118.0,1482.0,383.0,72.0,"{""explanation"":""براساس ماده 4 قانون شوراهای حل اختلاف مصوب 1402، صلاحیت شوراهای حل اختلاف در دعاوی حقوقی تا مبلغ 100 میلیون ریال و در پرونده‌های کیفری، جرائم قابل بخشش و برخی از جرائم غیر قابل بخشش تعیین شده است. همچنین، طبق قانون تشکیل دادگاه‌های خانواده، دعاوی مربوط به خانواده در صلاحیت دادگاه خانواده است. با توجه به این قوانین، تحریر ترکه، مهر و موم و رفع آن در صلاحیت دادگاه خانواده قرار دارد."",""answer"":""3"",""confidence"":4}",
27,meta-llama/llama-4-scout,2.0,5.0,براساس ماده 85 قانون دیوان عدالت اداری، چنانچه در یک دادخواست، چند نفر شاکی با یکدیگر طرح دعوا کرده اند، در صورتی که شکایات مندرج در دادخواست منشأ و مبنای واحد داشته یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد ضمن یک دادرسی اتخاذ تصمیم می کند، در غیر این صورت، موارد به تفکیک و جداگانه رسیدگی می شود.,2521,1534.0,114.0,1648.0,325.0,65.0,"{""explanation"":""براساس ماده 85 قانون دیوان عدالت اداری، چنانچه در یک دادخواست، چند نفر شاکی با یکدیگر طرح دعوا کرده اند، در صورتی که شکایات مندرج در دادخواست منشأ و مبنای واحد داشته یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، دیوان به همه موارد ضمن یک دادرسی اتخاذ تصمیم می کند، در غیر این صورت، موارد به تفکیک و جداگانه رسیدگی می شود."",""answer"":""2"",""confidence"":5}",
28,meta-llama/llama-4-scout,3.0,4.0,براساس ماده 12 آیین‌نامه تصدیق و تایید اسناد، چنانچه اسناد در کشوری که با ایران قرارداد همکاری قضایی ندارد، تنظیم شده باشد، تصدیق وزارت امور خارجه شرط است.,1457,1449.0,61.0,1510.0,155.0,28.0,"{""explanation"":""براساس ماده 12 آیین‌نامه تصدیق و تایید اسناد، چنانچه اسناد در کشوری که با ایران قرارداد همکاری قضایی ندارد، تنظیم شده باشد، تصدیق وزارت امور خارجه شرط است."",""answer"":""3"",""confidence"":4}",
29,meta-llama/llama-4-scout,3.0,5.0,بر اساس ماده ۲۴۹ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناسی برای طرفین پرونده هفت روز پس از ابلاغ اخطار وصول نظریه کارشناسی است و برای ارزیاب، سه روز از تاریخ ابلاغ نظریه می باشد.,7349,1461.0,72.0,1533.0,190.0,37.0,"{""explanation"":""بر اساس ماده ۲۴۹ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناسی برای طرفین پرونده هفت روز پس از ابلاغ اخطار وصول نظریه کارشناسی است و برای ارزیاب، سه روز از تاریخ ابلاغ نظریه می باشد."",""answer"":""3"",""confidence"":5}",
30,meta-llama/llama-4-scout,1.0,5.0,براساس ماده ۳۷۰ قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر در خصوص متفرعات دعوی که ضمن رسیدگی به دعاوی راجع به اصل نکاح، فسخ آن و طلاق و نسب صادر می شود، فقط در مورد احکام طلاق و نسب قابل فرجام است.,1976,1423.0,83.0,1506.0,211.0,45.0,"{""explanation"":""براساس ماده ۳۷۰ قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر در خصوص متفرعات دعوی که ضمن رسیدگی به دعاوی راجع به اصل نکاح، فسخ آن و طلاق و نسب صادر می شود، فقط در مورد احکام طلاق و نسب قابل فرجام است."",""answer"":""1"",""confidence"":5}",
31,meta-llama/llama-4-scout,1.0,4.0,براساس ماده ۳۴۵ قانون آیین دادرسی مدنی، خواهان می‌تواند تا قبل از صدور حکم قطعی، دادخواست خود را نسبت به بعضی از خواندگان یا بعضی از خواسته‌ها پس از جلب نظر مشاور دادگاه در صورت لزوم، مسترد دارد. در این مورد دادگاه قرار سقوط دعوا نسبت به آن خوانده یا آن خواسته صادر می‌کند. با توجه به اینکه پرونده در دادگاه تجدیدنظر در حال رسیدگی است، درخواست استرداد دادخواست تجدیدنظر نسبت به شخص «ب» باید در دادگاه تجدیدنظر مطرح شود.,2169,1509.0,137.0,1646.0,419.0,80.0,"{""explanation"":""براساس ماده ۳۴۵ قانون آیین دادرسی مدنی، خواهان می‌تواند تا قبل از صدور حکم قطعی، دادخواست خود را نسبت به بعضی از خواندگان یا بعضی از خواسته‌ها پس از جلب نظر مشاور دادگاه در صورت لزوم، مسترد دارد. در این مورد دادگاه قرار سقوط دعوا نسبت به آن خوانده یا آن خواسته صادر می‌کند. با توجه به اینکه پرونده در دادگاه تجدیدنظر در حال رسیدگی است، درخواست استرداد دادخواست تجدیدنظر نسبت به شخص «ب» باید در دادگاه تجدیدنظر مطرح شود."",""answer"":""1"",""confidence"":4}",
32,meta-llama/llama-4-scout,2.0,4.0,بر اساس ماده 477 قانون آیین دادرسی کیفری، در صورت اعاده دادرسی و بلااثر شدن حکم، عملیات اجرایی باید متوقف شود و وضعیت به حالت قبل از اجرا برگردد. در این مورد، دادگاه صادرکننده حکم بلااثرکننده دستور بازگشت به وضعیت قبلی را صادر می کند.,2391,1623.0,83.0,1706.0,234.0,45.0,"{""explanation"":""بر اساس ماده 477 قانون آیین دادرسی کیفری، در صورت اعاده دادرسی و بلااثر شدن حکم، عملیات اجرایی باید متوقف شود و وضعیت به حالت قبل از اجرا برگردد. در این مورد، دادگاه صادرکننده حکم بلااثرکننده دستور بازگشت به وضعیت قبلی را صادر می کند."",""answer"":""2"",""confidence"":4}",
33,meta-llama/llama-4-scout,3.0,4.0,براساس ماده 1315 قانون آیین دادرسی مدنی، اگر شخصی که سند را ارائه کرده است، نتواند در جلسه دادرسی حاضر شود و طرف مقابل انکار کند، سند از عداد دلایل خارج می‌شود. این قانون به صراحت بیان می‌کند که در چنین شرایطی، سند قابل استناد نیست و نمی‌توان آن را به عنوان دلیل در نظر گرفت.,2440,1502.0,96.0,1598.0,275.0,56.0,"{""explanation"":""براساس ماده 1315 قانون آیین دادرسی مدنی، اگر شخصی که سند را ارائه کرده است، نتواند در جلسه دادرسی حاضر شود و طرف مقابل انکار کند، سند از عداد دلایل خارج می‌شود. این قانون به صراحت بیان می‌کند که در چنین شرایطی، سند قابل استناد نیست و نمی‌توان آن را به عنوان دلیل در نظر گرفت."", ""answer"":""3"", ""confidence"":4}",
