id,model,answer_final,confidence_mean,confidence_vote,votes_map,is_tie,latency_avg_ms,total_time_ms,answer_run1,confidence_run1,explanation_run1,error_run1,answer_run2,confidence_run2,explanation_run2,error_run2,answer_run3,confidence_run3,explanation_run3,error_run3,answer_run4,confidence_run4,explanation_run4,error_run4,answer_run5,confidence_run5,explanation_run5,error_run5
36,tngtech/deepseek-r1t2-chimera:free,2,86.7,0.6,"{""2"": 3}",False,20570.2,28919,2,80.0,طبق ماده 423 قانون آیین دادرسی مدنی، در محکومیت های غیرمالی با قبولی اعاده دادرسی اجرای حکم متوقف می شود، اما در محکومیت های مالی توقف اجرا منوط به اخذ تأمین از محکوم علیه است. این رویه مبتنی بر اصل برائت و جلوگیری از تضییع حقوق محکوم له می باشد.,,2,90.0,طبق ماده 426 قانون آیین دادرسی مدنی، در محکومیت غیرمالی با صدور قرار قبولی اعاده دادرسی اجرای حکم متوقف می‌شود. در محکومیت مالی، توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است. این مقررات ناظر به مرحله پس از قبولی درخواست اعاده دادرسی می‌باشد.,,,,,No valid JSON in response,,,,No valid JSON in response,2,90.0,طبق ماده 426 قانون آیین دادرسی مدنی، در محکومیت غیرمالی با صدور قرار قبولی اعاده دادرسی اجرای حکم متوقف می‌شود. در محکومیت مالی، توقف اجرا منوط به ارائه تأمین مناسب از سوی محکوم‌علیه است. این تمایز مبتنی بر ماهیت متفاوت محکومیت‌های مالی و غیرمالی در نظام حقوقی ایران می‌باشد.,
37,tngtech/deepseek-r1t2-chimera:free,3,90.0,0.5,"{""3"": 3, ""4"": 2}",False,17586.3,44326,3,90.0,بر اساس ماده 48 قانون آیین دادرسی مدنی، عدم رفع نقص هزینه دادرسی در مهلت مقرر توسط خواهان، مستوجب صدور قرار رد دادخواست توسط مدیر دفتر است. دادگاه تجدیدنظر با احراز این نقص قانونی در مرحله بدوی، مکلف به صدور قرار رد دادخواست نخستین و فسخ حکم تجدیدنظر خواسته می‌باشد. این رویه در رویه قضایی ایران به عنوان نقض تشریفات دادرسی محسوب می‌گردد.,,4,80.0,بر اساس ماده ۵۳ قانون آیین دادرسی مدنی، عدم رفع نقص در مهلت مقرر موجب سقوط دادخواست می‌شود. دادگاه تجدیدنظر با توجه به نقص مقدماتی در تقدیم دادخواست، پرونده را جهت اتخاذ تصمیم قانونی به دادگاه بدوی اعاده می‌دهد (ماده ۳۶۸ ق.آ.د.م).,,4,80.0,طبق ماده ۵۲ ق.آ.د.م، چنانچه خواهان در مهلت مقرر نقص را رفع نکند، دادخواست رد می‌شود. ولی با توجه به عدم صدور قرار رد توسط مدیر دفتر و گردش پرونده، دادگاه تجدیدنظر باید پرونده را جهت اتخاذ تصمیم قانونی به دادگاه نخستین ارجاع دهد. این امر ناشی از اصل حاکمیت قانون بر تشریفات دادرسی است.,,3,90.0,طبق ماده 48 قانون آیین دادرسی مدنی، عدم رفع نقص هزینه دادرسی در مهلت مقرر موجب رد دادخواست است. دادگاه تجدیدنظر با توجه به نقص مهلت گذشتۀ غیرقابل جبران، باید قرار رد دادخواست بدوی صادر کند. حکم صادرشده نیز به دلیل فقدان صلاحیت دادگاه بدوی، قابلیت استناد ندارد.,,,,,No valid JSON in response
38,tngtech/deepseek-r1t2-chimera:free,1,90.0,0.6,"{""1"": 3}",False,24471.6,40538,1,90.0,به موجب ماده 33 قانون آیین دادرسی مدنی، حل اختلاف صلاحیت بین دادگاه‌های مختلف در یک استان با شعبه مربوطه دیوان عالی کشور است. با توجه به کیفری بودن یکی از دادگاه‌ها، صلاحیت با شعبه کیفری دیوان عالی کشور می‌باشد.,,,,,Empty response from model,1,90.0,طبق ماده 35 قانون آیین دادرسی کیفری، حل اختلاف صلاحیت بین دادگاه‌های یک استان با دیوان عالی کشور است. با توجه به ماهیت یکی از مراجع اختلاف (دادگاه کیفری دو)، شعبه کیفری دیوان عالی کشور صالح خواهد بود. این رویه در رویه قضایی ایران نیز تایید شده است.,,1,90.0,به موجب ماده 35 قانون آیین دادرسی کیفری، حل اختلاف در صلاحیت بین دادگاه‌های یک استان در صلاحیت شعبه کیفری دیوان عالی کشور است. این ماده به صراحت مرجع رسیدگی به اختلافات صلاحیتی را مشخص می‌کند.,,,,,Empty response from model
39,tngtech/deepseek-r1t2-chimera:free,,0.0,0.0,{},False,19988.8,21234,,,,No valid JSON in response,,,,No valid JSON in response,,,,Empty response from model,,,,No valid JSON in response,,,,Empty response from model
40,tngtech/deepseek-r1t2-chimera:free,1,86.0,1.0,"{""1"": 5}",False,19322.0,25787,1,90.0,مطابق ماده 144 قانون تجارت ایران، عدم مطالبه باقیمانده مبلغ اسمی سهام توسط هیئت مدیره موجب مسئولیت تضامنی آنان در قبال خسارات وارده به شرکت و اشخاص ثالث می‌شود. این مسئولیت جنبه جبران خسارت دارد.,,1,80.0,طبق ماده 168 قانون تجارت ایران، مدیران شرکت سهامی در قبال عدم مطالبه باقیمانده مبلغ اسمی سهام مسئول جبران خسارت وارده به شرکت می‌باشند. این مسئولیت جنبه حقوقی داشته و ناشی از تقصیر در انجام وظایف مدیریتی است. هیئت مدیره به صورت تضامنی مسئول جبران خسارت محسوب می‌شود.,,1,90.0,طبق ماده 93 قانون تجارت، مدیران شرکت سهامی در صورت عدم مطالبه باقیمانده مبلغ اسمی سهام، مسئول جبران خسارات وارده به شرکت محسوب می‌شوند. این مسئولیت جنبه حقوقی داشته و ناشی از تقصیر مدیران در انجام تکالیف قانونی است.,,1,90.0,مطابق ماده 118 قانون تجارت ایران، در صورت عدم مطالبه باقیمانده مبلغ اسمی سهام توسط هیئت مدیره، اعضای هیئت مدیره در مقابل اشخاص ثالث نسبت به جبران خسارات مسئولیت تضامنی دارند. این مسئولیت ماهیت حقوقی دارد نه کیفری. همچنین این تخلف به‌طور مستقیم در قانون تجارت موجبات عزل هیئت مدیره یا مسئولیت مدیر عامل پیش‌بینی نشده است.,,1,80.0,مطابق ماده ۱۴۴ قانون تجارت، هیئت مدیره مسئول جبران خسارت ناشی از عدم مطالبه به موقع مبالغ باقیمانده سهام است. این مسئولیت جنبه حقوقی و جبران خسارت دارد. همچنین ماده ۲۳۸ ل.ا.ق.ت مسئولیت تضامنی مدیران را در این خصوص مقرر می‌دارد.,
41,tngtech/deepseek-r1t2-chimera:free,2,82.5,0.8,"{""2"": 4}",False,15385.2,16417,2,90.0,طبق ماده ۱۱۱ لایحه اصلاحی قانون تجارت ۱۳۴۷، عضویت همزمان در هیئت مدیره چند شرکت فقط در شرکت‌هایی که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی غیردولتی است ممنوع می‌باشد. این محدودیت ناظر به سایر شرکت‌ها نیست.,,2,80.0,طبق ماده 1 قانون منع مدیریت غیرموثر در بنگاههای اقتصادی، شخص نمی‌تواند همزمان در ترکیب هیئت مدیره شرکت‌هایی که تمام یا بخشی از سرمایه آنها متعلق به دولت یا نهادهای عمومی است، عضویت داشته باشد. این محدودیت ناظر به شرکت‌های دولتی و عمومی است.,,2,80.0,بر اساس ماده ۱۱۱ قانون تجارت، عضویت در هیئت مدیره چند شرکت به طور همزمان به خودی خود ممنوع نیست. اما طبق قوانین خاص شرکتهای دولتی مانند ماده ۸ قانون مدیریت خدمات کشوری، این امر در شرکتهایی با سرمایه دولتی یا مؤسسات عمومی غیردولتی ممنوع است.,,,,,Empty response from model,2,80.0,طبق ماده 111 قانون تجارت، شخص می‌تواند عضو هیئت مدیره چند شرکت باشد مگر در مواردی که کل یا بخشی از سرمایه شرکت متعلق به دولت یا نهادهای عمومی باشد که در این صورت محدودیت وجود دارد.,
42,tngtech/deepseek-r1t2-chimera:free,2,86.7,0.6,"{""1"": 1, ""2"": 3}",False,18979.0,28690,1,90.0,بر اساس ماده 426 قانون تجارت، اگر پس از ختم ورشکستگی اموالی از ورشکسته کشف شود، اداره تصفیه موظف است بدون رعایت تشریفات ورشکستگی آن را فروخته و بین طلبکارانی که طلبشان کاملاً پرداخت نشده تقسیم کند.,,2,90.0,طبق ماده ۵۴۴ قانون آیین دادرسی مدنی، هرگاه پس از خاتمه ورشکستگی اموالی از ورشکسته کشف شود، اداره تصفیه مکلف است نسبت به فروش آن از طریق مزایده اقدام کرده و در صورت وجود طلبکاران پرداخت نشده، مبلغ حاصله را بین آنان تقسیم نماید.,,2,80.0,طبق ماده ۴۳۳ قانون تجارت، در صورت کشف مال جدید پس از تقسیم ورشکستگی، اگر مطالبات طلبکاران کاملاً پرداخت نشده باشد، مال مذکور باید به مزایده گذاشته شده و حاصل فروش بین طلبکاران تقسیم گردد. این ماده تأکید می‌کند که تشریفات تصفیه مجدداً انجام می‌شود.,,2,90.0,طبق ماده 433 قانون تجارت، در صورت کشف مال جدید پس از خاتمه ورشکستگی و عدم تکافوی اموال قبلی برای پرداخت تمام مطالبات، مال مذکور از طریق مزایده فروخته و حاصل آن بین طلبکاران تقسیم می‌شود.,,,,,Empty response from model
43,tngtech/deepseek-r1t2-chimera:free,3,86.0,1.0,"{""3"": 5}",False,15080.0,18476,3,90.0,ثبت نام در دفتر تجاری طبق ماده 220 قانون تجارت اماره بر تاجر بودن شخص محسوب می‌شود ولی دلیل قطعی نیست. این اماره قابل رد توسط دلایل مخالف است.,,3,80.0,ثبت نام در دفتر تجاری طبق ماده 583 قانون تجارت اماره تجاری محسوب می‌شود و دلیل اولیه بر تاجر بودن شخص است، اما جنبه قطعی و غیرقابل انکار ندارد. این ثبت نام به عنوان قرینه تجاری قابل استناد است ولی جنبه اماره قانونی دارد.,,3,80.0,ثبت نام در دفتر ثبت تجاری به موجب ماده ۳ قانون ثبت تجاری تنها اماره‌ای بر تاجر بودن شخص ایجاد می‌کند و دلیلی قطعی محسوب نمی‌شود. این ثبت نام جنبه اعلامی داشته و قابل اثبات خلاف است.,,3,90.0,ثبت نام در دفتر تجاری به موجب ماده 3 قانون تجارت اماره قانونی بر تاجر بودن شخص محسوب می‌شود، نه دلیل قطعی. این اماره قابل رد با ادله متقابل است.,,3,90.0,ثبت نام در دفتر تجاری طبق ماده ۵ قانون تجارت به عنوان اماره تجاری محسوب می‌شود و دلیل قطعی بر تاجر بودن نیست، بلکه تنها قرینه‌ای برای اثبات این امر است. این ثبت نام قاضی را ملزم به رد دعوی اعسار نمی‌کند.,
44,tngtech/deepseek-r1t2-chimera:free,4,82.5,0.8,"{""4"": 4, ""3"": 1}",False,16549.4,19658,4,80.0,مطابق ماده 158 قانون تجارت، اضافه ارزش سهام باید ابتدا به اندوخته قانونی منتقل شود. پس از تکمیل حداقل اندوخته قانونی (یک دهم سرمایه)، طبق ماده 140 همان قانون می‌توان مازاد را به اندوخته اختیاری منتقل کرد.,,3,90.0,مطابق ماده ۱۵۸ قانون تجارت، اضافه ارزش سهام حاصل از افزایش سرمایه باید به اندوخته قانونی شرکت منتقل شود. انتقال این مبلغ به سایر اندوخته‌ها یا تقسیم نقدی آن بین سهامداران مجاز نیست. این حکم جنبه امری داشته و قابل تغییر توسط اساسنامه نیست.,,4,80.0,مطابق ماده ۱۴۱ قانون تجارت، اضافه ارزش سهام ناشی از افزایش سرمایه می‌تواند به اندوخته اختیاری منتقل شود یا با تصویب مجمع عمومی فو‌ق‌العاده برای سایر مصارف شرکت اختصاص یابد. انتقال به اندوخته قانونی الزامی نیست.,,4,90.0,مطابق ماده 140 قانون تجارت و ماده 59 لایحه اصلاحی آن، اضافه ارزش سهام ناشی از افزایش سرمایه می‌تواند به اندوخته اختیاری شرکت منتقل شود و الزامی به تقسیم نقدی یا انتقال به اندوخته قانونی ندارد.,,4,80.0,مطابق ماده 158 قانون تجارت، اضافه ارزش سهام حاصل از افزایش سرمایه باید به حساب اندوخته مخصوص منتقل شود و صرف افزایش سرمایه یا جبران زیان واریز می‌گردد. این مبلغ قابل تقسیم بین سهامداران نیست و انتقال به اندوخته اختیاری طبق اختیارات مجمع عمومی امکان دارد.,
45,tngtech/deepseek-r1t2-chimera:free,1,87.5,0.8,"{""1"": 4}",False,15610.4,20117,1,90.0,بر اساس ماده 733 قانون مدنی، دلالی که در معامله نفعی داشته و آن را اعلام نکند، مسئول خسارت بوده و با آمر متضامناً مسئول اجرای تعهد است. این ماده صراحتاً به مسئولیت تضامنی اشاره دارد. عدم افشای نفع شخصی موجب مسئولیت مضاعف میشود.,,1,90.0,بر اساس ماده 661 قانون مدنی، دلالی که در معامله نفعی برای خود دارد و این امر را اظهار نمیکند، مسئول جبران خسارات بوده و با آمر متضامناً مسئول اجرای تعهد است. این حکم مستقیماً از ماهیت مسئولیت ناشی از عدم افشای منفعت شخصی ناشی میشود.,,1,80.0,طبق ماده 733 قانون مدنی، دلالی که در معامله نفعی برای خود دارد و آن را اعلام نکند، مسئول خسارات وارده بوده و به همراه آمر به صورت متضامن مسئول اجرای تعهد است.,,1,90.0,طبق ماده 733 ق.م. دلالی که در نفس معامله ذینفع است و این موضوع را اظهار نکند، مسئول خسارات وارده بوده و با آمر متضامناً مسئول اجرای تعهد است. این حکم ناشی از لزوم شفافیت در روابط نمایندگی است.,,,,,No valid JSON in response
46,tngtech/deepseek-r1t2-chimera:free,2,90.0,0.8,"{""2"": 4}",False,13475.4,14617,2,90.0,مطابق ماده ۳۱۶ قانون تجارت، در صورت گم شدن برات قبول نشده که در چند نسخه صادر شده باشد، دارنده می‌تواند با ارائه یکی از نسخ دیگر، طلب خود را وصول کند و نیازی به مراجعه به دادگاه یا معرفی ضامن نیست.,,2,90.0,طبق ماده 313 قانون تجارت، در صورت مفقودی نسخه‌ای از برات صادر شده در چند نسخه که هنوز قبول نشده باشد، دارنده می‌تواند با ارائه نسخه دیگر بدون نیاز به ضامن یا مراجعه به دادگاه، مطالبه وجه نماید.,,,,,No valid JSON in response,2,90.0,بر اساس ماده ۳۰۸ قانون تجارت، در صورت مفقودی برات قبول‌نشده که در چند نسخه صادر شده باشد، دارنده می‌تواند از طریق نسخ دیگر وجه را مطالبه نماید و نیاز به ضامن یا مراجعه به دادگاه نیست.,,2,90.0,طبق ماده 314 ق.ت. در صورتی که برات در چند نسخه صادر شده باشد، مفقودی یک نسخه نیاز به مراجعه به دادگاه ندارد و دارنده می‌تواند با نسخ دیگر برات عمل کند. این حکم در مورد براتی که هنوز قبول نشده باشد نیز جاری است.,
47,tngtech/deepseek-r1t2-chimera:free,2,85.0,0.4,"{""2"": 2}",False,16799.0,18888,2,90.0,طبق ماده 111 قانون تجارت، کارمندان رسمی دولت فقط با موافقت دستگاه متبوع خود می‌توانند عضو هیئت مدیره شرکت سهامی باشند. در صورت عدم اخذ موافقت ظرف یک ماه و عدم وثیقه گذاری سهام مقرر، مدیر منتخب مستعفی محسوب می‌شود.,,,,,No valid JSON in response,2,80.0,بر اساس ماده 129 قانون مدیریت خدمات کشوری، کارمندان رسمی دولت برای تصدی مدیریت در شرکت‌های خصوصی نیاز به موافقت دستگاه متبوع دارند. همچنین طبق ماده 111 لایحه اصلاحی قانون تجارت، مدیران موظف به سپردن وثیقه سهامی هستند. عدم رعایت این شرایط در مهلت یک ماه موجب استعفای تلقی شده مدیر می‌شود.,,,,,No valid JSON in response,,,,No valid JSON in response
48,tngtech/deepseek-r1t2-chimera:free,3,86.0,1.0,"{""3"": 5}",False,15893.8,19273,3,90.0,طبق ماده 147 ل.ا.ق.ت، مجمع عمومی نمی‌تواند بازرس اصلی را بدون تعیین جانشین عزل کند مگر در صورت وجود بازرس علی‌البدل. در غیراینصورت تصمیم مجمع قابل ابطال است و هر ذی‌نفعی می‌تواند ابطال آن را از دادگاه تقاضا کند.,,3,90.0,طبق ماده 144 لایحه اصلاحی قانون تجارت، در صورت عزل بازرس اصلی بدون تعیین جانشین، چنانچه بازرس علی‌البدل وجود داشته باشد مصوبه معتبر است؛ در غیر این صورت هر ذی‌نفعی می‌تواند ابطال تصمیم را از دادگاه بخواهد.,,3,80.0,طبق ماده ۱۴۷ قانون تجارت، در صورت عزل بازرس اصلی بدون تعیین جانشین و عدم وجود بازرس علی‌البدل، تصمیم مجمع باطل است و هر ذی‌نفعی می‌تواند ابطال آن را درخواست کند. وجود بازرس علی‌البدل موجب اعتبار مصوبه می‌شود.,,3,80.0,بر اساس ماده 147 قانون تجارت، در صورت عزل بازرس اصلی بدون تعیین جانشین، اگر بازرس علی‌البدل وجود داشته باشد مصوبه معتبر است و در غیر این صورت هر ذی‌نفعی می‌تواند ابطال تصمیم را از دادگاه بخواهد.,,3,90.0,طبق ماده ۱۴۷ قانون تجارت، اگر مجمع عمومی بازرس اصلی را عزل کند و بازرس علیالبدل وجود داشته باشد، وی به طور خودکار جانشین می‌شود و مصوبه معتبر است. در صورت عدم وجود بازرس علیالبدل، هر ذینفع می‌تواند ابطال تصمیم را از دادگاه درخواست کند.,
49,tngtech/deepseek-r1t2-chimera:free,3,85.0,0.33,"{""3"": 2, ""1"": 1}",False,18804.0,43842,3,80.0,بر اساس ماده ۲۷۴ ق.ت.، در صورت تبدیل شرکت تضامنی به سهامی خاص، مسئولیت شرکا در قبال طلبکاران قبل از تبدیل همچنان به صورت تضامنی باقی می‌ماند. این حکم صراحتاً در قانون تجارت پیش‌بینی شده است.,,,,,No valid JSON in response,,,,No valid JSON in response,,,,No valid JSON in response,1,90.0,مطابق ماده ۱۳۹ قانون تجارت، تبدیل شرکت تضامنی یا شرکت نسبی به شرکت با مسئولیت محدود ممنوع است. این ماده به صراحت این نوع تبدیل را غیرمجاز اعلام کرده است. همچنین ماده ۱۴۰ قانون تجارت شرایط تبدیل شرکت‌های تجاری را مشخص می‌کند.,
50,tngtech/deepseek-r1t2-chimera:free,3,86.0,1.0,"{""3"": 5}",False,15020.4,16963,3,90.0,بر اساس ماده ۱ قانون بازار اوراق بهادار مصوب ۱۳۸۴، انتشار اعلامیه پذیرهنویسی شرکتهای سهامی عام مستلزم اخذ موافقت سازمان بورس و اوراق بهادار است. همچنین مطابق ماده ۲۰ لایحه اصلاحی قانون تجارت، مرجع ثبت شرکتها باید اجازه انتشار اعلامیه را صادر کند. بنابراین هر دو مجوز ضروری است.,,3,80.0,بر اساس ماده 20 قانون بازار اوراق بهادار مصوب 1384 و مواد مربوط به ثبت شرکت‌ها در قانون تجارت، انتشار اعلامیه پذیره‌نویسی شرکت سهامی عام مستلزم اخذ موافقت سازمان بورس و اجازه رسمی مرجع ثبت شرکت‌ها است. این رویه در ماده 7 دستورالعمل پذیره‌نویسی شرکت‌های سهامی عام نیز تأیید شده است.,,3,90.0,طبق ماده 21 آیین‌نامه پذیره‌نویسی شرکت‌های سهامی عام، انتشار اعلامیه پذیره‌نویسی مشروط به اخذ موافقت سازمان بورس و اجازه مرجع ثبت شرکت‌هاست. اصل 44 قانون اساسی نیز حاکمیت دولت بر بازار سرمایه را تأیید می‌کند. بنابراین هر دو مجوز الزامی است.,,3,90.0,طبق ماده ۱ قانون بازار اوراق بهادار مصوب ۱۳۸۴، انتشار اعلامیه پذیره‌نویسی شرکت‌های سهامی عام نیاز به موافقت سازمان بورس و اوراق بهادار دارد. همچنین بر اساس ماده ۲۱ لایحه اصلاحی قانون تجارت، اجازه انتشار اعلامیه پذیره‌نویسی باید توسط مرجع ثبت شرکت‌ها صادر شود. بنابراین هر دو مجوز الزامی است.,,3,80.0,بر اساس ماده ۲۰ قانون بازار اوراق بهادار مصوب ۱۳۸۴، انتشار اعلامیه پذیرهنویسی شرکتهای سهامی عام نیازمند اخذ موافقت سازمان بورس و اوراق بهادار است. همچنین طبق ماده ۱۰۶ قانون تجارت، مرجع ثبت شرکتها باید اجازه انتشار اعلامیه را صادر کند. بنابراین گزینه صحیح ترکیب این دو مجوز است.,
51,tngtech/deepseek-r1t2-chimera:free,3,90.0,0.17,"{""3"": 1, ""2"": 1}",True,17581.8,40938,3,90.0,طبق ماده 417 قانون تجارت، هر گاه شرکت تضامنی ورشکسته شود و شریک نتواند سهم خود از بدهی شرکت را پرداخت کند، دادگاه می‌تواند حکم ورشکستگی او را صادر کند. همچنین ماده 118 قانون تجارت مسئولیت تضامنی شرکا را در پرداخت دیون شرکت مقرر می‌دارد. بنابراین عدم توانایی شریک در پرداخت دیون شرکت، موجب صدور حکم ورشکستگی وی خواهد شد.,,,,,No valid JSON in response,2,90.0,در شرکت‌های سهامی مسئولیت شرکا محدود به مبلغ اسمی سهام آنهاست (ماده 1 لایحه اصلاحی قانون تجارت مصوب 1347). بنابراین ورشکستگی شرکت سهامی به خودی خود موجب ورشکستگی شرکا نخواهد شد.,,,,,Empty response from model,,,,Empty response from model
52,tngtech/deepseek-r1t2-chimera:free,2,82.5,0.8,"{""2"": 4}",False,28163.2,68296,2,80.0,طبق ماده 13 قانون صدور چک، شرط مندرج در مبایعه‌نامه فقط در مقابل دارنده‌ای قابل استناد است که از شرط مزبور آگاهی داشته باشد. این ماده مقرر می‌دارد که ایرادات ناشی از روابط پایه‌ای فقط در مقابل دارنده آگاه قابل استناد است. بنابراین صادرکننده تنها در صورت آگاهی دارنده از شرط می‌تواند به آن استناد کند.,,,,,No valid JSON in response,2,90.0,بر اساس ماده 13 قانون صدور چک، استناد به شرط در مقابل دارنده چک فقط در صورتی امکان‌پذیر است که دارنده در زمان دریافت چک از شرط مزبور آگاه بوده باشد. این حکم در رویه قضایی ایران نیز تایید شده است.,,2,80.0,بر اساس ماده 310 ق.ت.، چک سند تجاری بدون قید و شرط است و شروط ضمن عقد مبایعه به دارنده چک (غیر از طرفین اولیه عقد) قابل استناد نیست. همچنین مطابق ماده 249 ق.ت.، رابطه صادرکننده با دارنده بلافصل تابع قرارداد اصلی است، لذا تنها در صورت آگاهی دارنده از شرط می توان به آن استناد کرد.,,2,80.0,طبق ماده ۱۳ قانون صدور چک، اسناد تجاری از جمله چک دارای استقلال امضایی هستند و شرایط قراردادی بین اصیلین فقط نسبت به طرفین همان قرارداد قابل استناد است. بنابراین در مقابل دارنده آگاه از شرط، امکان استناد وجود دارد (ماده ۳۱۰ ق.م.).,
53,tngtech/deepseek-r1t2-chimera:free,2,95.0,0.4,"{""2"": 2}",False,19514.2,32169,2,100.0,بر اساس ماده 248 قانون صدور چک، انتقال چک در وجه شخص معین منحصراً با ظهرنویسی امکان‌پذیر است. بنابراین گزینه 2 با قانون صریح مغایرت دارد.,,,,,Empty response from model,2,90.0,بر اساس ماده 310 قانون تجارت، چک در وجه شخص معین با ظهرنویسی قابل انتقال است. عدم نیاز به امضای ظهرنویس برای انتقال چک صیادی در وجه شخص معین مغایر صریح این ماده است.,,,,,No valid JSON in response,,,,Empty response from model
54,tngtech/deepseek-r1t2-chimera:free,3,90.0,0.6,"{""3"": 3, ""2"": 1}",False,24454.8,66865,3,90.0,مطابق ماده 24 قانون صدور چک، فقط حساب جاری صادرکننده مسدود می‌شود نه تمامی حساب‌ها. این در حالی است که گزینه ۳ ادعای مسدود شدن کلیه حساب‌ها را دارد که با نص قانون مغایرت دارد.,,3,90.0,طبق ماده ۱۷ قانون صدور چک مصوب ۱۳۹۷، مسدودسازی تنها شامل حساب بانکی که چک از آن صادر شده می‌گردد، نه تمامی حسابهای صادرکننده در همه بانکها. این ماده صراحتاً به مسدود شدن «حساب مسدودی» اشاره دارد.,,2,90.0,بر اساس ماده 11 قانون صدور چک، اجرائیه نسبت به چکهای مشروط صادر می‌شود مگر اینکه شرط مندرج در چک محقق نشده باشد. بنابراین گزینه نادرست است.,,,,,No valid JSON in response,3,90.0,مطابق ماده ۳ قانون صدور چک (اصلاحی ۱۳۹۹)، مسدود شدن حسابها تنها محدود به حساب مرتبط با چک صادرشده است و شامل تمامی حسابهای صادرکننده در هر بانکی نمیشود. این مورد با نص صریح قانون مغایرت دارد.,
55,tngtech/deepseek-r1t2-chimera:free,2,80.0,1.0,"{""2"": 5}",False,13761.6,15373,2,80.0,طبق ماده 425 قانون تجارت ایران، حکم ورشکستگی قطعی نیست و قابل اعتراض در مراجع بالاتر است؛ همچنین اجرای آن نیز موقتی نمی‌باشد.,,2,80.0,حکم ورشکستگی طبق ماده 418 قانون تجارت قطعی محسوب نمی‌شود و قابل اعتراض در مراجع قضایی است. اجرای موقت حکم ورشکستگی نیز در این ماده پیش‌بینی نشده است.,,2,80.0,حکم ورشکستگی قطعی نیست و طبق ماده ۴۲۳ قانون تجارت، قابل اعتراض در مراجع قضایی است. اجرای موقت حکم مانع از قطعی بودن آن نمی‌شود.,,2,80.0,حکم ورشکستگی طبق ماده 426 قانون تجارت قطعی نیست و قابل اعتراض می‌باشد. این حکم به صورت موقت اجرا می‌شود اما قطعیت آن پس از طی مراحل اعتراض تعیین می‌گردد. بنابراین گزینه 2 که ادعای قطعیت فوری حکم را دارد، نادرست است.,,2,80.0,حکم ورشکستگی به موجب ماده 425 ق.ت. قابل اعتراض در مهلت مقرر است و نه قطعی محسوب می‌شود. بنابراین اجرای موقت حکم با ماهیت قابل اعتراض بودن آن در تعارض است.,
56,tngtech/deepseek-r1t2-chimera:free,2,85.0,0.8,"{""2"": 4}",False,18571.4,21649,2,80.0,طبق ماده ۴۲۳ قانون تجارت، کلیه اعمال تاجر ورشکسته نسبت به اموال خود پس از تاریخ توقف، در مقابل طلبکاران نافذ نیست. فروش اتومبیل متعلق به ورشکسته (گزینه ۲) از مصادیق تصرف در اموال محسوب می‌شود.,,2,80.0,بر اساس ماده ۴۲۳ قانون تجارت ایران، کلیه معاملات تاجر ورشکسته از تاریخ حکم ورشکستگی نسبت به اموال موجود در تصرف او نافذ نیست. فروش اتومبیل متعلق به مولی علیه (ورشکسته) پس از صدور حکم، تصرف در مال محجور محسوب شده و باطل است.,,2,90.0,طبق ماده ۴۱۸ قانون تجارت، پس از صدور حکم ورشکستگی، تاجر از مداخله در اموال خود ممنوع می‌شود. فروش اتومبیل متعلق به ورشکسته پس از صدور حکم، تصرف در دارایی محسوب شده و باطل است. این عمل خارج از اختیارات تاجر ورشکسته بوده و توسط مدیر تصفیه اداره می‌شود.,,,,,No valid JSON in response,2,90.0,طبق ماده 418 قانون تجارت، هرگونه نقل و انتقال یا معامله تاجر ورشکسته نسبت به اموال خود پس از تاریخ توقف و صدور حکم ورشکستگی باطل و بلااثر است. فروش اتومبیل متعلق به ورشکسته مصداق تصرف در اموال تاجر محسوب می‌شود.,
57,tngtech/deepseek-r1t2-chimera:free,,0.0,0.0,{},False,19009.4,21808,,,,Empty response from model,,,,Empty response from model,,,,Empty response from model,,,,No valid JSON in response,,,,Empty response from model
58,tngtech/deepseek-r1t2-chimera:free,3,90.0,0.6,"{""3"": 3}",False,22309.8,27213,,,,Empty response from model,3,90.0,مطابق ماده 40 قانون تجارت ایران، در صورتی که مبلغ اسمی سهام تماماً پرداخت نشده باشد، انتقال دهنده و انتقال گیرنده گواهینامه موقت سهام مسئولیت تضامنی در پرداخت باقیمانده مبلغ اسمی سهام دارند. این مسئولیت به صورت متضامن (نه مشترک) تعیین شده است.,,3,90.0,طبق ماده 40 قانون تجارت، در صورت عدم پرداخت تمام مبلغ اسمی سهام، منتقل‌الیه و منتقل‌ٌعنه گواهینامه موقت سهام متضامناً مسئول پرداخت مابقی مبلغ هستند. این مسئولیت تضامنی صراحتاً در قانون پیش‌بینی شده است.,,,,,Empty response from model,3,90.0,بر اساس ماده 40 قانون تجارت، در صورت عدم پرداخت کامل مبلغ اسمی سهام، انتقال دهنده و انتقال گیرنده گواهینامه موقت سهام به صورت تضامنی مسئول پرداخت بقیه مبلغ هستند. عبارت «متضامناً» در گزینه 3 دقیقاً منطبق با این ماده قانونی است. واژه «مشترکاً» در گزینه 4 با مسئولیت تضامنی مندرج در قانون تطابق ندارد.,
