id,model,answer,confidence,latency_ms,raw,error
46,tngtech/deepseek-r1t2-chimera:free,3,3,10643,"{""answer"":""3"",""confidence"":3}",
47,tngtech/deepseek-r1t2-chimera:free,2,4,8334,"{""answer"":""2"",""confidence"":4}",
48,tngtech/deepseek-r1t2-chimera:free,2,3,11105,"{""answer"":""2"",""confidence"":3}",
49,tngtech/deepseek-r1t2-chimera:free,3,3,9060,"{""answer"":""3"",""confidence"":3}",
50,tngtech/deepseek-r1t2-chimera:free,2,3,10810,"{""answer"":""2"",""confidence"":3}",
51,tngtech/deepseek-r1t2-chimera:free,3,3,8330,"{""answer"":""3"",""confidence"":3}",
52,tngtech/deepseek-r1t2-chimera:free,2,3,11678,"{""answer"":""2"",""confidence"":3}",
53,tngtech/deepseek-r1t2-chimera:free,4,3,14023,"{""answer"":""4"",""confidence"":3}",
54,tngtech/deepseek-r1t2-chimera:free,2,4,8119,"{""answer"":""2"",""confidence"":4}",
55,tngtech/deepseek-r1t2-chimera:free,3,3,10009,"{""answer"":""3"",""confidence"":3}",
56,tngtech/deepseek-r1t2-chimera:free,2,3,22809,"{""answer"":""2"",""confidence"":3}",
57,tngtech/deepseek-r1t2-chimera:free,2,4,19001,"{""answer"":""2"",""confidence"":4}",
58,tngtech/deepseek-r1t2-chimera:free,3,3,16994,"{""answer"":""3"",""confidence"":3}",
59,tngtech/deepseek-r1t2-chimera:free,3,4,32424,"{""answer"":""3"",""confidence"":4}",
60,tngtech/deepseek-r1t2-chimera:free,2,3,12004,"{""answer"":""2"",""confidence"":3}",
81,tngtech/deepseek-r1t2-chimera:free,3,3,11168,"{""answer"":""3"",""confidence"":3}",
82,tngtech/deepseek-r1t2-chimera:free,3,3,17496,"{""answer"":""3"",""confidence"":3}",
83,tngtech/deepseek-r1t2-chimera:free,3,3,20588,"{""answer"":""3"",""confidence"":3}",
84,tngtech/deepseek-r1t2-chimera:free,3,3,20487,"{""answer"":""3"",""confidence"":3}",
85,tngtech/deepseek-r1t2-chimera:free,3,3,10359,"{""answer"":""3"",""confidence"":3}",
86,tngtech/deepseek-r1t2-chimera:free,2,3,17275,"{""answer"":""2"",""confidence"":3}",
87,tngtech/deepseek-r1t2-chimera:free,3,3,11211,"{""answer"":""3"",""confidence"":3}",
88,tngtech/deepseek-r1t2-chimera:free,1,4,7954,"{""answer"":""1"",""confidence"":4}",
89,tngtech/deepseek-r1t2-chimera:free,1,2,24947,"{""answer"":""1"",""confidence"":2}",
90,tngtech/deepseek-r1t2-chimera:free,4,3,13352,"{""answer"":""4"",""confidence"":3}",
91,tngtech/deepseek-r1t2-chimera:free,1,3,10031,"{""answer"":""1"",""confidence"":3}",
92,tngtech/deepseek-r1t2-chimera:free,3,3,11987,"{""answer"":""3"",""confidence"":3}",
93,tngtech/deepseek-r1t2-chimera:free,4,3,15970,"{""answer"":""4"",""confidence"":3}",
94,tngtech/deepseek-r1t2-chimera:free,3,4,11258,"{""answer"":""3"",""confidence"":4}",
95,tngtech/deepseek-r1t2-chimera:free,4,3,17330,"{""answer"":""4"",""confidence"":3}",
96,tngtech/deepseek-r1t2-chimera:free,1,4,12773,"{""answer"":""1"",""confidence"":4}",
97,tngtech/deepseek-r1t2-chimera:free,2,3,15613,"{""answer"":""2"",""confidence"":3}",
98,tngtech/deepseek-r1t2-chimera:free,4,3,13629,"{""answer"":""4"",""confidence"":3}",
99,tngtech/deepseek-r1t2-chimera:free,1,2,24631,"{""answer"":""1"",""confidence"":2}",
100,tngtech/deepseek-r1t2-chimera:free,2,3,10684,"{""answer"":""2"",""confidence"":3}",
101,tngtech/deepseek-r1t2-chimera:free,2,4,6960,"{""answer"":""2"",""confidence"":4}",
102,tngtech/deepseek-r1t2-chimera:free,2,3,8543,"{""answer"":""2"",""confidence"":3}",
103,tngtech/deepseek-r1t2-chimera:free,4,3,10646,"{""answer"":""4"",""confidence"":3}",
104,tngtech/deepseek-r1t2-chimera:free,1,4,8664,"{""answer"":""1"",""confidence"":4}",
105,tngtech/deepseek-r1t2-chimera:free,2,3,14070,"{""answer"":""2"",""confidence"":3}",
106,tngtech/deepseek-r1t2-chimera:free,3,4,14122,"{""answer"":""3"",""confidence"":4}",
107,tngtech/deepseek-r1t2-chimera:free,2,3,11090,"{""answer"":""2"",""confidence"":3}",
108,tngtech/deepseek-r1t2-chimera:free,4,3,8049,"{""answer"":""4"",""confidence"":3}",
109,tngtech/deepseek-r1t2-chimera:free,3,3,9059,"{""answer"":""3"",""confidence"":3}",
110,tngtech/deepseek-r1t2-chimera:free,2,4,12608,"{""answer"":""2"",""confidence"":4}",
111,tngtech/deepseek-r1t2-chimera:free,2,3,9782,"{""answer"":""2"",""confidence"":3}",
112,tngtech/deepseek-r1t2-chimera:free,3,4,10832,"{""answer"":""3"",""confidence"":4}",
113,tngtech/deepseek-r1t2-chimera:free,1,3,13001,"{""answer"":""1"",""confidence"":3}",
114,tngtech/deepseek-r1t2-chimera:free,4,4,13410,"{""answer"":""4"",""confidence"":4}",
115,tngtech/deepseek-r1t2-chimera:free,2,3,11917,"{""answer"":""2"",""confidence"":3}",
116,tngtech/deepseek-r1t2-chimera:free,1,3,13964,"{""answer"":""1"",""confidence"":3}",
117,tngtech/deepseek-r1t2-chimera:free,3,3,16102,"{""answer"":""3"",""confidence"":3}",
118,tngtech/deepseek-r1t2-chimera:free,3,3,14817,"{""answer"":""3"",""confidence"":3}",
119,tngtech/deepseek-r1t2-chimera:free,4,4,11230,"{""answer"":""4"",""confidence"":4}",
120,tngtech/deepseek-r1t2-chimera:free,3,3,11627,"{""answer"":""3"",""confidence"":3}",
121,tngtech/deepseek-r1t2-chimera:free,2,4,11155,"{""answer"":""2"",""confidence"":4}",
122,tngtech/deepseek-r1t2-chimera:free,4,4,7943,"{""answer"":""4"",""confidence"":4}",
123,tngtech/deepseek-r1t2-chimera:free,3,4,7675,"{""answer"":""3"",""confidence"":4}",
124,tngtech/deepseek-r1t2-chimera:free,2,2,8137,"{""answer"":""2"",""confidence"":2}",
125,tngtech/deepseek-r1t2-chimera:free,1,4,12617,"{""answer"":""1"",""confidence"":4}",
126,tngtech/deepseek-r1t2-chimera:free,2,4,7970,"{""answer"":""2"",""confidence"":4}",
127,tngtech/deepseek-r1t2-chimera:free,4,3,11825,"{""answer"":""4"",""confidence"":3}",
128,tngtech/deepseek-r1t2-chimera:free,3,4,7483,"{""answer"":""3"",""confidence"":4}",
129,tngtech/deepseek-r1t2-chimera:free,4,4,11475,"{""answer"":""4"",""confidence"":4}",
130,tngtech/deepseek-r1t2-chimera:free,3,3,11612,"{""answer"":""3"",""confidence"":3}",
131,tngtech/deepseek-r1t2-chimera:free,2,3,15516,"{""answer"":""2"",""confidence"":3}",
132,tngtech/deepseek-r1t2-chimera:free,3,3,10027,"{""answer"":""3"",""confidence"":3}",
133,tngtech/deepseek-r1t2-chimera:free,4,3,22881,"{""answer"":""4"",""confidence"":3}",
134,tngtech/deepseek-r1t2-chimera:free,4,4,7166,"{""answer"":""4"",""confidence"":4}",
135,tngtech/deepseek-r1t2-chimera:free,1,3,12970,"{""answer"":""1"",""confidence"":3}",
136,tngtech/deepseek-r1t2-chimera:free,3,3,7984,"{""answer"":""3"",""confidence"":3}",
137,tngtech/deepseek-r1t2-chimera:free,3,3,14773,"{""answer"":""3"",""confidence"":3}",
138,tngtech/deepseek-r1t2-chimera:free,3,4,18490,"{""answer"":""3"",""confidence"":4}",
139,tngtech/deepseek-r1t2-chimera:free,1,4,17078,"{""answer"":""1"",""confidence"":4}",
140,tngtech/deepseek-r1t2-chimera:free,4,3,11160,"{""answer"":""4"",""confidence"":3}",
