id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,google/gemini-2.5-flash-lite,5,2,3,"تعلیق در مرحله انعقاد قرارداد به اراده طرفین بستگی دارد، اما تعلیق در اجرای مجازات (موضوع ماده 55 قانون مجازات اسلامی) به تشخیص دادگاه است و لزوماً ناشی از اراده طرفین نیست.",1342,3213,70,3283,173,32,"results{explanation,answer,confidence}:
تعلیق در مرحله انعقاد قرارداد به اراده طرفین بستگی دارد، اما تعلیق در اجرای مجازات (موضوع ماده 55 قانون مجازات اسلامی) به تشخیص دادگاه است و لزوماً ناشی از اراده طرفین نیست.,2,3",
12,google/gemini-2.5-flash-lite,5,2,4,ماده 341 قانون مدنی بیان می‌دارد که برای تسلیم مبیع یا تأدیه ثمن می‌توان اجل قرار داد و وحدت رویه هیئت عمومی دیوان عالی کشور نیز تعیین وجه التزام را مشمول ماده 230 قانون مدنی و ماده 522 قانون آیین دادرسی مدنی می‌داند که نشان‌دهنده امکان تعیین اجل از سوی طرفین است. همچنین ماده 36 آیین‌نامه اجرای مفاد اسناد رسمی نیز به وجه التزام مقرر شده در سند اشاره دارد که می‌تواند ناشی از اراده طرفین باشد.,2942,2577,140,2717,394,77,"results{explanation,answer,confidence}:
ماده 341 قانون مدنی بیان می‌دارد که برای تسلیم مبیع یا تأدیه ثمن می‌توان اجل قرار داد و وحدت رویه هیئت عمومی دیوان عالی کشور نیز تعیین وجه التزام را مشمول ماده 230 قانون مدنی و ماده 522 قانون آیین دادرسی مدنی می‌داند که نشان‌دهنده امکان تعیین اجل از سوی طرفین است. همچنین ماده 36 آیین‌نامه اجرای مفاد اسناد رسمی نیز به وجه التزام مقرر شده در سند اشاره دارد که می‌تواند ناشی از اراده طرفین باشد.,2,4",
13,google/gemini-2.5-flash-lite,5,1,4,"عقد به عمل حقوقی ای گفته می‌شود که برای تحقق آن نیاز به اراده دو طرف است و می‌تواند اثرات حقوقی متعددی از جمله تملیک ایجاد کند، در حالی که ایقاع با اراده یک طرف واقع می‌شود و لزوماً اثر تملیکی ندارد؛ بنابراین گزینه اول صحیح نیست.",1273,2455,78,2533,229,47,"results{explanation,answer,confidence}:
عقد به عمل حقوقی ای گفته می‌شود که برای تحقق آن نیاز به اراده دو طرف است و می‌تواند اثرات حقوقی متعددی از جمله تملیک ایجاد کند، در حالی که ایقاع با اراده یک طرف واقع می‌شود و لزوماً اثر تملیکی ندارد؛ بنابراین گزینه اول صحیح نیست.,1,4",
14,google/gemini-2.5-flash-lite,5,4,4,"بر اساس ماده 3 قانون روابط موجر و مستاجر مصوب 1376، در صورت تخلیه مورد اجاره به دلیل انتقال به غیر، موجر باید حق سرقفلی را به مستاجر بپردازد و این حق در صورت عدم توافق طرفین توسط دادگاه تعیین می‌شود. گزینه 4 با این اصل که مستاجر حق انتقال سرقفلی را دارد مگر اینکه سلب شده باشد، همخوانی دارد.",2356,4699,106,4805,291,60,"results{explanation,answer,confidence}:
بر اساس ماده 3 قانون روابط موجر و مستاجر مصوب 1376، در صورت تخلیه مورد اجاره به دلیل انتقال به غیر، موجر باید حق سرقفلی را به مستاجر بپردازد و این حق در صورت عدم توافق طرفین توسط دادگاه تعیین می‌شود. گزینه 4 با این اصل که مستاجر حق انتقال سرقفلی را دارد مگر اینکه سلب شده باشد، همخوانی دارد.,4,4",
15,google/gemini-2.5-flash-lite,5,2,4,"گزینه 2 صحیح نیست زیرا نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی، طبق قانون حمایت حقوق مولفان و مصنفان و هنرمندان، مشروط به ذکر نام پدیدآورنده و عدم خدشه به اصل اثر است و مطلقاً مجاز نیست.",1288,2614,79,2693,219,45,"results{explanation,answer,confidence}:
گزینه 2 صحیح نیست زیرا نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی، طبق قانون حمایت حقوق مولفان و مصنفان و هنرمندان، مشروط به ذکر نام پدیدآورنده و عدم خدشه به اصل اثر است و مطلقاً مجاز نیست.,2,4",
16,google/gemini-2.5-flash-lite,5,1,4,"مطابق ماده 667 قانون مدنی، وکیل موظف به رعایت مصلحت موکل است و اگرچه اختیار فروش به هر قیمت داده شده باشد، منظور قیمت متعارف است و فروش به ثمن بخس موجب فضولی شدن معامله و قابلیت ابطال آن در صورت عدم تنفیذ موکل است.",2462,4111,82,4193,214,45,"results{explanation,answer,confidence}:
مطابق ماده 667 قانون مدنی، وکیل موظف به رعایت مصلحت موکل است و اگرچه اختیار فروش به هر قیمت داده شده باشد، منظور قیمت متعارف است و فروش به ثمن بخس موجب فضولی شدن معامله و قابلیت ابطال آن در صورت عدم تنفیذ موکل است.,1,4",
17,google/gemini-2.5-flash-lite,5,4,3,"بر اساس ماده 249 قانون امور حسبی، رد ترکه باید به اطلاع دادگاه برسد و در دفتر مخصوص ثبت گردد و نیازی به اقامه دعوی علیه دیان وجود ندارد؛ دعوی ترافعی نیست.",1716,3720,62,3782,154,32,"results{explanation,answer,confidence}:
بر اساس ماده 249 قانون امور حسبی، رد ترکه باید به اطلاع دادگاه برسد و در دفتر مخصوص ثبت گردد و نیازی به اقامه دعوی علیه دیان وجود ندارد؛ دعوی ترافعی نیست.,4,3",
18,google/gemini-2.5-flash-lite,5,2,4,"با توجه به اینکه جنین بلافاصله پس از تولد فوت کرده، فرض بر این است که جنین وارث محسوب نمی‌شود و سهم‌الارث به همسر و خواهر و برادر متوفی می‌رسد؛ سهم همسر یک هشتم و مابقی به خواهر و برادر می‌رسد.",1468,3019,86,3105,193,41,"results{explanation,answer,confidence}:
با توجه به اینکه جنین بلافاصله پس از تولد فوت کرده، فرض بر این است که جنین وارث محسوب نمی‌شود و سهم‌الارث به همسر و خواهر و برادر متوفی می‌رسد؛ سهم همسر یک هشتم و مابقی به خواهر و برادر می‌رسد.,2,4",
19,google/gemini-2.5-flash-lite,5,3,4,"چون متعهد به جای عین معین متعلق به متعهدله، مال دیگری را به او می‌دهد و مورد قبول واقع می‌شود، این امر مصداق وفای به عهد است که تعهد اصلی را ساقط می‌کند و ماهیت آن با توجه به پذیرش طرفین، وفای به عهد محسوب می‌شود.",1552,2871,79,2950,213,46,"results{explanation,answer,confidence}:
چون متعهد به جای عین معین متعلق به متعهدله، مال دیگری را به او می‌دهد و مورد قبول واقع می‌شود، این امر مصداق وفای به عهد است که تعهد اصلی را ساقط می‌کند و ماهیت آن با توجه به پذیرش طرفین، وفای به عهد محسوب می‌شود.,3,4",
20,google/gemini-2.5-flash-lite,5,2,5,"ماده 647 قانون مدنی به صراحت بیان می‌کند که مستعیر نمی‌تواند مال عاریه را به هیچ نحوی به تصرف غیر دهد مگر به اذن معیر، و این قاعده کلی است و استثنایی برای حفاظت و اداره مال ذکر نشده است.",1577,2441,74,2515,186,40,"results{explanation,answer,confidence}:
ماده 647 قانون مدنی به صراحت بیان می‌کند که مستعیر نمی‌تواند مال عاریه را به هیچ نحوی به تصرف غیر دهد مگر به اذن معیر، و این قاعده کلی است و استثنایی برای حفاظت و اداره مال ذکر نشده است.,2,5",
21,google/gemini-2.5-flash-lite,5,4,5,"ماده 92 قانون دیوان عدالت اداری (اصلاحی 1392 و 1397) بیان می‌دارد که ابطال مصوبه در هیأت عمومی از زمان ابلاغ رأی به طرف شکایت یا انتشار در روزنامه رسمی لازم‌الاجرا است، مگر اینکه در رأی خلاف آن تصریح شده باشد.",2220,3619,88,3707,209,41,"results{explanation,answer,confidence}:
ماده 92 قانون دیوان عدالت اداری (اصلاحی 1392 و 1397) بیان می‌دارد که ابطال مصوبه در هیأت عمومی از زمان ابلاغ رأی به طرف شکایت یا انتشار در روزنامه رسمی لازم‌الاجرا است، مگر اینکه در رأی خلاف آن تصریح شده باشد.,4,5",
22,google/gemini-2.5-flash-lite,5,3,4,"مطابق ماده 484 قانون آیین دادرسی مدنی، رأی با اکثریت صادر می‌شود مگر اینکه در قرارداد ترتیب دیگری مقرر شده باشد؛ همچنین در صورت ارجاع به داوری از طریق دادگاه، اخطاریه توسط دفتر دادگاه ابلاغ می‌شود و در صورت عدم توافق بر تعداد داوران، اصل بر سه نفر است، اما در این سوال دو نفر از سه داور موافق بوده‌اند که اکثریت محسوب می‌شود و اگر توافق دیگری نشده باشد، رای صحیح است.",1868,3813,120,3933,367,73,"results{explanation,answer,confidence}:
مطابق ماده 484 قانون آیین دادرسی مدنی، رأی با اکثریت صادر می‌شود مگر اینکه در قرارداد ترتیب دیگری مقرر شده باشد؛ همچنین در صورت ارجاع به داوری از طریق دادگاه، اخطاریه توسط دفتر دادگاه ابلاغ می‌شود و در صورت عدم توافق بر تعداد داوران، اصل بر سه نفر است، اما در این سوال دو نفر از سه داور موافق بوده‌اند که اکثریت محسوب می‌شود و اگر توافق دیگری نشده باشد، رای صحیح است.,3,4",
23,google/gemini-2.5-flash-lite,5,3,4,"در صورتی که دیوان عالی کشور عدم صحت سند مستند حکم فرجام‌خواسته را احراز کند، حکم را نقض و پرونده را به دادگاه هم عرض ارجاع می‌دهد تا مجدداً رسیدگی شود. این امر در رویه قضایی و با استناد به مواد مربوط به نقض آراء و ارجاع پرونده به دادگاه هم عرض صورت می‌گیرد.",2523,3344,95,3439,257,54,"results{explanation,answer,confidence}:
در صورتی که دیوان عالی کشور عدم صحت سند مستند حکم فرجام‌خواسته را احراز کند، حکم را نقض و پرونده را به دادگاه هم عرض ارجاع می‌دهد تا مجدداً رسیدگی شود. این امر در رویه قضایی و با استناد به مواد مربوط به نقض آراء و ارجاع پرونده به دادگاه هم عرض صورت می‌گیرد.,3,4",
24,google/gemini-2.5-flash-lite,5,1,2,"بر اساس ماده 420 قانون آیین دادرسی مدنی، اعتراض ثالث باید به طرفیت محکوم‌له و محکوم‌علیه رای مورد اعتراض اقامه شود و در صورت عدم رعایت این مقررات، دعوا قابلیت استماع ندارد. همچنین، در خصوص مهلت اعتراض ثالث اجرایی، ماده 116 قانون دیوان عدالت اداری (اصلاحی ماده 61 قانون اصلاح قانون تشکیلات و آیین دادرسی دیوان عدالت اداری) مهلت یک ماهه را از تاریخ ابلاغ واحد اجرای احکام تعیین کرده است. با توجه به اینکه اعتراض در تاریخ 1403/5/5 و پس از گذشت بیش از 13 سال از ابلاغ حکم (1390/2/1) صورت گرفته، خارج از مهلت قانونی است و قابل استماع نیست. لذا هیچ یک از گزینه‌ها با توجه به اطلاعات ارائه شده و قوانین مربوطه صحیح نیستند. با این حال، اگر فرض کنیم سوال به دنبال بررسی شرایط ماهوی اعتراض ثالث است و مهلت را نادیده بگیریم، ماده 417 قانون آیین دادرسی مدنی بیان می‌دارد که اعتراض ثالث در صورتی قابل رسیدگی است که ادعای معترض مستند به حکم قطعی یا سند رسمی باشد و حقوقی که اساس و ماخذ اعتراض است قانوناً ساقط نشده باشد. با توجه به اینکه گزینه 1 به این شرط اشاره دارد، به عنوان محتمل‌ترین گزینه انتخاب می‌شود، هرچند با توجه به مهلت، اعتراض قابل استماع نیست.",2741,3716,336,4052,1043,203,"results{explanation,answer,confidence}:
بر اساس ماده 420 قانون آیین دادرسی مدنی، اعتراض ثالث باید به طرفیت محکوم‌له و محکوم‌علیه رای مورد اعتراض اقامه شود و در صورت عدم رعایت این مقررات، دعوا قابلیت استماع ندارد. همچنین، در خصوص مهلت اعتراض ثالث اجرایی، ماده 116 قانون دیوان عدالت اداری (اصلاحی ماده 61 قانون اصلاح قانون تشکیلات و آیین دادرسی دیوان عدالت اداری) مهلت یک ماهه را از تاریخ ابلاغ واحد اجرای احکام تعیین کرده است. با توجه به اینکه اعتراض در تاریخ 1403/5/5 و پس از گذشت بیش از 13 سال از ابلاغ حکم (1390/2/1) صورت گرفته، خارج از مهلت قانونی است و قابل استماع نیست. لذا هیچ یک از گزینه‌ها با توجه به اطلاعات ارائه شده و قوانین مربوطه صحیح نیستند. با این حال، اگر فرض کنیم سوال به دنبال بررسی شرایط ماهوی اعتراض ثالث است و مهلت را نادیده بگیریم، ماده 417 قانون آیین دادرسی مدنی بیان می‌دارد که اعتراض ثالث در صورتی قابل رسیدگی است که ادعای معترض مستند به حکم قطعی یا سند رسمی باشد و حقوقی که اساس و ماخذ اعتراض است قانوناً ساقط نشده باشد. با توجه به اینکه گزینه 1 به این شرط اشاره دارد، به عنوان محتمل‌ترین گزینه انتخاب می‌شود، هرچند با توجه به مهلت، اعتراض قابل استماع نیست.,1,2",
25,google/gemini-2.5-flash-lite,5,3,4,"ماده 17 قانون شوراهای حل اختلاف مصوب 1402 بیان می‌دارد که در مواردی که حکمی تعیین نشده، آیین دادرسی و ترتیبات رسیدگی تابع قوانین حاکم بر دادگاه‌های حقوقی و کیفری است، که شامل رعایت اصول و تشریفات دادرسی می‌شود.",1759,2508,84,2592,210,39,"results{explanation,answer,confidence}:
ماده 17 قانون شوراهای حل اختلاف مصوب 1402 بیان می‌دارد که در مواردی که حکمی تعیین نشده، آیین دادرسی و ترتیبات رسیدگی تابع قوانین حاکم بر دادگاه‌های حقوقی و کیفری است، که شامل رعایت اصول و تشریفات دادرسی می‌شود.,3,4",
26,google/gemini-2.5-flash-lite,5,3,4,"بر اساس ماده 9 قانون شوراهای حل اختلاف مصوب 1394 و رویه قضایی، دعاوی خانوادگی مانند تحریر ترکه و مهر و موم در صلاحیت دادگاه خانواده است، نه شورای حل اختلاف.",1294,3436,61,3497,156,31,"results{explanation,answer,confidence}:
بر اساس ماده 9 قانون شوراهای حل اختلاف مصوب 1394 و رویه قضایی، دعاوی خانوادگی مانند تحریر ترکه و مهر و موم در صلاحیت دادگاه خانواده است، نه شورای حل اختلاف.,3,4",
27,google/gemini-2.5-flash-lite,5,1,5,"ماده 32 قانون دیوان عدالت اداری مقرر می‌دارد که اگر شکایات منشأ واحد داشته باشند، شعبه دیوان نسبت به همه موارد ضمن یک دادرسی اتخاذ تصمیم می‌نماید و در غیر این صورت، موارد به تفکیک و جداگانه رسیدگی می‌شود.",1374,3732,76,3808,204,39,"results{explanation,answer,confidence}:
ماده 32 قانون دیوان عدالت اداری مقرر می‌دارد که اگر شکایات منشأ واحد داشته باشند، شعبه دیوان نسبت به همه موارد ضمن یک دادرسی اتخاذ تصمیم می‌نماید و در غیر این صورت، موارد به تفکیک و جداگانه رسیدگی می‌شود.,1,5",
28,google/gemini-2.5-flash-lite,5,1,5,"مطابق ماده 1296 قانون مدنی، در صورتی که نماینده سیاسی یا قنسولی خارجی در ایران امضای نماینده خارجی را تصدیق کرده باشد، پذیرش سند در محاکم ایران متوقف بر تصدیق وزارت امور خارجه یا حکام ایالات و ولایات است.",1321,2742,76,2818,204,39,"results{explanation,answer,confidence}:
مطابق ماده 1296 قانون مدنی، در صورتی که نماینده سیاسی یا قنسولی خارجی در ایران امضای نماینده خارجی را تصدیق کرده باشد، پذیرش سند در محاکم ایران متوقف بر تصدیق وزارت امور خارجه یا حکام ایالات و ولایات است.,1,5",
29,google/gemini-2.5-flash-lite,5,4,3,"ماده 75 قانون اجرای احکام مدنی، مهلت اعتراض به نظریه ارزیاب را سه روز از تاریخ ابلاغ تعیین کرده است و ماده 76 همان قانون نیز به پرداخت حق‌الزحمه توسط معترض و عدم ترتیب اثر به اعتراض در صورت عدم پرداخت ظرف سه روز اشاره دارد، اما مهلت اعتراض به نظریه کارشناس در قوانین ارائه شده ذکر نشده است و گزینه 4 با ترکیب این دو موضوع، صحیح‌ترین تطابق را دارد.",4231,3015,113,3128,347,71,"results{explanation,answer,confidence}:
ماده 75 قانون اجرای احکام مدنی، مهلت اعتراض به نظریه ارزیاب را سه روز از تاریخ ابلاغ تعیین کرده است و ماده 76 همان قانون نیز به پرداخت حق‌الزحمه توسط معترض و عدم ترتیب اثر به اعتراض در صورت عدم پرداخت ظرف سه روز اشاره دارد، اما مهلت اعتراض به نظریه کارشناس در قوانین ارائه شده ذکر نشده است و گزینه 4 با ترکیب این دو موضوع، صحیح‌ترین تطابق را دارد.,4,3",
30,google/gemini-2.5-flash-lite,5,2,5,"طبق بند (ب) ماده 368 قانون آیین دادرسی مدنی، احکام راجع به اصل نکاح، فسخ آن، طلاق و نسب قابل فرجام‌خواهی هستند و طبق بند (ب) ماده 369 همین قانون، احکام راجع به متفرعات دعوا در صورتی که حکم راجع به اصل دعوا قابل فرجام باشد، خود آن نیز قابل فرجام است.",2217,3220,103,3323,249,52,"results{explanation,answer,confidence}:
طبق بند (ب) ماده 368 قانون آیین دادرسی مدنی، احکام راجع به اصل نکاح، فسخ آن، طلاق و نسب قابل فرجام‌خواهی هستند و طبق بند (ب) ماده 369 همین قانون، احکام راجع به متفرعات دعوا در صورتی که حکم راجع به اصل دعوا قابل فرجام باشد، خود آن نیز قابل فرجام است.,2,5",
31,google/gemini-2.5-flash-lite,5,1,4,"در صورتی که پرونده در مرحله تجدیدنظر مطرح باشد، استرداد دادخواست یا کاهش خواسته باید در همان مرجع یعنی دادگاه تجدیدنظر مطرح شود و نه دادگاه نخستین.",2968,4041,55,4096,147,27,"results{explanation,answer,confidence}:
در صورتی که پرونده در مرحله تجدیدنظر مطرح باشد، استرداد دادخواست یا کاهش خواسته باید در همان مرجع یعنی دادگاه تجدیدنظر مطرح شود و نه دادگاه نخستین.,1,4",
32,google/gemini-2.5-flash-lite,5,1,4,"بر اساس ماده 477 قانون آیین دادرسی مدنی، در صورت صدور رأی قطعی و سپس بلااثر شدن آن از طریق اعاده دادرسی، عملیات اجرایی قبلی باید اعاده شود و وضعیت به حالت قبل از اجرای حکم بازگردد؛ در این حالت، چون بنا تخریب شده، باید بهای آن پرداخت شود.",1559,4722,90,4812,237,49,"results{explanation,answer,confidence}:
بر اساس ماده 477 قانون آیین دادرسی مدنی، در صورت صدور رأی قطعی و سپس بلااثر شدن آن از طریق اعاده دادرسی، عملیات اجرایی قبلی باید اعاده شود و وضعیت به حالت قبل از اجرای حکم بازگردد؛ در این حالت، چون بنا تخریب شده، باید بهای آن پرداخت شود.,1,4",
33,google/gemini-2.5-flash-lite,5,4,5,"مطابق ماده 96 قانون آیین دادرسی مدنی، در صورتی که خواهان اصل سند عادی را که رونوشت آن را ضمیمه دادخواست کرده، در جلسه دادرسی حاضر نکند و خوانده نسبت به آن اظهار تردید یا انکار نماید، اگر دادخواست خواهان مستند به ادله دیگری نباشد، در آن خصوص ابطال می‌گردد و اگر خوانده اصل سند را حاضر نکند و مورد انکار واقع شود، از عداد دلایل او خارج می‌شود.",2559,3159,120,3279,341,69,"results{explanation,answer,confidence}:
مطابق ماده 96 قانون آیین دادرسی مدنی، در صورتی که خواهان اصل سند عادی را که رونوشت آن را ضمیمه دادخواست کرده، در جلسه دادرسی حاضر نکند و خوانده نسبت به آن اظهار تردید یا انکار نماید، اگر دادخواست خواهان مستند به ادله دیگری نباشد، در آن خصوص ابطال می‌گردد و اگر خوانده اصل سند را حاضر نکند و مورد انکار واقع شود، از عداد دلایل او خارج می‌شود.,4,5",
34,google/gemini-2.5-flash-lite,5,4,4,"ماده 64 آیین نامه اجرای مفاد اسناد رسمی لازم الاجرا، صورت برداری و تعیین مشخصات دقیق اموال بازداشتی از جمله طلا و جواهرات را الزامی می‌داند و در مورد حافظ اموال، قانون سکوت کرده و عرفاً و با نظر دادگاه تعیین می‌شود، لذا گزینه 4 با ذکر پسر عمو به عنوان حافظ و امکان تعیین بدون توافق طرفین، صحیح‌ترین گزینه است.",2870,4088,104,4192,309,61,"results{explanation,answer,confidence}:
ماده 64 آیین نامه اجرای مفاد اسناد رسمی لازم الاجرا، صورت برداری و تعیین مشخصات دقیق اموال بازداشتی از جمله طلا و جواهرات را الزامی می‌داند و در مورد حافظ اموال، قانون سکوت کرده و عرفاً و با نظر دادگاه تعیین می‌شود، لذا گزینه 4 با ذکر پسر عمو به عنوان حافظ و امکان تعیین بدون توافق طرفین، صحیح‌ترین گزینه است.,4,4",
