id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,deepseek/deepseek-v3.2-exp,1,4,بر اساس ماده ۱۹۴ قانون مدنی، تعلیق در مرحله انعقاد قرارداد به معنای معلق بودن خود عقد است و اثر آن تا رفع تعلیق جریان ندارد، اما در تعلیق در مرحله اجرا، عقد منعقد شده و فقط اجرای تعهدات معلق است. بنابراین گزینه ۱ صحیح نیست زیرا در تعلیق مرحله اجرا، اثر عقد از ابتدا جریان دارد.,6041,548,114,662,277,57,"{""explanation"":""بر اساس ماده ۱۹۴ قانون مدنی، تعلیق در مرحله انعقاد قرارداد به معنای معلق بودن خود عقد است و اثر آن تا رفع تعلیق جریان ندارد، اما در تعلیق در مرحله اجرا، عقد منعقد شده و فقط اجرای تعهدات معلق است. بنابراین گزینه ۱ صحیح نیست زیرا در تعلیق مرحله اجرا، اثر عقد از ابتدا جریان دارد."",""answer"":""1"",""confidence"":4}",
12,deepseek/deepseek-v3.2-exp,4,4,مطابق ماده ۲۱۹ قانون مدنی ایران، قراردادهای خصوصی برای کسانی که آن را منعقد نمودهاند در صورتی که مخالف صریح قانون نباشد نافذ است و همچنین بر اساس اصول کلی حقوقی، اجل میتواند ناشی از اراده طرفین، حکم دادگاه یا قانون خاص باشد. بنابراین اجل برای انجام تعهدات قراردادی میتواند از هر سه منبع ناشی شود.,6920,525,109,634,296,56,"{""explanation"":""مطابق ماده ۲۱۹ قانون مدنی ایران، قراردادهای خصوصی برای کسانی که آن را منعقد نمودهاند در صورتی که مخالف صریح قانون نباشد نافذ است و همچنین بر اساس اصول کلی حقوقی، اجل میتواند ناشی از اراده طرفین، حکم دادگاه یا قانون خاص باشد. بنابراین اجل برای انجام تعهدات قراردادی میتواند از هر سه منبع ناشی شود."",""answer"":""4"",""confidence"":4}",
13,deepseek/deepseek-v3.2-exp,1,5,بر اساس ماده ۱۸۳ قانون مدنی، عقد نیاز به دو اراده دارد در حالی که ایقاع با یک اراده محقق می‌شود. بنابراین ایقاع هرگز نمی‌تواند مملک (دارای دو طرف) باشد و گزینه ۱ نادرست است.,4953,508,81,589,173,35,"{""explanation"":""بر اساس ماده ۱۸۳ قانون مدنی، عقد نیاز به دو اراده دارد در حالی که ایقاع با یک اراده محقق می‌شود. بنابراین ایقاع هرگز نمی‌تواند مملک (دارای دو طرف) باشد و گزینه ۱ نادرست است."",""answer"":""1"",""confidence"":5}",
14,deepseek/deepseek-v3.2-exp,4,5,مطابق ماده ۷ قانون روابط موجر و مستأجر ۱۳۷۶، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد. این ماده به صراحت حق انتقال سرقفلی را برای مستأجر به رسمیت شناخته و تنها استثنا را سلب صریح حق در قرارداد ذکر کرده است.,5812,593,113,706,273,58,"{""explanation"":""مطابق ماده ۷ قانون روابط موجر و مستأجر ۱۳۷۶، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد. این ماده به صراحت حق انتقال سرقفلی را برای مستأجر به رسمیت شناخته و تنها استثنا را سلب صریح حق در قرارداد ذکر کرده است."",""answer"":""4"",""confidence"":5}",
15,deepseek/deepseek-v3.2-exp,2,4,بر اساس ماده ۲۲ قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار انتشار یافته برای مقاصد علمی و آموزشی تنها در صورتی مجاز است که به میزان متعارف و با ذکر مأخذ باشد، بنابراین نقل بدون هیچ قید و شرطی مجاز نیست.,5627,545,84,629,218,45,"{""explanation"":""بر اساس ماده ۲۲ قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار انتشار یافته برای مقاصد علمی و آموزشی تنها در صورتی مجاز است که به میزان متعارف و با ذکر مأخذ باشد، بنابراین نقل بدون هیچ قید و شرطی مجاز نیست."",""answer"":""2"",""confidence"":4}",
16,deepseek/deepseek-v3.2-exp,1,4,مطابق ماده ۶۷۲ قانون مدنی ایران، وکیل نمی‌تواند معامله‌ای کند که مخالف مصلحت موکل باشد، حتی اگر در وکالتنامه اختیار کامل داده شده باشد. فروش ملک به یک سوم قیمت عرفی، مغایر با غبطه موکل بوده و معامله غیرنافذ است و در صورت رد موکل، باطل می‌شود.,6389,630,112,742,242,47,"{""explanation"":""مطابق ماده ۶۷۲ قانون مدنی ایران، وکیل نمی‌تواند معامله‌ای کند که مخالف مصلحت موکل باشد، حتی اگر در وکالتنامه اختیار کامل داده شده باشد. فروش ملک به یک سوم قیمت عرفی، مغایر با غبطه موکل بوده و معامله غیرنافذ است و در صورت رد موکل، باطل می‌شود."",""answer"":""1"",""confidence"":4}",
17,deepseek/deepseek-v3.2-exp,2,4,ماده ۳۵۷ قانون مدنی ایران مقرر می‌دارد که رد ترکه باید صریح و بدون قید و شرط باشد، بنابراین رد مشروط ترکه پذیرفته نیست. همچنین ماده ۳۵۹ قانون مدنی تأکید می‌کند که حق رد ترکه قابل انتقال به وراث نمی‌باشد.,5872,539,90,629,203,40,"{""explanation"":""ماده ۳۵۷ قانون مدنی ایران مقرر می‌دارد که رد ترکه باید صریح و بدون قید و شرط باشد، بنابراین رد مشروط ترکه پذیرفته نیست. همچنین ماده ۳۵۹ قانون مدنی تأکید می‌کند که حق رد ترکه قابل انتقال به وراث نمی‌باشد."",""answer"":""2"",""confidence"":4}",
18,deepseek/deepseek-v3.2-exp,2,4,بر اساس ماده ۸۶۱ قانون مدنی، جنین در صورت زنده متولد شدن از متوفی ارث می‌برد. با توجه به فوت جنین بلافاصله پس از تولد، سهم ارث جنین به وراث دیگر بازمی‌گردد. مطابق ماده ۹۰۶، در صورت نبود والدین، همسر یک‌هشتم و بقیه به برادر و خواهر می‌رسد.,6706,594,115,709,238,48,"{""explanation"":""بر اساس ماده ۸۶۱ قانون مدنی، جنین در صورت زنده متولد شدن از متوفی ارث می‌برد. با توجه به فوت جنین بلافاصله پس از تولد، سهم ارث جنین به وراث دیگر بازمی‌گردد. مطابق ماده ۹۰۶، در صورت نبود والدین، همسر یک‌هشتم و بقیه به برادر و خواهر می‌رسد."",""answer"":""2"",""confidence"":4}",
19,deepseek/deepseek-v3.2-exp,3,4,مطابق ماده ۲۶۴ قانون مدنی، وفای به عهد عبارت است از اجرای تعهد به نحوی که متعهدله آن را بپذیرد. در اینجا تحویل مال دیگر به جای مال معین با قبول متعهدله، مصداق وفای به عهد است.,5266,526,83,609,175,37,"{""explanation"":""مطابق ماده ۲۶۴ قانون مدنی، وفای به عهد عبارت است از اجرای تعهد به نحوی که متعهدله آن را بپذیرد. در اینجا تحویل مال دیگر به جای مال معین با قبول متعهدله، مصداق وفای به عهد است."",""answer"":""3"",""confidence"":4}",
20,deepseek/deepseek-v3.2-exp,4,4,مطابق ماده ۶۴۲ قانون مدنی، مستعیر نمی‌تواند مورد عاریه را به دیگری واگذار کند مگر با اجازه مالک یا در صورت ضرورت برای جلوگیری از خطر. بنابراین در صورت عدم دسترسی به مالک و وجود خطر، سپردن مال به دیگری مجاز است.,5273,608,84,692,210,42,"{""explanation"":""مطابق ماده ۶۴۲ قانون مدنی، مستعیر نمی‌تواند مورد عاریه را به دیگری واگذار کند مگر با اجازه مالک یا در صورت ضرورت برای جلوگیری از خطر. بنابراین در صورت عدم دسترسی به مالک و وجود خطر، سپردن مال به دیگری مجاز است."",""answer"":""4"",""confidence"":4}",
21,deepseek/deepseek-v3.2-exp,3,4,مطابق ماده ۲۲ قانون دیوان عدالت اداری، اثر ابطال مصوبات از زمان تصویب آنهاست مگر آنکه در رأی خلاف آن تصریح شده باشد. بنابراین ابطال آیین‌نامه از زمان تصویب آن مؤثر است مگر اینکه دیوان در رأی خود زمان دیگری را مشخص کند.,6234,626,91,717,218,43,"{""explanation"":""مطابق ماده ۲۲ قانون دیوان عدالت اداری، اثر ابطال مصوبات از زمان تصویب آنهاست مگر آنکه در رأی خلاف آن تصریح شده باشد. بنابراین ابطال آیین‌نامه از زمان تصویب آن مؤثر است مگر اینکه دیوان در رأی خود زمان دیگری را مشخص کند."",""answer"":""3"",""confidence"":4}",
22,deepseek/deepseek-v3.2-exp,4,4,مطابق ماده ۴۸۹ قانون آیین دادرسی مدنی، رأی داوری هنگامی معتبر است که با اکثریت آراء صادر شود. در این مورد با سه داور، رأی صادره با موافقت دو نفر فاقد اکثریت لازم است زیرا دو داور دارای اختیار صلح و سازش هستند و این اختیار، رأی آنها را از حالت داوری خارج می‌کند.,6312,619,114,733,261,54,"{""explanation"":""مطابق ماده ۴۸۹ قانون آیین دادرسی مدنی، رأی داوری هنگامی معتبر است که با اکثریت آراء صادر شود. در این مورد با سه داور، رأی صادره با موافقت دو نفر فاقد اکثریت لازم است زیرا دو داور دارای اختیار صلح و سازش هستند و این اختیار، رأی آنها را از حالت داوری خارج می‌کند."",""answer"":""4"",""confidence"":4}",
23,deepseek/deepseek-v3.2-exp,3,4,بر اساس ماده ۴۲۶ قانون آیین دادرسی مدنی، هرگاه دیوان عالی کشور عدم صحت سند مستند حکم را احراز کند، حکم را نقض و پرونده را به دادگاه هم‌عرض (دادگاهی هم‌مرتبه با دادگاه صادرکننده رأی) ارجاع می‌دهد، بدون تفاوت بین سند عادی و رسمی.,6456,626,109,735,227,44,"{""explanation"":""بر اساس ماده ۴۲۶ قانون آیین دادرسی مدنی، هرگاه دیوان عالی کشور عدم صحت سند مستند حکم را احراز کند، حکم را نقض و پرونده را به دادگاه هم‌عرض (دادگاهی هم‌مرتبه با دادگاه صادرکننده رأی) ارجاع می‌دهد، بدون تفاوت بین سند عادی و رسمی."",""answer"":""3"",""confidence"":4}",
24,deepseek/deepseek-v3.2-exp,1,4,مطابق ماده ۴۲۸ قانون آیین دادرسی مدنی، اعتراض ثالث پس از قطعیت رأی و اجرای آن فقط در صورتی مسموع است که حقوقی که اساس اعتراض است قانوناً ساقط نشده باشد. از آنجا که حکم در سال ۱۳۹۰ قطعی و اجرا شده و اعتراض در سال ۱۴۰۳ صورت گرفته، تنها در صورت اثبات عدم سقوط حقوق، اعتراض قابل استماع خواهد بود.,6823,655,119,774,292,61,"{""explanation"":""مطابق ماده ۴۲۸ قانون آیین دادرسی مدنی، اعتراض ثالث پس از قطعیت رأی و اجرای آن فقط در صورتی مسموع است که حقوقی که اساس اعتراض است قانوناً ساقط نشده باشد. از آنجا که حکم در سال ۱۳۹۰ قطعی و اجرا شده و اعتراض در سال ۱۴۰۳ صورت گرفته، تنها در صورت اثبات عدم سقوط حقوق، اعتراض قابل استماع خواهد بود."",""answer"":""1"",""confidence"":4}",
25,deepseek/deepseek-v3.2-exp,2,4,ماده ۳ قانون شوراهای حل اختلاف مصوب ۱۴۰۲ مقرر می‌دارد که شوراهای حل اختلاف در رسیدگی، اصول دادرسی را رعایت می‌کنند اما الزامی به رعایت تشریفات دادرسی ندارند. بنابراین رعایت اصول دادرسی در دادگاه عمومی حقوقی، دادگاه صلح و شورای حل اختلاف الزامی است اما رعایت تشریفات دادرسی در دادگاه صلح و شورای حل اختلاف الزامی نیست.,7212,628,138,766,317,57,"{""explanation"":""ماده ۳ قانون شوراهای حل اختلاف مصوب ۱۴۰۲ مقرر می‌دارد که شوراهای حل اختلاف در رسیدگی، اصول دادرسی را رعایت می‌کنند اما الزامی به رعایت تشریفات دادرسی ندارند. بنابراین رعایت اصول دادرسی در دادگاه عمومی حقوقی، دادگاه صلح و شورای حل اختلاف الزامی است اما رعایت تشریفات دادرسی در دادگاه صلح و شورای حل اختلاف الزامی نیست."",""answer"":""2"",""confidence"":4}",
26,deepseek/deepseek-v3.2-exp,1,4,ماده ۴ قانون شوراهای حل اختلاف مصوب ۱۴۰۲، تحریر ترکه، مهر و موم و رفع آن را در صلاحیت شورای حل اختلاف قرار داده است. بنابراین این امور در صلاحیت شورای حل اختلاف است و نه دادگاه‌های دیگر.,5545,498,86,584,186,38,"{""explanation"":""ماده ۴ قانون شوراهای حل اختلاف مصوب ۱۴۰۲، تحریر ترکه، مهر و موم و رفع آن را در صلاحیت شورای حل اختلاف قرار داده است. بنابراین این امور در صلاحیت شورای حل اختلاف است و نه دادگاه‌های دیگر."",""answer"":""1"",""confidence"":4}",
27,deepseek/deepseek-v3.2-exp,2,4,بر اساس ماده ۲۲ قانون دیوان عدالت اداری، اگر شکایات منشأ و مبنای واحد داشته باشند یا امکان رسیدگی توأم در یک دادرسی وجود داشته باشد، دیوان به تمامی آنها در یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت به تفکیک رسیدگی می‌شود. این قاعده با گزینه ۲ که شرایط رسیدگی واحد یا تفکیک را به درستی بیان می‌کند، مطابقت دارد.,7017,690,127,817,309,61,"{""explanation"":""بر اساس ماده ۲۲ قانون دیوان عدالت اداری، اگر شکایات منشأ و مبنای واحد داشته باشند یا امکان رسیدگی توأم در یک دادرسی وجود داشته باشد، دیوان به تمامی آنها در یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت به تفکیک رسیدگی می‌شود. این قاعده با گزینه ۲ که شرایط رسیدگی واحد یا تفکیک را به درستی بیان می‌کند، مطابقت دارد."",""answer"":""2"",""confidence"":4}",
28,deepseek/deepseek-v3.2-exp,2,4,بر اساس ماده ۱۲۹۵ قانون مدنی ایران، اسناد تنظیم شده در خارج از کشور که توسط نمایندگان کنسولی ایران تصدیق شده‌اند، نیاز به گواهی وزارت امور خارجه ندارند. بنابراین در این مورد که نماینده کنسولی تصدیق کرده، گواهی وزارت امور خارجه لازم نیست.,5303,616,94,710,237,43,"{""explanation"":""بر اساس ماده ۱۲۹۵ قانون مدنی ایران، اسناد تنظیم شده در خارج از کشور که توسط نمایندگان کنسولی ایران تصدیق شده‌اند، نیاز به گواهی وزارت امور خارجه ندارند. بنابراین در این مورد که نماینده کنسولی تصدیق کرده، گواهی وزارت امور خارجه لازم نیست."",""answer"":""2"",""confidence"":4}",
29,deepseek/deepseek-v3.2-exp,3,4,بر اساس ماده ۲۵۸ قانون آیین دادرسی مدنی، مهلت اعتراض به نظر کارشناس هفت روز از تاریخ ابلاغ اخطار وصول نظریه و در مورد ارزیاب سه روز از تاریخ ابلاغ نظریه می‌باشد. این ماده به صراحت مهلت‌های متفاوت برای کارشناس و ارزیاب را مشخص کرده است.,6184,608,101,709,235,46,"{""explanation"":""بر اساس ماده ۲۵۸ قانون آیین دادرسی مدنی، مهلت اعتراض به نظر کارشناس هفت روز از تاریخ ابلاغ اخطار وصول نظریه و در مورد ارزیاب سه روز از تاریخ ابلاغ نظریه می‌باشد. این ماده به صراحت مهلت‌های متفاوت برای کارشناس و ارزیاب را مشخص کرده است."",""answer"":""3"",""confidence"":4}",
30,deepseek/deepseek-v3.2-exp,2,4,ماده ۳۶۷ قانون آیین دادرسی مدنی مقرر می‌دارد که احکام صادره در دعاوی مربوط به اصل نکاح، فسخ آن، طلاق و نسب قابل فرجام‌خواهی نیستند، مگر در مواردی که قانون استثنا کرده باشد. بنابراین هیچ‌یک از احکام متفرعات این دعاوی قابل فرجام نیست.,6022,562,105,667,232,43,"{""explanation"":""ماده ۳۶۷ قانون آیین دادرسی مدنی مقرر می‌دارد که احکام صادره در دعاوی مربوط به اصل نکاح، فسخ آن، طلاق و نسب قابل فرجام‌خواهی نیستند، مگر در مواردی که قانون استثنا کرده باشد. بنابراین هیچ‌یک از احکام متفرعات این دعاوی قابل فرجام نیست."",""answer"":""2"",""confidence"":4}",
31,deepseek/deepseek-v3.2-exp,2,4,طبق ماده ۳۴۸ قانون آیین دادرسی مدنی، در مرحله تجدیدنظر، درخواست استرداد دادخواست باید به دادگاه صادرکننده حکم (دادگاه نخستین) تقدیم شود. بنابراین خارج کردن شخص «ب» از دعوا مستلزم استرداد دادخواست تجدیدنظر نسبت به وی در دادگاه بدوی است.,6327,680,103,783,235,40,"{""explanation"":""طبق ماده ۳۴۸ قانون آیین دادرسی مدنی، در مرحله تجدیدنظر، درخواست استرداد دادخواست باید به دادگاه صادرکننده حکم (دادگاه نخستین) تقدیم شود. بنابراین خارج کردن شخص «ب» از دعوا مستلزم استرداد دادخواست تجدیدنظر نسبت به وی در دادگاه بدوی است."",""answer"":""2"",""confidence"":4}",
32,deepseek/deepseek-v3.2-exp,3,4,بر اساس ماده ۳۲۸ قانون آیین دادرسی مدنی، هرگاه حکم قطعی در مرحله اعاده دادرسی نقض شود، آثار اجرای حکم قبلی از بین می‌رود و وضعیت به حالت قبل از اجرا بازمی‌گردد. بنابراین دادگاه اجراکننده حکم باطل‌شده دستور خلع ید و بازگرداندن ملک به صورت موجود (بدون جبران خسارت بنای تخریب‌شده) را صادر می‌کند.,7876,784,136,920,293,54,"{""explanation"":""بر اساس ماده ۳۲۸ قانون آیین دادرسی مدنی، هرگاه حکم قطعی در مرحله اعاده دادرسی نقض شود، آثار اجرای حکم قبلی از بین می‌رود و وضعیت به حالت قبل از اجرا بازمی‌گردد. بنابراین دادگاه اجراکننده حکم باطل‌شده دستور خلع ید و بازگرداندن ملک به صورت موجود (بدون جبران خسارت بنای تخریب‌شده) را صادر می‌کند."",""answer"":""3"",""confidence"":4}",
33,deepseek/deepseek-v3.2-exp,2,4,ماده ۲۱۷ قانون آیین دادرسی مدنی مقرر می‌دارد که اگر ابرازکننده سند عادی در اولین جلسه دادرسی حاضر نکند و طرف مقابل انکار نماید، دادگاه می‌تواند به اختیار خود سند را از عداد دلایل خارج کند یا جلسه را تجدید نماید. این قاعده بدون توجه به موقعیت انکارکننده (خواهان یا خوانده) اعمال می‌شود.,6786,644,123,767,285,53,"{""explanation"":""ماده ۲۱۷ قانون آیین دادرسی مدنی مقرر می‌دارد که اگر ابرازکننده سند عادی در اولین جلسه دادرسی حاضر نکند و طرف مقابل انکار نماید، دادگاه می‌تواند به اختیار خود سند را از عداد دلایل خارج کند یا جلسه را تجدید نماید. این قاعده بدون توجه به موقعیت انکارکننده (خواهان یا خوانده) اعمال می‌شود."",""answer"":""2"",""confidence"":4}",
34,deepseek/deepseek-v3.2-exp,1,4,مطابق ماده ۸۲ قانون اجرای احکام مدنی، اموال توقیف‌شده باید صورت‌برداری و ارزیابی شوند و به حافظ سپرده شوند. حافظ می‌تواند هر شخصی باشد حتی بدون توافق طرفین، مشروط بر اینکه صلاحیت او احراز شود.,5282,633,90,723,192,35,"{""explanation"":""مطابق ماده ۸۲ قانون اجرای احکام مدنی، اموال توقیف‌شده باید صورت‌برداری و ارزیابی شوند و به حافظ سپرده شوند. حافظ می‌تواند هر شخصی باشد حتی بدون توافق طرفین، مشروط بر اینکه صلاحیت او احراز شود."",""answer"":""1"",""confidence"":4}",
35,deepseek/deepseek-v3.2-exp,4,4,مطابق ماده ۲۵۱ قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار قانونی، دادگاه می‌تواند قرار جلب آنان را صادر کند. این ماده اجازه می‌دهد که برای حضور گواهان ضمانت اجرای قوی‌تری اعمال شود.,5769,632,91,723,198,37,"{""explanation"":""مطابق ماده ۲۵۱ قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار قانونی، دادگاه می‌تواند قرار جلب آنان را صادر کند. این ماده اجازه می‌دهد که برای حضور گواهان ضمانت اجرای قوی‌تری اعمال شود."",""answer"":""4"",""confidence"":4}",
36,deepseek/deepseek-v3.2-exp,1,5,بر اساس ماده ۳۳۲ قانون آیین دادرسی مدنی، احکام دادگاه‌های صلح در دعاوی مالی با خواسته تا پنجاه میلیون ریال غیرقابل فرجام‌خواهی هستند. بنابراین حکم صادره با خواسته چهل میلیون ریال در هیچ صورت قابل فرجام نیست.,5733,597,90,687,207,37,"{""explanation"":""بر اساس ماده ۳۳۲ قانون آیین دادرسی مدنی، احکام دادگاه‌های صلح در دعاوی مالی با خواسته تا پنجاه میلیون ریال غیرقابل فرجام‌خواهی هستند. بنابراین حکم صادره با خواسته چهل میلیون ریال در هیچ صورت قابل فرجام نیست."",""answer"":""1"",""confidence"":5}",
