id,model,answer,confidence,latency_ms,raw,error
36,qwen/qwen3-next-80b-a3b-instruct,3,4,1095,"{""answer"":""3"",""confidence"":4}",
37,qwen/qwen3-next-80b-a3b-instruct,2,4,715,"{""answer"":""2"",""confidence"":4}",
38,qwen/qwen3-next-80b-a3b-instruct,2,4,571,"{""answer"":""2"",""confidence"":4}",
39,qwen/qwen3-next-80b-a3b-instruct,1,4,1104,"{""answer"":""1"",""confidence"":4}",
40,qwen/qwen3-next-80b-a3b-instruct,2,4,881,"{""answer"":""2"",""confidence"":4}",
41,qwen/qwen3-next-80b-a3b-instruct,1,4,865,"{""answer"":""1"",""confidence"":4}",
42,qwen/qwen3-next-80b-a3b-instruct,1,4,856,"{""answer"":""1"",""confidence"":4}",
43,qwen/qwen3-next-80b-a3b-instruct,2,4,1019,"{""answer"":""2"",""confidence"":4}",
44,qwen/qwen3-next-80b-a3b-instruct,3,4,660,"{""answer"":""3"",""confidence"":4}",
45,qwen/qwen3-next-80b-a3b-instruct,4,4,1376,"{""answer"":""4"",""confidence"":4}",
46,qwen/qwen3-next-80b-a3b-instruct,1,4,1168,"{""answer"":""1"",""confidence"":4}",
47,qwen/qwen3-next-80b-a3b-instruct,4,4,955,"{""answer"":""4"",""confidence"":""4""}",
48,qwen/qwen3-next-80b-a3b-instruct,2,4,951,"{""answer"":""2"",""confidence"":4}",
49,qwen/qwen3-next-80b-a3b-instruct,3,4,658,"{""answer"":""3"",""confidence"":4}",
50,qwen/qwen3-next-80b-a3b-instruct,3,4,861,"{""answer"":""3"",""confidence"":4}",
51,qwen/qwen3-next-80b-a3b-instruct,3,4,2201,"{""answer"":""3"",""confidence"":4}",
52,qwen/qwen3-next-80b-a3b-instruct,2,4,743,"{""answer"":""2"",""confidence"":4}",
53,qwen/qwen3-next-80b-a3b-instruct,4,4,793,"{""answer"":""4"",""confidence"":4}",
54,qwen/qwen3-next-80b-a3b-instruct,3,4,903,"{""answer"":""3"",""confidence"":4}",
55,qwen/qwen3-next-80b-a3b-instruct,3,5,554,"{""answer"":""3"",""confidence"":5}",
56,qwen/qwen3-next-80b-a3b-instruct,2,4,1419,"{""answer"":""2"",""confidence"":4}",
57,qwen/qwen3-next-80b-a3b-instruct,2,5,708,"{""answer"":""2"",""confidence"":5}",
58,qwen/qwen3-next-80b-a3b-instruct,4,5,653,"{""answer"":""4"",""confidence"":5}",
59,qwen/qwen3-next-80b-a3b-instruct,3,4,834,"{""answer"":""3"",""confidence"":4}",
60,qwen/qwen3-next-80b-a3b-instruct,1,4,1111,"{""answer"":""1"",""confidence"":4}",
81,qwen/qwen3-next-80b-a3b-instruct,4,4,1163,"{""answer"":""4"",""confidence"":4}",
82,qwen/qwen3-next-80b-a3b-instruct,4,5,663,"{""answer"":""4"",""confidence"":5}",
83,qwen/qwen3-next-80b-a3b-instruct,2,4,582,"{""answer"":""2"",""confidence"":4}",
84,qwen/qwen3-next-80b-a3b-instruct,3,4,1091,"{""answer"":""3"",""confidence"":4}",
85,qwen/qwen3-next-80b-a3b-instruct,1,4,952,"{""answer"":""1"",""confidence"":4}",
86,qwen/qwen3-next-80b-a3b-instruct,4,5,842,"{""answer"":""4"",""confidence"":5}",
87,qwen/qwen3-next-80b-a3b-instruct,3,4,854,"{""answer"":""3"",""confidence"":4}",
88,qwen/qwen3-next-80b-a3b-instruct,4,4,812,"{""answer"":""4"",""confidence"":4}",
89,qwen/qwen3-next-80b-a3b-instruct,2,4,1000,"{""answer"":""2"",""confidence"":4}",
90,qwen/qwen3-next-80b-a3b-instruct,3,5,1689,"{""answer"":""3"",""confidence"":5}",
91,qwen/qwen3-next-80b-a3b-instruct,4,5,1555,"{""answer"":""4"",""confidence"":5}",
92,qwen/qwen3-next-80b-a3b-instruct,3,4,1023,"{""answer"":""3"",""confidence"":4}",
93,qwen/qwen3-next-80b-a3b-instruct,4,5,1200,"{""answer"":""4"",""confidence"":5}",
94,qwen/qwen3-next-80b-a3b-instruct,3,4,905,"{""answer"":""3"",""confidence"":4}",
95,qwen/qwen3-next-80b-a3b-instruct,4,4,1880,"{""answer"":""4"",""confidence"":4}",
96,qwen/qwen3-next-80b-a3b-instruct,3,5,841,"{""answer"":""3"",""confidence"":5}",
97,qwen/qwen3-next-80b-a3b-instruct,2,4,710,"{""answer"":""2"",""confidence"":4}",
98,qwen/qwen3-next-80b-a3b-instruct,4,4,812,"{""answer"":""4"",""confidence"":4}",
99,qwen/qwen3-next-80b-a3b-instruct,2,4,765,"{""answer"":""2"",""confidence"":4}",
100,qwen/qwen3-next-80b-a3b-instruct,2,4,835,"{""answer"":""2"",""confidence"":4}",
101,qwen/qwen3-next-80b-a3b-instruct,3,4,810,"{""answer"":""3"",""confidence"":4}",
102,qwen/qwen3-next-80b-a3b-instruct,2,4,1133,"{""answer"":""2"",""confidence"":4}",
103,qwen/qwen3-next-80b-a3b-instruct,3,4,807,"{""answer"":""3"",""confidence"":4}",
104,qwen/qwen3-next-80b-a3b-instruct,3,4,719,"{""answer"":""3"",""confidence"":4}",
105,qwen/qwen3-next-80b-a3b-instruct,1,4,1327,"{""answer"":""1"",""confidence"":4}",
106,qwen/qwen3-next-80b-a3b-instruct,3,4,843,"{""answer"":""3"",""confidence"":4}",
107,qwen/qwen3-next-80b-a3b-instruct,2,4,816,"{""answer"":""2"",""confidence"":4}",
108,qwen/qwen3-next-80b-a3b-instruct,2,4,535,"{""answer"":""2"",""confidence"":4}",
109,qwen/qwen3-next-80b-a3b-instruct,3,4,663,"{""answer"":""3"",""confidence"":4}",
110,qwen/qwen3-next-80b-a3b-instruct,2,4,1484,"{""answer"":""2"",""confidence"":4}",
111,qwen/qwen3-next-80b-a3b-instruct,2,4,1226,"{""answer"":""2"",""confidence"":4}",
112,qwen/qwen3-next-80b-a3b-instruct,2,4,772,"{""answer"":""2"",""confidence"":4}",
113,qwen/qwen3-next-80b-a3b-instruct,3,4,964,"{""answer"":""3"",""confidence"":4}",
114,qwen/qwen3-next-80b-a3b-instruct,1,4,705,"{""answer"":""1"",""confidence"":4}",
115,qwen/qwen3-next-80b-a3b-instruct,2,4,1056,"{""answer"":""2"",""confidence"":4}",
116,qwen/qwen3-next-80b-a3b-instruct,4,4,833,"{""answer"":""4"",""confidence"":4}",
117,qwen/qwen3-next-80b-a3b-instruct,2,4,2412,"{""answer"":""2"",""confidence"":4}",
118,qwen/qwen3-next-80b-a3b-instruct,2,4,949,"{""answer"":""2"",""confidence"":4}",
119,qwen/qwen3-next-80b-a3b-instruct,4,5,934,"{""answer"":""4"",""confidence"":5}",
120,qwen/qwen3-next-80b-a3b-instruct,3,4,859,"{""answer"":""3"",""confidence"":4}",
121,qwen/qwen3-next-80b-a3b-instruct,2,5,698,"{""answer"":""2"",""confidence"":5}",
122,qwen/qwen3-next-80b-a3b-instruct,4,4,736,"{""answer"":""4"",""confidence"":4}",
123,qwen/qwen3-next-80b-a3b-instruct,2,4,836,"{""answer"":""2"",""confidence"":4}",
124,qwen/qwen3-next-80b-a3b-instruct,2,5,711,"{""answer"":""2"",""confidence"":5}",
125,qwen/qwen3-next-80b-a3b-instruct,1,5,753,"{""answer"":""1"",""confidence"":5}",
126,qwen/qwen3-next-80b-a3b-instruct,2,5,1804,"{""answer"":""2"",""confidence"":5}",
127,qwen/qwen3-next-80b-a3b-instruct,2,4,1809,"{""answer"":""2"",""confidence"":4}",
128,qwen/qwen3-next-80b-a3b-instruct,3,4,976,"{""answer"":""3"",""confidence"":4}",
129,qwen/qwen3-next-80b-a3b-instruct,4,5,864,"{""answer"":""4"",""confidence"":5}",
130,qwen/qwen3-next-80b-a3b-instruct,3,4,995,"{""answer"":""3"",""confidence"":4}",
131,qwen/qwen3-next-80b-a3b-instruct,1,4,756,"{""answer"":""1"",""confidence"":4}",
132,qwen/qwen3-next-80b-a3b-instruct,3,4,900,"{""answer"":""3"",""confidence"":4}",
133,qwen/qwen3-next-80b-a3b-instruct,3,4,921,"{""answer"":""3"",""confidence"":4}",
134,qwen/qwen3-next-80b-a3b-instruct,4,4,799,"{""answer"":""4"",""confidence"":4}",
135,qwen/qwen3-next-80b-a3b-instruct,1,4,820,"{""answer"":""1"",""confidence"":4}",
136,qwen/qwen3-next-80b-a3b-instruct,3,5,695,"{""answer"":""3"",""confidence"":5}",
137,qwen/qwen3-next-80b-a3b-instruct,2,4,892,"{""answer"":""2"",""confidence"":4}",
138,qwen/qwen3-next-80b-a3b-instruct,3,4,974,"{""answer"":""3"",""confidence"":4}",
139,qwen/qwen3-next-80b-a3b-instruct,1,4,769,"{""answer"":""1"",""confidence"":4}",
140,qwen/qwen3-next-80b-a3b-instruct,4,4,833,"{""answer"":""4"",""confidence"":4}",
