id,model,answer,confidence,latency_ms,raw,error
123,google/gemini-2.5-flash,3,4,476,"{""answer"":""3"",""confidence"":4}",
124,google/gemini-2.5-flash,2,4,599,"{""answer"":""2"",""confidence"":4}",
125,google/gemini-2.5-flash,1,4,605,"{""answer"":""1"",""confidence"":4}",
126,google/gemini-2.5-flash,2,4,568,"{""answer"":""2"",""confidence"":4}",
127,google/gemini-2.5-flash,4,4,494,"{""answer"":""4"",""confidence"":4}",
128,google/gemini-2.5-flash,3,4,573,"{""answer"":""3"",""confidence"":4}",
129,google/gemini-2.5-flash,4,4,521,"{""answer"":""4"",""confidence"":4}",
130,google/gemini-2.5-flash,3,5,543,"{""answer"":""3"",""confidence"":5}",
131,google/gemini-2.5-flash,1,4,688,"{""answer"":""1"",""confidence"":4}",
132,google/gemini-2.5-flash,3,4,579,"{""answer"":""3"",""confidence"":4}",
133,google/gemini-2.5-flash,2,3,494,"{""answer"":""2"",""confidence"":3}",
134,google/gemini-2.5-flash,4,5,643,"{""answer"":""4"",""confidence"":5}",
135,google/gemini-2.5-flash,1,3,789,"{""answer"":""1"",""confidence"":3}",
136,google/gemini-2.5-flash,3,4,630,"{""answer"":""3"",""confidence"":4}",
137,google/gemini-2.5-flash,2,3,689,"{""answer"":""2"",""confidence"":3}",
138,google/gemini-2.5-flash,3,4,546,"{""answer"":""3"",""confidence"":4}",
139,google/gemini-2.5-flash,1,4,543,"{""answer"":""1"",""confidence"":4}",
140,google/gemini-2.5-flash,4,4,555,"{""answer"":""4"",""confidence"":4}",
