id,model,answer,confidence,latency_ms,raw,error
44,anthropic/claude-haiku-4.5,3,4,778,"{""answer"":""3"",""confidence"":4}",
45,anthropic/claude-haiku-4.5,3,4,883,"{""answer"":""3"",""confidence"":4}",
46,anthropic/claude-haiku-4.5,1,4,1789,"{""answer"":""1"",""confidence"":4}",
47,anthropic/claude-haiku-4.5,3,4,738,"{""answer"":""3"",""confidence"":4}",
48,anthropic/claude-haiku-4.5,2,4,858,"{""answer"":""2"",""confidence"":4}",
49,anthropic/claude-haiku-4.5,3,4,781,"```json
{""answer"":""3"",""confidence"":4}
```",
50,anthropic/claude-haiku-4.5,3,4,834,"{""answer"":""3"",""confidence"":4}",
51,anthropic/claude-haiku-4.5,2,4,1877,"{""answer"":""2"",""confidence"":4}",
52,anthropic/claude-haiku-4.5,2,4,897,"{""answer"":""2"",""confidence"":4}",
53,anthropic/claude-haiku-4.5,1,3,904,"{""answer"":""1"",""confidence"":3}",
54,anthropic/claude-haiku-4.5,2,4,961,"{""answer"":""2"",""confidence"":4}",
55,anthropic/claude-haiku-4.5,3,4,1012,"```json
{""answer"":""3"",""confidence"":4}
```",
56,anthropic/claude-haiku-4.5,2,4,833,"{""answer"":""2"",""confidence"":4}",
57,anthropic/claude-haiku-4.5,2,4,647,"{""answer"":""2"",""confidence"":4}",
58,anthropic/claude-haiku-4.5,4,4,1091,"{""answer"":""4"",""confidence"":4}",
59,anthropic/claude-haiku-4.5,1,4,1105,"{""answer"":""1"",""confidence"":4}",
60,anthropic/claude-haiku-4.5,1,4,1100,"```json
{""answer"":""1"",""confidence"":4}
```",
81,anthropic/claude-haiku-4.5,3,4,1525,"{""answer"":""3"",""confidence"":4}",
82,anthropic/claude-haiku-4.5,3,4,2035,"{""answer"":""3"",""confidence"":4}",
83,anthropic/claude-haiku-4.5,1,4,1528,"```json
{""answer"":""1"",""confidence"":4}
```",
84,anthropic/claude-haiku-4.5,1,4,2063,"```json
{""answer"":""1"",""confidence"":4}
```",
85,anthropic/claude-haiku-4.5,1,4,1053,"{""answer"":""1"",""confidence"":4}",
86,anthropic/claude-haiku-4.5,1,4,1031,"```json
{""answer"":""1"",""confidence"":4}
```",
87,anthropic/claude-haiku-4.5,3,4,1895,"{""answer"":""3"",""confidence"":4}",
88,anthropic/claude-haiku-4.5,1,4,897,"{""answer"":""1"",""confidence"":4}",
89,anthropic/claude-haiku-4.5,2,3,1116,"{""answer"":""2"",""confidence"":3}",
90,anthropic/claude-haiku-4.5,4,4,905,"```json
{""answer"":""4"",""confidence"":4}
```",
91,anthropic/claude-haiku-4.5,1,4,1869,"{""answer"":""1"",""confidence"":4}",
92,anthropic/claude-haiku-4.5,1,4,1414,"```json
{""answer"":""1"",""confidence"":4}
```",
93,anthropic/claude-haiku-4.5,4,4,698,"{""answer"":""4"",""confidence"":4}",
94,anthropic/claude-haiku-4.5,3,4,1182,"{""answer"":""3"",""confidence"":4}",
95,anthropic/claude-haiku-4.5,1,3,1121,"{""answer"":""1"",""confidence"":3}",
96,anthropic/claude-haiku-4.5,3,4,705,"{""answer"":""3"",""confidence"":4}",
97,anthropic/claude-haiku-4.5,1,4,1368,"```json
{""answer"":""1"",""confidence"":4}
```",
98,anthropic/claude-haiku-4.5,1,3,993,"{""answer"":""1"",""confidence"":3}",
99,anthropic/claude-haiku-4.5,2,4,777,"{""answer"":""2"",""confidence"":4}",
100,anthropic/claude-haiku-4.5,2,4,897,"{""answer"":""2"",""confidence"":4}",
101,anthropic/claude-haiku-4.5,2,4,1785,"{""answer"":""2"",""confidence"":4}",
102,anthropic/claude-haiku-4.5,4,4,721,"{""answer"":""4"",""confidence"":4}",
103,anthropic/claude-haiku-4.5,4,4,1851,"```json
{""answer"":""4"",""confidence"":4}
```",
104,anthropic/claude-haiku-4.5,2,4,958,"{""answer"":""2"",""confidence"":4}",
105,anthropic/claude-haiku-4.5,2,4,1091,"```json
{""answer"":""2"",""confidence"":4}
```",
106,anthropic/claude-haiku-4.5,3,4,686,"```json
{""answer"":""3"",""confidence"":4}
```",
107,anthropic/claude-haiku-4.5,2,4,2036,"```json
{""answer"":""2"",""confidence"":4}
```",
108,anthropic/claude-haiku-4.5,4,4,1611,"{""answer"":""4"",""confidence"":4}",
109,anthropic/claude-haiku-4.5,3,4,812,"```json
{""answer"":""3"",""confidence"":4}
```",
110,anthropic/claude-haiku-4.5,2,4,652,"{""answer"":""2"",""confidence"":4}",
111,anthropic/claude-haiku-4.5,1,4,713,"```json
{""answer"":""1"",""confidence"":4}
```",
112,anthropic/claude-haiku-4.5,2,4,1032,"{""answer"":""2"",""confidence"":4}",
113,anthropic/claude-haiku-4.5,3,4,1261,"```json
{""answer"":""3"",""confidence"":4}
```",
114,anthropic/claude-haiku-4.5,4,4,1002,"{""answer"":""4"",""confidence"":4}",
115,anthropic/claude-haiku-4.5,2,4,1333,"```json
{""answer"":""2"",""confidence"":4}
```",
116,anthropic/claude-haiku-4.5,3,4,1268,"{""answer"":""3"",""confidence"":4}",
117,anthropic/claude-haiku-4.5,2,4,732,"{""answer"":""2"",""confidence"":4}",
118,anthropic/claude-haiku-4.5,2,4,936,"{""answer"":""2"",""confidence"":4}",
119,anthropic/claude-haiku-4.5,4,4,1398,"{""answer"":""4"",""confidence"":4}",
120,anthropic/claude-haiku-4.5,3,4,1619,"```json
{""answer"":""3"",""confidence"":4}
```",
121,anthropic/claude-haiku-4.5,2,4,1375,"{""answer"":""2"",""confidence"":4}",
122,anthropic/claude-haiku-4.5,4,4,800,"{""answer"":""4"",""confidence"":4}",
123,anthropic/claude-haiku-4.5,2,4,648,"{""answer"":""2"",""confidence"":4}",
124,anthropic/claude-haiku-4.5,2,4,725,"```json
{""answer"":""2"",""confidence"":4}
```",
125,anthropic/claude-haiku-4.5,1,4,1566,"{""answer"":""1"",""confidence"":4}",
126,anthropic/claude-haiku-4.5,2,4,1426,"{""answer"":""2"",""confidence"":4}",
127,anthropic/claude-haiku-4.5,4,4,1638,"{""answer"":""4"",""confidence"":4}",
128,anthropic/claude-haiku-4.5,2,4,624,"{""answer"":""2"",""confidence"":4}",
129,anthropic/claude-haiku-4.5,4,4,1231,"{""answer"":""4"",""confidence"":4}",
130,anthropic/claude-haiku-4.5,3,4,1718,"{""answer"":""3"",""confidence"":4}",
131,anthropic/claude-haiku-4.5,1,4,1268,"{""answer"":""1"",""confidence"":4}",
132,anthropic/claude-haiku-4.5,3,4,1470,"```json
{""answer"":""3"",""confidence"":4}
```",
133,anthropic/claude-haiku-4.5,4,4,701,"{""answer"":""4"",""confidence"":4}",
134,anthropic/claude-haiku-4.5,3,4,1231,"{""answer"":""3"",""confidence"":4}",
135,anthropic/claude-haiku-4.5,1,4,852,"{""answer"":""1"",""confidence"":4}",
136,anthropic/claude-haiku-4.5,3,4,972,"{""answer"":""3"",""confidence"":4}",
137,anthropic/claude-haiku-4.5,1,4,1175,"{""answer"":""1"",""confidence"":4}",
138,anthropic/claude-haiku-4.5,3,4,707,"{""answer"":""3"",""confidence"":4}",
139,anthropic/claude-haiku-4.5,1,4,1865,"{""answer"":""1"",""confidence"":4}",
140,anthropic/claude-haiku-4.5,4,4,1615,"{""answer"":""4"",""confidence"":4}",
