id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,meta-llama/llama-4-maverick,2,4.0,تعلیق در مرحله انعقاد قرارداد معمولاً ناشی از شرط یا توافقات طرفین است، در حالی که در مرحله اجرا، تعلیق می‌تواند ناشی از قانون یا توافق باشد. گزینه 2 نادرست است زیرا بیان می‌کند که در هر دو مورد تعلیق ناشی از اراده است، در حالی که در برخی موارد تعلیق در مرحله اجرا ممکن است ناشی از قانون باشد.,1302,1413.0,99.0,1512.0,293.0,60.0,"{""explanation"":""تعلیق در مرحله انعقاد قرارداد معمولاً ناشی از شرط یا توافقات طرفین است، در حالی که در مرحله اجرا، تعلیق می‌تواند ناشی از قانون یا توافق باشد. گزینه 2 نادرست است زیرا بیان می‌کند که در هر دو مورد تعلیق ناشی از اراده است، در حالی که در برخی موارد تعلیق در مرحله اجرا ممکن است ناشی از قانون باشد."",""answer"":""2"",""confidence"":4}",
12,meta-llama/llama-4-maverick,4,5.0,مطابق ماده 326 قانون مدنی، مهلت یا أجل می‌تواند ناشی از توافق طرفین، حکم دادگاه یا قانون باشد.,768,1388.0,41.0,1429.0,94.0,18.0,"{""explanation"":""مطابق ماده 326 قانون مدنی، مهلت یا أجل می‌تواند ناشی از توافق طرفین، حکم دادگاه یا قانون باشد."",""answer"":""4"",""confidence"":5}",
13,meta-llama/llama-4-maverick,1,4.0,ایقاع نیز می‌تواند مملک باشد؛ مانند وقف یا ابراء که موجب انتقال یا اسقاط حق می‌شود.,1572,1380.0,41.0,1421.0,83.0,16.0,"{""explanation"":""ایقاع نیز می‌تواند مملک باشد؛ مانند وقف یا ابراء که موجب انتقال یا اسقاط حق می‌شود."",""answer"":""1"",""confidence"":4}",
14,meta-llama/llama-4-maverick,4,5.0,بر اساس قانون روابط موجر و مستأجر مصوب 1376، مستاجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر آنکه در قرارداد اجاره، این حق از او سلب شده باشد.,1339,1449.0,61.0,1510.0,149.0,31.0,"{""explanation"":""بر اساس قانون روابط موجر و مستأجر مصوب 1376، مستاجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر آنکه در قرارداد اجاره، این حق از او سلب شده باشد."",""answer"":""4"",""confidence"":5}",
15,meta-llama/llama-4-maverick,2,4.0,مطابق قانون حمایت از حقوق پدیدآورندگان، حقوق انحصاری شامل حق بهره‌برداری از اثر می‌شود و استناد به آثار برای مقاصد علمی و آموزشی با ذکر منبع مجاز است، اما بدون ذکر منبع یا با سوءاستفاده از اثر، مجاز نیست. بنابراین گزینه 2 به دلیل عدم ذکر شرط «با ذکر منبع» صحیح نیست.,638,1411.0,91.0,1502.0,266.0,52.0,"{""explanation"":""مطابق قانون حمایت از حقوق پدیدآورندگان، حقوق انحصاری شامل حق بهره‌برداری از اثر می‌شود و استناد به آثار برای مقاصد علمی و آموزشی با ذکر منبع مجاز است، اما بدون ذکر منبع یا با سوءاستفاده از اثر، مجاز نیست. بنابراین گزینه 2 به دلیل عدم ذکر شرط «با ذکر منبع» صحیح نیست."",""answer"":""2"",""confidence"":4}",
16,meta-llama/llama-4-maverick,1,4.0,با توجه به اینکه «الف» به عنوان وکیل «ب» عمل کرده و به دلیل عدم رعایت غبطه موکل، معامله غیرنافذ تلقی می‌شود. در این شرایط، چون «الف» به عنوان وکیل «ب» عمل کرده و معامله را به ضرر «ب» انجام داده است، معامله باطل محسوب می‌شود.,1240,1484.0,97.0,1581.0,224.0,46.0,"{""explanation"":""با توجه به اینکه «الف» به عنوان وکیل «ب» عمل کرده و به دلیل عدم رعایت غبطه موکل، معامله غیرنافذ تلقی می‌شود. در این شرایط، چون «الف» به عنوان وکیل «ب» عمل کرده و معامله را به ضرر «ب» انجام داده است، معامله باطل محسوب می‌شود."",""answer"":""1"",""confidence"":4}
The response is in the correct JSON format.",
17,meta-llama/llama-4-maverick,3,4.0,طبق ماده 307 قانون امور حسبی، مهلت یک ماهه رد ترکه پس از ابلاغ خاتمه تحریر ترکه آغاز می‌شود.,1872,1412.0,48.0,1460.0,92.0,19.0,"{""explanation"":""طبق ماده 307 قانون امور حسبی، مهلت یک ماهه رد ترکه پس از ابلاغ خاتمه تحریر ترکه آغاز می‌شود."",""answer"":""3"",""confidence"":4}",
18,meta-llama/llama-4-maverick,1,4.0,بر اساس قانون مدنی ایران، اگر متوفی پدر و مادر نداشته باشد و همسر او باردار باشد، سهم الارث همسر (یک هشتم در صورت وجود اولاد) به او تعلق می گیرد و مابقی به جنین می رسد، حتی اگر جنین بلافاصله پس از تولد فوت کند. در این صورت جنین ارث می برد و سپس به ورثه خود (که شامل همسر و سایر ورثه متوفی می شود) منتقل می شود.,4191,1464.0,121.0,1585.0,310.0,70.0,"{""explanation"":""بر اساس قانون مدنی ایران، اگر متوفی پدر و مادر نداشته باشد و همسر او باردار باشد، سهم الارث همسر (یک هشتم در صورت وجود اولاد) به او تعلق می گیرد و مابقی به جنین می رسد، حتی اگر جنین بلافاصله پس از تولد فوت کند. در این صورت جنین ارث می برد و سپس به ورثه خود (که شامل همسر و سایر ورثه متوفی می شود) منتقل می شود."",""answer"":""1"",""confidence"":4}",
19,meta-llama/llama-4-maverick,2,4.0,در این سناریو، متعهد مال دیگری را به جای عین معین به متعهدله می‌دهد و متعهدله آن را قبول می‌کند. این عمل بر اساس ماده 264 قانون مدنی می‌تواند مصداق وفای به عهد یا ایقاع در مقام آن باشد، اما با توجه به توافق طرفین مبنی بر قبول مال دیگر به جای مال اصلی، ماهیت این عمل بیشتر به معاوضه یا بیع شباهت دارد.,2958,1404.0,113.0,1517.0,300.0,64.0,"{""explanation"":""در این سناریو، متعهد مال دیگری را به جای عین معین به متعهدله می‌دهد و متعهدله آن را قبول می‌کند. این عمل بر اساس ماده 264 قانون مدنی می‌تواند مصداق وفای به عهد یا ایقاع در مقام آن باشد، اما با توجه به توافق طرفین مبنی بر قبول مال دیگر به جای مال اصلی، ماهیت این عمل بیشتر به معاوضه یا بیع شباهت دارد."",""answer"":""2"",""confidence"":4}",
20,meta-llama/llama-4-maverick,,,,899,,,,,,"# Step-by-step analysis of the problem:
1. **Understanding the Question**: The question revolves around whether a person who has been given something on trust (مستعیر) can give it to another person if the owner (مالک) has not explicitly allowed them to do so, especially in the context of Iranian law.",unterminated character set at position 36
21,meta-llama/llama-4-maverick,4,5.0,بر اساس قانون دیوان عدالت اداری، اثر ابطال آیین‌نامه از زمان صدور رأی است مگر آنکه در رأی به نحو دیگری تصریح شده باشد.,1172,1473.0,50.0,1523.0,118.0,24.0,"{""explanation"":""بر اساس قانون دیوان عدالت اداری، اثر ابطال آیین‌نامه از زمان صدور رأی است مگر آنکه در رأی به نحو دیگری تصریح شده باشد."",""answer"":""4"",""confidence"":5}",
22,meta-llama/llama-4-maverick,,,,800,,,,,,"## Step 1: Understand the context of the problem
The problem involves understanding the legal implications of a dispute resolution process involving arbitration (داوری) and the conditions under which an arbitration award can be challenged or considered final.",unterminated character set at position 36
23,meta-llama/llama-4-maverick,3,4.0,بر اساس قانون آیین دادرسی مدنی، دیوان عالی کشور در رسیدگی به فرجام‌خواهی، چنانچه عدم صحت سند رسمی مستند حکم فرجام‌خواسته را احراز کند، باید رأی را نقض و پرونده را به دادگاه هم‌عرض ارجاع دهد.,2248,1471.0,77.0,1548.0,190.0,36.0,"{""explanation"":""بر اساس قانون آیین دادرسی مدنی، دیوان عالی کشور در رسیدگی به فرجام‌خواهی، چنانچه عدم صحت سند رسمی مستند حکم فرجام‌خواسته را احراز کند، باید رأی را نقض و پرونده را به دادگاه هم‌عرض ارجاع دهد."",""answer"":""3"",""confidence"":4}",
24,meta-llama/llama-4-maverick,3,4.0,مطابق ماده 417 قانون آیین دادرسی مدنی، اعتراض ثالث طاری در هر زمان قابل پذیرش است اما اعتراض ثالث اصلی باید ظرف مهلت 20 روز از تاریخ ابلاغ حکم تجدیدنظر صورت گیرد. با توجه به اینکه در این سؤال، حکم در سال 1390 ابلاغ شده و اعتراض ثالث در سال 1403 صورت گرفته، بنابراین مهلت قانونی برای اعتراض ثالث اصلی منقضی شده است.,3451,1503.0,110.0,1613.0,314.0,63.0,"{""explanation"":""مطابق ماده 417 قانون آیین دادرسی مدنی، اعتراض ثالث طاری در هر زمان قابل پذیرش است اما اعتراض ثالث اصلی باید ظرف مهلت 20 روز از تاریخ ابلاغ حکم تجدیدنظر صورت گیرد. با توجه به اینکه در این سؤال، حکم در سال 1390 ابلاغ شده و اعتراض ثالث در سال 1403 صورت گرفته، بنابراین مهلت قانونی برای اعتراض ثالث اصلی منقضی شده است."",""answer"":""3"",""confidence"":4}",
25,meta-llama/llama-4-maverick,2,4.0,طبق قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول دادرسی در تمامی مراجع قضایی از جمله دادگاه‌های عمومی حقوقی، دادگاه صلح و شورای حل اختلاف الزامی است، اما رعایت تشریفات دادرسی در شوراهای حل اختلاف الزامی نیست. این موضوع در قانون مذکور تصریح شده است.,2045,1455.0,79.0,1534.0,249.0,45.0,"{""explanation"":""طبق قانون شوراهای حل اختلاف مصوب 1402، رعایت اصول دادرسی در تمامی مراجع قضایی از جمله دادگاه‌های عمومی حقوقی، دادگاه صلح و شورای حل اختلاف الزامی است، اما رعایت تشریفات دادرسی در شوراهای حل اختلاف الزامی نیست. این موضوع در قانون مذکور تصریح شده است."",""answer"":""2"",""confidence"":4}",
26,meta-llama/llama-4-maverick,,,,829,,,,,,"# Step 1: Understand the context of the question
The question is asking about the competent authority for handling matters related to ""تحریر ترکه، مهر و موم"" (inventory and sealing of estate) according to the law.",unterminated character set at position 36
27,meta-llama/llama-4-maverick,2,4.0,بر اساس قانون دیوان عدالت اداری، در صورتی که شکایات مندرج در دادخواست منشأ و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، به همه موارد در یک دادرسی رسیدگی می‌شود.,1661,1534.0,69.0,1603.0,190.0,37.0,"{""explanation"":""بر اساس قانون دیوان عدالت اداری، در صورتی که شکایات مندرج در دادخواست منشأ و مبنای واحد داشته باشند یا دیوان بتواند ضمن یک دادرسی به آنها رسیدگی کند، به همه موارد در یک دادرسی رسیدگی می‌شود."",""answer"":""2"",""confidence"":4}",
28,meta-llama/llama-4-maverick,4,4.0,در این سؤال، سند در خارج از کشور تنظیم شده و نماینده کنسولی آن را تصدیق کرده است. طبق قوانین ایران، اسناد رسمی که در خارج از کشور تنظیم می‌شوند، در صورتی که به تصدیق نماینده رسمی ایران رسیده باشند، قابل استناد هستند. تصدیق وزارت امور خارجه برای اسنادی که در خارج از کشور صادر شده‌اند و مربوط به کشوری هستند که ایران با آن کشور دارای روابط دیپلماتیک است، لازم است. در این سناریو، چون سند در خارج از کشور تنظیم شده و تصدیق وزارت امور خارجه برای آن لازم است، گزینه 4 صحیح است.,1637,1449.0,148.0,1597.0,473.0,96.0,"{""explanation"":""در این سؤال، سند در خارج از کشور تنظیم شده و نماینده کنسولی آن را تصدیق کرده است. طبق قوانین ایران، اسناد رسمی که در خارج از کشور تنظیم می‌شوند، در صورتی که به تصدیق نماینده رسمی ایران رسیده باشند، قابل استناد هستند. تصدیق وزارت امور خارجه برای اسنادی که در خارج از کشور صادر شده‌اند و مربوط به کشوری هستند که ایران با آن کشور دارای روابط دیپلماتیک است، لازم است. در این سناریو، چون سند در خارج از کشور تنظیم شده و تصدیق وزارت امور خارجه برای آن لازم است، گزینه 4 صحیح است."",""answer"":""4"",""confidence"":4}",
29,meta-llama/llama-4-maverick,3,5.0,طبق قوانین و مقررات مربوط به اجرای احکام مدنی، مهلت اعتراض به نظریه کارشناسی و ارزیاب متفاوت است. در خصوص کارشناس، مهلت هفت روزه و برای ارزیاب، سه روز از تاریخ ابلاغ نظریه در نظر گرفته شده است.,875,1461.0,71.0,1532.0,193.0,38.0,"{""explanation"":""طبق قوانین و مقررات مربوط به اجرای احکام مدنی، مهلت اعتراض به نظریه کارشناسی و ارزیاب متفاوت است. در خصوص کارشناس، مهلت هفت روزه و برای ارزیاب، سه روز از تاریخ ابلاغ نظریه در نظر گرفته شده است."",""answer"":""3"",""confidence"":5}",
30,meta-llama/llama-4-maverick,3,4.0,طبق قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدیدنظر در خصوص متفرعات دعاوی مربوط به اصل نکاح، فسخ آن، طلاق و نسب، قابل فرجام نیست مگر در مواردی که قانون استثنا کرده است. با توجه به ماده ۳۴ قانون حمایت خانواده، احکام مربوط به اصل نکاح و فسخ نکاح و اصل طلاق قابل فرجام است.,2408,1422.0,103.0,1525.0,277.0,56.0,"{""explanation"":""طبق قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدیدنظر در خصوص متفرعات دعاوی مربوط به اصل نکاح، فسخ آن، طلاق و نسب، قابل فرجام نیست مگر در مواردی که قانون استثنا کرده است. با توجه به ماده ۳۴ قانون حمایت خانواده، احکام مربوط به اصل نکاح و فسخ نکاح و اصل طلاق قابل فرجام است."",""answer"":""3"",""confidence"":4}",
31,meta-llama/llama-4-maverick,3,4.0,بر اساس ماده ۳۴۱ قانون آیین دادرسی مدنی، پس از تجدیدنظرخواهی، تجدیدنظرخواه می‌تواند با تقدیم لایحه‌ای به دادگاه تجدیدنظر، نسبت به برخی از خواندگان، از تجدیدنظرخواهی صرف‌نظر کند.,1409,1510.0,73.0,1583.0,177.0,28.0,"{""explanation"":""بر اساس ماده ۳۴۱ قانون آیین دادرسی مدنی، پس از تجدیدنظرخواهی، تجدیدنظرخواه می‌تواند با تقدیم لایحه‌ای به دادگاه تجدیدنظر، نسبت به برخی از خواندگان، از تجدیدنظرخواهی صرف‌نظر کند."",""answer"":""3"",""confidence"":4}",
32,meta-llama/llama-4-maverick,1,4.0,بر اساس ماده 49 قانون اجرای احکام مدنی، در صورت الغای حکم، دادگاه اجرا کننده باید وضع را به حالت قبل از اجرا برگرداند. در این مورد، چون ملک توسط «الف» تخریب شده، دادگاه باید بهای آن را از «الف» گرفته و به «ب» بدهد.,2216,1622.0,79.0,1701.0,214.0,45.0,"{""explanation"":""بر اساس ماده 49 قانون اجرای احکام مدنی، در صورت الغای حکم، دادگاه اجرا کننده باید وضع را به حالت قبل از اجرا برگرداند. در این مورد، چون ملک توسط «الف» تخریب شده، دادگاه باید بهای آن را از «الف» گرفته و به «ب» بدهد."",""answer"":""1"",""confidence"":4}",
33,meta-llama/llama-4-maverick,1,4.0,طبق ماده ۲۷۹ قانون آیین دادرسی مدنی، چنانچه اصحاب دعوا اصل سند را انکار کنند و ابرازکننده سند نتواند در همان جلسه دلیل اصالت آن را ارائه کند، سند از دلایل خارج می‌شود.,1941,1502.0,69.0,1571.0,167.0,33.0,"{""explanation"":""طبق ماده ۲۷۹ قانون آیین دادرسی مدنی، چنانچه اصحاب دعوا اصل سند را انکار کنند و ابرازکننده سند نتواند در همان جلسه دلیل اصالت آن را ارائه کند، سند از دلایل خارج می‌شود."",""answer"":""1"",""confidence"":4}",
34,meta-llama/llama-4-maverick,4,4.0,طبق ماده 65 قانون اجرای احکام مدنی، مال توقیف شده باید صورت‌برداری و ارزیابی شود و سپس به حافظ سپرده شود. حافظ می‌تواند هر شخصی باشد که مورد قبول طرفین یا دادگاه باشد، اما در صورت عدم توافق، دادگاه حافظ را تعیین می‌کند.,2362,1476.0,76.0,1552.0,219.0,43.0,"{""explanation"":""طبق ماده 65 قانون اجرای احکام مدنی، مال توقیف شده باید صورت‌برداری و ارزیابی شود و سپس به حافظ سپرده شود. حافظ می‌تواند هر شخصی باشد که مورد قبول طرفین یا دادگاه باشد، اما در صورت عدم توافق، دادگاه حافظ را تعیین می‌کند."",""answer"":""4"",""confidence"":4}",
35,meta-llama/llama-4-maverick,4,4.0,طبق ماده 278 قانون آیین دادرسی مدنی، در صورتی که گواهان احضار شوند ولی حاضر نشوند، دادگاه می‌تواند دستور جلب آنها را صادر کند. بنابراین، ابتدا دوباره احضار می‌شوند و در صورت عدم حضور، جلب می‌شوند.,2386,1477.0,72.0,1549.0,196.0,36.0,"{""explanation"":""طبق ماده 278 قانون آیین دادرسی مدنی، در صورتی که گواهان احضار شوند ولی حاضر نشوند، دادگاه می‌تواند دستور جلب آنها را صادر کند. بنابراین، ابتدا دوباره احضار می‌شوند و در صورت عدم حضور، جلب می‌شوند."",""answer"":""4"",""confidence"":4}",
36,meta-llama/llama-4-maverick,1,5.0,طبق ماده ۳۴۶ قانون آیین دادرسی مدنی، احکام دادگاه صلح در مواردی که قابل تجدیدنظر نباشد، قابل فرجام نیست. با توجه به اینکه خواسته کمتر از یکصد میلیون ریال است، حکم دادگاه صلح تجدیدنظر ندارد و در نتیجه فرجام نیز نخواهد داشت.,2099,1455.0,80.0,1535.0,222.0,42.0,"{""explanation"":""طبق ماده ۳۴۶ قانون آیین دادرسی مدنی، احکام دادگاه صلح در مواردی که قابل تجدیدنظر نباشد، قابل فرجام نیست. با توجه به اینکه خواسته کمتر از یکصد میلیون ریال است، حکم دادگاه صلح تجدیدنظر ندارد و در نتیجه فرجام نیز نخواهد داشت."",""answer"":""1"",""confidence"":5}",
37,meta-llama/llama-4-maverick,2,5.0,طبق ماده ۴۷۴ قانون آیین دادرسی کیفری، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم در محکومیت‌های غیرمالی متوقف می‌شود و در محکومیت‌های مالی، در صورتی که محکوم‌علیه تأمین دهد، اجرای حکم متوقف می‌گردد.,2160,1516.0,80.0,1596.0,203.0,35.0,"{""explanation"":""طبق ماده ۴۷۴ قانون آیین دادرسی کیفری، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم در محکومیت‌های غیرمالی متوقف می‌شود و در محکومیت‌های مالی، در صورتی که محکوم‌علیه تأمین دهد، اجرای حکم متوقف می‌گردد."",""answer"":""2"",""confidence"":5}",
38,meta-llama/llama-4-maverick,3,4.0,بر اساس قانون آیین دادرسی مدنی، چنانچه خواهان نتواند نقص دادخواست را ظرف مهلت تعیین شده رفع کند، دادگاه باید قرار رد دادخواست صادر کند. در این سناریو، دادگاه تجدیدنظر باید با توجه به اینکه دادخواست اولیه ناقص بوده و رفع نقص پس از مهلت انجام شده، حکم به رد دادخواست صادر کند.,2267,1477.0,92.0,1569.0,274.0,53.0,"{""explanation"":""بر اساس قانون آیین دادرسی مدنی، چنانچه خواهان نتواند نقص دادخواست را ظرف مهلت تعیین شده رفع کند، دادگاه باید قرار رد دادخواست صادر کند. در این سناریو، دادگاه تجدیدنظر باید با توجه به اینکه دادخواست اولیه ناقص بوده و رفع نقص پس از مهلت انجام شده، حکم به رد دادخواست صادر کند."",""answer"":""3"",""confidence"":4}",
39,meta-llama/llama-4-maverick,1,4.0,بر اساس قانون آیین دادرسی کیفری، در صورت اختلاف بین دادگاه‌های کیفری و حقوقی، مرجع حل اختلاف، دیوان عالی کشور است و با توجه به اینکه یکی از دادگاه‌ها کیفری است، شعبه کیفری دیوان عالی کشور مرجع حل اختلاف خواهد بود.,1820,1374.0,72.0,1446.0,213.0,41.0,"{""explanation"":""بر اساس قانون آیین دادرسی کیفری، در صورت اختلاف بین دادگاه‌های کیفری و حقوقی، مرجع حل اختلاف، دیوان عالی کشور است و با توجه به اینکه یکی از دادگاه‌ها کیفری است، شعبه کیفری دیوان عالی کشور مرجع حل اختلاف خواهد بود."",""answer"":""1"",""confidence"":4}",
40,meta-llama/llama-4-maverick,,,,1904,,,,,,"{
  ""explanation"": ""در این سناریو، شخص «الف» خواهان است و به دادگاه مراجعه کرده است. حکم حضوری است اگر خوانده در دادگاه حاضر باشد یا به او ابلاغ قانونی شده باشد. در این مسئله، «الف» به دادگاه مراجعه کرده و حکم دریافت کرده است. حکم غیابی زمانی صادر می‌شود که خوانده در دسترس نباشد یا به او ابلاغ قانونی نشده باشد. با توجه به توضیحات ارائه شده، گزینه 4 صحیح است زیرا حکم به صورت غیابی صادر نشده است و «الف» نیز محکوم علیه است. در خصوص احکام حضوری و غیابی بودن، احکام حضوری به صورت حضوری و غیابی به صورت غیابی اجرا می‌شوند."",
  ""answer"": ""4""
}",Missing 'confidence' field in model output
