id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,tngtech/deepseek-r1t2-chimera:free,2,4.0,تعلیق در مرحله اجرای قرارداد ممکن است ناشی از عوامل خارجی مانند قوه قاهره باشد نه صرفاً اراده طرفین، برخلاف تعلیق در مرحله انعقاد که همواره مبتنی بر اراده است. مطابق اصول حقوقی حاکم بر قراردادها در قانون مدنی ایران، تعلیق در اجرا لزوماً ارادی نیست.,20108,547.0,557.0,1104.0,248.0,46.0,"{""explanation"":""تعلیق در مرحله اجرای قرارداد ممکن است ناشی از عوامل خارجی مانند قوه قاهره باشد نه صرفاً اراده طرفین، برخلاف تعلیق در مرحله انعقاد که همواره مبتنی بر اراده است. مطابق اصول حقوقی حاکم بر قراردادها در قانون مدنی ایران، تعلیق در اجرا لزوماً ارادی نیست."",""answer"":""2"",""confidence"":4}",
12,tngtech/deepseek-r1t2-chimera:free,4,4.0,بر اساس ماده 10 قانون مدنی ایران، قراردادها تابع شرایطی هستند که طرفین مقرر داشتهاند مگر اینکه قانون خاصی به طور صریح خلاف آن را مقرر کرده باشد. همچنین دادگاهها در موارد سکوت قرارداد یا وجود ابهام میتوانند مهلت انجام تعهد را تعیین کنند. بنابراین أجل میتواند ناشی از اراده طرفین، حکم دادگاه یا قانون خاص باشد.,16711,524.0,485.0,1009.0,308.0,57.0,"{""explanation"":""بر اساس ماده 10 قانون مدنی ایران، قراردادها تابع شرایطی هستند که طرفین مقرر داشتهاند مگر اینکه قانون خاصی به طور صریح خلاف آن را مقرر کرده باشد. همچنین دادگاهها در موارد سکوت قرارداد یا وجود ابهام میتوانند مهلت انجام تعهد را تعیین کنند. بنابراین أجل میتواند ناشی از اراده طرفین، حکم دادگاه یا قانون خاص باشد."",""answer"":""4"",""confidence"":4}",
13,tngtech/deepseek-r1t2-chimera:free,,,,38460,,,,,,,Model returned no text content
14,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده ۶ قانون روابط موجر و مستأجر ۱۳۷۶، مستأجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر اینکه در قرارداد اجاره این حق از وی سلب شده باشد. این ماده صراحتاً حق انتقال را برای مستأجر به رسمیت شناخته مگر در صورت وجود شرط محدودکننده در عقد.,19963,592.0,555.0,1147.0,247.0,50.0,"{""explanation"":""مطابق ماده ۶ قانون روابط موجر و مستأجر ۱۳۷۶، مستأجر صاحب سرقفلی حق انتقال سرقفلی به غیر را دارد مگر اینکه در قرارداد اجاره این حق از وی سلب شده باشد. این ماده صراحتاً حق انتقال را برای مستأجر به رسمیت شناخته مگر در صورت وجود شرط محدودکننده در عقد."",""answer"":""4"",""confidence"":4}",
15,tngtech/deepseek-r1t2-chimera:free,2,4.0,ماده ۲۲ قانون حمایت حقوق مؤلفان اجازه نقل آثار برای مقاصد علمی را مشروط به ذکر منبع و عدم استفاده تجاری می‌دهد، بنابراین نقل بدون قید و شرط مجاز نیست.,15488,544.0,375.0,919.0,150.0,30.0,"{""explanation"":""ماده ۲۲ قانون حمایت حقوق مؤلفان اجازه نقل آثار برای مقاصد علمی را مشروط به ذکر منبع و عدم استفاده تجاری می‌دهد، بنابراین نقل بدون قید و شرط مجاز نیست."",""answer"":""2"",""confidence"":4}",
16,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 662 قانون مدنی، وکیل باید غبطه موکل را رعایت کند و فروش ملک به یک سوم قیمت عرفی مغایر با این تکلیف است. بنابراین معامله از سوی موکل قابل فسخ میباشد.,19477,629.0,624.0,1253.0,159.0,33.0,"{""explanation"":""مطابق ماده 662 قانون مدنی، وکیل باید غبطه موکل را رعایت کند و فروش ملک به یک سوم قیمت عرفی مغایر با این تکلیف است. بنابراین معامله از سوی موکل قابل فسخ میباشد."",""answer"":""4"",""confidence"":4}",
17,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده ۳۰۸ قانون مدنی، حق رد ترکه قائم به شخص وارث بوده و قابل انتقال به وراث دیگر نیست. این حق به صورت شخصی و غیرقابل واگذاری است.,17204,538.0,459.0,997.0,135.0,29.0,"{""explanation"":""مطابق ماده ۳۰۸ قانون مدنی، حق رد ترکه قائم به شخص وارث بوده و قابل انتقال به وراث دیگر نیست. این حق به صورت شخصی و غیرقابل واگذاری است."",""answer"":""2"",""confidence"":4}",
18,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده ۸۷۵ قانون مدنی، جنین درصورت زنده متولد شدن ارث میبرد. با تولد زنده جنین، سهم همسر یک هشتم و بقیه ماترک به جنین میرسد.,25355,593.0,771.0,1364.0,128.0,26.0,"{""explanation"":""مطابق ماده ۸۷۵ قانون مدنی، جنین درصورت زنده متولد شدن ارث میبرد. با تولد زنده جنین، سهم همسر یک هشتم و بقیه ماترک به جنین میرسد."",""answer"":""1"",""confidence"":4}",
19,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 264 قانون مدنی، وفای به عهد زمانی محقق میشود که متعهد عین معین مورد تعهد را تسلیم کند. در اینجا با توافق طرفین، مال دیگری جایگزین شده و ماهیت عمل به معاوضه یا بیع در مقام وفا تغییر میکند.,21714,525.0,623.0,1148.0,198.0,41.0,"{""explanation"":""مطابق ماده 264 قانون مدنی، وفای به عهد زمانی محقق میشود که متعهد عین معین مورد تعهد را تسلیم کند. در اینجا با توافق طرفین، مال دیگری جایگزین شده و ماهیت عمل به معاوضه یا بیع در مقام وفا تغییر میکند."",""answer"":""2"",""confidence"":4}",
20,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق اصل حاکمیت اراده در قرارداد عاریه (ماده 635 ق.م) و ماده 152 آیین دادرسی مدنی، مستعیر در صورت مواجهه با خطر قریب الوقوع و عدم دسترسی به مالک، می تواند برای جلوگیری از ضرر مال را به غیر بسپارد.,14827,607.0,427.0,1034.0,197.0,40.0,"{""explanation"":""مطابق اصل حاکمیت اراده در قرارداد عاریه (ماده 635 ق.م) و ماده 152 آیین دادرسی مدنی، مستعیر در صورت مواجهه با خطر قریب الوقوع و عدم دسترسی به مالک، می تواند برای جلوگیری از ضرر مال را به غیر بسپارد."",""answer"":""4"",""confidence"":4}",
21,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق اصل ۱۷۰ قانون اساسی و رویه دیوان عدالت اداری، اثر ابطال مصوبات دولتی از زمان صدور رأی است مگر در موارد ابطال به دلیل مخالفت با شرع یا تصریح در رأی به اثر بازگشتی.,19462,625.0,548.0,1173.0,168.0,35.0,"{""explanation"":""مطابق اصل ۱۷۰ قانون اساسی و رویه دیوان عدالت اداری، اثر ابطال مصوبات دولتی از زمان صدور رأی است مگر در موارد ابطال به دلیل مخالفت با شرع یا تصریح در رأی به اثر بازگشتی."",""answer"":""2"",""confidence"":4}",
22,tngtech/deepseek-r1t2-chimera:free,4,4.0,طبق ماده 484 قانون آیین دادرسی مدنی، در مواردی که به داوران اختیار صلح داده شده باشد، رأی داوری باید با اتفاق آرا صادر شود. بنابراین صدور رأی با اکثریت آراء در این حالت موجب قابلیت درخواست بطلان رأی می‌گردد.,15023,618.0,374.0,992.0,207.0,40.0,"{""explanation"":""طبق ماده 484 قانون آیین دادرسی مدنی، در مواردی که به داوران اختیار صلح داده شده باشد، رأی داوری باید با اتفاق آرا صادر شود. بنابراین صدور رأی با اکثریت آراء در این حالت موجب قابلیت درخواست بطلان رأی می‌گردد."",""answer"":""4"",""confidence"":4}",
23,tngtech/deepseek-r1t2-chimera:free,,,,30046,,,,,,"{""explanation"":""مطابق ماده 426 قانون آیین دادرسی مدنی، دیوان عالی کشور در صورت احراز عدم صحت سند مستند حکم، رأی را نقض و پرونده را به دادگاه صادرکننده رأی منقوض ارجاع می‌دهد زیرا",unterminated character set at position 36
24,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده ۴۱۷ قانون آیین دادرسی مدنی، اعتراض ثالث پس از انقضای ده سال از قطعیت حکم فقط در صورت طاری بودن و عدم سقوط حقوقی که اساس اعتراض است، مسموع می‌باشد. با توجه به گذشت بیش از ۱۰ سال از قطعیت حکم (۱۳۹۰ تا ۱۴۰۳)، تنها در شرایط فوق اعتراض قابل پذیرش است.,14817,654.0,434.0,1088.0,257.0,54.0,"{""explanation"":""مطابق ماده ۴۱۷ قانون آیین دادرسی مدنی، اعتراض ثالث پس از انقضای ده سال از قطعیت حکم فقط در صورت طاری بودن و عدم سقوط حقوقی که اساس اعتراض است، مسموع می‌باشد. با توجه به گذشت بیش از ۱۰ سال از قطعیت حکم (۱۳۹۰ تا ۱۴۰۳)، تنها در شرایط فوق اعتراض قابل پذیرش است."",""answer"":""3"",""confidence"":4}",
25,tngtech/deepseek-r1t2-chimera:free,4,4.0,ماده 3 قانون شوراهای حل اختلاف 1402 مقرر می‌دارد که شوراهای حل اختلاف با رعایت اصول دادرسی و بدون تشریفات قانونی به اختلافات رسیدگی می‌کنند. بنابراین رعایت تشریفات دادرسی در شورای حل اختلاف الزامی نیست ولی در دادگاه‌های عمومی و صلح الزامی است.,29955,627.0,563.0,1190.0,243.0,43.0,"{""explanation"":""ماده 3 قانون شوراهای حل اختلاف 1402 مقرر می‌دارد که شوراهای حل اختلاف با رعایت اصول دادرسی و بدون تشریفات قانونی به اختلافات رسیدگی می‌کنند. بنابراین رعایت تشریفات دادرسی در شورای حل اختلاف الزامی نیست ولی در دادگاه‌های عمومی و صلح الزامی است."",""answer"":""4"",""confidence"":4}",
26,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده ۴ قانون تشکیل دادگاههای خانواده مصوب ۱۳۹۱، امور مربوط به ترکه متوفی از جمله تحریر ترکه، مهر و موم و رفع آن در صلاحیت دادگاه خانواده است. این صلاحیت ناشی از تخصصی بودن رسیدگی به امور خانوادگی و ارثیه در این مرجع قضایی میباشد.,13516,497.0,463.0,960.0,235.0,46.0,"{""explanation"":""مطابق ماده ۴ قانون تشکیل دادگاههای خانواده مصوب ۱۳۹۱، امور مربوط به ترکه متوفی از جمله تحریر ترکه، مهر و موم و رفع آن در صلاحیت دادگاه خانواده است. این صلاحیت ناشی از تخصصی بودن رسیدگی به امور خانوادگی و ارثیه در این مرجع قضایی میباشد."",""answer"":""3"",""confidence"":4}",
27,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده ۱۳ قانون دیوان عدالت اداری، اگر شکایات منشأ و مبنای واحد داشته باشند یا امکان رسیدگی توأم وجود داشته باشد، دیوان در یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت تفکیک می‌شوند. این قاعده به وحدت موضوع یا امکان رسیدگی همزمان مرتبط است.,20244,689.0,507.0,1196.0,240.0,45.0,"{""explanation"":""مطابق ماده ۱۳ قانون دیوان عدالت اداری، اگر شکایات منشأ و مبنای واحد داشته باشند یا امکان رسیدگی توأم وجود داشته باشد، دیوان در یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت تفکیک می‌شوند. این قاعده به وحدت موضوع یا امکان رسیدگی همزمان مرتبط است."",""answer"":""2"",""confidence"":4}",
28,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده ۱۲۹۳ قانون مدنی و رویه قضایی، اسناد تنظیمشده در خارج نیاز به گواهی وزارت امور خارجه ندارند اگر ایران با کشور مبدأ قرارداد تعاون قضایی داشته باشد. در صورت عدم وجود چنین قراردادی، گواهی وزارت امور خارجه برای پذیرش سند در دادگاههای ایران الزامی است.,20356,615.0,545.0,1160.0,257.0,47.0,"{""explanation"":""مطابق ماده ۱۲۹۳ قانون مدنی و رویه قضایی، اسناد تنظیمشده در خارج نیاز به گواهی وزارت امور خارجه ندارند اگر ایران با کشور مبدأ قرارداد تعاون قضایی داشته باشد. در صورت عدم وجود چنین قراردادی، گواهی وزارت امور خارجه برای پذیرش سند در دادگاههای ایران الزامی است."",""answer"":""3"",""confidence"":4}",
29,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده ۲۵۹ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس هفت روز از تاریخ ابلاغ اخطار وصول نظریه است و بر اساس ماده ۱۲۸ قانون اجرای احکام مدنی، مهلت اعتراض به نظر ارزیاب سه روز از تاریخ ابلاغ نظریه محاسبه می‌شود.,16199,607.0,602.0,1209.0,223.0,43.0,"{""explanation"":""مطابق ماده ۲۵۹ قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس هفت روز از تاریخ ابلاغ اخطار وصول نظریه است و بر اساس ماده ۱۲۸ قانون اجرای احکام مدنی، مهلت اعتراض به نظر ارزیاب سه روز از تاریخ ابلاغ نظریه محاسبه می‌شود."",""answer"":""3"",""confidence"":4}",
30,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده 367 قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر فقط در موارد طلاق و نسب قابل فرجام خواهی است. این ماده به صراحت متفرعات دعاوی مربوط به اصل نکاح و فسخ آن را از شمول قابلیت فرجام خارج کرده است.,13516,561.0,411.0,972.0,214.0,44.0,"{""explanation"":""مطابق ماده 367 قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر فقط در موارد طلاق و نسب قابل فرجام خواهی است. این ماده به صراحت متفرعات دعاوی مربوط به اصل نکاح و فسخ آن را از شمول قابلیت فرجام خارج کرده است."",""answer"":""1"",""confidence"":4}",
31,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده ۳۴۸ قانون آیین دادرسی مدنی، استرداد دادخواست تجدیدنظر باید در همان دادگاه تجدیدنظر مطرح شود زیرا پرونده در مرحله تجدیدنظر است و دادگاه نخستین صلاحیت رسیدگی به درخواست تغییر در تجدیدنظر را ندارد.,13716,679.0,470.0,1149.0,205.0,35.0,"{""explanation"":""مطابق ماده ۳۴۸ قانون آیین دادرسی مدنی، استرداد دادخواست تجدیدنظر باید در همان دادگاه تجدیدنظر مطرح شود زیرا پرونده در مرحله تجدیدنظر است و دادگاه نخستین صلاحیت رسیدگی به درخواست تغییر در تجدیدنظر را ندارد."",""answer"":""1"",""confidence"":4}",
32,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده 171 قانون آیین دادرسی مدنی، در صورت ابطال حکم قطعی، دادگاه اجرا کننده حکم مکلف به اعاده وضع سابق است. از آنجا که بنای ویلا تخریب شده، جبران خسارت از طریق پرداخت بهای کارشناسی ضروری است.,20478,783.0,448.0,1231.0,196.0,38.0,"{""explanation"":""مطابق ماده 171 قانون آیین دادرسی مدنی، در صورت ابطال حکم قطعی، دادگاه اجرا کننده حکم مکلف به اعاده وضع سابق است. از آنجا که بنای ویلا تخریب شده، جبران خسارت از طریق پرداخت بهای کارشناسی ضروری است."",""answer"":""1"",""confidence"":4}",
33,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده ۲۱۷ قانون آیین دادرسی مدنی، اگر ابرازکننده سند در اولین جلسه دادرسی اصل سند را ارائه نکند و طرف مقابل انکار نماید، سند فقط در صورتی از دلایل خارج میشود که ابرازکننده در همان جلسه دلیل اصالت آن را ارائه ندهد.,12465,643.0,415.0,1058.0,218.0,43.0,"{""explanation"":""مطابق ماده ۲۱۷ قانون آیین دادرسی مدنی، اگر ابرازکننده سند در اولین جلسه دادرسی اصل سند را ارائه نکند و طرف مقابل انکار نماید، سند فقط در صورتی از دلایل خارج میشود که ابرازکننده در همان جلسه دلیل اصالت آن را ارائه ندهد."",""answer"":""1"",""confidence"":4}",
34,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده ۸۲ قانون اجرای احکام مدنی، اموال توقیفی باید صورت‌برداری و ارزیابی شده و به حافظ سپرده شوند. حافظ می‌تواند حتی بدون توافق طرفین از بستگان محکوم‌علیه باشد.,15658,632.0,537.0,1169.0,165.0,29.0,"{""explanation"":""مطابق ماده ۸۲ قانون اجرای احکام مدنی، اموال توقیفی باید صورت‌برداری و ارزیابی شده و به حافظ سپرده شوند. حافظ می‌تواند حتی بدون توافق طرفین از بستگان محکوم‌علیه باشد."",""answer"":""4"",""confidence"":4}",
35,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده ۲۴۲ قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار، دادگاه می‌تواند قرار جلب صادر کند. بنابراین گواهان مجدداً احضار شده و در صورت عدم حضور، جلب خواهند شد.,11467,631.0,462.0,1093.0,178.0,34.0,"{""explanation"":""مطابق ماده ۲۴۲ قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار، دادگاه می‌تواند قرار جلب صادر کند. بنابراین گواهان مجدداً احضار شده و در صورت عدم حضور، جلب خواهند شد."",""answer"":""4"",""confidence"":4}",
36,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده ۳۶۸ قانون آیین دادرسی مدنی، احکام دادگاه صلح در دعاوی با خواسته کمتر از مبلغ معین غیرقابل فرجام است. با توجه به اینکه خواسته چهل میلیون ریال از حد نصاب فرجام خواهی بالاتر است، در صورت قطعی شدن حکم (عدم تجدید نظرخواهی) امکان فرجام خواهی وجود دارد.,20900,596.0,657.0,1253.0,257.0,49.0,"{""explanation"":""مطابق ماده ۳۶۸ قانون آیین دادرسی مدنی، احکام دادگاه صلح در دعاوی با خواسته کمتر از مبلغ معین غیرقابل فرجام است. با توجه به اینکه خواسته چهل میلیون ریال از حد نصاب فرجام خواهی بالاتر است، در صورت قطعی شدن حکم (عدم تجدید نظرخواهی) امکان فرجام خواهی وجود دارد."",""answer"":""3"",""confidence"":4}",
37,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 426 قانون آیین دادرسی مدنی، در محکومیت غیرمالی با صدور قرار قبولی اعاده دادرسی اجرای حکم متوقف می‌شود، اما در محکومیت مالی توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است.,12941,698.0,454.0,1152.0,186.0,34.0,"{""explanation"":""مطابق ماده 426 قانون آیین دادرسی مدنی، در محکومیت غیرمالی با صدور قرار قبولی اعاده دادرسی اجرای حکم متوقف می‌شود، اما در محکومیت مالی توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است."",""answer"":""2"",""confidence"":4}",
38,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده ۵۲ قانون آیین دادرسی مدنی، عدم رفع نقص دادخواست در مهلت مقرر موجب صدور قرار رد دادخواست می‌شود. دادگاه تجدیدنظر به دلیل نقص در مرحله بدوی، پرونده را برای اتخاذ تصمیم قانونی به دادگاه نخستین اعاده می‌کند.,16241,652.0,477.0,1129.0,214.0,39.0,"{""explanation"":""مطابق ماده ۵۲ قانون آیین دادرسی مدنی، عدم رفع نقص دادخواست در مهلت مقرر موجب صدور قرار رد دادخواست می‌شود. دادگاه تجدیدنظر به دلیل نقص در مرحله بدوی، پرونده را برای اتخاذ تصمیم قانونی به دادگاه نخستین اعاده می‌کند."",""answer"":""4"",""confidence"":4}",
39,tngtech/deepseek-r1t2-chimera:free,1,4.0,طبق ماده ۳۲ قانون آیین دادرسی کیفری، حل اختلاف صلاحیت بین دادگاه‌های مختلف در یک استان با دیوان عالی کشور است و با توجه به کیفری بودن یکی از دادگاه‌های طرف اختلاف، شعبه کیفری دیوان عالی کشور صالح به رسیدگی می‌باشد.,22392,508.0,695.0,1203.0,214.0,41.0,"{""explanation"":""طبق ماده ۳۲ قانون آیین دادرسی کیفری، حل اختلاف صلاحیت بین دادگاه‌های مختلف در یک استان با دیوان عالی کشور است و با توجه به کیفری بودن یکی از دادگاه‌های طرف اختلاف، شعبه کیفری دیوان عالی کشور صالح به رسیدگی می‌باشد."",""answer"":""1"",""confidence"":4}",
40,tngtech/deepseek-r1t2-chimera:free,2,4.0,طبق ماده 305 قانون آیین دادرسی مدنی، حکم حضوری است اگر خوانده ابلاغ واقعی یا قانونی دریافت کرده و در جلسه حاضر شود یا لایحه ارسال کند. شخص «الف» با ابلاغ واقعی و عدم حضور، حکم غیابی؛ شخص «ب» با ابلاغ قانونی و حضور، حکم حضوری؛ و شخص «ج» با ابلاغ قانونی و عدم حضور، حکم غیابی می‌گیرد.,26743,670.0,723.0,1393.0,282.0,58.0,"{""explanation"":""طبق ماده 305 قانون آیین دادرسی مدنی، حکم حضوری است اگر خوانده ابلاغ واقعی یا قانونی دریافت کرده و در جلسه حاضر شود یا لایحه ارسال کند. شخص «الف» با ابلاغ واقعی و عدم حضور، حکم غیابی؛ شخص «ب» با ابلاغ قانونی و حضور، حکم حضوری؛ و شخص «ج» با ابلاغ قانونی و عدم حضور، حکم غیابی می‌گیرد."",""answer"":""2"",""confidence"":4}",
41,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده 144 قانون تجارت ایران، مدیران شرکت سهامی مسئول جبران خسارات ناشی از تقصیرات خود هستند. عدم مطالبه باقیمانده مبلغ اسمی سهام از سوی هیئت مدیره به عنوان تقصیر در انجام وظایف محسوب شده و مسئولیت جبران خسارت را ایجاد میکند.,19926,527.0,436.0,963.0,229.0,42.0,"{""explanation"":""مطابق ماده 144 قانون تجارت ایران، مدیران شرکت سهامی مسئول جبران خسارات ناشی از تقصیرات خود هستند. عدم مطالبه باقیمانده مبلغ اسمی سهام از سوی هیئت مدیره به عنوان تقصیر در انجام وظایف محسوب شده و مسئولیت جبران خسارت را ایجاد میکند."",""answer"":""1"",""confidence"":4}",
42,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده ۷ قانون مدیریت شرکتهای دولتی، عضویت همزمان در هیئت مدیره بیش از یک شرکت دولتی یا با سرمایه دولتی ممنوع است. این ممنوعیت فقط در شرکتهای دارای سرمایه دولتی یا عمومی اعمال میشود.,17677,547.0,475.0,1022.0,186.0,35.0,"{""explanation"":""مطابق ماده ۷ قانون مدیریت شرکتهای دولتی، عضویت همزمان در هیئت مدیره بیش از یک شرکت دولتی یا با سرمایه دولتی ممنوع است. این ممنوعیت فقط در شرکتهای دارای سرمایه دولتی یا عمومی اعمال میشود."",""answer"":""2"",""confidence"":4}",
