id,model,answer,confidence,latency_ms,raw,error
81,openai/gpt-4o-mini,2,4,665,"{""answer"":""2"",""confidence"":4}",
82,openai/gpt-4o-mini,3,4,723,"{""answer"":""3"",""confidence"":4}",
83,openai/gpt-4o-mini,2,4,691,"{""answer"":""2"",""confidence"":4}",
84,openai/gpt-4o-mini,1,4,885,"{""answer"":""1"",""confidence"":4}",
85,openai/gpt-4o-mini,1,4,607,"{""answer"":""1"",""confidence"":4}",
86,openai/gpt-4o-mini,1,4,911,"{""answer"":""1"",""confidence"":4}",
87,openai/gpt-4o-mini,2,4,689,"{""answer"":""2"",""confidence"":4}",
88,openai/gpt-4o-mini,1,4,609,"{""answer"":""1"",""confidence"":4}",
89,openai/gpt-4o-mini,1,4,629,"{""answer"":""1"",""confidence"":4}",
90,openai/gpt-4o-mini,3,4,775,"{""answer"":""3"",""confidence"":4}",
91,openai/gpt-4o-mini,3,4,1301,"{""answer"":""3"",""confidence"":4}",
92,openai/gpt-4o-mini,1,4,665,"{""answer"":""1"",""confidence"":4}",
93,openai/gpt-4o-mini,1,4,627,"{""answer"":""1"",""confidence"":4}",
94,openai/gpt-4o-mini,3,4,749,"{""answer"":""3"",""confidence"":4}",
95,openai/gpt-4o-mini,4,4,637,"{""answer"":""4"",""confidence"":4}",
96,openai/gpt-4o-mini,2,4,733,"{""answer"":""2"",""confidence"":4}",
97,openai/gpt-4o-mini,2,4,529,"{""answer"":""2"",""confidence"":4}",
98,openai/gpt-4o-mini,4,4,847,"{""answer"":""4"",""confidence"":4}",
99,openai/gpt-4o-mini,4,4,643,"{""answer"":""4"",""confidence"":4}",
100,openai/gpt-4o-mini,2,4,795,"{""answer"":""2"",""confidence"":4}",
101,openai/gpt-4o-mini,2,5,627,"{""answer"":""2"",""confidence"":5}",
102,openai/gpt-4o-mini,4,4,482,"{""answer"":""4"",""confidence"":4}",
103,openai/gpt-4o-mini,4,4,626,"{""answer"":""4"",""confidence"":4}",
104,openai/gpt-4o-mini,4,4,760,"{""answer"":""4"",""confidence"":4}",
105,openai/gpt-4o-mini,2,4,741,"{""answer"":""2"",""confidence"":4}",
106,openai/gpt-4o-mini,2,4,671,"{""answer"":""2"",""confidence"":4}",
107,openai/gpt-4o-mini,2,4,679,"{""answer"":""2"",""confidence"":4}",
108,openai/gpt-4o-mini,4,4,655,"{""answer"":""4"",""confidence"":4}",
109,openai/gpt-4o-mini,3,4,607,"{""answer"":""3"",""confidence"":4}",
110,openai/gpt-4o-mini,2,5,636,"{""answer"":""2"",""confidence"":5}",
111,openai/gpt-4o-mini,1,4,814,"{""answer"":""1"",""confidence"":4}",
112,openai/gpt-4o-mini,3,5,730,"{""answer"":""3"",""confidence"":5}",
113,openai/gpt-4o-mini,3,4,590,"{""answer"":""3"",""confidence"":4}",
114,openai/gpt-4o-mini,1,4,487,"{""answer"":""1"",""confidence"":4}",
115,openai/gpt-4o-mini,2,4,526,"{""answer"":""2"",""confidence"":4}",
116,openai/gpt-4o-mini,1,4,1051,"{""answer"":""1"",""confidence"":4}",
117,openai/gpt-4o-mini,1,4,592,"{""answer"":""1"",""confidence"":4}",
118,openai/gpt-4o-mini,2,4,969,"{""answer"":""2"",""confidence"":4}",
119,openai/gpt-4o-mini,4,5,685,"{""answer"":""4"",""confidence"":5}",
120,openai/gpt-4o-mini,3,4,520,"{""answer"":""3"",""confidence"":4}",
121,openai/gpt-4o-mini,2,5,749,"{""answer"":""2"",""confidence"":5}",
122,openai/gpt-4o-mini,3,4,684,"{""answer"":""3"",""confidence"":4}",
123,openai/gpt-4o-mini,3,4,563,"{""answer"":""3"",""confidence"":4}",
124,openai/gpt-4o-mini,2,5,1150,"{""answer"":""2"",""confidence"":5}",
125,openai/gpt-4o-mini,1,4,926,"{""answer"":""1"",""confidence"":4}",
126,openai/gpt-4o-mini,2,5,633,"{""answer"":""2"",""confidence"":5}",
127,openai/gpt-4o-mini,2,4,610,"{""answer"":""2"",""confidence"":4}",
128,openai/gpt-4o-mini,3,4,835,"{""answer"":""3"",""confidence"":4}",
129,openai/gpt-4o-mini,4,5,942,"{""answer"":""4"",""confidence"":5}",
130,openai/gpt-4o-mini,3,5,745,"{""answer"":""3"",""confidence"":5}",
131,openai/gpt-4o-mini,1,5,699,"{""answer"":""1"",""confidence"":5}",
132,openai/gpt-4o-mini,3,4,520,"{""answer"":""3"",""confidence"":4}",
133,openai/gpt-4o-mini,2,4,1069,"{""answer"":""2"",""confidence"":4}",
134,openai/gpt-4o-mini,4,5,704,"{""answer"":""4"",""confidence"":5}",
135,openai/gpt-4o-mini,2,4,719,"{""answer"":""2"",""confidence"":4}",
136,openai/gpt-4o-mini,3,4,727,"{""answer"":""3"",""confidence"":4}",
137,openai/gpt-4o-mini,2,4,614,"{""answer"":""2"",""confidence"":4}",
138,openai/gpt-4o-mini,3,4,653,"{""answer"":""3"",""confidence"":4}",
139,openai/gpt-4o-mini,1,4,610,"{""answer"":""1"",""confidence"":4}",
140,openai/gpt-4o-mini,4,4,747,"{""answer"":""4"",""confidence"":4}",
