id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,tngtech/deepseek-r1t2-chimera:free,4,3,"بر اساس ماده 190 قانون مدنی، تعلیق در مرحله انعقاد به معنای تأخیر در ایجاد اثر عقد است، در حالی که تعلیق در اجرا مربوط به تأخیر در انجام تعهدات است. برخی عقود مانند نکاح در مرحله انعقاد قابل تعلیق نیستند، اما ممکن است در اجرا شرایط تعلیقی داشته باشند.",27951,1569,630,2199,251,50,"{""explanation"":""بر اساس ماده 190 قانون مدنی، تعلیق در مرحله انعقاد به معنای تأخیر در ایجاد اثر عقد است، در حالی که تعلیق در اجرا مربوط به تأخیر در انجام تعهدات است. برخی عقود مانند نکاح در مرحله انعقاد قابل تعلیق نیستند، اما ممکن است در اجرا شرایط تعلیقی داشته باشند."",""answer"":""4"",""confidence"":3}",
12,tngtech/deepseek-r1t2-chimera:free,4,4,"بر اساس ماده 10 قانون مدنی، قراردادهای خصوصی نسبت به کسانی که آن را منعقد کرده‌اند در صورتی که مخالف صریح قانون نباشد نافذ است. همچنین تعهدات می‌تواند ناشی از اراده طرفین، حکم دادگاه (مثلاً در مسئولیت مدنی) یا قانون خاص (مانند تعهدات قانونی در برخی قراردادها) باشد.",20661,1546,471,2017,265,48,"{""explanation"":""بر اساس ماده 10 قانون مدنی، قراردادهای خصوصی نسبت به کسانی که آن را منعقد کرده‌اند در صورتی که مخالف صریح قانون نباشد نافذ است. همچنین تعهدات می‌تواند ناشی از اراده طرفین، حکم دادگاه (مثلاً در مسئولیت مدنی) یا قانون خاص (مانند تعهدات قانونی در برخی قراردادها) باشد."",""answer"":""4"",""confidence"":4}",
13,tngtech/deepseek-r1t2-chimera:free,4,4,"بر اساس ماده 662 قانون مدنی، عقد توسط نماینده امکان‌پذیر است اما ایقاعاتی مانند طلاق یا نکاح نیازمند اراده مستقیم شخص است و نماینده نمی‌تواند آن را انجام دهد. بنابراین ادعای انجام‌پذیری کلی ایقاع توسط نماینده صحیح نیست.",24235,1529,577,2106,219,38,"{""explanation"":""بر اساس ماده 662 قانون مدنی، عقد توسط نماینده امکان‌پذیر است اما ایقاعاتی مانند طلاق یا نکاح نیازمند اراده مستقیم شخص است و نماینده نمی‌تواند آن را انجام دهد. بنابراین ادعای انجام‌پذیری کلی ایقاع توسط نماینده صحیح نیست."",""answer"":""4"",""confidence"":4}",
14,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 6 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال حق خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد.",21355,1614,504,2118,149,33,"{""explanation"":""مطابق ماده 6 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال حق خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد."",""answer"":""4"",""confidence"":4}",
15,tngtech/deepseek-r1t2-chimera:free,2,5,"مطابق ماده 22 قانون حمایت از حقوق مؤلفان، نقل آثار برای مقاصد علمی و آموزشی مشروط به ذکر منبع و عدم استفاده تجاری است؛ لذا نقل بدون قید و شرط مجاز نیست.",23265,1566,445,2011,152,32,"{""explanation"":""مطابق ماده 22 قانون حمایت از حقوق مؤلفان، نقل آثار برای مقاصد علمی و آموزشی مشروط به ذکر منبع و عدم استفاده تجاری است؛ لذا نقل بدون قید و شرط مجاز نیست."",""answer"":""2"",""confidence"":5}",
16,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 662 قانون مدنی، وکیل باید غبطه موکل را رعایت کند و حتی با وجود اختیارات گسترده، فروش ملک به یک سوم قیمت عرفی مغایر با این تکلیف است. بنابراین معامله به دلیل تخلف از شرط ضمنی رعایت غبطه موکل، قابل فسخ توسط موکل می‌باشد.",38782,1651,625,2276,229,46,"{""explanation"":""مطابق ماده 662 قانون مدنی، وکیل باید غبطه موکل را رعایت کند و حتی با وجود اختیارات گسترده، فروش ملک به یک سوم قیمت عرفی مغایر با این تکلیف است. بنابراین معامله به دلیل تخلف از شرط ضمنی رعایت غبطه موکل، قابل فسخ توسط موکل می‌باشد."",""answer"":""4"",""confidence"":4}",
17,tngtech/deepseek-r1t2-chimera:free,2,4,"مطابق ماده ۳۰۸ قانون مدنی، حق رد ترکه قائم به شخص وارث بوده و قابل انتقال به وراث دیگر نیست.",17581,1560,403,1963,92,20,"{""explanation"":""مطابق ماده ۳۰۸ قانون مدنی، حق رد ترکه قائم به شخص وارث بوده و قابل انتقال به وراث دیگر نیست."",""answer"":""2"",""confidence"":4}",
18,tngtech/deepseek-r1t2-chimera:free,3,4,"مطابق ماده 875 قانون مدنی، جنین در صورت زنده متولد شدن ارث می‌برد. با فوت جنین پس از تولد، سهم وی به عنوان ترکه به وراثش (همسر متوفی به عنوان تنها وارث جنین) می‌رسد. بنابراین کل ماترک به همسر می‌رسد.",27618,1615,793,2408,199,40,"{""explanation"":""مطابق ماده 875 قانون مدنی، جنین در صورت زنده متولد شدن ارث می‌برد. با فوت جنین پس از تولد، سهم وی به عنوان ترکه به وراثش (همسر متوفی به عنوان تنها وارث جنین) می‌رسد. بنابراین کل ماترک به همسر می‌رسد."",""answer"":""3"",""confidence"":4}",unterminated character set at position 36
19,tngtech/deepseek-r1t2-chimera:free,2,4,"مطابق ماده 264 قانون مدنی، هرگاه متعهدله مال دیگری را به جای مال موضوع تعهد بپذیرد، این عمل به عنوان عقد جدید (معاوضه، بیع یا صلح) محسوب می‌شود نه وفای به عهد.",21999,1547,577,2124,159,32,"{""explanation"":""مطابق ماده 264 قانون مدنی، هرگاه متعهدله مال دیگری را به جای مال موضوع تعهد بپذیرد، این عمل به عنوان عقد جدید (معاوضه، بیع یا صلح) محسوب می‌شود نه وفای به عهد."",""answer"":""2"",""confidence"":4}",
20,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 637 قانون مدنی، مستعیر حق انتقال مال عاریه را به غیر ندارد مگر در موارد ضرورت برای جلوگیری از خطر. همچنین براساس ماده 638، اگر مال در معرض تلف باشد و دسترسی به مالک ممکن نباشد، مستعیر می‌تواند برای حفظ مال اقدامات لازم از جمله سپردن به دیگری را انجام دهد.",16064,1629,432,2061,266,53,"{""explanation"":""مطابق ماده 637 قانون مدنی، مستعیر حق انتقال مال عاریه را به غیر ندارد مگر در موارد ضرورت برای جلوگیری از خطر. همچنین براساس ماده 638، اگر مال در معرض تلف باشد و دسترسی به مالک ممکن نباشد، مستعیر می‌تواند برای حفظ مال اقدامات لازم از جمله سپردن به دیگری را انجام دهد."",""answer"":""4"",""confidence"":4}",
21,tngtech/deepseek-r1t2-chimera:free,2,4,"بر اساس ماده 19 قانون دیوان عدالت اداری، اثر ابطال مصوبات از زمان صدور رأی است مگر در موارد ابطال به دلیل مخالفت با شرع یا تصریح در رأی به اثر از زمان تصویب.",36929,1647,630,2277,157,34,"{""explanation"":""بر اساس ماده 19 قانون دیوان عدالت اداری، اثر ابطال مصوبات از زمان صدور رأی است مگر در موارد ابطال به دلیل مخالفت با شرع یا تصریح در رأی به اثر از زمان تصویب."",""answer"":""2"",""confidence"":4}",
22,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 464 قانون آیین دادرسی مدنی، در مواردی که داوران اختیار صلح و سازش دارند، رأی باید با توافق تمام داوران صادر شود. صدور رأی با اکثریت آرا (حتی با موافقت دو داور دارای اختیار صلح) موجب قابلیت درخواست بطلان است.",40027,1640,867,2507,218,42,"{""explanation"":""مطابق ماده 464 قانون آیین دادرسی مدنی، در مواردی که داوران اختیار صلح و سازش دارند، رأی باید با توافق تمام داوران صادر شود. صدور رأی با اکثریت آرا (حتی با موافقت دو داور دارای اختیار صلح) موجب قابلیت درخواست بطلان است."",""answer"":""4"",""confidence"":4}",
23,tngtech/deepseek-r1t2-chimera:free,3,4,"مطابق ماده 426 قانون آیین دادرسی مدنی، دیوان عالی کشور در صورت احراز عدم صحت سند (اعم از رسمی یا عادی) به عنوان مستند حکم، رأی را نقض و پرونده را به دادگاه هم‌عرض دادگاه صادرکننده رأی منقوض ارجاع می‌دهد.",41417,1647,670,2317,203,40,"{""explanation"":""مطابق ماده 426 قانون آیین دادرسی مدنی، دیوان عالی کشور در صورت احراز عدم صحت سند (اعم از رسمی یا عادی) به عنوان مستند حکم، رأی را نقض و پرونده را به دادگاه هم‌عرض دادگاه صادرکننده رأی منقوض ارجاع می‌دهد."",""answer"":""3"",""confidence"":4}",
24,tngtech/deepseek-r1t2-chimera:free,3,4,"مطابق ماده 417 قانون آیین دادرسی مدنی، اعتراض ثالث طاری (در جریان دادرسی یا اجرا) بدون توجه به مهلت 10 ساله مسموع است، مشروط بر اینکه حقوقی که اساس اعتراض است قانوناً ساقط نشده باشد.",20268,1676,596,2272,182,35,"{""explanation"":""مطابق ماده 417 قانون آیین دادرسی مدنی، اعتراض ثالث طاری (در جریان دادرسی یا اجرا) بدون توجه به مهلت 10 ساله مسموع است، مشروط بر اینکه حقوقی که اساس اعتراض است قانوناً ساقط نشده باشد."",""answer"":""3"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
25,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 16 قانون شوراهای حل اختلاف مصوب 1402، شوراها با رعایت اصول دادرسی و بدون الزام به تشریفات قانونی به دعاوی رسیدگی می‌کنند، در حالی که دادگاه‌های عمومی و صلح ملزم به رعایت هر دو هستند.",12335,1649,450,2099,193,37,"{""explanation"":""مطابق ماده 16 قانون شوراهای حل اختلاف مصوب 1402، شوراها با رعایت اصول دادرسی و بدون الزام به تشریفات قانونی به دعاوی رسیدگی می‌کنند، در حالی که دادگاه‌های عمومی و صلح ملزم به رعایت هر دو هستند."",""answer"":""4"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
26,tngtech/deepseek-r1t2-chimera:free,3,4,"مطابق ماده 4 قانون تشکیل دادگاه‌های خانواده مصوب 1391، امور مربوط به تحریر ترکه و مهر و موم در صلاحیت دادگاه خانواده است. این صلاحیت در قانون شوراهای حل اختلاف 1402 تغییر نیافته است.",10887,1519,428,1947,182,34,"{""explanation"":""مطابق ماده 4 قانون تشکیل دادگاه‌های خانواده مصوب 1391، امور مربوط به تحریر ترکه و مهر و موم در صلاحیت دادگاه خانواده است. این صلاحیت در قانون شوراهای حل اختلاف 1402 تغییر نیافته است."",""answer"":""3"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
27,tngtech/deepseek-r1t2-chimera:free,2,4,"مطابق ماده ۱۳ قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشأ و مبنای واحد داشته یا امکان رسیدگی توأم وجود داشته باشد، دیوان در یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت تفکیک می‌شود.",15573,1711,474,2185,193,36,"{""explanation"":""مطابق ماده ۱۳ قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشأ و مبنای واحد داشته یا امکان رسیدگی توأم وجود داشته باشد، دیوان در یک دادرسی تصمیم می‌گیرد؛ در غیر این صورت تفکیک می‌شود."",""answer"":""2"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
28,tngtech/deepseek-r1t2-chimera:free,3,3,"مطابق ماده 1298 قانون مدنی و رویه قضایی ایران، اسناد تنظیم شده در خارج که توسط نماینده کنسولی تأیید شده‌اند، در صورت عدم وجود قرارداد تعاون قضایی با کشور مبدأ نیاز به گواهی وزارت امور خارجه دارند.",12929,1637,492,2129,196,37,"{""explanation"":""مطابق ماده 1298 قانون مدنی و رویه قضایی ایران، اسناد تنظیم شده در خارج که توسط نماینده کنسولی تأیید شده‌اند، در صورت عدم وجود قرارداد تعاون قضایی با کشور مبدأ نیاز به گواهی وزارت امور خارجه دارند."",""answer"":""3"",""confidence"":3}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
29,tngtech/deepseek-r1t2-chimera:free,3,4,"مطابق ماده 258 قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناسی 7 روز از تاریخ ابلاغ اخطار وصول نظریه و طبق ماده 177 آیین‌نامه اجرایی، مهلت اعتراض به ارزیاب در اجرای احکام 3 روز از تاریخ ابلاغ نظریه ارزیابی محاسبه می‌شود.",21942,1629,552,2181,226,42,"{""explanation"":""مطابق ماده 258 قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناسی 7 روز از تاریخ ابلاغ اخطار وصول نظریه و طبق ماده 177 آیین‌نامه اجرایی، مهلت اعتراض به ارزیاب در اجرای احکام 3 روز از تاریخ ابلاغ نظریه ارزیابی محاسبه می‌شود."",""answer"":""3"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
30,tngtech/deepseek-r1t2-chimera:free,2,3,"مطابق ماده 367 قانون آیین دادرسی مدنی، احکام راجع به اصل نکاح، فسخ آن، طلاق و نسب از جمله احکامی هستند که قابلیت فرجام خواهی دارند. این شامل متفرعات دعوی مرتبط با این موضوعات نیز می‌شود.",35402,1583,719,2302,186,36,"{""explanation"":""مطابق ماده 367 قانون آیین دادرسی مدنی، احکام راجع به اصل نکاح، فسخ آن، طلاق و نسب از جمله احکامی هستند که قابلیت فرجام خواهی دارند. این شامل متفرعات دعوی مرتبط با این موضوعات نیز می‌شود."",""answer"":""2"",""confidence"":3}",
31,tngtech/deepseek-r1t2-chimera:free,1,4,"مطابق ماده 348 قانون آیین دادرسی مدنی، درخواست استرداد دادخواست تجدیدنظر باید در همان دادگاه تجدیدنظر مطرح شود زیرا صلاحیت رسیدگی به امور مربوط به تجدیدنظر با دادگاه تجدیدنظر است.",22346,1701,497,2198,179,30,"{""explanation"":""مطابق ماده 348 قانون آیین دادرسی مدنی، درخواست استرداد دادخواست تجدیدنظر باید در همان دادگاه تجدیدنظر مطرح شود زیرا صلاحیت رسیدگی به امور مربوط به تجدیدنظر با دادگاه تجدیدنظر است."",""answer"":""1"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
32,tngtech/deepseek-r1t2-chimera:free,1,4,"مطابق ماده 489 قانون آیین دادرسی مدنی، در صورت ابطال حکم قطعی، دادگاه اجراکننده حکم باطل شده مکلف به اعاده وضعیت به حالت سابق است. از آنجا که بنای تخریب شده قابلیت اعاده عینی ندارد، جبران خسارت به صورت پرداخت بهای کارشناسی شده ضروری است.",11203,1805,429,2234,237,45,"{""explanation"":""مطابق ماده 489 قانون آیین دادرسی مدنی، در صورت ابطال حکم قطعی، دادگاه اجراکننده حکم باطل شده مکلف به اعاده وضعیت به حالت سابق است. از آنجا که بنای تخریب شده قابلیت اعاده عینی ندارد، جبران خسارت به صورت پرداخت بهای کارشناسی شده ضروری است."",""answer"":""1"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
33,tngtech/deepseek-r1t2-chimera:free,1,4,"مطابق ماده 214 قانون آیین دادرسی مدنی، اگر ابرازکننده سند در اولین جلسه دادرسی اصل سند را ارائه نکند و طرف مقابل انکار نماید، سند فقط در صورت عدم ارائه دلیل اصالت در همان جلسه از عداد دلایل خارج می‌شود.",13785,1665,419,2084,202,40,"{""explanation"":""مطابق ماده 214 قانون آیین دادرسی مدنی، اگر ابرازکننده سند در اولین جلسه دادرسی اصل سند را ارائه نکند و طرف مقابل انکار نماید، سند فقط در صورت عدم ارائه دلیل اصالت در همان جلسه از عداد دلایل خارج می‌شود."",""answer"":""1"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
34,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 318 قانون آیین دادرسی مدنی، اموال توقیفی باید فوراً صورت‌برداری و ارزیابی شده و به حافظ امین (حتی بدون نیاز به توافق طرفین و از جمله بستگان محکوم‌علیه) سپرده شود.",25024,1654,476,2130,173,32,"{""explanation"":""مطابق ماده 318 قانون آیین دادرسی مدنی، اموال توقیفی باید فوراً صورت‌برداری و ارزیابی شده و به حافظ امین (حتی بدون نیاز به توافق طرفین و از جمله بستگان محکوم‌علیه) سپرده شود."",""answer"":""4"",""confidence"":4}",
35,tngtech/deepseek-r1t2-chimera:free,4,4,"مطابق ماده 244 قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار قانونی، دادگاه می‌تواند دستور جلب آنان را صادر کند. این ماده ضمانت اجرای حضور گواهان را جلب تعیین می‌کند.",25745,1653,381,2034,180,34,"{""explanation"":""مطابق ماده 244 قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار قانونی، دادگاه می‌تواند دستور جلب آنان را صادر کند. این ماده ضمانت اجرای حضور گواهان را جلب تعیین می‌کند."",""answer"":""4"",""confidence"":4}",
36,tngtech/deepseek-r1t2-chimera:free,1,4,"مطابق ماده 368 قانون آیین دادرسی مدنی، احکام دادگاه‌های صلح در دعاوی مالی با خواسته کمتر از مبلغ تعیین شده از سوی قوه قضاییه (که معمولاً بالاتر از 40 میلیون ریال است) قابل فرجام‌خواهی نیستند.",24092,1618,783,2401,191,35,"{""explanation"":""مطابق ماده 368 قانون آیین دادرسی مدنی، احکام دادگاه‌های صلح در دعاوی مالی با خواسته کمتر از مبلغ تعیین شده از سوی قوه قضاییه (که معمولاً بالاتر از 40 میلیون ریال است) قابل فرجام‌خواهی نیستند."",""answer"":""1"",""confidence"":4}","Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
37,tngtech/deepseek-r1t2-chimera:free,2,4,"مطابق ماده 426 قانون آیین دادرسی مدنی، در محکومیت‌های غیرمالی با قبولی اعاده دادرسی اجرای حکم متوقف می‌شود، اما در محکومیت مالی توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است.",46398,1720,560,2280,180,32,"{""explanation"":""مطابق ماده 426 قانون آیین دادرسی مدنی، در محکومیت‌های غیرمالی با قبولی اعاده دادرسی اجرای حکم متوقف می‌شود، اما در محکومیت مالی توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است."",""answer"":""2"",""confidence"":4}",
