id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,tngtech/deepseek-r1t2-chimera:free,4,3.0,بر اساس ماده 190 قانون مدنی، تعلیق در مرحله انعقاد به معنای تأخیر در ایجاد اثر عقد است، در حالی که تعلیق در اجرا مربوط به تأخیر در انجام تعهدات است. برخی عقود مانند نکاح در مرحله انعقاد قابل تعلیق نیستند، اما ممکن است در اجرا شرایط تعلیقی داشته باشند.,27951,1569.0,630.0,2199.0,251.0,50.0,"{""explanation"":""بر اساس ماده 190 قانون مدنی، تعلیق در مرحله انعقاد به معنای تأخیر در ایجاد اثر عقد است، در حالی که تعلیق در اجرا مربوط به تأخیر در انجام تعهدات است. برخی عقود مانند نکاح در مرحله انعقاد قابل تعلیق نیستند، اما ممکن است در اجرا شرایط تعلیقی داشته باشند."",""answer"":""4"",""confidence"":3}",
12,tngtech/deepseek-r1t2-chimera:free,4,4.0,بر اساس ماده 10 قانون مدنی، قراردادهای خصوصی نسبت به کسانی که آن را منعقد کرده‌اند در صورتی که مخالف صریح قانون نباشد نافذ است. همچنین تعهدات می‌تواند ناشی از اراده طرفین، حکم دادگاه (مثلاً در مسئولیت مدنی) یا قانون خاص (مانند تعهدات قانونی در برخی قراردادها) باشد.,20661,1546.0,471.0,2017.0,265.0,48.0,"{""explanation"":""بر اساس ماده 10 قانون مدنی، قراردادهای خصوصی نسبت به کسانی که آن را منعقد کرده‌اند در صورتی که مخالف صریح قانون نباشد نافذ است. همچنین تعهدات می‌تواند ناشی از اراده طرفین، حکم دادگاه (مثلاً در مسئولیت مدنی) یا قانون خاص (مانند تعهدات قانونی در برخی قراردادها) باشد."",""answer"":""4"",""confidence"":4}",
13,tngtech/deepseek-r1t2-chimera:free,4,4.0,بر اساس ماده 662 قانون مدنی، عقد توسط نماینده امکان‌پذیر است اما ایقاعاتی مانند طلاق یا نکاح نیازمند اراده مستقیم شخص است و نماینده نمی‌تواند آن را انجام دهد. بنابراین ادعای انجام‌پذیری کلی ایقاع توسط نماینده صحیح نیست.,24235,1529.0,577.0,2106.0,219.0,38.0,"{""explanation"":""بر اساس ماده 662 قانون مدنی، عقد توسط نماینده امکان‌پذیر است اما ایقاعاتی مانند طلاق یا نکاح نیازمند اراده مستقیم شخص است و نماینده نمی‌تواند آن را انجام دهد. بنابراین ادعای انجام‌پذیری کلی ایقاع توسط نماینده صحیح نیست."",""answer"":""4"",""confidence"":4}",
14,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 6 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال حق خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد.,21355,1614.0,504.0,2118.0,149.0,33.0,"{""explanation"":""مطابق ماده 6 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال حق خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد."",""answer"":""4"",""confidence"":4}",
15,tngtech/deepseek-r1t2-chimera:free,2,5.0,مطابق ماده 22 قانون حمایت از حقوق مؤلفان، نقل آثار برای مقاصد علمی و آموزشی مشروط به ذکر منبع و عدم استفاده تجاری است؛ لذا نقل بدون قید و شرط مجاز نیست.,23265,1566.0,445.0,2011.0,152.0,32.0,"{""explanation"":""مطابق ماده 22 قانون حمایت از حقوق مؤلفان، نقل آثار برای مقاصد علمی و آموزشی مشروط به ذکر منبع و عدم استفاده تجاری است؛ لذا نقل بدون قید و شرط مجاز نیست."",""answer"":""2"",""confidence"":5}",
16,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 662 قانون مدنی، وکیل باید غبطه موکل را رعایت کند و حتی با وجود اختیارات گسترده، فروش ملک به یک سوم قیمت عرفی مغایر با این تکلیف است. بنابراین معامله به دلیل تخلف از شرط ضمنی رعایت غبطه موکل، قابل فسخ توسط موکل می‌باشد.,38782,1651.0,625.0,2276.0,229.0,46.0,"{""explanation"":""مطابق ماده 662 قانون مدنی، وکیل باید غبطه موکل را رعایت کند و حتی با وجود اختیارات گسترده، فروش ملک به یک سوم قیمت عرفی مغایر با این تکلیف است. بنابراین معامله به دلیل تخلف از شرط ضمنی رعایت غبطه موکل، قابل فسخ توسط موکل می‌باشد."",""answer"":""4"",""confidence"":4}",
17,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده ۳۰۸ قانون مدنی، حق رد ترکه قائم به شخص وارث بوده و قابل انتقال به وراث دیگر نیست.,17581,1560.0,403.0,1963.0,92.0,20.0,"{""explanation"":""مطابق ماده ۳۰۸ قانون مدنی، حق رد ترکه قائم به شخص وارث بوده و قابل انتقال به وراث دیگر نیست."",""answer"":""2"",""confidence"":4}",
18,tngtech/deepseek-r1t2-chimera:free,,,,39246,,,,,,"{""explanation"":""مطابق ماده 878 قانون مدنی، جنین در صورت تولد زنده از مورث خود ارث می‌برد. با توجه به وجود جنین در حین فوت، سهم همسر یک هشتم و مابقی به جنین می‌رسد و خواهر و برادر به دلیل حاجب",unterminated character set at position 36
19,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 264 قانون مدنی، هرگاه متعهدله مال دیگری را به جای مال موضوع تعهد بپذیرد، این عمل به عنوان عقد جدید (معاوضه، بیع یا صلح) محسوب می‌شود نه وفای به عهد.,21999,1547.0,577.0,2124.0,159.0,32.0,"{""explanation"":""مطابق ماده 264 قانون مدنی، هرگاه متعهدله مال دیگری را به جای مال موضوع تعهد بپذیرد، این عمل به عنوان عقد جدید (معاوضه، بیع یا صلح) محسوب می‌شود نه وفای به عهد."",""answer"":""2"",""confidence"":4}",
20,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 637 قانون مدنی، مستعیر حق انتقال مال عاریه را به غیر ندارد مگر در موارد ضرورت برای جلوگیری از خطر. همچنین براساس ماده 638، اگر مال در معرض تلف باشد و دسترسی به مالک ممکن نباشد، مستعیر می‌تواند برای حفظ مال اقدامات لازم از جمله سپردن به دیگری را انجام دهد.,16064,1629.0,432.0,2061.0,266.0,53.0,"{""explanation"":""مطابق ماده 637 قانون مدنی، مستعیر حق انتقال مال عاریه را به غیر ندارد مگر در موارد ضرورت برای جلوگیری از خطر. همچنین براساس ماده 638، اگر مال در معرض تلف باشد و دسترسی به مالک ممکن نباشد، مستعیر می‌تواند برای حفظ مال اقدامات لازم از جمله سپردن به دیگری را انجام دهد."",""answer"":""4"",""confidence"":4}",
21,tngtech/deepseek-r1t2-chimera:free,2,4.0,بر اساس ماده 19 قانون دیوان عدالت اداری، اثر ابطال مصوبات از زمان صدور رأی است مگر در موارد ابطال به دلیل مخالفت با شرع یا تصریح در رأی به اثر از زمان تصویب.,36929,1647.0,630.0,2277.0,157.0,34.0,"{""explanation"":""بر اساس ماده 19 قانون دیوان عدالت اداری، اثر ابطال مصوبات از زمان صدور رأی است مگر در موارد ابطال به دلیل مخالفت با شرع یا تصریح در رأی به اثر از زمان تصویب."",""answer"":""2"",""confidence"":4}",
22,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 464 قانون آیین دادرسی مدنی، در مواردی که داوران اختیار صلح و سازش دارند، رأی باید با توافق تمام داوران صادر شود. صدور رأی با اکثریت آرا (حتی با موافقت دو داور دارای اختیار صلح) موجب قابلیت درخواست بطلان است.,40027,1640.0,867.0,2507.0,218.0,42.0,"{""explanation"":""مطابق ماده 464 قانون آیین دادرسی مدنی، در مواردی که داوران اختیار صلح و سازش دارند، رأی باید با توافق تمام داوران صادر شود. صدور رأی با اکثریت آرا (حتی با موافقت دو داور دارای اختیار صلح) موجب قابلیت درخواست بطلان است."",""answer"":""4"",""confidence"":4}",
23,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده 426 قانون آیین دادرسی مدنی، دیوان عالی کشور در صورت احراز عدم صحت سند (اعم از رسمی یا عادی) به عنوان مستند حکم، رأی را نقض و پرونده را به دادگاه هم‌عرض دادگاه صادرکننده رأی منقوض ارجاع می‌دهد.,41417,1647.0,670.0,2317.0,203.0,40.0,"{""explanation"":""مطابق ماده 426 قانون آیین دادرسی مدنی، دیوان عالی کشور در صورت احراز عدم صحت سند (اعم از رسمی یا عادی) به عنوان مستند حکم، رأی را نقض و پرونده را به دادگاه هم‌عرض دادگاه صادرکننده رأی منقوض ارجاع می‌دهد."",""answer"":""3"",""confidence"":4}",
24,tngtech/deepseek-r1t2-chimera:free,,,,5534,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
25,tngtech/deepseek-r1t2-chimera:free,,,,7689,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
26,tngtech/deepseek-r1t2-chimera:free,,,,6781,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
27,tngtech/deepseek-r1t2-chimera:free,,,,8504,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
28,tngtech/deepseek-r1t2-chimera:free,,,,5551,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
29,tngtech/deepseek-r1t2-chimera:free,,,,4678,,,,,,,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
30,tngtech/deepseek-r1t2-chimera:free,,,,3651,,,,,,,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
31,tngtech/deepseek-r1t2-chimera:free,,,,10249,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
32,tngtech/deepseek-r1t2-chimera:free,,,,5102,,,,,,,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
33,tngtech/deepseek-r1t2-chimera:free,,,,3320,,,,,,,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-min. ', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '16', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1762245240000'}, 'provider_name': None}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
34,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 318 قانون آیین دادرسی مدنی، اموال توقیفی باید فوراً صورت‌برداری و ارزیابی شده و به حافظ امین (حتی بدون نیاز به توافق طرفین و از جمله بستگان محکوم‌علیه) سپرده شود.,25024,1654.0,476.0,2130.0,173.0,32.0,"{""explanation"":""مطابق ماده 318 قانون آیین دادرسی مدنی، اموال توقیفی باید فوراً صورت‌برداری و ارزیابی شده و به حافظ امین (حتی بدون نیاز به توافق طرفین و از جمله بستگان محکوم‌علیه) سپرده شود."",""answer"":""4"",""confidence"":4}",
35,tngtech/deepseek-r1t2-chimera:free,4,4.0,مطابق ماده 244 قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار قانونی، دادگاه می‌تواند دستور جلب آنان را صادر کند. این ماده ضمانت اجرای حضور گواهان را جلب تعیین می‌کند.,25745,1653.0,381.0,2034.0,180.0,34.0,"{""explanation"":""مطابق ماده 244 قانون آیین دادرسی مدنی، در صورت عدم حضور گواهان پس از احضار قانونی، دادگاه می‌تواند دستور جلب آنان را صادر کند. این ماده ضمانت اجرای حضور گواهان را جلب تعیین می‌کند."",""answer"":""4"",""confidence"":4}",
36,tngtech/deepseek-r1t2-chimera:free,,,,5819,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
37,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 426 قانون آیین دادرسی مدنی، در محکومیت‌های غیرمالی با قبولی اعاده دادرسی اجرای حکم متوقف می‌شود، اما در محکومیت مالی توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است.,46398,1720.0,560.0,2280.0,180.0,32.0,"{""explanation"":""مطابق ماده 426 قانون آیین دادرسی مدنی، در محکومیت‌های غیرمالی با قبولی اعاده دادرسی اجرای حکم متوقف می‌شود، اما در محکومیت مالی توقف اجرا منوط به ارائه تأمین از سوی محکوم‌علیه است."",""answer"":""2"",""confidence"":4}",
38,tngtech/deepseek-r1t2-chimera:free,3,4.0,مطابق ماده 48 قانون آیین دادرسی مدنی، عدم رفع نقص دادخواست در مهلت مقرر (حداکثر یک ماه) موجب صدور قرار رد دادخواست است. با توجه به تخلف مدیر دفتر از صدور قرار رد، دادگاه تجدیدنظر باید قرار رد نخستین را صادر و حکم صادره را فسخ نماید.,26406,1674.0,461.0,2135.0,232.0,47.0,"{""explanation"":""مطابق ماده 48 قانون آیین دادرسی مدنی، عدم رفع نقص دادخواست در مهلت مقرر (حداکثر یک ماه) موجب صدور قرار رد دادخواست است. با توجه به تخلف مدیر دفتر از صدور قرار رد، دادگاه تجدیدنظر باید قرار رد نخستین را صادر و حکم صادره را فسخ نماید."",""answer"":""3"",""confidence"":4}",
39,tngtech/deepseek-r1t2-chimera:free,,,,4869,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
40,tngtech/deepseek-r1t2-chimera:free,1,4.0,مطابق ماده 305 قانون آیین دادرسی مدنی، حکم حضوری است اگر به خوانده ابلاغ واقعی یا قانونی شده و دفاع نکرده باشد. شخص «الف» با ابلاغ واقعی و عدم حضور، حکم حضوری؛ شخص «ب» با حضور در جلسه حکم حضوری؛ شخص «ج» با ابلاغ قانونی و عدم حضور حکم غیابی می‌گیرد.,47992,1692.0,693.0,2385.0,248.0,51.0,"{""explanation"":""مطابق ماده 305 قانون آیین دادرسی مدنی، حکم حضوری است اگر به خوانده ابلاغ واقعی یا قانونی شده و دفاع نکرده باشد. شخص «الف» با ابلاغ واقعی و عدم حضور، حکم حضوری؛ شخص «ب» با حضور در جلسه حکم حضوری؛ شخص «ج» با ابلاغ قانونی و عدم حضور حکم غیابی می‌گیرد."",""answer"":""1"",""confidence"":4}",
41,tngtech/deepseek-r1t2-chimera:free,,,,3824,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
42,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 141 قانون تجارت و تبصره 2 ماده 5 قانون مدیریت خدمات کشوری، تصدی همزمان در هیئت مدیره شرکت‌هایی که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی است ممنوع است.,31798,1569.0,505.0,2074.0,180.0,36.0,"{""explanation"":""مطابق ماده 141 قانون تجارت و تبصره 2 ماده 5 قانون مدیریت خدمات کشوری، تصدی همزمان در هیئت مدیره شرکت‌هایی که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی است ممنوع است."",""answer"":""2"",""confidence"":4}",
43,tngtech/deepseek-r1t2-chimera:free,,,,4876,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
44,tngtech/deepseek-r1t2-chimera:free,3,5.0,مطابق ماده 573 قانون تجارت، ثبت نام در دفتر ثبت تجاری اماره بر تاجر بودن شخص محسوب می‌شود و دلیل قطعی محسوب نمی‌گردد.,25571,1531.0,296.0,1827.0,117.0,23.0,"{""explanation"":""مطابق ماده 573 قانون تجارت، ثبت نام در دفتر ثبت تجاری اماره بر تاجر بودن شخص محسوب می‌شود و دلیل قطعی محسوب نمی‌گردد."",""answer"":""3"",""confidence"":5}",
45,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 141 قانون تجارت، اضافه ارزش سهام باید ابتدا به اندوخته قانونی منتقل شود و پس از تکمیل حداقل 10 درصد سرمایه، به اندوخته اختیاری یا سایر مصارف قابل انتقال است.,33605,1532.0,441.0,1973.0,168.0,32.0,"{""explanation"":""مطابق ماده 141 قانون تجارت، اضافه ارزش سهام باید ابتدا به اندوخته قانونی منتقل شود و پس از تکمیل حداقل 10 درصد سرمایه، به اندوخته اختیاری یا سایر مصارف قابل انتقال است."",""answer"":""2"",""confidence"":4}",
46,tngtech/deepseek-r1t2-chimera:free,,,,6045,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
47,tngtech/deepseek-r1t2-chimera:free,,,,2931,,,,,,,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'tngtech/deepseek-r1t2-chimera:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Chutes'}}, 'user_id': 'user_2v1UKyqI3HjoDhA7jlmz0Fp8meF'}"
48,tngtech/deepseek-r1t2-chimera:free,2,4.0,مطابق ماده 67 قانون مدیریت خدمات کشوری، کارمندان رسمی دولت برای عضویت در هیئت مدیره شرکت‌های خصوصی نیاز به موافقت دستگاه متبوع دارند و در صورت عدم اخذ موافقت و عدم سپردن وثیقه سهام در مهلت یک ماه، مستعفی محسوب می‌شوند.,46372,1629.0,419.0,2048.0,218.0,41.0,"{""explanation"":""مطابق ماده 67 قانون مدیریت خدمات کشوری، کارمندان رسمی دولت برای عضویت در هیئت مدیره شرکت‌های خصوصی نیاز به موافقت دستگاه متبوع دارند و در صورت عدم اخذ موافقت و عدم سپردن وثیقه سهام در مهلت یک ماه، مستعفی محسوب می‌شوند."",""answer"":""2"",""confidence"":4}",
