id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
11,openai/gpt-4o-mini,4,4,بر اساس ماده 190 قانون مدنی، تعلیق در مرحله انعقاد و اجرای قرارداد به اراده طرفین بستگی دارد، اما برخی از عقود مانند عقود معوض در هیچ یک از مراحل تعلیق پذیر نیستند.,1494,1416,62,1478,164,33,"{""explanation"":""بر اساس ماده 190 قانون مدنی، تعلیق در مرحله انعقاد و اجرای قرارداد به اراده طرفین بستگی دارد، اما برخی از عقود مانند عقود معوض در هیچ یک از مراحل تعلیق پذیر نیستند."",""answer"":""4"",""confidence"":4}",
12,openai/gpt-4o-mini,4,4,طبق ماده 10 قانون مدنی، قراردادها باید بر اساس اراده طرفین و در چارچوب قوانین معتبر منعقد شوند و در موارد خاص ممکن است حکم دادگاه یا قانون خاص نیز دخیل باشد.,1635,1402,56,1458,157,32,"{""explanation"":""طبق ماده 10 قانون مدنی، قراردادها باید بر اساس اراده طرفین و در چارچوب قوانین معتبر منعقد شوند و در موارد خاص ممکن است حکم دادگاه یا قانون خاص نیز دخیل باشد."",""answer"":""4"",""confidence"":4}",
13,openai/gpt-4o-mini,1,5,طبق ماده 190 قانون مدنی، عقد می‌تواند مملک باشد، در حالی که ایقاع به خودی خود مملک نیست و فقط می‌تواند اثراتی ایجاد کند، بنابراین گزینه 1 نادرست است.,2925,1388,60,1448,149,29,"{""explanation"":""طبق ماده 190 قانون مدنی، عقد می‌تواند مملک باشد، در حالی که ایقاع به خودی خود مملک نیست و فقط می‌تواند اثراتی ایجاد کند، بنابراین گزینه 1 نادرست است."",""answer"":""1"",""confidence"":5}",
14,openai/gpt-4o-mini,4,5,بر اساس ماده 10 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد.,1616,1454,62,1516,156,34,"{""explanation"":""بر اساس ماده 10 قانون روابط موجر و مستأجر 1376، مستأجر صاحب سرقفلی حق انتقال سرقفلی خود به غیر را دارد مگر اینکه در ضمن عقد اجاره این حق از وی سلب شده باشد."",""answer"":""4"",""confidence"":5}",
15,openai/gpt-4o-mini,2,4,بر اساس ماده 30 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار منتشر شده برای مقاصد علمی، ادبی و آموزشی تنها با رعایت شرایط خاص مجاز است و بدون قید و شرط نیست.,2148,1423,65,1488,171,36,"{""explanation"":""بر اساس ماده 30 قانون حمایت از حقوق مؤلفان، مصنفان و هنرمندان، نقل از آثار منتشر شده برای مقاصد علمی، ادبی و آموزشی تنها با رعایت شرایط خاص مجاز است و بدون قید و شرط نیست."",""answer"":""2"",""confidence"":4}",
16,openai/gpt-4o-mini,2,4,طبق ماده 663 قانون مدنی، وکیل می‌تواند در حدود اختیارات خود اقدام کند و در اینجا چون موکل اختیار کامل به وکیل داده، اقدام وکیل صحیح است و موکل نمی‌تواند معامله را رد کند.,1856,1488,61,1549,170,34,"{""explanation"":""طبق ماده 663 قانون مدنی، وکیل می‌تواند در حدود اختیارات خود اقدام کند و در اینجا چون موکل اختیار کامل به وکیل داده، اقدام وکیل صحیح است و موکل نمی‌تواند معامله را رد کند."",""answer"":""2"",""confidence"":4}",
17,openai/gpt-4o-mini,3,4,طبق ماده 843 قانون مدنی، در صورت تحریر ترکه، مهلت یکماهه برای رد ترکه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود.,1353,1414,53,1467,114,22,"{""explanation"":""طبق ماده 843 قانون مدنی، در صورت تحریر ترکه، مهلت یکماهه برای رد ترکه از تاریخ ابلاغ خاتمه تحریر ترکه آغاز می‌شود."",""answer"":""3"",""confidence"":4}",
18,openai/gpt-4o-mini,1,4,طبق ماده 946 قانون مدنی، در صورت فوت متوفی و وجود همسر و فرزند، همسر یک هشتم از ماترک را می‌برد و مابقی به فرزندان می‌رسد. از آنجا که جنین بلافاصله بعد از تولد فوت کرده، سهم او به همسر متوفی می‌رسد.,1951,1474,90,1564,198,42,"{""explanation"":""طبق ماده 946 قانون مدنی، در صورت فوت متوفی و وجود همسر و فرزند، همسر یک هشتم از ماترک را می‌برد و مابقی به فرزندان می‌رسد. از آنجا که جنین بلافاصله بعد از تولد فوت کرده، سهم او به همسر متوفی می‌رسد."",""answer"":""1"",""confidence"":4}",
19,openai/gpt-4o-mini,3,4,طبق ماده 271 قانون مدنی، اگر متعهد به جای عین معین، عین دیگری را به متعهدله بدهد و مورد قبول او قرار گیرد، این عمل به عنوان وفای به عهد تلقی می‌شود.,1668,1403,62,1465,148,32,"{""explanation"":""طبق ماده 271 قانون مدنی، اگر متعهد به جای عین معین، عین دیگری را به متعهدله بدهد و مورد قبول او قرار گیرد، این عمل به عنوان وفای به عهد تلقی می‌شود."",""answer"":""3"",""confidence"":4}",
20,openai/gpt-4o-mini,1,4,طبق ماده 487 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به تصرف غیر دهد مگر با اجازه مالک؛ بنابراین گزینه 1 صحیح است.,1550,1482,47,1529,116,23,"{""explanation"":""طبق ماده 487 قانون مدنی، مستعیر نمی‌تواند مال عاریه را به تصرف غیر دهد مگر با اجازه مالک؛ بنابراین گزینه 1 صحیح است."",""answer"":""1"",""confidence"":4}",
21,openai/gpt-4o-mini,2,4,براساس ماده 45 قانون تشکیلات و آیین دادرسی دیوان عدالت اداری، اثر ابطال آیین‌نامه از زمان صدور رأی جاری است، مگر اینکه در رأی تصریح شده باشد که اثر ابطال از زمان تصویب مصوبه است.,5193,1473,70,1543,178,35,"{""explanation"":""براساس ماده 45 قانون تشکیلات و آیین دادرسی دیوان عدالت اداری، اثر ابطال آیین‌نامه از زمان صدور رأی جاری است، مگر اینکه در رأی تصریح شده باشد که اثر ابطال از زمان تصویب مصوبه است."",""answer"":""2"",""confidence"":4}",
22,openai/gpt-4o-mini,1,4,بر اساس ماده 454 قانون آیین دادرسی مدنی، رأی داوری در صورتی معتبر است که حداقل دو نفر از داوران با آن موافق باشند و در این مورد، چون دو نفر حق صلح و سازش دارند، رأی معتبر است.,1757,1483,70,1553,175,39,"{""explanation"":""بر اساس ماده 454 قانون آیین دادرسی مدنی، رأی داوری در صورتی معتبر است که حداقل دو نفر از داوران با آن موافق باشند و در این مورد، چون دو نفر حق صلح و سازش دارند، رأی معتبر است."",""answer"":""1"",""confidence"":4}",
23,openai/gpt-4o-mini,4,5,طبق ماده 474 قانون آیین دادرسی مدنی، در صورت احراز عدم صحت سند مستند حکم، دیوان عالی کشور حکم را نقض و پرونده را به دادگاه صادر کننده رأی منقوض ارجاع می‌دهد.,1580,1486,64,1550,157,32,"{""explanation"":""طبق ماده 474 قانون آیین دادرسی مدنی، در صورت احراز عدم صحت سند مستند حکم، دیوان عالی کشور حکم را نقض و پرونده را به دادگاه صادر کننده رأی منقوض ارجاع می‌دهد."",""answer"":""4"",""confidence"":5}",
24,openai/gpt-4o-mini,1,4,طبق ماده 440 قانون آیین دادرسی مدنی، اعتراض ثالث در صورتی قابل استماع است که حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده باشد. در این مورد، با توجه به تاریخ اعتراض و ابلاغ حکم، گزینه 1 صحیح است.,1890,1506,72,1578,201,41,"{""explanation"":""طبق ماده 440 قانون آیین دادرسی مدنی، اعتراض ثالث در صورتی قابل استماع است که حقوقی که اساس و ماخذ اعتراض است، قانوناً ساقط نشده باشد. در این مورد، با توجه به تاریخ اعتراض و ابلاغ حکم، گزینه 1 صحیح است."",""answer"":""1"",""confidence"":4}",
25,openai/gpt-4o-mini,2,4,بر اساس ماده 2 قانون شوراهای حل اختلاف، رعایت اصول دادرسی در تمامی مراجع قضایی از جمله شورای حل اختلاف الزامی است و تشریفات دادرسی در این مراجع نیز باید رعایت شود.,1632,1488,60,1548,163,32,"{""explanation"":""بر اساس ماده 2 قانون شوراهای حل اختلاف، رعایت اصول دادرسی در تمامی مراجع قضایی از جمله شورای حل اختلاف الزامی است و تشریفات دادرسی در این مراجع نیز باید رعایت شود."",""answer"":""2"",""confidence"":4}",
26,openai/gpt-4o-mini,1,4,بر اساس ماده 3 قانون شوراهای حل اختلاف مصوب 1402، شوراهای حل اختلاف صلاحیت رسیدگی به امور مربوط به تحریر ترکه و مهر و موم را دارند.,1344,1375,53,1428,131,27,"{""explanation"":""بر اساس ماده 3 قانون شوراهای حل اختلاف مصوب 1402، شوراهای حل اختلاف صلاحیت رسیدگی به امور مربوط به تحریر ترکه و مهر و موم را دارند."",""answer"":""1"",""confidence"":4}",
27,openai/gpt-4o-mini,2,4,طبق ماده 12 قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشا و مبنای واحد داشته باشند، دیوان می‌تواند به آنها ضمن یک دادرسی رسیدگی کند و در غیر این صورت باید تفکیک و جداگانه رسیدگی نماید.,1666,1552,75,1627,197,38,"{""explanation"":""طبق ماده 12 قانون دیوان عدالت اداری، اگر شکایات مندرج در دادخواست منشا و مبنای واحد داشته باشند، دیوان می‌تواند به آنها ضمن یک دادرسی رسیدگی کند و در غیر این صورت باید تفکیک و جداگانه رسیدگی نماید."",""answer"":""2"",""confidence"":4}",
28,openai/gpt-4o-mini,3,4,براساس ماده 12 قانون مدنی، گواهی وزارت امور خارجه در صورتی لازم است که ایران با کشور محل تنظیم سند قرارداد تعاون قضایی نداشته باشد، در غیر این صورت، تصدیق نماینده کنسولی کافی است.,1393,1471,65,1536,179,34,"{""explanation"":""براساس ماده 12 قانون مدنی، گواهی وزارت امور خارجه در صورتی لازم است که ایران با کشور محل تنظیم سند قرارداد تعاون قضایی نداشته باشد، در غیر این صورت، تصدیق نماینده کنسولی کافی است."",""answer"":""3"",""confidence"":4}",
29,openai/gpt-4o-mini,4,4,براساس ماده 276 قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس هفت روز از تاریخ ابلاغ نظریه و برای ارزیاب سه روز از تاریخ ابلاغ نظریه است.,1844,1476,60,1536,144,28,"{""explanation"":""براساس ماده 276 قانون آیین دادرسی مدنی، مهلت اعتراض به نظریه کارشناس هفت روز از تاریخ ابلاغ نظریه و برای ارزیاب سه روز از تاریخ ابلاغ نظریه است."",""answer"":""4"",""confidence"":4}",
30,openai/gpt-4o-mini,2,4,براساس ماده 477 قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر در خصوص دعاوی مربوط به نکاح، فسخ آن، طلاق و نسب قابل فرجام است.,1496,1430,58,1488,135,27,"{""explanation"":""براساس ماده 477 قانون آیین دادرسی مدنی، احکام صادره از دادگاه تجدید نظر در خصوص دعاوی مربوط به نکاح، فسخ آن، طلاق و نسب قابل فرجام است."",""answer"":""2"",""confidence"":4}",
31,openai/gpt-4o-mini,1,4,طبق ماده 429 قانون آیین دادرسی مدنی، در صورتی که خواهان بخواهد یکی از خواندگان را از دعوا خارج کند، باید درخواست استرداد دادخواست تجدیدنظر را در دادگاه تجدیدنظر مطرح نماید.,2400,1524,67,1591,172,31,"{""explanation"":""طبق ماده 429 قانون آیین دادرسی مدنی، در صورتی که خواهان بخواهد یکی از خواندگان را از دعوا خارج کند، باید درخواست استرداد دادخواست تجدیدنظر را در دادگاه تجدیدنظر مطرح نماید."",""answer"":""1"",""confidence"":4}",
32,openai/gpt-4o-mini,1,4,طبق ماده 525 قانون آیین دادرسی مدنی، در صورت بلااثر شدن حکم، باید وضعیت به حالت قبل از صدور حکم برگردد و شخص «ب» حق دارد ملک را پس بگیرد و خسارت ناشی از تخریب نیز باید جبران شود.,1570,1623,70,1693,178,39,"{""explanation"":""طبق ماده 525 قانون آیین دادرسی مدنی، در صورت بلااثر شدن حکم، باید وضعیت به حالت قبل از صدور حکم برگردد و شخص «ب» حق دارد ملک را پس بگیرد و خسارت ناشی از تخریب نیز باید جبران شود."",""answer"":""1"",""confidence"":4}",
33,openai/gpt-4o-mini,1,4,طبق ماده 227 قانون آیین دادرسی مدنی، اگر یکی از طرفین دعوا در جلسه دادرسی حاضر نشود و طرف مقابل انکار کند، سند فقط در صورتی از عداد دلایل خارج می‌شود که ابراز کننده سند در همان جلسه دلیل اصالت آن را ارائه نکند.,1858,1510,77,1587,210,44,"{""explanation"":""طبق ماده 227 قانون آیین دادرسی مدنی، اگر یکی از طرفین دعوا در جلسه دادرسی حاضر نشود و طرف مقابل انکار کند، سند فقط در صورتی از عداد دلایل خارج می‌شود که ابراز کننده سند در همان جلسه دلیل اصالت آن را ارائه نکند."",""answer"":""1"",""confidence"":4}",
34,openai/gpt-4o-mini,2,4,طبق ماده 22 قانون آیین دادرسی کیفری، در مواردی که اموال توقیف می‌شود، باید صورت‌برداری و ارزیابی انجام شود و حافظ می‌تواند با توافق طرفین تعیین شود، بنابراین گزینه 2 صحیح است.,1555,1491,66,1557,175,32,"{""explanation"":""طبق ماده 22 قانون آیین دادرسی کیفری، در مواردی که اموال توقیف می‌شود، باید صورت‌برداری و ارزیابی انجام شود و حافظ می‌تواند با توافق طرفین تعیین شود، بنابراین گزینه 2 صحیح است."",""answer"":""2"",""confidence"":4}",
35,openai/gpt-4o-mini,4,4,طبق ماده 1318 قانون مدنی، اگر گواهان در جلسه دادرسی حاضر نشوند، دادگاه می‌تواند آنها را دوباره احضار کند و در صورت عدم حضور، می‌تواند اقدام به جلب آنها نماید.,1263,1501,62,1563,158,30,"{""explanation"":""طبق ماده 1318 قانون مدنی، اگر گواهان در جلسه دادرسی حاضر نشوند، دادگاه می‌تواند آنها را دوباره احضار کند و در صورت عدم حضور، می‌تواند اقدام به جلب آنها نماید."",""answer"":""4"",""confidence"":4}",
36,openai/gpt-4o-mini,1,5,بر اساس ماده 429 قانون آیین دادرسی مدنی، احکام صادره از دادگاه‌های صلح در مواردی که خواسته کمتر از 50 میلیون ریال باشد، قابل فرجام نیستند. بنابراین، گزینه 1 صحیح است.,1571,1464,65,1529,166,31,"{""explanation"":""بر اساس ماده 429 قانون آیین دادرسی مدنی، احکام صادره از دادگاه‌های صلح در مواردی که خواسته کمتر از 50 میلیون ریال باشد، قابل فرجام نیستند. بنابراین، گزینه 1 صحیح است."",""answer"":""1"",""confidence"":5}",
37,openai/gpt-4o-mini,2,4,طبق ماده 477 قانون آیین دادرسی مدنی، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم در محکوم به غیرمالی متوقف می‌شود و در محکوم به مالی نیز در صورتی که محکوم علیه تأمین دهد، اجرای حکم متوقف می‌گردد.,1699,1539,78,1617,199,39,"{""explanation"":""طبق ماده 477 قانون آیین دادرسی مدنی، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم در محکوم به غیرمالی متوقف می‌شود و در محکوم به مالی نیز در صورتی که محکوم علیه تأمین دهد، اجرای حکم متوقف می‌گردد."",""answer"":""2"",""confidence"":4}",
38,openai/gpt-4o-mini,4,4,طبق ماده 51 قانون آیین دادرسی مدنی، در صورتی که نقص دادخواست در مرحله تجدیدنظر رفع نشده باشد، دادگاه تجدید نظر می‌تواند پرونده را به دادگاه نخستین برگرداند تا نقص برطرف شود.,1443,1495,65,1560,173,32,"{""explanation"":""طبق ماده 51 قانون آیین دادرسی مدنی، در صورتی که نقص دادخواست در مرحله تجدیدنظر رفع نشده باشد، دادگاه تجدید نظر می‌تواند پرونده را به دادگاه نخستین برگرداند تا نقص برطرف شود."",""answer"":""4"",""confidence"":4}",
39,openai/gpt-4o-mini,1,5,براساس ماده 3 قانون آیین دادرسی کیفری، در صورت بروز اختلاف در صلاحیت بین دادگاه‌های عمومی و کیفری، شعبه کیفری دیوان عالی کشور مرجع حل اختلاف است.,1271,1387,57,1444,145,27,"{""explanation"":""براساس ماده 3 قانون آیین دادرسی کیفری، در صورت بروز اختلاف در صلاحیت بین دادگاه‌های عمومی و کیفری، شعبه کیفری دیوان عالی کشور مرجع حل اختلاف است."",""answer"":""1"",""confidence"":5}",
40,openai/gpt-4o-mini,1,4,طبق ماده 202 قانون آیین دادرسی مدنی، حکم دادگاه نسبت به شخصی که در جلسه دادرسی حاضر است، حضوری و نسبت به غایبین غیابی صادر می‌شود. بنابراین، حکم نسبت به «الف» حضوری، نسبت به «ب» حضوری و نسبت به «ج» غیابی خواهد بود.,2632,1535,86,1621,214,43,"{""explanation"":""طبق ماده 202 قانون آیین دادرسی مدنی، حکم دادگاه نسبت به شخصی که در جلسه دادرسی حاضر است، حضوری و نسبت به غایبین غیابی صادر می‌شود. بنابراین، حکم نسبت به «الف» حضوری، نسبت به «ب» حضوری و نسبت به «ج» غیابی خواهد بود."",""answer"":""1"",""confidence"":4}",
41,openai/gpt-4o-mini,1,4,براساس ماده 40 قانون تجارت، عدم مطالبه باقیمانده مبلغ اسمی سهام موجب مسئولیت هیئت مدیره برای جبران خسارت به شرکت و سهامداران می‌شود.,1588,1405,54,1459,132,23,"{""explanation"":""براساس ماده 40 قانون تجارت، عدم مطالبه باقیمانده مبلغ اسمی سهام موجب مسئولیت هیئت مدیره برای جبران خسارت به شرکت و سهامداران می‌شود."",""answer"":""1"",""confidence"":4}",
42,openai/gpt-4o-mini,1,4,براساس ماده 110 قانون تجارت، هیچ ممنوعیتی برای عضویت در هیئت مدیره چند شرکت وجود ندارد، اما در مورد مدیر عامل، محدودیت‌هایی وجود دارد.,1266,1425,49,1474,134,24,"{""explanation"":""براساس ماده 110 قانون تجارت، هیچ ممنوعیتی برای عضویت در هیئت مدیره چند شرکت وجود ندارد، اما در مورد مدیر عامل، محدودیت‌هایی وجود دارد."",""answer"":""1"",""confidence"":4}",
43,openai/gpt-4o-mini,2,4,براساس ماده ۴۲ قانون تجارت، در صورتی که پس از خاتمه ورشکستگی مالی کشف شود و مطالبات طلبکاران به طور کامل پرداخت نشده باشد، این اموال باید از طریق مزایده به فروش رسیده و حاصل آن بین طلبکاران تقسیم شود.,1738,1451,74,1525,200,40,"{""explanation"":""براساس ماده ۴۲ قانون تجارت، در صورتی که پس از خاتمه ورشکستگی مالی کشف شود و مطالبات طلبکاران به طور کامل پرداخت نشده باشد، این اموال باید از طریق مزایده به فروش رسیده و حاصل آن بین طلبکاران تقسیم شود."",""answer"":""2"",""confidence"":4}",
44,openai/gpt-4o-mini,3,4,براساس ماده 5 قانون تجارت، ثبت نام در دفتر ثبت تجاری به عنوان اماره‌ای بر تاجر بودن شخص محسوب می‌شود و به معنای تاجر شناخته شدن او نیست، بلکه دلیلی بر وجود فعالیت تجاری است.,2013,1389,64,1453,173,35,"{""explanation"":""براساس ماده 5 قانون تجارت، ثبت نام در دفتر ثبت تجاری به عنوان اماره‌ای بر تاجر بودن شخص محسوب می‌شود و به معنای تاجر شناخته شدن او نیست، بلکه دلیلی بر وجود فعالیت تجاری است."",""answer"":""3"",""confidence"":4}",
45,openai/gpt-4o-mini,3,4,براساس ماده 141 قانون تجارت، اضافه ارزش سهام باید به اندوخته قانونی منتقل شود و در صورت وجود اندوخته قانونی، می‌تواند به اندوخته اختیاری نیز منتقل شود.,2175,1385,54,1439,151,27,"{""explanation"":""براساس ماده 141 قانون تجارت، اضافه ارزش سهام باید به اندوخته قانونی منتقل شود و در صورت وجود اندوخته قانونی، می‌تواند به اندوخته اختیاری نیز منتقل شود."",""answer"":""3"",""confidence"":4}",
46,openai/gpt-4o-mini,1,4,بر اساس ماده 338 قانون مدنی، دلالی که در معامله منتفع است و این موضوع را به طرف مقابل اطلاع نمی‌دهد، مسئول خسارت وارده بوده و با آمر خود متضامناً مسئول اجرای تعهد است.,2042,1417,62,1479,167,34,"{""explanation"":""بر اساس ماده 338 قانون مدنی، دلالی که در معامله منتفع است و این موضوع را به طرف مقابل اطلاع نمی‌دهد، مسئول خسارت وارده بوده و با آمر خود متضامناً مسئول اجرای تعهد است."",""answer"":""1"",""confidence"":4}",
47,openai/gpt-4o-mini,1,5,طبق ماده 234 قانون تجارت، در مورد گم شدن براتی که در یک نسخه صادر شده و قبول شده است، نیازی به دادن ضامن و دخالت دادگاه نیست.,1646,1412,50,1462,125,28,"{""explanation"":""طبق ماده 234 قانون تجارت، در مورد گم شدن براتی که در یک نسخه صادر شده و قبول شده است، نیازی به دادن ضامن و دخالت دادگاه نیست."",""answer"":""1"",""confidence"":5}",
48,openai/gpt-4o-mini,1,5,طبق ماده 110 قانون تجارت، کارمندان رسمی دولت نمی‌توانند به عنوان مدیر در شرکت‌های خصوصی انتخاب شوند و در صورت انتخاب، هر ذی نفع می‌تواند بطلان مصوبه را از دادگاه درخواست کند.,3363,1471,60,1531,174,32,"{""explanation"":""طبق ماده 110 قانون تجارت، کارمندان رسمی دولت نمی‌توانند به عنوان مدیر در شرکت‌های خصوصی انتخاب شوند و در صورت انتخاب، هر ذی نفع می‌تواند بطلان مصوبه را از دادگاه درخواست کند."",""answer"":""1"",""confidence"":5}",
49,openai/gpt-4o-mini,3,4,طبق ماده 142 قانون تجارت، در صورتی که بازرس اصلی عزل شود و جانشینی تعیین نشود، تصمیم مجمع عمومی معتبر نیست و هر ذی نفعی می‌تواند ابطال آن را از دادگاه بخواهد.,1721,1462,63,1525,158,32,"{""explanation"":""طبق ماده 142 قانون تجارت، در صورتی که بازرس اصلی عزل شود و جانشینی تعیین نشود، تصمیم مجمع عمومی معتبر نیست و هر ذی نفعی می‌تواند ابطال آن را از دادگاه بخواهد."",""answer"":""3"",""confidence"":4}",
50,openai/gpt-4o-mini,3,4,براساس ماده 199 قانون تجارت، در صورت تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت شرکای شرکت در قبال طلبکاران زمان تبدیل کماکان تضامنی باقی می‌ماند.,1558,1427,59,1486,148,26,"{""explanation"":""براساس ماده 199 قانون تجارت، در صورت تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت شرکای شرکت در قبال طلبکاران زمان تبدیل کماکان تضامنی باقی می‌ماند."",""answer"":""3"",""confidence"":4}",
