id,model,answer,confidence,latency_ms,raw,error
27,google/gemini-2.5-flash-lite,1,4,632,"{""answer"":""1"",""confidence"":4}",
28,google/gemini-2.5-flash-lite,1,4,1050,"{""answer"":""1"",""confidence"":4}",
29,google/gemini-2.5-flash-lite,3,4,559,"{""answer"":""3"",""confidence"":4}",
30,google/gemini-2.5-flash-lite,1,4,610,"{""answer"":""1"",""confidence"":4}",
31,google/gemini-2.5-flash-lite,1,4,613,"{""answer"":""1"",""confidence"":4}",
32,google/gemini-2.5-flash-lite,1,4,596,"{""answer"":""1"",""confidence"":4}",
33,google/gemini-2.5-flash-lite,1,4,543,"{""answer"":""1"",""confidence"":4}",
34,google/gemini-2.5-flash-lite,4,3,574,"{""answer"":""4"",""confidence"":3}",
35,google/gemini-2.5-flash-lite,3,4,558,"{""answer"":""3"",""confidence"":4}",
36,google/gemini-2.5-flash-lite,1,4,579,"{""answer"":""1"",""confidence"":4}",
37,google/gemini-2.5-flash-lite,2,3,518,"{""answer"":""2"",""confidence"":3}",
38,google/gemini-2.5-flash-lite,3,4,543,"{""answer"":""3"",""confidence"":4}",
39,google/gemini-2.5-flash-lite,3,4,507,"{""answer"":""3"",""confidence"":4}",
40,google/gemini-2.5-flash-lite,2,4,628,"{""answer"":""2"",""confidence"":4}",
41,google/gemini-2.5-flash-lite,1,4,513,"{""answer"":""1"",""confidence"":4}",
42,google/gemini-2.5-flash-lite,2,4,609,"{""answer"":""2"",""confidence"":4}",
43,google/gemini-2.5-flash-lite,1,4,660,"{""answer"":""1"",""confidence"":4}",
44,google/gemini-2.5-flash-lite,3,4,556,"{""answer"":""3"",""confidence"":4}",
45,google/gemini-2.5-flash-lite,4,4,569,"{""answer"":""4"",""confidence"":4}",
46,google/gemini-2.5-flash-lite,1,4,618,"{""answer"":""1"",""confidence"":4}",
47,google/gemini-2.5-flash-lite,4,4,484,"{""answer"":""4"",""confidence"":4}",
48,google/gemini-2.5-flash-lite,1,4,617,"{""answer"":""1"",""confidence"":4}",
49,google/gemini-2.5-flash-lite,1,4,511,"{""answer"":""1"",""confidence"":4}",
50,google/gemini-2.5-flash-lite,3,4,543,"{""answer"":""3"",""confidence"":4}",
51,google/gemini-2.5-flash-lite,3,4,507,"{""answer"":""3"",""confidence"":4}",
52,google/gemini-2.5-flash-lite,2,3,517,"{""answer"":""2"",""confidence"":3}",
53,google/gemini-2.5-flash-lite,4,4,543,"{""answer"":""4"",""confidence"":4}",
54,google/gemini-2.5-flash-lite,2,4,487,"{""answer"":""2"",""confidence"":4}",
55,google/gemini-2.5-flash-lite,2,4,540,"{""answer"":""2"",""confidence"":4}",
56,google/gemini-2.5-flash-lite,2,4,565,"{""answer"":""2"",""confidence"":4}",
57,google/gemini-2.5-flash-lite,3,4,658,"{""answer"":""3"",""confidence"":4}",
58,google/gemini-2.5-flash-lite,4,4,567,"{""answer"":""4"",""confidence"":4}",
59,google/gemini-2.5-flash-lite,1,4,553,"{""answer"":""1"",""confidence"":4}",
60,google/gemini-2.5-flash-lite,2,4,555,"{""answer"":""2"",""confidence"":4}",
81,google/gemini-2.5-flash-lite,2,3,558,"{""answer"":""2"",""confidence"":3}",
82,google/gemini-2.5-flash-lite,4,5,552,"{""answer"":""4"",""confidence"":5}",
83,google/gemini-2.5-flash-lite,3,3,502,"{""answer"":""3"",""confidence"":3}",
84,google/gemini-2.5-flash-lite,1,4,600,"{""answer"":""1"",""confidence"":4}",
85,google/gemini-2.5-flash-lite,2,3,540,"{""answer"":""2"",""confidence"":3}",
86,google/gemini-2.5-flash-lite,1,4,596,"```json
{""answer"":""1"",""confidence"":4}
```",
87,google/gemini-2.5-flash-lite,3,4,549,"{""answer"":""3"",""confidence"":4}",
88,google/gemini-2.5-flash-lite,1,4,528,"```json
{""answer"":""1"",""confidence"":4}
```",
89,google/gemini-2.5-flash-lite,2,3,577,"{""answer"":""2"",""confidence"":3}",
90,google/gemini-2.5-flash-lite,4,3,574,"```json
{""answer"":""4"",""confidence"":3}
```",
91,google/gemini-2.5-flash-lite,4,4,550,"{""answer"":""4"",""confidence"":4}",
92,google/gemini-2.5-flash-lite,1,4,690,"{""answer"":""1"",""confidence"":4}",
93,google/gemini-2.5-flash-lite,4,4,564,"{""answer"":""4"",""confidence"":4}",
94,google/gemini-2.5-flash-lite,3,4,682,"{""answer"":""3"",""confidence"":4}",
95,google/gemini-2.5-flash-lite,1,4,509,"{""answer"":""1"",""confidence"":4}",
96,google/gemini-2.5-flash-lite,2,4,700,"{""answer"":""2"",""confidence"":4}",
97,google/gemini-2.5-flash-lite,2,4,1076,"{""answer"":""2"",""confidence"":4}",
98,google/gemini-2.5-flash-lite,1,4,577,"{""answer"":""1"",""confidence"":4}",
99,google/gemini-2.5-flash-lite,4,4,694,"```json
{""answer"":""4"",""confidence"":4}
```",
100,google/gemini-2.5-flash-lite,2,4,568,"{""answer"":""2"",""confidence"":4}",
101,google/gemini-2.5-flash-lite,2,4,512,"{""answer"":""2"",""confidence"":4}",
102,google/gemini-2.5-flash-lite,4,4,1164,"{""answer"":""4"",""confidence"":4}",
103,google/gemini-2.5-flash-lite,4,4,559,"```json
{""answer"":""4"",""confidence"":4}
```",
104,google/gemini-2.5-flash-lite,1,4,588,"{""answer"":""1"",""confidence"":4}",
105,google/gemini-2.5-flash-lite,2,4,496,"{""answer"":""2"",""confidence"":4}",
106,google/gemini-2.5-flash-lite,3,4,506,"{""answer"":""3"",""confidence"":4}",
107,google/gemini-2.5-flash-lite,2,4,721,"{""answer"":""2"",""confidence"":4}",
108,google/gemini-2.5-flash-lite,4,4,542,"{""answer"":""4"",""confidence"":4}",
109,google/gemini-2.5-flash-lite,3,4,715,"```json
{""answer"":""3"",""confidence"":4}
```",
110,google/gemini-2.5-flash-lite,2,4,627,"{""answer"":""2"",""confidence"":4}",
111,google/gemini-2.5-flash-lite,1,5,516,"{""answer"":""1"",""confidence"":5}",
112,google/gemini-2.5-flash-lite,3,4,623,"```json
{""answer"":""3"",""confidence"":4}
```",
113,google/gemini-2.5-flash-lite,1,4,586,"```json
{""answer"":""1"",""confidence"":4}
```",
114,google/gemini-2.5-flash-lite,3,4,548,"```json
{""answer"":""3"",""confidence"":4}
```",
115,google/gemini-2.5-flash-lite,2,4,1088,"{""answer"":""2"",""confidence"":4}",
116,google/gemini-2.5-flash-lite,1,4,565,"{""answer"":""1"",""confidence"":4}",
117,google/gemini-2.5-flash-lite,2,4,567,"{""answer"":""2"",""confidence"":4}",
118,google/gemini-2.5-flash-lite,2,4,513,"```json
{""answer"":""2"",""confidence"":4}
```",
119,google/gemini-2.5-flash-lite,4,4,520,"{""answer"":""4"",""confidence"":4}",
120,google/gemini-2.5-flash-lite,3,4,573,"{""answer"":""3"",""confidence"":4}",
121,google/gemini-2.5-flash-lite,2,5,492,"{""answer"":""2"",""confidence"":5}",
122,google/gemini-2.5-flash-lite,4,4,1114,"{""answer"":""4"",""confidence"":4}",
123,google/gemini-2.5-flash-lite,3,4,547,"{""answer"":""3"",""confidence"":4}",
124,google/gemini-2.5-flash-lite,2,4,581,"```json
{""answer"":""2"",""confidence"":4}
```",
125,google/gemini-2.5-flash-lite,1,4,548,"{""answer"":""1"",""confidence"":4}",
126,google/gemini-2.5-flash-lite,2,5,510,"{""answer"":""2"",""confidence"":5}",
127,google/gemini-2.5-flash-lite,3,4,530,"{""answer"":""3"",""confidence"":4}",
128,google/gemini-2.5-flash-lite,3,4,1095,"{""answer"":""3"",""confidence"":4}",
129,google/gemini-2.5-flash-lite,4,4,550,"{""answer"":""4"",""confidence"":4}",
130,google/gemini-2.5-flash-lite,3,5,553,"{""answer"":""3"",""confidence"":5}",
131,google/gemini-2.5-flash-lite,1,4,1354,"{""answer"":""1"",""confidence"":4}",
132,google/gemini-2.5-flash-lite,3,4,1228,"{""answer"":""3"",""confidence"":4}",
133,google/gemini-2.5-flash-lite,1,4,565,"{""answer"":""1"",""confidence"":4}",
134,google/gemini-2.5-flash-lite,4,4,1182,"{""answer"":""4"",""confidence"":4}",
135,google/gemini-2.5-flash-lite,1,4,524,"{""answer"":""1"",""confidence"":4}",
136,google/gemini-2.5-flash-lite,3,4,612,"{""answer"":""3"",""confidence"":4}",
137,google/gemini-2.5-flash-lite,1,4,538,"{""answer"":""1"",""confidence"":4}",
138,google/gemini-2.5-flash-lite,3,4,506,"{""answer"":""3"",""confidence"":4}",
139,google/gemini-2.5-flash-lite,1,4,505,"{""answer"":""1"",""confidence"":4}",
140,google/gemini-2.5-flash-lite,2,4,549,"{""answer"":""2"",""confidence"":4}",
