id,model,answer,confidence,latency_ms,raw,error
26,openai/gpt-4o-mini,3,4,907,"{""answer"":""3"",""confidence"":4}",
27,openai/gpt-4o-mini,2,4,540,"{""answer"":""2"",""confidence"":4}",
28,openai/gpt-4o-mini,3,4,784,"{""answer"":""3"",""confidence"":4}",
29,openai/gpt-4o-mini,1,4,728,"{""answer"":""1"",""confidence"":4}",
30,openai/gpt-4o-mini,2,4,662,"{""answer"":""2"",""confidence"":4}",
31,openai/gpt-4o-mini,1,4,616,"{""answer"":""1"",""confidence"":4}",
32,openai/gpt-4o-mini,4,4,652,"{""answer"":""4"",""confidence"":4}",
33,openai/gpt-4o-mini,1,4,850,"{""answer"":""1"",""confidence"":4}",
34,openai/gpt-4o-mini,3,4,586,"{""answer"":""3"",""confidence"":4}",
35,openai/gpt-4o-mini,1,4,636,"{""answer"":""1"",""confidence"":4}",
36,openai/gpt-4o-mini,3,4,823,"{""answer"":""3"",""confidence"":4}",
37,openai/gpt-4o-mini,2,4,588,"{""answer"":""2"",""confidence"":4}",
38,openai/gpt-4o-mini,4,4,697,"{""answer"":""4"",""confidence"":4}",
39,openai/gpt-4o-mini,1,4,701,"{""answer"":""1"",""confidence"":4}",
40,openai/gpt-4o-mini,1,4,762,"{""answer"":""1"",""confidence"":4}",
41,openai/gpt-4o-mini,1,4,660,"{""answer"":""1"",""confidence"":4}",
42,openai/gpt-4o-mini,1,4,666,"{""answer"":""1"",""confidence"":4}",
43,openai/gpt-4o-mini,2,4,499,"{""answer"":""2"",""confidence"":4}",
44,openai/gpt-4o-mini,3,4,733,"{""answer"":""3"",""confidence"":4}",
45,openai/gpt-4o-mini,4,4,706,"{""answer"":""4"",""confidence"":4}",
46,openai/gpt-4o-mini,1,4,588,"{""answer"":""1"",""confidence"":4}",
47,openai/gpt-4o-mini,1,4,627,"{""answer"":""1"",""confidence"":4}",
48,openai/gpt-4o-mini,2,4,835,"{""answer"":""2"",""confidence"":4}",
49,openai/gpt-4o-mini,3,4,690,"{""answer"":""3"",""confidence"":4}",
50,openai/gpt-4o-mini,3,4,2596,"{""answer"":""3"",""confidence"":4}",
51,openai/gpt-4o-mini,3,4,859,"{""answer"":""3"",""confidence"":4}",
52,openai/gpt-4o-mini,1,4,768,"{""answer"":""1"",""confidence"":4}",
53,openai/gpt-4o-mini,4,4,843,"{""answer"":""4"",""confidence"":4}",
54,openai/gpt-4o-mini,2,4,532,"{""answer"":""2"",""confidence"":4}",
55,openai/gpt-4o-mini,2,4,481,"{""answer"":""2"",""confidence"":4}",
56,openai/gpt-4o-mini,2,4,805,"{""answer"":""2"",""confidence"":4}",
57,openai/gpt-4o-mini,1,4,836,"{""answer"":""1"",""confidence"":4}",
58,openai/gpt-4o-mini,2,4,1030,"{""answer"":""2"",""confidence"":4}",
59,openai/gpt-4o-mini,4,4,717,"{""answer"":""4"",""confidence"":4}",
60,openai/gpt-4o-mini,1,4,702,"{""answer"":""1"",""confidence"":4}",
81,openai/gpt-4o-mini,2,4,542,"{""answer"":""2"",""confidence"":4}",
82,openai/gpt-4o-mini,3,4,662,"{""answer"":""3"",""confidence"":4}",
83,openai/gpt-4o-mini,2,4,885,"{""answer"":""2"",""confidence"":4}",
84,openai/gpt-4o-mini,1,4,491,"{""answer"":""1"",""confidence"":4}",
85,openai/gpt-4o-mini,2,4,841,"{""answer"":""2"",""confidence"":4}",
86,openai/gpt-4o-mini,1,4,658,"{""answer"":""1"",""confidence"":4}",
87,openai/gpt-4o-mini,2,4,632,"{""answer"":""2"",""confidence"":4}",
88,openai/gpt-4o-mini,1,4,537,"{""answer"":""1"",""confidence"":4}",
89,openai/gpt-4o-mini,1,4,924,"{""answer"":""1"",""confidence"":4}",
90,openai/gpt-4o-mini,3,4,603,"{""answer"":""3"",""confidence"":4}",
91,openai/gpt-4o-mini,4,4,730,"{""answer"":""4"",""confidence"":4}",
92,openai/gpt-4o-mini,1,4,693,"{""answer"":""1"",""confidence"":4}",
93,openai/gpt-4o-mini,1,4,954,"{""answer"":""1"",""confidence"":4}",
94,openai/gpt-4o-mini,3,4,1174,"{""answer"":""3"",""confidence"":4}",
95,openai/gpt-4o-mini,4,4,564,"{""answer"":""4"",""confidence"":4}",
96,openai/gpt-4o-mini,1,4,576,"{""answer"":""1"",""confidence"":4}",
97,openai/gpt-4o-mini,2,4,716,"{""answer"":""2"",""confidence"":4}",
98,openai/gpt-4o-mini,4,4,604,"{""answer"":""4"",""confidence"":4}",
99,openai/gpt-4o-mini,4,4,608,"{""answer"":""4"",""confidence"":4}",
100,openai/gpt-4o-mini,2,4,1045,"{""answer"":""2"",""confidence"":4}",
101,openai/gpt-4o-mini,2,4,731,"{""answer"":""2"",""confidence"":4}",
102,openai/gpt-4o-mini,2,4,679,"{""answer"":""2"",""confidence"":4}",
103,openai/gpt-4o-mini,4,4,850,"{""answer"":""4"",""confidence"":4}",
104,openai/gpt-4o-mini,4,4,657,"{""answer"":""4"",""confidence"":4}",
105,openai/gpt-4o-mini,1,4,683,"{""answer"":""1"",""confidence"":4}",
106,openai/gpt-4o-mini,2,4,515,"{""answer"":""2"",""confidence"":4}",
107,openai/gpt-4o-mini,2,4,683,"{""answer"":""2"",""confidence"":4}",
108,openai/gpt-4o-mini,4,4,691,"{""answer"":""4"",""confidence"":4}",
109,openai/gpt-4o-mini,3,4,643,"{""answer"":""3"",""confidence"":4}",
110,openai/gpt-4o-mini,2,4,1207,"{""answer"":""2"",""confidence"":4}",
111,openai/gpt-4o-mini,2,4,736,"{""answer"":""2"",""confidence"":4}",
112,openai/gpt-4o-mini,3,4,680,"{""answer"":""3"",""confidence"":4}",
113,openai/gpt-4o-mini,3,4,936,"{""answer"":""3"",""confidence"":4}",
114,openai/gpt-4o-mini,1,4,654,"{""answer"":""1"",""confidence"":4}",
115,openai/gpt-4o-mini,2,4,686,"{""answer"":""2"",""confidence"":4}",
116,openai/gpt-4o-mini,1,4,598,"{""answer"":""1"",""confidence"":4}",
117,openai/gpt-4o-mini,1,4,587,"{""answer"":""1"",""confidence"":4}",
118,openai/gpt-4o-mini,2,4,832,"{""answer"":""2"",""confidence"":4}",
119,openai/gpt-4o-mini,4,4,640,"{""answer"":""4"",""confidence"":4}",
120,openai/gpt-4o-mini,3,4,915,"{""answer"":""3"",""confidence"":4}",
121,openai/gpt-4o-mini,2,4,641,"{""answer"":""2"",""confidence"":4}",
122,openai/gpt-4o-mini,4,4,807,"{""answer"":""4"",""confidence"":4}",
123,openai/gpt-4o-mini,2,4,626,"{""answer"":""2"",""confidence"":4}",
124,openai/gpt-4o-mini,2,4,906,"{""answer"":""2"",""confidence"":4}",
125,openai/gpt-4o-mini,1,4,813,"{""answer"":""1"",""confidence"":4}",
126,openai/gpt-4o-mini,2,4,558,"{""answer"":""2"",""confidence"":4}",
127,openai/gpt-4o-mini,2,4,642,"{""answer"":""2"",""confidence"":4}",
128,openai/gpt-4o-mini,3,4,526,"{""answer"":""3"",""confidence"":4}",
129,openai/gpt-4o-mini,4,4,591,"{""answer"":""4"",""confidence"":4}",
130,openai/gpt-4o-mini,3,4,613,"{""answer"":""3"",""confidence"":4}",
131,openai/gpt-4o-mini,1,4,696,"{""answer"":""1"",""confidence"":4}",
132,openai/gpt-4o-mini,3,4,909,"{""answer"":""3"",""confidence"":4}",
133,openai/gpt-4o-mini,2,4,1656,"{""answer"":""2"",""confidence"":4}",
134,openai/gpt-4o-mini,4,4,1166,"{""answer"":""4"",""confidence"":4}",
135,openai/gpt-4o-mini,2,4,585,"{""answer"":""2"",""confidence"":4}",
136,openai/gpt-4o-mini,3,4,773,"{""answer"":""3"",""confidence"":4}",
137,openai/gpt-4o-mini,2,4,645,"{""answer"":""2"",""confidence"":4}",
138,openai/gpt-4o-mini,3,4,683,"{""answer"":""3"",""confidence"":4}",
139,openai/gpt-4o-mini,1,4,766,"{""answer"":""1"",""confidence"":4}",
140,openai/gpt-4o-mini,4,4,941,"{""answer"":""4"",""confidence"":4}",
