id,model,answer,confidence,latency_ms,raw,error
45,meta-llama/llama-4-scout,2,4,492,"{""answer"":""2"",""confidence"":4}",
46,meta-llama/llama-4-scout,1,4,450,"{""answer"":""1"",""confidence"":4}",
47,meta-llama/llama-4-scout,4,5,671,"{""answer"":""4"",""confidence"":5}",
48,meta-llama/llama-4-scout,2,4,550,"{""answer"":""2"",""confidence"":4}",
49,meta-llama/llama-4-scout,3,5,534,"{""answer"":""3"",""confidence"":5}",
50,meta-llama/llama-4-scout,1,4,1101,"{""answer"":""1"",""confidence"":4}",
51,meta-llama/llama-4-scout,2,4,972,"{""answer"":""2"",""confidence"":4}",
52,meta-llama/llama-4-scout,2,4,457,"{""answer"":""2"",""confidence"":4}",
53,meta-llama/llama-4-scout,4,5,463,"{""answer"":""4"",""confidence"":""5""}",
54,meta-llama/llama-4-scout,1,4,597,"{""answer"":""1"",""confidence"":4}",
55,meta-llama/llama-4-scout,3,4,690,"{""answer"":""3"",""confidence"":4}",
56,meta-llama/llama-4-scout,2,5,658,"{""answer"":""2"",""confidence"":5}",
57,meta-llama/llama-4-scout,3,4,916,"{""answer"":""3"",""confidence"":4}",
58,meta-llama/llama-4-scout,2,5,1074,"{""answer"":""2"",""confidence"":5}",
59,meta-llama/llama-4-scout,1,4,651,"{""answer"":""1"",""confidence"":4}",
60,meta-llama/llama-4-scout,1,4,471,"{""answer"":""1"",""confidence"":4}",
81,meta-llama/llama-4-scout,3,4,592,"{""answer"":""3"",""confidence"":4}",
82,meta-llama/llama-4-scout,1,4,411,"{""answer"":""1"",""confidence"":4}",
83,meta-llama/llama-4-scout,2,4,541,"{""answer"":""2"",""confidence"":4}",
84,meta-llama/llama-4-scout,1,4,587,"{""answer"":""1"",""confidence"":4}",
85,meta-llama/llama-4-scout,1,4,476,"{""answer"":""1"",""confidence"":4}",
86,meta-llama/llama-4-scout,1,5,458,"{""answer"":""1"",""confidence"":5}",
87,meta-llama/llama-4-scout,2,4,824,"{""answer"":""2"",""confidence"":4}",
88,meta-llama/llama-4-scout,1,5,883,"{""answer"":""1"",""confidence"":5}",
89,meta-llama/llama-4-scout,4,3,359,"{""answer"":""4"",""confidence"":3}",
90,meta-llama/llama-4-scout,3,4,329,"{""answer"":""3"",""confidence"":4}",
91,meta-llama/llama-4-scout,4,5,316,"{""answer"":""4"",""confidence"":5}",
92,meta-llama/llama-4-scout,1,4,794,"{""answer"":""1"",""confidence"":4}",
93,meta-llama/llama-4-scout,3,4,1059,"{""answer"":""3"",""confidence"":4}",
94,meta-llama/llama-4-scout,3,4,492,"{""answer"":""3"",""confidence"":4}",
95,meta-llama/llama-4-scout,4,5,673,"{""answer"":""4"",""confidence"":5}",
96,meta-llama/llama-4-scout,2,4,791,"{""answer"":""2"",""confidence"":4}",
97,meta-llama/llama-4-scout,2,4,491,"{""answer"":""2"",""confidence"":4}",
98,meta-llama/llama-4-scout,2,4,474,"{""answer"":""2"",""confidence"":4}",
99,meta-llama/llama-4-scout,2,4,1227,"{""answer"":""2"",""confidence"":4}",
100,meta-llama/llama-4-scout,2,4,359,"{""answer"":""2"",""confidence"":4}",
101,meta-llama/llama-4-scout,2,4,496,"{""answer"":""2"",""confidence"":4}",
102,meta-llama/llama-4-scout,3,4,457,"{""answer"":""3"",""confidence"":4}",
103,meta-llama/llama-4-scout,4,4,468,"{""answer"":""4"",""confidence"":4}",
104,meta-llama/llama-4-scout,4,5,468,"{""answer"":""4"",""confidence"":5}",
105,meta-llama/llama-4-scout,1,4,496,"{""answer"":""1"",""confidence"":4}",
106,meta-llama/llama-4-scout,3,4,816,"{""answer"":""3"",""confidence"":4}",
107,meta-llama/llama-4-scout,2,4,467,"{""answer"":""2"",""confidence"":4}",
108,meta-llama/llama-4-scout,4,5,575,"{""answer"":""4"",""confidence"":5}",
109,meta-llama/llama-4-scout,3,5,454,"{""answer"":""3"",""confidence"":5}",
110,meta-llama/llama-4-scout,2,5,796,"{""answer"":""2"",""confidence"":5}",
111,meta-llama/llama-4-scout,2,4,877,"{""answer"":""2"",""confidence"":4}",
112,meta-llama/llama-4-scout,4,5,314,"{""answer"":""4"",""confidence"":5}",
113,meta-llama/llama-4-scout,2,5,480,"{""answer"":""2"",""confidence"":5}",
114,meta-llama/llama-4-scout,4,4,475,"{""answer"":""4"",""confidence"":4}",
115,meta-llama/llama-4-scout,3,5,550,"{""answer"":""3"",""confidence"":5}",
116,meta-llama/llama-4-scout,4,5,489,"{""answer"":""4"",""confidence"":5}",
117,meta-llama/llama-4-scout,2,4,329,"{""answer"":""2"",""confidence"":4}",
118,meta-llama/llama-4-scout,2,4,415,"{""answer"":""2"",""confidence"":4}",
119,meta-llama/llama-4-scout,4,5,497,"{""answer"":""4"",""confidence"":5}",
120,meta-llama/llama-4-scout,3,5,1120,"{""answer"":""3"",""confidence"":5}",
121,meta-llama/llama-4-scout,4,5,451,"{""answer"":""4"",""confidence"":5}",
122,meta-llama/llama-4-scout,4,5,998,"{""answer"":""4"",""confidence"":5}",
123,meta-llama/llama-4-scout,2,5,799,"{""answer"":""2"",""confidence"":5}",
124,meta-llama/llama-4-scout,2,4,1038,"{""answer"":""2"",""confidence"":4}",
125,meta-llama/llama-4-scout,1,4,821,"{""answer"":""1"",""confidence"":4}",
126,meta-llama/llama-4-scout,2,5,1147,"{""answer"":""2"",""confidence"":5}",
127,meta-llama/llama-4-scout,1,4,1095,"{""answer"":""1"",""confidence"":4}",
128,meta-llama/llama-4-scout,2,4,892,"{""answer"":""2"",""confidence"":4}",
129,meta-llama/llama-4-scout,4,5,503,"{""answer"":""4"",""confidence"":5}",
130,meta-llama/llama-4-scout,3,5,454,"{""answer"":""3"",""confidence"":5}",
131,meta-llama/llama-4-scout,3,5,296,"{""answer"":""3"",""confidence"":5}",
132,meta-llama/llama-4-scout,3,4,1176,"{""answer"":""3"",""confidence"":4}",
133,meta-llama/llama-4-scout,4,3,606,"{""answer"":""4"",""confidence"":3}",
134,meta-llama/llama-4-scout,4,5,722,"{""answer"":""4"",""confidence"":5}",
135,meta-llama/llama-4-scout,1,4,457,"{""answer"":""1"",""confidence"":""4""}",
136,meta-llama/llama-4-scout,3,4,1180,"{""answer"":""3"",""confidence"":4}",
137,meta-llama/llama-4-scout,1,4,878,"{""answer"":""1"",""confidence"":4}",
138,meta-llama/llama-4-scout,3,4,621,"{""answer"":""3"",""confidence"":4}",
139,meta-llama/llama-4-scout,1,4,748,"{""answer"":""1"",""confidence"":4}",
140,meta-llama/llama-4-scout,2,5,1044,"{""answer"":""2"",""confidence"":5}",
